"combine","Freq","type","n","unique"
"1100",60,"synthetic",54,"0101"
"1101",54,"synthetic",54,"0101"
"1110",55,"synthetic",54,"0101"
"0000",70,"original",54,"0101"
"0001",61,"original",54,"0101"
"0010",67,"original",54,"0101"
"0011",53,"original",54,"0101"
"0100",77,"original",54,"0101"
"0101",75,"original",54,"0101"
"0110",67,"original",54,"0101"
"0111",80,"original",54,"0101"
"1000",54,"original",54,"0101"
"1001",65,"original",54,"0101"
"1010",93,"original",54,"0101"
"1011",60,"original",54,"0101"
"1100",64,"original",54,"0101"
"1101",56,"original",54,"0101"
"1110",58,"original",54,"0101"
"0000",62,"synthetic",54,"1101"
"0001",86,"synthetic",54,"1101"
"0010",64,"synthetic",54,"1101"
"0011",57,"synthetic",54,"1101"
"0100",70,"synthetic",54,"1101"
"0101",49,"synthetic",54,"1101"
"0110",72,"synthetic",54,"1101"
"0111",79,"synthetic",54,"1101"
"1000",51,"synthetic",54,"1101"
"1001",83,"synthetic",54,"1101"
"1010",102,"synthetic",54,"1101"
"1011",51,"synthetic",54,"1101"
"1100",66,"synthetic",54,"1101"
"1101",60,"synthetic",54,"1101"
"1110",48,"synthetic",54,"1101"
"0000",70,"original",54,"1101"
"0001",61,"original",54,"1101"
"0010",67,"original",54,"1101"
"0011",53,"original",54,"1101"
"0100",77,"original",54,"1101"
"0101",74,"original",54,"1101"
"0110",67,"original",54,"1101"
"0111",80,"original",54,"1101"
"1000",54,"original",54,"1101"
"1001",65,"original",54,"1101"
"1010",93,"original",54,"1101"
"1011",60,"original",54,"1101"
"1100",64,"original",54,"1101"
"1101",57,"original",54,"1101"
"1110",58,"original",54,"1101"
"0000",61,"synthetic",54,"0011"
"0001",68,"synthetic",54,"0011"
"0010",58,"synthetic",54,"0011"
"0011",47,"synthetic",54,"0011"
"0100",86,"synthetic",54,"0011"
"0101",82,"synthetic",54,"0011"
"0110",83,"synthetic",54,"0011"
"0111",75,"synthetic",54,"0011"
"1000",42,"synthetic",54,"0011"
"1001",62,"synthetic",54,"0011"
"1010",98,"synthetic",54,"0011"
"1011",65,"synthetic",54,"0011"
"1100",59,"synthetic",54,"0011"
"1101",58,"synthetic",54,"0011"
"1110",56,"synthetic",54,"0011"
"0000",70,"original",54,"0011"
"0001",61,"original",54,"0011"
"0010",67,"original",54,"0011"
"0011",54,"original",54,"0011"
"0100",77,"original",54,"0011"
"0101",74,"original",54,"0011"
"0110",67,"original",54,"0011"
"0111",80,"original",54,"0011"
"1000",54,"original",54,"0011"
"1001",65,"original",54,"0011"
"1010",93,"original",54,"0011"
"1011",60,"original",54,"0011"
"1100",64,"original",54,"0011"
"1101",56,"original",54,"0011"
"1110",58,"original",54,"0011"
"0000",68,"synthetic",54,"1011"
"0001",70,"synthetic",54,"1011"
"0010",62,"synthetic",54,"1011"
"0011",54,"synthetic",54,"1011"
"0100",83,"synthetic",54,"1011"
"0101",74,"synthetic",54,"1011"
"0110",72,"synthetic",54,"1011"
"0111",75,"synthetic",54,"1011"
"1000",70,"synthetic",54,"1011"
"1001",53,"synthetic",54,"1011"
"1010",77,"synthetic",54,"1011"
"1011",63,"synthetic",54,"1011"
"1100",66,"synthetic",54,"1011"
"1101",58,"synthetic",54,"1011"
"1110",55,"synthetic",54,"1011"
"0000",70,"original",54,"1011"
"0001",61,"original",54,"1011"
"0010",67,"original",54,"1011"
"0011",53,"original",54,"1011"
"0100",77,"original",54,"1011"
"0101",74,"original",54,"1011"
"0110",67,"original",54,"1011"
"0111",80,"original",54,"1011"
"1000",54,"original",54,"1011"
"1001",65,"original",54,"1011"
"1010",93,"original",54,"1011"
"1011",61,"original",54,"1011"
"1100",64,"original",54,"1011"
"1101",56,"original",54,"1011"
"1110",58,"original",54,"1011"
"0000",70,"synthetic",54,"0111"
"0001",57,"synthetic",54,"0111"
"0010",79,"synthetic",54,"0111"
"0011",54,"synthetic",54,"0111"
"0100",84,"synthetic",54,"0111"
"0101",81,"synthetic",54,"0111"
"0110",74,"synthetic",54,"0111"
"0111",68,"synthetic",54,"0111"
"1000",43,"synthetic",54,"0111"
"1001",56,"synthetic",54,"0111"
"1010",101,"synthetic",54,"0111"
"1011",58,"synthetic",54,"0111"
"1100",55,"synthetic",54,"0111"
"1101",63,"synthetic",54,"0111"
"1110",57,"synthetic",54,"0111"
"0000",70,"original",54,"0111"
"0001",61,"original",54,"0111"
"0010",67,"original",54,"0111"
"0011",53,"original",54,"0111"
"0100",77,"original",54,"0111"
"0101",74,"original",54,"0111"
"0110",67,"original",54,"0111"
"0111",81,"original",54,"0111"
"1000",54,"original",54,"0111"
"1001",65,"original",54,"0111"
"1010",93,"original",54,"0111"
"1011",60,"original",54,"0111"
"1100",64,"original",54,"0111"
"1101",56,"original",54,"0111"
"1110",58,"original",54,"0111"
"0000",58,"synthetic",54,"1111"
"0001",62,"synthetic",54,"1111"
"0010",71,"synthetic",54,"1111"
"0011",50,"synthetic",54,"1111"
"0100",75,"synthetic",54,"1111"
"0101",71,"synthetic",54,"1111"
"0110",79,"synthetic",54,"1111"
"0111",88,"synthetic",54,"1111"
"1000",51,"synthetic",54,"1111"
"1001",70,"synthetic",54,"1111"
"1010",86,"synthetic",54,"1111"
"1011",64,"synthetic",54,"1111"
"1100",58,"synthetic",54,"1111"
"1101",63,"synthetic",54,"1111"
"1110",51,"synthetic",54,"1111"
"1111",3,"synthetic",54,"1111"
"0000",70,"original",54,"1111"
"0001",61,"original",54,"1111"
"0010",67,"original",54,"1111"
"0011",53,"original",54,"1111"
"0100",77,"original",54,"1111"
"0101",74,"original",54,"1111"
"0110",67,"original",54,"1111"
"0111",80,"original",54,"1111"
"1000",54,"original",54,"1111"
"1001",65,"original",54,"1111"
"1010",93,"original",54,"1111"
"1011",60,"original",54,"1111"
"1100",64,"original",54,"1111"
"1101",56,"original",54,"1111"
"1110",58,"original",54,"1111"
"1111",1,"original",54,"1111"
"0000",80,"synthetic",55,"0000"
"0001",47,"synthetic",55,"0000"
"0010",60,"synthetic",55,"0000"
"0011",65,"synthetic",55,"0000"
"0100",71,"synthetic",55,"0000"
"0101",74,"synthetic",55,"0000"
"0110",65,"synthetic",55,"0000"
"0111",97,"synthetic",55,"0000"
"1000",68,"synthetic",55,"0000"
"1001",69,"synthetic",55,"0000"
"1010",91,"synthetic",55,"0000"
"1011",53,"synthetic",55,"0000"
"1100",47,"synthetic",55,"0000"
"1101",61,"synthetic",55,"0000"
"1110",52,"synthetic",55,"0000"
"0000",71,"original",55,"0000"
"0001",61,"original",55,"0000"
"0010",67,"original",55,"0000"
"0011",53,"original",55,"0000"
"0100",77,"original",55,"0000"
"0101",74,"original",55,"0000"
"0110",67,"original",55,"0000"
"0111",80,"original",55,"0000"
"1000",54,"original",55,"0000"
"1001",65,"original",55,"0000"
"1010",93,"original",55,"0000"
"1011",60,"original",55,"0000"
"1100",64,"original",55,"0000"
"1101",56,"original",55,"0000"
"1110",58,"original",55,"0000"
"0000",76,"synthetic",55,"1000"
"0001",43,"synthetic",55,"1000"
"0010",80,"synthetic",55,"1000"
"0011",61,"synthetic",55,"1000"
"0100",87,"synthetic",55,"1000"
"0101",78,"synthetic",55,"1000"
"0110",80,"synthetic",55,"1000"
"0111",65,"synthetic",55,"1000"
"1000",56,"synthetic",55,"1000"
"1001",64,"synthetic",55,"1000"
"1010",102,"synthetic",55,"1000"
"1011",62,"synthetic",55,"1000"
"1100",43,"synthetic",55,"1000"
"1101",51,"synthetic",55,"1000"
"1110",52,"synthetic",55,"1000"
"0000",70,"original",55,"1000"
"0001",61,"original",55,"1000"
"0010",67,"original",55,"1000"
"0011",53,"original",55,"1000"
"0100",77,"original",55,"1000"
"0101",74,"original",55,"1000"
"0110",67,"original",55,"1000"
"0111",80,"original",55,"1000"
"1000",55,"original",55,"1000"
"1001",65,"original",55,"1000"
"1010",93,"original",55,"1000"
"1011",60,"original",55,"1000"
"1100",64,"original",55,"1000"
"1101",56,"original",55,"1000"
"1110",58,"original",55,"1000"
"0000",68,"synthetic",55,"0100"
"0001",61,"synthetic",55,"0100"
"0010",65,"synthetic",55,"0100"
"0011",44,"synthetic",55,"0100"
"0100",70,"synthetic",55,"0100"
"0101",75,"synthetic",55,"0100"
"0110",67,"synthetic",55,"0100"
"0111",82,"synthetic",55,"0100"
"1000",57,"synthetic",55,"0100"
"1001",73,"synthetic",55,"0100"
"1010",94,"synthetic",55,"0100"
"1011",50,"synthetic",55,"0100"
"1100",73,"synthetic",55,"0100"
"1101",54,"synthetic",55,"0100"
"1110",67,"synthetic",55,"0100"
"0000",70,"original",55,"0100"
"0001",61,"original",55,"0100"
"0010",67,"original",55,"0100"
"0011",53,"original",55,"0100"
"0100",78,"original",55,"0100"
"0101",74,"original",55,"0100"
"0110",67,"original",55,"0100"
"0111",80,"original",55,"0100"
"1000",54,"original",55,"0100"
"1001",65,"original",55,"0100"
"1010",93,"original",55,"0100"
"1011",60,"original",55,"0100"
"1100",64,"original",55,"0100"
"1101",56,"original",55,"0100"
"1110",58,"original",55,"0100"
"0000",84,"synthetic",55,"1100"
"0001",69,"synthetic",55,"1100"
"0010",53,"synthetic",55,"1100"
"0011",54,"synthetic",55,"1100"
"0100",77,"synthetic",55,"1100"
"0101",71,"synthetic",55,"1100"
"0110",70,"synthetic",55,"1100"
"0111",73,"synthetic",55,"1100"
"1000",42,"synthetic",55,"1100"
"1001",61,"synthetic",55,"1100"
"1010",109,"synthetic",55,"1100"
"1011",62,"synthetic",55,"1100"
"1100",68,"synthetic",55,"1100"
"1101",60,"synthetic",55,"1100"
"1110",47,"synthetic",55,"1100"
"0000",70,"original",55,"1100"
"0001",61,"original",55,"1100"
"0010",67,"original",55,"1100"
"0011",53,"original",55,"1100"
"0100",77,"original",55,"1100"
"0101",74,"original",55,"1100"
"0110",67,"original",55,"1100"
"0111",80,"original",55,"1100"
"1000",54,"original",55,"1100"
"1001",65,"original",55,"1100"
"1010",93,"original",55,"1100"
"1011",60,"original",55,"1100"
"1100",65,"original",55,"1100"
"1101",56,"original",55,"1100"
"1110",58,"original",55,"1100"
"0000",77,"synthetic",55,"0010"
"0001",71,"synthetic",55,"0010"
"0010",75,"synthetic",55,"0010"
"0011",42,"synthetic",55,"0010"
"0100",64,"synthetic",55,"0010"
"0101",69,"synthetic",55,"0010"
"0110",73,"synthetic",55,"0010"
"0111",81,"synthetic",55,"0010"
"1000",53,"synthetic",55,"0010"
"1001",79,"synthetic",55,"0010"
"1010",86,"synthetic",55,"0010"
"1011",51,"synthetic",55,"0010"
"1100",71,"synthetic",55,"0010"
"1101",49,"synthetic",55,"0010"
"1110",59,"synthetic",55,"0010"
"0000",70,"original",55,"0010"
"0001",61,"original",55,"0010"
"0010",68,"original",55,"0010"
"0011",53,"original",55,"0010"
"0100",77,"original",55,"0010"
"0101",74,"original",55,"0010"
"0110",67,"original",55,"0010"
"0111",80,"original",55,"0010"
"1000",54,"original",55,"0010"
"1001",65,"original",55,"0010"
"1010",93,"original",55,"0010"
"1011",60,"original",55,"0010"
"1100",64,"original",55,"0010"
"1101",56,"original",55,"0010"
"1110",58,"original",55,"0010"
"0000",72,"synthetic",55,"1010"
"0001",61,"synthetic",55,"1010"
"0010",59,"synthetic",55,"1010"
"0011",41,"synthetic",55,"1010"
"0100",85,"synthetic",55,"1010"
"0101",73,"synthetic",55,"1010"
"0110",62,"synthetic",55,"1010"
"0111",86,"synthetic",55,"1010"
"1000",48,"synthetic",55,"1010"
"1001",61,"synthetic",55,"1010"
"1010",92,"synthetic",55,"1010"
"1011",70,"synthetic",55,"1010"
"1100",70,"synthetic",55,"1010"
"1101",63,"synthetic",55,"1010"
"1110",57,"synthetic",55,"1010"
"0000",70,"original",55,"1010"
"0001",61,"original",55,"1010"
"0010",67,"original",55,"1010"
"0011",53,"original",55,"1010"
"0100",77,"original",55,"1010"
"0101",74,"original",55,"1010"
"0110",67,"original",55,"1010"
"0111",80,"original",55,"1010"
"1000",54,"original",55,"1010"
"1001",65,"original",55,"1010"
"1010",94,"original",55,"1010"
"1011",60,"original",55,"1010"
"1100",64,"original",55,"1010"
"1101",56,"original",55,"1010"
"1110",58,"original",55,"1010"
"0000",61,"synthetic",55,"0110"
"0001",56,"synthetic",55,"0110"
"0010",68,"synthetic",55,"0110"
"0011",70,"synthetic",55,"0110"
"0100",77,"synthetic",55,"0110"
"0101",74,"synthetic",55,"0110"
"0110",80,"synthetic",55,"0110"
"0111",70,"synthetic",55,"0110"
"1000",60,"synthetic",55,"0110"
"1001",75,"synthetic",55,"0110"
"1010",90,"synthetic",55,"0110"
"1011",33,"synthetic",55,"0110"
"1100",76,"synthetic",55,"0110"
"1101",51,"synthetic",55,"0110"
"1110",59,"synthetic",55,"0110"
"0000",70,"original",55,"0110"
"0001",61,"original",55,"0110"
"0010",67,"original",55,"0110"
"0011",53,"original",55,"0110"
"0100",77,"original",55,"0110"
"0101",74,"original",55,"0110"
"0110",68,"original",55,"0110"
"0111",80,"original",55,"0110"
"1000",54,"original",55,"0110"
"1001",65,"original",55,"0110"
"1010",93,"original",55,"0110"
"1011",60,"original",55,"0110"
"1100",64,"original",55,"0110"
"1101",56,"original",55,"0110"
"1110",58,"original",55,"0110"
"0000",80,"synthetic",55,"1110"
"0001",65,"synthetic",55,"1110"
"0010",54,"synthetic",55,"1110"
"0011",60,"synthetic",55,"1110"
"0100",89,"synthetic",55,"1110"
"0101",75,"synthetic",55,"1110"
"0110",75,"synthetic",55,"1110"
"0111",72,"synthetic",55,"1110"
"1000",54,"synthetic",55,"1110"
"1001",72,"synthetic",55,"1110"
"1010",92,"synthetic",55,"1110"
"1011",60,"synthetic",55,"1110"
"1100",60,"synthetic",55,"1110"
"1101",37,"synthetic",55,"1110"
"1110",55,"synthetic",55,"1110"
"0000",70,"original",55,"1110"
"0001",61,"original",55,"1110"
"0010",67,"original",55,"1110"
"0011",53,"original",55,"1110"
"0100",77,"original",55,"1110"
"0101",74,"original",55,"1110"
"0110",67,"original",55,"1110"
"0111",80,"original",55,"1110"
"1000",54,"original",55,"1110"
"1001",65,"original",55,"1110"
"1010",93,"original",55,"1110"
"1011",60,"original",55,"1110"
"1100",64,"original",55,"1110"
"1101",56,"original",55,"1110"
"1110",59,"original",55,"1110"
"0000",55,"synthetic",55,"0001"
"0001",67,"synthetic",55,"0001"
"0010",75,"synthetic",55,"0001"
"0011",58,"synthetic",55,"0001"
"0100",65,"synthetic",55,"0001"
"0101",66,"synthetic",55,"0001"
"0110",73,"synthetic",55,"0001"
"0111",84,"synthetic",55,"0001"
"1000",65,"synthetic",55,"0001"
"1001",58,"synthetic",55,"0001"
"1010",99,"synthetic",55,"0001"
"1011",57,"synthetic",55,"0001"
"1100",69,"synthetic",55,"0001"
"1101",46,"synthetic",55,"0001"
"1110",63,"synthetic",55,"0001"
"0000",70,"original",55,"0001"
"0001",62,"original",55,"0001"
"0010",67,"original",55,"0001"
"0011",53,"original",55,"0001"
"0100",77,"original",55,"0001"
"0101",74,"original",55,"0001"
"0110",67,"original",55,"0001"
"0111",80,"original",55,"0001"
"1000",54,"original",55,"0001"
"1001",65,"original",55,"0001"
"1010",93,"original",55,"0001"
"1011",60,"original",55,"0001"
"1100",64,"original",55,"0001"
"1101",56,"original",55,"0001"
"1110",58,"original",55,"0001"
"0000",69,"synthetic",55,"1001"
"0001",56,"synthetic",55,"1001"
"0010",73,"synthetic",55,"1001"
"0011",57,"synthetic",55,"1001"
"0100",75,"synthetic",55,"1001"
"0101",82,"synthetic",55,"1001"
"0110",64,"synthetic",55,"1001"
"0111",76,"synthetic",55,"1001"
"1000",55,"synthetic",55,"1001"
"1001",70,"synthetic",55,"1001"
"1010",85,"synthetic",55,"1001"
"1011",66,"synthetic",55,"1001"
"1100",68,"synthetic",55,"1001"
"1101",38,"synthetic",55,"1001"
"1110",66,"synthetic",55,"1001"
"0000",70,"original",55,"1001"
"0001",61,"original",55,"1001"
"0010",67,"original",55,"1001"
"0011",53,"original",55,"1001"
"0100",77,"original",55,"1001"
"0101",74,"original",55,"1001"
"0110",67,"original",55,"1001"
"0111",80,"original",55,"1001"
"1000",54,"original",55,"1001"
"1001",66,"original",55,"1001"
"1010",93,"original",55,"1001"
"1011",60,"original",55,"1001"
"1100",64,"original",55,"1001"
"1101",56,"original",55,"1001"
"1110",58,"original",55,"1001"
"0000",50,"synthetic",55,"0101"
"0001",63,"synthetic",55,"0101"
"0010",76,"synthetic",55,"0101"
"0011",59,"synthetic",55,"0101"
"0100",62,"synthetic",55,"0101"
"0101",71,"synthetic",55,"0101"
"0110",74,"synthetic",55,"0101"
"0111",67,"synthetic",55,"0101"
"1000",65,"synthetic",55,"0101"
"1001",64,"synthetic",55,"0101"
"1010",98,"synthetic",55,"0101"
"1011",72,"synthetic",55,"0101"
"1100",75,"synthetic",55,"0101"
"1101",60,"synthetic",55,"0101"
"1110",44,"synthetic",55,"0101"
"0000",70,"original",55,"0101"
"0001",61,"original",55,"0101"
"0010",67,"original",55,"0101"
"0011",53,"original",55,"0101"
"0100",77,"original",55,"0101"
"0101",75,"original",55,"0101"
"0110",67,"original",55,"0101"
"0111",80,"original",55,"0101"
"1000",54,"original",55,"0101"
"1001",65,"original",55,"0101"
"1010",93,"original",55,"0101"
"1011",60,"original",55,"0101"
"1100",64,"original",55,"0101"
"1101",56,"original",55,"0101"
"1110",58,"original",55,"0101"
"0000",70,"synthetic",55,"1101"
"0001",58,"synthetic",55,"1101"
"0010",68,"synthetic",55,"1101"
"0011",48,"synthetic",55,"1101"
"0100",78,"synthetic",55,"1101"
"0101",66,"synthetic",55,"1101"
"0110",61,"synthetic",55,"1101"
"0111",78,"synthetic",55,"1101"
"1000",48,"synthetic",55,"1101"
"1001",77,"synthetic",55,"1101"
"1010",107,"synthetic",55,"1101"
"1011",57,"synthetic",55,"1101"
"1100",53,"synthetic",55,"1101"
"1101",70,"synthetic",55,"1101"
"1110",61,"synthetic",55,"1101"
"0000",70,"original",55,"1101"
"0001",61,"original",55,"1101"
"0010",67,"original",55,"1101"
"0011",53,"original",55,"1101"
"0100",77,"original",55,"1101"
"0101",74,"original",55,"1101"
"0110",67,"original",55,"1101"
"0111",80,"original",55,"1101"
"1000",54,"original",55,"1101"
"1001",65,"original",55,"1101"
"1010",93,"original",55,"1101"
"1011",60,"original",55,"1101"
"1100",64,"original",55,"1101"
"1101",57,"original",55,"1101"
"1110",58,"original",55,"1101"
"0000",65,"synthetic",55,"0011"
"0001",70,"synthetic",55,"0011"
"0010",62,"synthetic",55,"0011"
"0011",48,"synthetic",55,"0011"
"0100",77,"synthetic",55,"0011"
"0101",80,"synthetic",55,"0011"
"0110",77,"synthetic",55,"0011"
"0111",94,"synthetic",55,"0011"
"1000",44,"synthetic",55,"0011"
"1001",61,"synthetic",55,"0011"
"1010",98,"synthetic",55,"0011"
"1011",54,"synthetic",55,"0011"
"1100",67,"synthetic",55,"0011"
"1101",47,"synthetic",55,"0011"
"1110",56,"synthetic",55,"0011"
"0000",70,"original",55,"0011"
"0001",61,"original",55,"0011"
"0010",67,"original",55,"0011"
"0011",54,"original",55,"0011"
"0100",77,"original",55,"0011"
"0101",74,"original",55,"0011"
"0110",67,"original",55,"0011"
"0111",80,"original",55,"0011"
"1000",54,"original",55,"0011"
"1001",65,"original",55,"0011"
"1010",93,"original",55,"0011"
"1011",60,"original",55,"0011"
"1100",64,"original",55,"0011"
"1101",56,"original",55,"0011"
"1110",58,"original",55,"0011"
"0000",66,"synthetic",55,"1011"
"0001",63,"synthetic",55,"1011"
"0010",78,"synthetic",55,"1011"
"0011",41,"synthetic",55,"1011"
"0100",73,"synthetic",55,"1011"
"0101",65,"synthetic",55,"1011"
"0110",76,"synthetic",55,"1011"
"0111",96,"synthetic",55,"1011"
"1000",55,"synthetic",55,"1011"
"1001",66,"synthetic",55,"1011"
"1010",89,"synthetic",55,"1011"
"1011",55,"synthetic",55,"1011"
"1100",59,"synthetic",55,"1011"
"1101",61,"synthetic",55,"1011"
"1110",57,"synthetic",55,"1011"
"0000",70,"original",55,"1011"
"0001",61,"original",55,"1011"
"0010",67,"original",55,"1011"
"0011",53,"original",55,"1011"
"0100",77,"original",55,"1011"
"0101",74,"original",55,"1011"
"0110",67,"original",55,"1011"
"0111",80,"original",55,"1011"
"1000",54,"original",55,"1011"
"1001",65,"original",55,"1011"
"1010",93,"original",55,"1011"
"1011",61,"original",55,"1011"
"1100",64,"original",55,"1011"
"1101",56,"original",55,"1011"
"1110",58,"original",55,"1011"
"0000",68,"synthetic",55,"0111"
"0001",75,"synthetic",55,"0111"
"0010",70,"synthetic",55,"0111"
"0011",51,"synthetic",55,"0111"
"0100",60,"synthetic",55,"0111"
"0101",83,"synthetic",55,"0111"
"0110",63,"synthetic",55,"0111"
"0111",75,"synthetic",55,"0111"
"1000",67,"synthetic",55,"0111"
"1001",52,"synthetic",55,"0111"
"1010",101,"synthetic",55,"0111"
"1011",68,"synthetic",55,"0111"
"1100",60,"synthetic",55,"0111"
"1101",45,"synthetic",55,"0111"
"1110",62,"synthetic",55,"0111"
"0000",70,"original",55,"0111"
"0001",61,"original",55,"0111"
"0010",67,"original",55,"0111"
"0011",53,"original",55,"0111"
"0100",77,"original",55,"0111"
"0101",74,"original",55,"0111"
"0110",67,"original",55,"0111"
"0111",81,"original",55,"0111"
"1000",54,"original",55,"0111"
"1001",65,"original",55,"0111"
"1010",93,"original",55,"0111"
"1011",60,"original",55,"0111"
"1100",64,"original",55,"0111"
"1101",56,"original",55,"0111"
"1110",58,"original",55,"0111"
"0000",68,"synthetic",55,"1111"
"0001",59,"synthetic",55,"1111"
"0010",63,"synthetic",55,"1111"
"0011",65,"synthetic",55,"1111"
"0100",79,"synthetic",55,"1111"
"0101",66,"synthetic",55,"1111"
"0110",65,"synthetic",55,"1111"
"0111",79,"synthetic",55,"1111"
"1000",61,"synthetic",55,"1111"
"1001",71,"synthetic",55,"1111"
"1010",85,"synthetic",55,"1111"
"1011",50,"synthetic",55,"1111"
"1100",79,"synthetic",55,"1111"
"1101",47,"synthetic",55,"1111"
"1110",62,"synthetic",55,"1111"
"1111",1,"synthetic",55,"1111"
"0000",70,"original",55,"1111"
"0001",61,"original",55,"1111"
"0010",67,"original",55,"1111"
"0011",53,"original",55,"1111"
"0100",77,"original",55,"1111"
"0101",74,"original",55,"1111"
"0110",67,"original",55,"1111"
"0111",80,"original",55,"1111"
"1000",54,"original",55,"1111"
"1001",65,"original",55,"1111"
"1010",93,"original",55,"1111"
"1011",60,"original",55,"1111"
"1100",64,"original",55,"1111"
"1101",56,"original",55,"1111"
"1110",58,"original",55,"1111"
"1111",1,"original",55,"1111"
"0000",74,"synthetic",56,"0000"
"0001",59,"synthetic",56,"0000"
"0010",64,"synthetic",56,"0000"
"0011",49,"synthetic",56,"0000"
"0100",78,"synthetic",56,"0000"
"0101",79,"synthetic",56,"0000"
"0110",67,"synthetic",56,"0000"
"0111",81,"synthetic",56,"0000"
"1000",51,"synthetic",56,"0000"
"1001",56,"synthetic",56,"0000"
"1010",108,"synthetic",56,"0000"
"1011",43,"synthetic",56,"0000"
"1100",81,"synthetic",56,"0000"
"1101",46,"synthetic",56,"0000"
"1110",64,"synthetic",56,"0000"
"0000",71,"original",56,"0000"
"0001",61,"original",56,"0000"
"0010",67,"original",56,"0000"
"0011",53,"original",56,"0000"
"0100",77,"original",56,"0000"
"0101",74,"original",56,"0000"
"0110",67,"original",56,"0000"
"0111",80,"original",56,"0000"
"1000",54,"original",56,"0000"
"1001",65,"original",56,"0000"
"1010",93,"original",56,"0000"
"1011",60,"original",56,"0000"
"1100",64,"original",56,"0000"
"1101",56,"original",56,"0000"
"1110",58,"original",56,"0000"
"0000",79,"synthetic",56,"1000"
"0001",46,"synthetic",56,"1000"
"0010",61,"synthetic",56,"1000"
"0011",50,"synthetic",56,"1000"
"0100",81,"synthetic",56,"1000"
"0101",74,"synthetic",56,"1000"
"0110",77,"synthetic",56,"1000"
"0111",80,"synthetic",56,"1000"
"1000",59,"synthetic",56,"1000"
"1001",71,"synthetic",56,"1000"
"1010",87,"synthetic",56,"1000"
"1011",54,"synthetic",56,"1000"
"1100",67,"synthetic",56,"1000"
"1101",55,"synthetic",56,"1000"
"1110",59,"synthetic",56,"1000"
"0000",70,"original",56,"1000"
"0001",61,"original",56,"1000"
"0010",67,"original",56,"1000"
"0011",53,"original",56,"1000"
"0100",77,"original",56,"1000"
"0101",74,"original",56,"1000"
"0110",67,"original",56,"1000"
"0111",80,"original",56,"1000"
"1000",55,"original",56,"1000"
"1001",65,"original",56,"1000"
"1010",93,"original",56,"1000"
"1011",60,"original",56,"1000"
"1100",64,"original",56,"1000"
"1101",56,"original",56,"1000"
"1110",58,"original",56,"1000"
"0000",67,"synthetic",56,"0100"
"0001",63,"synthetic",56,"0100"
"0010",81,"synthetic",56,"0100"
"0011",52,"synthetic",56,"0100"
"0100",70,"synthetic",56,"0100"
"0101",80,"synthetic",56,"0100"
"0110",64,"synthetic",56,"0100"
"0111",78,"synthetic",56,"0100"
"1000",54,"synthetic",56,"0100"
"1001",52,"synthetic",56,"0100"
"1010",87,"synthetic",56,"0100"
"1011",67,"synthetic",56,"0100"
"1100",72,"synthetic",56,"0100"
"1101",69,"synthetic",56,"0100"
"1110",44,"synthetic",56,"0100"
"0000",70,"original",56,"0100"
"0001",61,"original",56,"0100"
"0010",67,"original",56,"0100"
"0011",53,"original",56,"0100"
"0100",78,"original",56,"0100"
"0101",74,"original",56,"0100"
"0110",67,"original",56,"0100"
"0111",80,"original",56,"0100"
"1000",54,"original",56,"0100"
"1001",65,"original",56,"0100"
"1010",93,"original",56,"0100"
"1011",60,"original",56,"0100"
"1100",64,"original",56,"0100"
"1101",56,"original",56,"0100"
"1110",58,"original",56,"0100"
"0000",58,"synthetic",56,"1100"
"0001",69,"synthetic",56,"1100"
"0010",81,"synthetic",56,"1100"
"0011",60,"synthetic",56,"1100"
"0100",76,"synthetic",56,"1100"
"0101",66,"synthetic",56,"1100"
"0110",76,"synthetic",56,"1100"
"0111",86,"synthetic",56,"1100"
"1000",44,"synthetic",56,"1100"
"1001",67,"synthetic",56,"1100"
"1010",77,"synthetic",56,"1100"
"1011",61,"synthetic",56,"1100"
"1100",69,"synthetic",56,"1100"
"1101",46,"synthetic",56,"1100"
"1110",64,"synthetic",56,"1100"
"0000",70,"original",56,"1100"
"0001",61,"original",56,"1100"
"0010",67,"original",56,"1100"
"0011",53,"original",56,"1100"
"0100",77,"original",56,"1100"
"0101",74,"original",56,"1100"
"0110",67,"original",56,"1100"
"0111",80,"original",56,"1100"
"1000",54,"original",56,"1100"
"1001",65,"original",56,"1100"
"1010",93,"original",56,"1100"
"1011",60,"original",56,"1100"
"1100",65,"original",56,"1100"
"1101",56,"original",56,"1100"
"1110",58,"original",56,"1100"
"0000",81,"synthetic",56,"0010"
"0001",63,"synthetic",56,"0010"
"0010",72,"synthetic",56,"0010"
"0011",59,"synthetic",56,"0010"
"0100",71,"synthetic",56,"0010"
"0101",76,"synthetic",56,"0010"
"0110",60,"synthetic",56,"0010"
"0111",64,"synthetic",56,"0010"
"1000",69,"synthetic",56,"0010"
"1001",61,"synthetic",56,"0010"
"1010",94,"synthetic",56,"0010"
"1011",68,"synthetic",56,"0010"
"1100",59,"synthetic",56,"0010"
"1101",57,"synthetic",56,"0010"
"1110",46,"synthetic",56,"0010"
"0000",70,"original",56,"0010"
"0001",61,"original",56,"0010"
"0010",68,"original",56,"0010"
"0011",53,"original",56,"0010"
"0100",77,"original",56,"0010"
"0101",74,"original",56,"0010"
"0110",67,"original",56,"0010"
"0111",80,"original",56,"0010"
"1000",54,"original",56,"0010"
"1001",65,"original",56,"0010"
"1010",93,"original",56,"0010"
"1011",60,"original",56,"0010"
