"combine","Freq","type","n","last_record"
"0110",60,"original",46,"1111"
"0111",75,"original",46,"1111"
"1000",74,"original",46,"1111"
"1001",63,"original",46,"1111"
"1010",54,"original",46,"1111"
"1011",69,"original",46,"1111"
"1100",77,"original",46,"1111"
"1101",59,"original",46,"1111"
"1110",66,"original",46,"1111"
"1111",1,"original",46,"1111"
"0000",78,"synthetic",47,"0000"
"0001",68,"synthetic",47,"0000"
"0010",101,"synthetic",47,"0000"
"0011",56,"synthetic",47,"0000"
"0100",76,"synthetic",47,"0000"
"0101",58,"synthetic",47,"0000"
"0110",56,"synthetic",47,"0000"
"0111",44,"synthetic",47,"0000"
"1000",73,"synthetic",47,"0000"
"1001",54,"synthetic",47,"0000"
"1010",69,"synthetic",47,"0000"
"1011",55,"synthetic",47,"0000"
"1100",56,"synthetic",47,"0000"
"1101",56,"synthetic",47,"0000"
"1110",52,"synthetic",47,"0000"
"1111",48,"synthetic",47,"0000"
"0000",70,"original",47,"0000"
"0001",60,"original",47,"0000"
"0010",79,"original",47,"0000"
"0011",62,"original",47,"0000"
"0100",68,"original",47,"0000"
"0101",64,"original",47,"0000"
"0110",60,"original",47,"0000"
"0111",75,"original",47,"0000"
"1000",74,"original",47,"0000"
"1001",63,"original",47,"0000"
"1010",54,"original",47,"0000"
"1011",69,"original",47,"0000"
"1100",77,"original",47,"0000"
"1101",59,"original",47,"0000"
"1110",66,"original",47,"0000"
"0000",81,"synthetic",47,"1000"
"0001",65,"synthetic",47,"1000"
"0010",74,"synthetic",47,"1000"
"0011",66,"synthetic",47,"1000"
"0100",79,"synthetic",47,"1000"
"0101",52,"synthetic",47,"1000"
"0110",67,"synthetic",47,"1000"
"0111",61,"synthetic",47,"1000"
"1000",72,"synthetic",47,"1000"
"1001",66,"synthetic",47,"1000"
"1010",60,"synthetic",47,"1000"
"1011",44,"synthetic",47,"1000"
"1100",64,"synthetic",47,"1000"
"1101",53,"synthetic",47,"1000"
"1110",50,"synthetic",47,"1000"
"1111",46,"synthetic",47,"1000"
"0000",69,"original",47,"1000"
"0001",60,"original",47,"1000"
"0010",79,"original",47,"1000"
"0011",62,"original",47,"1000"
"0100",68,"original",47,"1000"
"0101",64,"original",47,"1000"
"0110",60,"original",47,"1000"
"0111",75,"original",47,"1000"
"1000",75,"original",47,"1000"
"1001",63,"original",47,"1000"
"1010",54,"original",47,"1000"
"1011",69,"original",47,"1000"
"1100",77,"original",47,"1000"
"1101",59,"original",47,"1000"
"1110",66,"original",47,"1000"
"0000",78,"synthetic",47,"0100"
"0001",80,"synthetic",47,"0100"
"0010",64,"synthetic",47,"0100"
"0011",61,"synthetic",47,"0100"
"0100",75,"synthetic",47,"0100"
"0101",68,"synthetic",47,"0100"
"0110",61,"synthetic",47,"0100"
"0111",52,"synthetic",47,"0100"
"1000",76,"synthetic",47,"0100"
"1001",66,"synthetic",47,"0100"
"1010",61,"synthetic",47,"0100"
"1011",39,"synthetic",47,"0100"
"1100",55,"synthetic",47,"0100"
"1101",57,"synthetic",47,"0100"
"1110",56,"synthetic",47,"0100"
"1111",51,"synthetic",47,"0100"
"0000",69,"original",47,"0100"
"0001",60,"original",47,"0100"
"0010",79,"original",47,"0100"
"0011",62,"original",47,"0100"
"0100",69,"original",47,"0100"
"0101",64,"original",47,"0100"
"0110",60,"original",47,"0100"
"0111",75,"original",47,"0100"
"1000",74,"original",47,"0100"
"1001",63,"original",47,"0100"
"1010",54,"original",47,"0100"
"1011",69,"original",47,"0100"
"1100",77,"original",47,"0100"
"1101",59,"original",47,"0100"
"1110",66,"original",47,"0100"
"0000",88,"synthetic",47,"1100"
"0001",60,"synthetic",47,"1100"
"0010",88,"synthetic",47,"1100"
"0011",49,"synthetic",47,"1100"
"0100",89,"synthetic",47,"1100"
"0101",60,"synthetic",47,"1100"
"0110",58,"synthetic",47,"1100"
"0111",55,"synthetic",47,"1100"
"1000",71,"synthetic",47,"1100"
"1001",48,"synthetic",47,"1100"
"1010",57,"synthetic",47,"1100"
"1011",48,"synthetic",47,"1100"
"1100",73,"synthetic",47,"1100"
"1101",50,"synthetic",47,"1100"
"1110",54,"synthetic",47,"1100"
"1111",52,"synthetic",47,"1100"
"0000",69,"original",47,"1100"
"0001",60,"original",47,"1100"
"0010",79,"original",47,"1100"
"0011",62,"original",47,"1100"
"0100",68,"original",47,"1100"
"0101",64,"original",47,"1100"
"0110",60,"original",47,"1100"
"0111",75,"original",47,"1100"
"1000",74,"original",47,"1100"
"1001",63,"original",47,"1100"
"1010",54,"original",47,"1100"
"1011",69,"original",47,"1100"
"1100",78,"original",47,"1100"
"1101",59,"original",47,"1100"
"1110",66,"original",47,"1100"
"0000",60,"synthetic",47,"0010"
"0001",77,"synthetic",47,"0010"
"0010",69,"synthetic",47,"0010"
"0011",57,"synthetic",47,"0010"
"0100",66,"synthetic",47,"0010"
"0101",60,"synthetic",47,"0010"
"0110",63,"synthetic",47,"0010"
"0111",57,"synthetic",47,"0010"
"1000",73,"synthetic",47,"0010"
"1001",58,"synthetic",47,"0010"
"1010",61,"synthetic",47,"0010"
"1011",62,"synthetic",47,"0010"
"1100",80,"synthetic",47,"0010"
"1101",68,"synthetic",47,"0010"
"1110",51,"synthetic",47,"0010"
"1111",38,"synthetic",47,"0010"
"0000",69,"original",47,"0010"
"0001",60,"original",47,"0010"
"0010",80,"original",47,"0010"
"0011",62,"original",47,"0010"
"0100",68,"original",47,"0010"
"0101",64,"original",47,"0010"
"0110",60,"original",47,"0010"
"0111",75,"original",47,"0010"
"1000",74,"original",47,"0010"
"1001",63,"original",47,"0010"
"1010",54,"original",47,"0010"
"1011",69,"original",47,"0010"
"1100",77,"original",47,"0010"
"1101",59,"original",47,"0010"
"1110",66,"original",47,"0010"
"0000",85,"synthetic",47,"1010"
"0001",70,"synthetic",47,"1010"
"0010",67,"synthetic",47,"1010"
"0011",50,"synthetic",47,"1010"
"0100",73,"synthetic",47,"1010"
"0101",72,"synthetic",47,"1010"
"0110",54,"synthetic",47,"1010"
"0111",53,"synthetic",47,"1010"
"1000",67,"synthetic",47,"1010"
"1001",57,"synthetic",47,"1010"
"1010",64,"synthetic",47,"1010"
"1011",61,"synthetic",47,"1010"
"1100",66,"synthetic",47,"1010"
"1101",51,"synthetic",47,"1010"
"1110",62,"synthetic",47,"1010"
"1111",48,"synthetic",47,"1010"
"0000",69,"original",47,"1010"
"0001",60,"original",47,"1010"
"0010",79,"original",47,"1010"
"0011",62,"original",47,"1010"
"0100",68,"original",47,"1010"
"0101",64,"original",47,"1010"
"0110",60,"original",47,"1010"
"0111",75,"original",47,"1010"
"1000",74,"original",47,"1010"
"1001",63,"original",47,"1010"
"1010",55,"original",47,"1010"
"1011",69,"original",47,"1010"
"1100",77,"original",47,"1010"
"1101",59,"original",47,"1010"
"1110",66,"original",47,"1010"
"0000",72,"synthetic",47,"0110"
"0001",62,"synthetic",47,"0110"
"0010",72,"synthetic",47,"0110"
"0011",57,"synthetic",47,"0110"
"0100",80,"synthetic",47,"0110"
"0101",68,"synthetic",47,"0110"
"0110",76,"synthetic",47,"0110"
"0111",50,"synthetic",47,"0110"
"1000",63,"synthetic",47,"0110"
"1001",60,"synthetic",47,"0110"
"1010",52,"synthetic",47,"0110"
"1011",60,"synthetic",47,"0110"
"1100",68,"synthetic",47,"0110"
"1101",49,"synthetic",47,"0110"
"1110",57,"synthetic",47,"0110"
"1111",54,"synthetic",47,"0110"
"0000",69,"original",47,"0110"
"0001",60,"original",47,"0110"
"0010",79,"original",47,"0110"
"0011",62,"original",47,"0110"
"0100",68,"original",47,"0110"
"0101",64,"original",47,"0110"
"0110",61,"original",47,"0110"
"0111",75,"original",47,"0110"
"1000",74,"original",47,"0110"
"1001",63,"original",47,"0110"
"1010",54,"original",47,"0110"
"1011",69,"original",47,"0110"
"1100",77,"original",47,"0110"
"1101",59,"original",47,"0110"
"1110",66,"original",47,"0110"
"0000",85,"synthetic",47,"1110"
"0001",71,"synthetic",47,"1110"
"0010",65,"synthetic",47,"1110"
"0011",69,"synthetic",47,"1110"
"0100",73,"synthetic",47,"1110"
"0101",48,"synthetic",47,"1110"
"0110",62,"synthetic",47,"1110"
"0111",52,"synthetic",47,"1110"
"1000",66,"synthetic",47,"1110"
"1001",62,"synthetic",47,"1110"
"1010",67,"synthetic",47,"1110"
"1011",55,"synthetic",47,"1110"
"1100",74,"synthetic",47,"1110"
"1101",54,"synthetic",47,"1110"
"1110",51,"synthetic",47,"1110"
"1111",46,"synthetic",47,"1110"
"0000",69,"original",47,"1110"
"0001",60,"original",47,"1110"
"0010",79,"original",47,"1110"
"0011",62,"original",47,"1110"
"0100",68,"original",47,"1110"
"0101",64,"original",47,"1110"
"0110",60,"original",47,"1110"
"0111",75,"original",47,"1110"
"1000",74,"original",47,"1110"
"1001",63,"original",47,"1110"
"1010",54,"original",47,"1110"
"1011",69,"original",47,"1110"
"1100",77,"original",47,"1110"
"1101",59,"original",47,"1110"
"1110",67,"original",47,"1110"
"0000",80,"synthetic",47,"0001"
"0001",57,"synthetic",47,"0001"
"0010",78,"synthetic",47,"0001"
"0011",67,"synthetic",47,"0001"
"0100",70,"synthetic",47,"0001"
"0101",62,"synthetic",47,"0001"
"0110",72,"synthetic",47,"0001"
"0111",58,"synthetic",47,"0001"
"1000",75,"synthetic",47,"0001"
"1001",57,"synthetic",47,"0001"
"1010",53,"synthetic",47,"0001"
"1011",48,"synthetic",47,"0001"
"1100",63,"synthetic",47,"0001"
"1101",55,"synthetic",47,"0001"
"1110",63,"synthetic",47,"0001"
"1111",42,"synthetic",47,"0001"
"0000",69,"original",47,"0001"
"0001",61,"original",47,"0001"
"0010",79,"original",47,"0001"
"0011",62,"original",47,"0001"
"0100",68,"original",47,"0001"
"0101",64,"original",47,"0001"
"0110",60,"original",47,"0001"
"0111",75,"original",47,"0001"
"1000",74,"original",47,"0001"
"1001",63,"original",47,"0001"
"1010",54,"original",47,"0001"
"1011",69,"original",47,"0001"
"1100",77,"original",47,"0001"
"1101",59,"original",47,"0001"
"1110",66,"original",47,"0001"
"0000",93,"synthetic",47,"1001"
"0001",68,"synthetic",47,"1001"
"0010",69,"synthetic",47,"1001"
"0011",73,"synthetic",47,"1001"
"0100",77,"synthetic",47,"1001"
"0101",56,"synthetic",47,"1001"
"0110",55,"synthetic",47,"1001"
"0111",53,"synthetic",47,"1001"
"1000",60,"synthetic",47,"1001"
"1001",66,"synthetic",47,"1001"
"1010",70,"synthetic",47,"1001"
"1011",59,"synthetic",47,"1001"
"1100",59,"synthetic",47,"1001"
"1101",44,"synthetic",47,"1001"
"1110",54,"synthetic",47,"1001"
"1111",44,"synthetic",47,"1001"
"0000",69,"original",47,"1001"
"0001",60,"original",47,"1001"
"0010",79,"original",47,"1001"
"0011",62,"original",47,"1001"
"0100",68,"original",47,"1001"
"0101",64,"original",47,"1001"
"0110",60,"original",47,"1001"
"0111",75,"original",47,"1001"
"1000",74,"original",47,"1001"
"1001",64,"original",47,"1001"
"1010",54,"original",47,"1001"
"1011",69,"original",47,"1001"
"1100",77,"original",47,"1001"
"1101",59,"original",47,"1001"
"1110",66,"original",47,"1001"
"0000",74,"synthetic",47,"0101"
"0001",82,"synthetic",47,"0101"
"0010",88,"synthetic",47,"0101"
"0011",52,"synthetic",47,"0101"
"0100",83,"synthetic",47,"0101"
"0101",69,"synthetic",47,"0101"
"0110",70,"synthetic",47,"0101"
"0111",44,"synthetic",47,"0101"
"1000",71,"synthetic",47,"0101"
"1001",62,"synthetic",47,"0101"
"1010",60,"synthetic",47,"0101"
"1011",50,"synthetic",47,"0101"
"1100",65,"synthetic",47,"0101"
"1101",42,"synthetic",47,"0101"
"1110",39,"synthetic",47,"0101"
"1111",49,"synthetic",47,"0101"
"0000",69,"original",47,"0101"
"0001",60,"original",47,"0101"
"0010",79,"original",47,"0101"
"0011",62,"original",47,"0101"
"0100",68,"original",47,"0101"
"0101",65,"original",47,"0101"
"0110",60,"original",47,"0101"
"0111",75,"original",47,"0101"
"1000",74,"original",47,"0101"
"1001",63,"original",47,"0101"
"1010",54,"original",47,"0101"
"1011",69,"original",47,"0101"
"1100",77,"original",47,"0101"
"1101",59,"original",47,"0101"
"1110",66,"original",47,"0101"
"0000",72,"synthetic",47,"1101"
"0001",77,"synthetic",47,"1101"
"0010",76,"synthetic",47,"1101"
"0011",62,"synthetic",47,"1101"
"0100",62,"synthetic",47,"1101"
"0101",63,"synthetic",47,"1101"
"0110",70,"synthetic",47,"1101"
"0111",49,"synthetic",47,"1101"
"1000",69,"synthetic",47,"1101"
"1001",68,"synthetic",47,"1101"
"1010",64,"synthetic",47,"1101"
"1011",48,"synthetic",47,"1101"
"1100",56,"synthetic",47,"1101"
"1101",56,"synthetic",47,"1101"
"1110",63,"synthetic",47,"1101"
"1111",45,"synthetic",47,"1101"
"0000",69,"original",47,"1101"
"0001",60,"original",47,"1101"
"0010",79,"original",47,"1101"
"0011",62,"original",47,"1101"
"0100",68,"original",47,"1101"
"0101",64,"original",47,"1101"
"0110",60,"original",47,"1101"
"0111",75,"original",47,"1101"
"1000",74,"original",47,"1101"
"1001",63,"original",47,"1101"
"1010",54,"original",47,"1101"
"1011",69,"original",47,"1101"
"1100",77,"original",47,"1101"
"1101",60,"original",47,"1101"
"1110",66,"original",47,"1101"
"0000",100,"synthetic",47,"0011"
"0001",69,"synthetic",47,"0011"
"0010",73,"synthetic",47,"0011"
"0011",50,"synthetic",47,"0011"
"0100",72,"synthetic",47,"0011"
"0101",58,"synthetic",47,"0011"
"0110",54,"synthetic",47,"0011"
"0111",51,"synthetic",47,"0011"
"1000",78,"synthetic",47,"0011"
"1001",68,"synthetic",47,"0011"
"1010",64,"synthetic",47,"0011"
"1011",52,"synthetic",47,"0011"
"1100",64,"synthetic",47,"0011"
"1101",49,"synthetic",47,"0011"
"1110",58,"synthetic",47,"0011"
"1111",40,"synthetic",47,"0011"
"0000",69,"original",47,"0011"
"0001",60,"original",47,"0011"
"0010",79,"original",47,"0011"
"0011",63,"original",47,"0011"
"0100",68,"original",47,"0011"
"0101",64,"original",47,"0011"
"0110",60,"original",47,"0011"
"0111",75,"original",47,"0011"
"1000",74,"original",47,"0011"
"1001",63,"original",47,"0011"
"1010",54,"original",47,"0011"
"1011",69,"original",47,"0011"
"1100",77,"original",47,"0011"
"1101",59,"original",47,"0011"
"1110",66,"original",47,"0011"
"0000",66,"synthetic",47,"1011"
"0001",68,"synthetic",47,"1011"
"0010",71,"synthetic",47,"1011"
"0011",66,"synthetic",47,"1011"
"0100",88,"synthetic",47,"1011"
"0101",57,"synthetic",47,"1011"
"0110",59,"synthetic",47,"1011"
"0111",47,"synthetic",47,"1011"
"1000",84,"synthetic",47,"1011"
"1001",58,"synthetic",47,"1011"
"1010",68,"synthetic",47,"1011"
"1011",55,"synthetic",47,"1011"
"1100",62,"synthetic",47,"1011"
"1101",48,"synthetic",47,"1011"
"1110",50,"synthetic",47,"1011"
"1111",53,"synthetic",47,"1011"
"0000",69,"original",47,"1011"
"0001",60,"original",47,"1011"
"0010",79,"original",47,"1011"
"0011",62,"original",47,"1011"
"0100",68,"original",47,"1011"
"0101",64,"original",47,"1011"
"0110",60,"original",47,"1011"
"0111",75,"original",47,"1011"
"1000",74,"original",47,"1011"
"1001",63,"original",47,"1011"
"1010",54,"original",47,"1011"
"1011",70,"original",47,"1011"
"1100",77,"original",47,"1011"
"1101",59,"original",47,"1011"
"1110",66,"original",47,"1011"
"0000",88,"synthetic",47,"0111"
"0001",68,"synthetic",47,"0111"
"0010",69,"synthetic",47,"0111"
"0011",52,"synthetic",47,"0111"
"0100",77,"synthetic",47,"0111"
"0101",71,"synthetic",47,"0111"
"0110",70,"synthetic",47,"0111"
"0111",48,"synthetic",47,"0111"
"1000",71,"synthetic",47,"0111"
"1001",58,"synthetic",47,"0111"
"1010",59,"synthetic",47,"0111"
"1011",56,"synthetic",47,"0111"
"1100",48,"synthetic",47,"0111"
"1101",60,"synthetic",47,"0111"
"1110",62,"synthetic",47,"0111"
"1111",43,"synthetic",47,"0111"
"0000",69,"original",47,"0111"
"0001",60,"original",47,"0111"
"0010",79,"original",47,"0111"
"0011",62,"original",47,"0111"
"0100",68,"original",47,"0111"
"0101",64,"original",47,"0111"
"0110",60,"original",47,"0111"
"0111",76,"original",47,"0111"
"1000",74,"original",47,"0111"
"1001",63,"original",47,"0111"
"1010",54,"original",47,"0111"
"1011",69,"original",47,"0111"
"1100",77,"original",47,"0111"
"1101",59,"original",47,"0111"
"1110",66,"original",47,"0111"
"0000",85,"synthetic",47,"1111"
"0001",72,"synthetic",47,"1111"
"0010",67,"synthetic",47,"1111"
"0011",61,"synthetic",47,"1111"
"0100",71,"synthetic",47,"1111"
"0101",55,"synthetic",47,"1111"
"0110",63,"synthetic",47,"1111"
"0111",46,"synthetic",47,"1111"
"1000",71,"synthetic",47,"1111"
"1001",51,"synthetic",47,"1111"
"1010",81,"synthetic",47,"1111"
"1011",65,"synthetic",47,"1111"
"1100",49,"synthetic",47,"1111"
"1101",63,"synthetic",47,"1111"
"1110",59,"synthetic",47,"1111"
"1111",41,"synthetic",47,"1111"
"0000",69,"original",47,"1111"
"0001",60,"original",47,"1111"
"0010",79,"original",47,"1111"
"0011",62,"original",47,"1111"
"0100",68,"original",47,"1111"
"0101",64,"original",47,"1111"
"0110",60,"original",47,"1111"
"0111",75,"original",47,"1111"
"1000",74,"original",47,"1111"
"1001",63,"original",47,"1111"
"1010",54,"original",47,"1111"
"1011",69,"original",47,"1111"
"1100",77,"original",47,"1111"
"1101",59,"original",47,"1111"
"1110",66,"original",47,"1111"
"1111",1,"original",47,"1111"
"0000",74,"synthetic",48,"0000"
"0001",79,"synthetic",48,"0000"
"0010",60,"synthetic",48,"0000"
"0011",70,"synthetic",48,"0000"
"0100",82,"synthetic",48,"0000"
"0101",66,"synthetic",48,"0000"
"0110",64,"synthetic",48,"0000"
"0111",33,"synthetic",48,"0000"
"1000",80,"synthetic",48,"0000"
"1001",63,"synthetic",48,"0000"
"1010",60,"synthetic",48,"0000"
"1011",55,"synthetic",48,"0000"
"1100",54,"synthetic",48,"0000"
"1101",52,"synthetic",48,"0000"
"1110",55,"synthetic",48,"0000"
"1111",53,"synthetic",48,"0000"
"0000",70,"original",48,"0000"
"0001",60,"original",48,"0000"
"0010",79,"original",48,"0000"
"0011",62,"original",48,"0000"
"0100",68,"original",48,"0000"
"0101",64,"original",48,"0000"
"0110",60,"original",48,"0000"
"0111",75,"original",48,"0000"
"1000",74,"original",48,"0000"
"1001",63,"original",48,"0000"
"1010",54,"original",48,"0000"
"1011",69,"original",48,"0000"
"1100",77,"original",48,"0000"
"1101",59,"original",48,"0000"
"1110",66,"original",48,"0000"
"0000",72,"synthetic",48,"1000"
"0001",68,"synthetic",48,"1000"
"0010",79,"synthetic",48,"1000"
"0011",59,"synthetic",48,"1000"
"0100",84,"synthetic",48,"1000"
"0101",58,"synthetic",48,"1000"
"0110",66,"synthetic",48,"1000"
"0111",50,"synthetic",48,"1000"
"1000",72,"synthetic",48,"1000"
"1001",61,"synthetic",48,"1000"
"1010",63,"synthetic",48,"1000"
"1011",54,"synthetic",48,"1000"
"1100",61,"synthetic",48,"1000"
"1101",38,"synthetic",48,"1000"
"1110",71,"synthetic",48,"1000"
"1111",44,"synthetic",48,"1000"
"0000",69,"original",48,"1000"
"0001",60,"original",48,"1000"
"0010",79,"original",48,"1000"
"0011",62,"original",48,"1000"
"0100",68,"original",48,"1000"
"0101",64,"original",48,"1000"
"0110",60,"original",48,"1000"
"0111",75,"original",48,"1000"
"1000",75,"original",48,"1000"
"1001",63,"original",48,"1000"
"1010",54,"original",48,"1000"
"1011",69,"original",48,"1000"
"1100",77,"original",48,"1000"
"1101",59,"original",48,"1000"
"1110",66,"original",48,"1000"
"0000",86,"synthetic",48,"0100"
"0001",77,"synthetic",48,"0100"
"0010",72,"synthetic",48,"0100"
"0011",41,"synthetic",48,"0100"
"0100",89,"synthetic",48,"0100"
"0101",75,"synthetic",48,"0100"
"0110",59,"synthetic",48,"0100"
"0111",55,"synthetic",48,"0100"
"1000",67,"synthetic",48,"0100"
"1001",63,"synthetic",48,"0100"
"1010",63,"synthetic",48,"0100"
"1011",43,"synthetic",48,"0100"
"1100",64,"synthetic",48,"0100"
"1101",43,"synthetic",48,"0100"
"1110",58,"synthetic",48,"0100"
"1111",45,"synthetic",48,"0100"
"0000",69,"original",48,"0100"
"0001",60,"original",48,"0100"
"0010",79,"original",48,"0100"
"0011",62,"original",48,"0100"
"0100",69,"original",48,"0100"
"0101",64,"original",48,"0100"
"0110",60,"original",48,"0100"
"0111",75,"original",48,"0100"
"1000",74,"original",48,"0100"
"1001",63,"original",48,"0100"
"1010",54,"original",48,"0100"
"1011",69,"original",48,"0100"
"1100",77,"original",48,"0100"
"1101",59,"original",48,"0100"
"1110",66,"original",48,"0100"
"0000",85,"synthetic",48,"1100"
"0001",55,"synthetic",48,"1100"
"0010",78,"synthetic",48,"1100"
"0011",64,"synthetic",48,"1100"
"0100",72,"synthetic",48,"1100"
"0101",52,"synthetic",48,"1100"
"0110",65,"synthetic",48,"1100"
"0111",47,"synthetic",48,"1100"
"1000",69,"synthetic",48,"1100"
"1001",67,"synthetic",48,"1100"
"1010",70,"synthetic",48,"1100"
"1011",58,"synthetic",48,"1100"
"1100",58,"synthetic",48,"1100"
"1101",58,"synthetic",48,"1100"
"1110",55,"synthetic",48,"1100"
"1111",47,"synthetic",48,"1100"
"0000",69,"original",48,"1100"
"0001",60,"original",48,"1100"
"0010",79,"original",48,"1100"
"0011",62,"original",48,"1100"
"0100",68,"original",48,"1100"
"0101",64,"original",48,"1100"
"0110",60,"original",48,"1100"
"0111",75,"original",48,"1100"
"1000",74,"original",48,"1100"
"1001",63,"original",48,"1100"
"1010",54,"original",48,"1100"
"1011",69,"original",48,"1100"
"1100",78,"original",48,"1100"
"1101",59,"original",48,"1100"
"1110",66,"original",48,"1100"
"0000",81,"synthetic",48,"0010"
"0001",75,"synthetic",48,"0010"
"0010",76,"synthetic",48,"0010"
"0011",71,"synthetic",48,"0010"
"0100",62,"synthetic",48,"0010"
"0101",61,"synthetic",48,"0010"
"0110",67,"synthetic",48,"0010"
"0111",59,"synthetic",48,"0010"
"1000",78,"synthetic",48,"0010"
"1001",59,"synthetic",48,"0010"
"1010",61,"synthetic",48,"0010"
"1011",65,"synthetic",48,"0010"
"1100",53,"synthetic",48,"0010"
"1101",52,"synthetic",48,"0010"
"1110",38,"synthetic",48,"0010"
"1111",42,"synthetic",48,"0010"
"0000",69,"original",48,"0010"
"0001",60,"original",48,"0010"
"0010",80,"original",48,"0010"
"0011",62,"original",48,"0010"
"0100",68,"original",48,"0010"
"0101",64,"original",48,"0010"
"0110",60,"original",48,"0010"
"0111",75,"original",48,"0010"
"1000",74,"original",48,"0010"
"1001",63,"original",48,"0010"
"1010",54,"original",48,"0010"
"1011",69,"original",48,"0010"
"1100",77,"original",48,"0010"
"1101",59,"original",48,"0010"
"1110",66,"original",48,"0010"
"0000",76,"synthetic",48,"1010"
"0001",56,"synthetic",48,"1010"
"0010",69,"synthetic",48,"1010"
"0011",60,"synthetic",48,"1010"
"0100",82,"synthetic",48,"1010"
"0101",66,"synthetic",48,"1010"
"0110",74,"synthetic",48,"1010"
"0111",54,"synthetic",48,"1010"
"1000",62,"synthetic",48,"1010"
"1001",49,"synthetic",48,"1010"
"1010",73,"synthetic",48,"1010"
"1011",46,"synthetic",48,"1010"
"1100",61,"synthetic",48,"1010"
"1101",69,"synthetic",48,"1010"
"1110",60,"synthetic",48,"1010"
"1111",43,"synthetic",48,"1010"
"0000",69,"original",48,"1010"
"0001",60,"original",48,"1010"
"0010",79,"original",48,"1010"
"0011",62,"original",48,"1010"
"0100",68,"original",48,"1010"
"0101",64,"original",48,"1010"
"0110",60,"original",48,"1010"
"0111",75,"original",48,"1010"
"1000",74,"original",48,"1010"
"1001",63,"original",48,"1010"
"1010",55,"original",48,"1010"
"1011",69,"original",48,"1010"
"1100",77,"original",48,"1010"
"1101",59,"original",48,"1010"
"1110",66,"original",48,"1010"
"0000",80,"synthetic",48,"0110"
"0001",70,"synthetic",48,"0110"
"0010",74,"synthetic",48,"0110"
"0011",50,"synthetic",48,"0110"
"0100",79,"synthetic",48,"0110"
"0101",52,"synthetic",48,"0110"
"0110",76,"synthetic",48,"0110"
"0111",46,"synthetic",48,"0110"
"1000",67,"synthetic",48,"0110"
"1001",51,"synthetic",48,"0110"
"1010",66,"synthetic",48,"0110"
"1011",55,"synthetic",48,"0110"
"1100",66,"synthetic",48,"0110"
"1101",65,"synthetic",48,"0110"
"1110",52,"synthetic",48,"0110"
"1111",51,"synthetic",48,"0110"
"0000",69,"original",48,"0110"
"0001",60,"original",48,"0110"
"0010",79,"original",48,"0110"
"0011",62,"original",48,"0110"
"0100",68,"original",48,"0110"
"0101",64,"original",48,"0110"
"0110",61,"original",48,"0110"
"0111",75,"original",48,"0110"
"1000",74,"original",48,"0110"
"1001",63,"original",48,"0110"
"1010",54,"original",48,"0110"
"1011",69,"original",48,"0110"
"1100",77,"original",48,"0110"
"1101",59,"original",48,"0110"
"1110",66,"original",48,"0110"
"0000",68,"synthetic",48,"1110"
"0001",54,"synthetic",48,"1110"
"0010",74,"synthetic",48,"1110"
"0011",61,"synthetic",48,"1110"
"0100",67,"synthetic",48,"1110"
"0101",58,"synthetic",48,"1110"
"0110",70,"synthetic",48,"1110"
"0111",43,"synthetic",48,"1110"
"1000",74,"synthetic",48,"1110"
"1001",83,"synthetic",48,"1110"
"1010",65,"synthetic",48,"1110"
"1011",60,"synthetic",48,"1110"
"1100",66,"synthetic",48,"1110"
"1101",60,"synthetic",48,"1110"
"1110",55,"synthetic",48,"1110"
"1111",42,"synthetic",48,"1110"
"0000",69,"original",48,"1110"
"0001",60,"original",48,"1110"
"0010",79,"original",48,"1110"
"0011",62,"original",48,"1110"
"0100",68,"original",48,"1110"
"0101",64,"original",48,"1110"
"0110",60,"original",48,"1110"
"0111",75,"original",48,"1110"
"1000",74,"original",48,"1110"
"1001",63,"original",48,"1110"
"1010",54,"original",48,"1110"
"1011",69,"original",48,"1110"
"1100",77,"original",48,"1110"
"1101",59,"original",48,"1110"
"1110",67,"original",48,"1110"
"0000",81,"synthetic",48,"0001"
"0001",80,"synthetic",48,"0001"
"0010",65,"synthetic",48,"0001"
"0011",74,"synthetic",48,"0001"
"0100",72,"synthetic",48,"0001"
"0101",60,"synthetic",48,"0001"
"0110",62,"synthetic",48,"0001"
"0111",44,"synthetic",48,"0001"
"1000",62,"synthetic",48,"0001"
"1001",65,"synthetic",48,"0001"
"1010",64,"synthetic",48,"0001"
"1011",50,"synthetic",48,"0001"
"1100",68,"synthetic",48,"0001"
"1101",44,"synthetic",48,"0001"
"1110",48,"synthetic",48,"0001"
"1111",61,"synthetic",48,"0001"
"0000",69,"original",48,"0001"
"0001",61,"original",48,"0001"
"0010",79,"original",48,"0001"
"0011",62,"original",48,"0001"
"0100",68,"original",48,"0001"
"0101",64,"original",48,"0001"
"0110",60,"original",48,"0001"
"0111",75,"original",48,"0001"
"1000",74,"original",48,"0001"
"1001",63,"original",48,"0001"
"1010",54,"original",48,"0001"
"1011",69,"original",48,"0001"
"1100",77,"original",48,"0001"
"1101",59,"original",48,"0001"
"1110",66,"original",48,"0001"
"0000",71,"synthetic",48,"1001"
"0001",75,"synthetic",48,"1001"
"0010",70,"synthetic",48,"1001"
"0011",52,"synthetic",48,"1001"
"0100",99,"synthetic",48,"1001"
"0101",57,"synthetic",48,"1001"
"0110",76,"synthetic",48,"1001"
"0111",55,"synthetic",48,"1001"
"1000",65,"synthetic",48,"1001"
"1001",59,"synthetic",48,"1001"
