"combine","Freq","type","n","unique"
"1001",52,"synthetic",45,"0100"
"1010",124,"synthetic",45,"0100"
"1011",50,"synthetic",45,"0100"
"1100",62,"synthetic",45,"0100"
"1101",36,"synthetic",45,"0100"
"1110",54,"synthetic",45,"0100"
"1111",25,"synthetic",45,"0100"
"0000",70,"original",45,"0100"
"0001",61,"original",45,"0100"
"0010",67,"original",45,"0100"
"0011",53,"original",45,"0100"
"0100",78,"original",45,"0100"
"0101",74,"original",45,"0100"
"0110",67,"original",45,"0100"
"0111",80,"original",45,"0100"
"1000",54,"original",45,"0100"
"1001",65,"original",45,"0100"
"1010",93,"original",45,"0100"
"1011",60,"original",45,"0100"
"1100",64,"original",45,"0100"
"1101",56,"original",45,"0100"
"1110",58,"original",45,"0100"
"0000",73,"synthetic",45,"1100"
"0001",62,"synthetic",45,"1100"
"0010",66,"synthetic",45,"1100"
"0011",53,"synthetic",45,"1100"
"0100",84,"synthetic",45,"1100"
"0101",91,"synthetic",45,"1100"
"0110",48,"synthetic",45,"1100"
"0111",68,"synthetic",45,"1100"
"1000",50,"synthetic",45,"1100"
"1001",67,"synthetic",45,"1100"
"1010",111,"synthetic",45,"1100"
"1011",54,"synthetic",45,"1100"
"1100",62,"synthetic",45,"1100"
"1101",38,"synthetic",45,"1100"
"1110",51,"synthetic",45,"1100"
"1111",22,"synthetic",45,"1100"
"0000",70,"original",45,"1100"
"0001",61,"original",45,"1100"
"0010",67,"original",45,"1100"
"0011",53,"original",45,"1100"
"0100",77,"original",45,"1100"
"0101",74,"original",45,"1100"
"0110",67,"original",45,"1100"
"0111",80,"original",45,"1100"
"1000",54,"original",45,"1100"
"1001",65,"original",45,"1100"
"1010",93,"original",45,"1100"
"1011",60,"original",45,"1100"
"1100",65,"original",45,"1100"
"1101",56,"original",45,"1100"
"1110",58,"original",45,"1100"
"0000",72,"synthetic",45,"0010"
"0001",56,"synthetic",45,"0010"
"0010",70,"synthetic",45,"0010"
"0011",51,"synthetic",45,"0010"
"0100",80,"synthetic",45,"0010"
"0101",87,"synthetic",45,"0010"
"0110",59,"synthetic",45,"0010"
"0111",71,"synthetic",45,"0010"
"1000",55,"synthetic",45,"0010"
"1001",72,"synthetic",45,"0010"
"1010",104,"synthetic",45,"0010"
"1011",49,"synthetic",45,"0010"
"1100",52,"synthetic",45,"0010"
"1101",46,"synthetic",45,"0010"
"1110",56,"synthetic",45,"0010"
"1111",20,"synthetic",45,"0010"
"0000",70,"original",45,"0010"
"0001",61,"original",45,"0010"
"0010",68,"original",45,"0010"
"0011",53,"original",45,"0010"
"0100",77,"original",45,"0010"
"0101",74,"original",45,"0010"
"0110",67,"original",45,"0010"
"0111",80,"original",45,"0010"
"1000",54,"original",45,"0010"
"1001",65,"original",45,"0010"
"1010",93,"original",45,"0010"
"1011",60,"original",45,"0010"
"1100",64,"original",45,"0010"
"1101",56,"original",45,"0010"
"1110",58,"original",45,"0010"
"0000",64,"synthetic",45,"1010"
"0001",59,"synthetic",45,"1010"
"0010",69,"synthetic",45,"1010"
"0011",42,"synthetic",45,"1010"
"0100",102,"synthetic",45,"1010"
"0101",80,"synthetic",45,"1010"
"0110",51,"synthetic",45,"1010"
"0111",77,"synthetic",45,"1010"
"1000",54,"synthetic",45,"1010"
"1001",59,"synthetic",45,"1010"
"1010",114,"synthetic",45,"1010"
"1011",35,"synthetic",45,"1010"
"1100",63,"synthetic",45,"1010"
"1101",41,"synthetic",45,"1010"
"1110",61,"synthetic",45,"1010"
"1111",29,"synthetic",45,"1010"
"0000",70,"original",45,"1010"
"0001",61,"original",45,"1010"
"0010",67,"original",45,"1010"
"0011",53,"original",45,"1010"
"0100",77,"original",45,"1010"
"0101",74,"original",45,"1010"
"0110",67,"original",45,"1010"
"0111",80,"original",45,"1010"
"1000",54,"original",45,"1010"
"1001",65,"original",45,"1010"
"1010",94,"original",45,"1010"
"1011",60,"original",45,"1010"
"1100",64,"original",45,"1010"
"1101",56,"original",45,"1010"
"1110",58,"original",45,"1010"
"0000",73,"synthetic",45,"0110"
"0001",61,"synthetic",45,"0110"
"0010",62,"synthetic",45,"0110"
"0011",60,"synthetic",45,"0110"
"0100",87,"synthetic",45,"0110"
"0101",87,"synthetic",45,"0110"
"0110",54,"synthetic",45,"0110"
"0111",70,"synthetic",45,"0110"
"1000",63,"synthetic",45,"0110"
"1001",67,"synthetic",45,"0110"
"1010",106,"synthetic",45,"0110"
"1011",49,"synthetic",45,"0110"
"1100",49,"synthetic",45,"0110"
"1101",44,"synthetic",45,"0110"
"1110",46,"synthetic",45,"0110"
"1111",22,"synthetic",45,"0110"
"0000",70,"original",45,"0110"
"0001",61,"original",45,"0110"
"0010",67,"original",45,"0110"
"0011",53,"original",45,"0110"
"0100",77,"original",45,"0110"
"0101",74,"original",45,"0110"
"0110",68,"original",45,"0110"
"0111",80,"original",45,"0110"
"1000",54,"original",45,"0110"
"1001",65,"original",45,"0110"
"1010",93,"original",45,"0110"
"1011",60,"original",45,"0110"
"1100",64,"original",45,"0110"
"1101",56,"original",45,"0110"
"1110",58,"original",45,"0110"
"0000",69,"synthetic",45,"1110"
"0001",71,"synthetic",45,"1110"
"0010",64,"synthetic",45,"1110"
"0011",42,"synthetic",45,"1110"
"0100",87,"synthetic",45,"1110"
"0101",81,"synthetic",45,"1110"
"0110",58,"synthetic",45,"1110"
"0111",57,"synthetic",45,"1110"
"1000",61,"synthetic",45,"1110"
"1001",55,"synthetic",45,"1110"
"1010",111,"synthetic",45,"1110"
"1011",48,"synthetic",45,"1110"
"1100",58,"synthetic",45,"1110"
"1101",45,"synthetic",45,"1110"
"1110",67,"synthetic",45,"1110"
"1111",26,"synthetic",45,"1110"
"0000",70,"original",45,"1110"
"0001",61,"original",45,"1110"
"0010",67,"original",45,"1110"
"0011",53,"original",45,"1110"
"0100",77,"original",45,"1110"
"0101",74,"original",45,"1110"
"0110",67,"original",45,"1110"
"0111",80,"original",45,"1110"
"1000",54,"original",45,"1110"
"1001",65,"original",45,"1110"
"1010",93,"original",45,"1110"
"1011",60,"original",45,"1110"
"1100",64,"original",45,"1110"
"1101",56,"original",45,"1110"
"1110",59,"original",45,"1110"
"0000",60,"synthetic",45,"0001"
"0001",70,"synthetic",45,"0001"
"0010",55,"synthetic",45,"0001"
"0011",61,"synthetic",45,"0001"
"0100",85,"synthetic",45,"0001"
"0101",99,"synthetic",45,"0001"
"0110",55,"synthetic",45,"0001"
"0111",69,"synthetic",45,"0001"
"1000",51,"synthetic",45,"0001"
"1001",53,"synthetic",45,"0001"
"1010",119,"synthetic",45,"0001"
"1011",35,"synthetic",45,"0001"
"1100",51,"synthetic",45,"0001"
"1101",50,"synthetic",45,"0001"
"1110",64,"synthetic",45,"0001"
"1111",23,"synthetic",45,"0001"
"0000",70,"original",45,"0001"
"0001",62,"original",45,"0001"
"0010",67,"original",45,"0001"
"0011",53,"original",45,"0001"
"0100",77,"original",45,"0001"
"0101",74,"original",45,"0001"
"0110",67,"original",45,"0001"
"0111",80,"original",45,"0001"
"1000",54,"original",45,"0001"
"1001",65,"original",45,"0001"
"1010",93,"original",45,"0001"
"1011",60,"original",45,"0001"
"1100",64,"original",45,"0001"
"1101",56,"original",45,"0001"
"1110",58,"original",45,"0001"
"0000",68,"synthetic",45,"1001"
"0001",67,"synthetic",45,"1001"
"0010",82,"synthetic",45,"1001"
"0011",42,"synthetic",45,"1001"
"0100",82,"synthetic",45,"1001"
"0101",77,"synthetic",45,"1001"
"0110",52,"synthetic",45,"1001"
"0111",70,"synthetic",45,"1001"
"1000",50,"synthetic",45,"1001"
"1001",65,"synthetic",45,"1001"
"1010",114,"synthetic",45,"1001"
"1011",33,"synthetic",45,"1001"
"1100",57,"synthetic",45,"1001"
"1101",54,"synthetic",45,"1001"
"1110",54,"synthetic",45,"1001"
"1111",33,"synthetic",45,"1001"
"0000",70,"original",45,"1001"
"0001",61,"original",45,"1001"
"0010",67,"original",45,"1001"
"0011",53,"original",45,"1001"
"0100",77,"original",45,"1001"
"0101",74,"original",45,"1001"
"0110",67,"original",45,"1001"
"0111",80,"original",45,"1001"
"1000",54,"original",45,"1001"
"1001",66,"original",45,"1001"
"1010",93,"original",45,"1001"
"1011",60,"original",45,"1001"
"1100",64,"original",45,"1001"
"1101",56,"original",45,"1001"
"1110",58,"original",45,"1001"
"0000",74,"synthetic",45,"0101"
"0001",65,"synthetic",45,"0101"
"0010",72,"synthetic",45,"0101"
"0011",63,"synthetic",45,"0101"
"0100",89,"synthetic",45,"0101"
"0101",90,"synthetic",45,"0101"
"0110",58,"synthetic",45,"0101"
"0111",53,"synthetic",45,"0101"
"1000",61,"synthetic",45,"0101"
"1001",69,"synthetic",45,"0101"
"1010",112,"synthetic",45,"0101"
"1011",42,"synthetic",45,"0101"
"1100",46,"synthetic",45,"0101"
"1101",34,"synthetic",45,"0101"
"1110",52,"synthetic",45,"0101"
"1111",20,"synthetic",45,"0101"
"0000",70,"original",45,"0101"
"0001",61,"original",45,"0101"
"0010",67,"original",45,"0101"
"0011",53,"original",45,"0101"
"0100",77,"original",45,"0101"
"0101",75,"original",45,"0101"
"0110",67,"original",45,"0101"
"0111",80,"original",45,"0101"
"1000",54,"original",45,"0101"
"1001",65,"original",45,"0101"
"1010",93,"original",45,"0101"
"1011",60,"original",45,"0101"
"1100",64,"original",45,"0101"
"1101",56,"original",45,"0101"
"1110",58,"original",45,"0101"
"0000",79,"synthetic",45,"1101"
"0001",51,"synthetic",45,"1101"
"0010",63,"synthetic",45,"1101"
"0011",57,"synthetic",45,"1101"
"0100",115,"synthetic",45,"1101"
"0101",82,"synthetic",45,"1101"
"0110",65,"synthetic",45,"1101"
"0111",61,"synthetic",45,"1101"
"1000",50,"synthetic",45,"1101"
"1001",58,"synthetic",45,"1101"
"1010",106,"synthetic",45,"1101"
"1011",47,"synthetic",45,"1101"
"1100",53,"synthetic",45,"1101"
"1101",43,"synthetic",45,"1101"
"1110",51,"synthetic",45,"1101"
"1111",19,"synthetic",45,"1101"
"0000",70,"original",45,"1101"
"0001",61,"original",45,"1101"
"0010",67,"original",45,"1101"
"0011",53,"original",45,"1101"
"0100",77,"original",45,"1101"
"0101",74,"original",45,"1101"
"0110",67,"original",45,"1101"
"0111",80,"original",45,"1101"
"1000",54,"original",45,"1101"
"1001",65,"original",45,"1101"
"1010",93,"original",45,"1101"
"1011",60,"original",45,"1101"
"1100",64,"original",45,"1101"
"1101",57,"original",45,"1101"
"1110",58,"original",45,"1101"
"0000",72,"synthetic",45,"0011"
"0001",69,"synthetic",45,"0011"
"0010",76,"synthetic",45,"0011"
"0011",67,"synthetic",45,"0011"
"0100",68,"synthetic",45,"0011"
"0101",85,"synthetic",45,"0011"
"0110",60,"synthetic",45,"0011"
"0111",64,"synthetic",45,"0011"
"1000",43,"synthetic",45,"0011"
"1001",56,"synthetic",45,"0011"
"1010",116,"synthetic",45,"0011"
"1011",41,"synthetic",45,"0011"
"1100",47,"synthetic",45,"0011"
"1101",51,"synthetic",45,"0011"
"1110",64,"synthetic",45,"0011"
"1111",21,"synthetic",45,"0011"
"0000",70,"original",45,"0011"
"0001",61,"original",45,"0011"
"0010",67,"original",45,"0011"
"0011",54,"original",45,"0011"
"0100",77,"original",45,"0011"
"0101",74,"original",45,"0011"
"0110",67,"original",45,"0011"
"0111",80,"original",45,"0011"
"1000",54,"original",45,"0011"
"1001",65,"original",45,"0011"
"1010",93,"original",45,"0011"
"1011",60,"original",45,"0011"
"1100",64,"original",45,"0011"
"1101",56,"original",45,"0011"
"1110",58,"original",45,"0011"
"0000",51,"synthetic",45,"1011"
"0001",72,"synthetic",45,"1011"
"0010",68,"synthetic",45,"1011"
"0011",49,"synthetic",45,"1011"
"0100",76,"synthetic",45,"1011"
"0101",91,"synthetic",45,"1011"
"0110",57,"synthetic",45,"1011"
"0111",77,"synthetic",45,"1011"
"1000",54,"synthetic",45,"1011"
"1001",87,"synthetic",45,"1011"
"1010",100,"synthetic",45,"1011"
"1011",53,"synthetic",45,"1011"
"1100",49,"synthetic",45,"1011"
"1101",57,"synthetic",45,"1011"
"1110",37,"synthetic",45,"1011"
"1111",22,"synthetic",45,"1011"
"0000",70,"original",45,"1011"
"0001",61,"original",45,"1011"
"0010",67,"original",45,"1011"
"0011",53,"original",45,"1011"
"0100",77,"original",45,"1011"
"0101",74,"original",45,"1011"
"0110",67,"original",45,"1011"
"0111",80,"original",45,"1011"
"1000",54,"original",45,"1011"
"1001",65,"original",45,"1011"
"1010",93,"original",45,"1011"
"1011",61,"original",45,"1011"
"1100",64,"original",45,"1011"
"1101",56,"original",45,"1011"
"1110",58,"original",45,"1011"
"0000",66,"synthetic",45,"0111"
"0001",58,"synthetic",45,"0111"
"0010",59,"synthetic",45,"0111"
"0011",48,"synthetic",45,"0111"
"0100",92,"synthetic",45,"0111"
"0101",74,"synthetic",45,"0111"
"0110",54,"synthetic",45,"0111"
"0111",73,"synthetic",45,"0111"
"1000",50,"synthetic",45,"0111"
"1001",63,"synthetic",45,"0111"
"1010",122,"synthetic",45,"0111"
"1011",42,"synthetic",45,"0111"
"1100",60,"synthetic",45,"0111"
"1101",46,"synthetic",45,"0111"
"1110",65,"synthetic",45,"0111"
"1111",28,"synthetic",45,"0111"
"0000",70,"original",45,"0111"
"0001",61,"original",45,"0111"
"0010",67,"original",45,"0111"
"0011",53,"original",45,"0111"
"0100",77,"original",45,"0111"
"0101",74,"original",45,"0111"
"0110",67,"original",45,"0111"
"0111",81,"original",45,"0111"
"1000",54,"original",45,"0111"
"1001",65,"original",45,"0111"
"1010",93,"original",45,"0111"
"1011",60,"original",45,"0111"
"1100",64,"original",45,"0111"
"1101",56,"original",45,"0111"
"1110",58,"original",45,"0111"
"0000",85,"synthetic",45,"1111"
"0001",61,"synthetic",45,"1111"
"0010",65,"synthetic",45,"1111"
"0011",48,"synthetic",45,"1111"
"0100",77,"synthetic",45,"1111"
"0101",79,"synthetic",45,"1111"
"0110",50,"synthetic",45,"1111"
"0111",73,"synthetic",45,"1111"
"1000",54,"synthetic",45,"1111"
"1001",74,"synthetic",45,"1111"
"1010",101,"synthetic",45,"1111"
"1011",37,"synthetic",45,"1111"
"1100",54,"synthetic",45,"1111"
"1101",57,"synthetic",45,"1111"
"1110",64,"synthetic",45,"1111"
"1111",21,"synthetic",45,"1111"
"0000",70,"original",45,"1111"
"0001",61,"original",45,"1111"
"0010",67,"original",45,"1111"
"0011",53,"original",45,"1111"
"0100",77,"original",45,"1111"
"0101",74,"original",45,"1111"
"0110",67,"original",45,"1111"
"0111",80,"original",45,"1111"
"1000",54,"original",45,"1111"
"1001",65,"original",45,"1111"
"1010",93,"original",45,"1111"
"1011",60,"original",45,"1111"
"1100",64,"original",45,"1111"
"1101",56,"original",45,"1111"
"1110",58,"original",45,"1111"
"1111",1,"original",45,"1111"
"0000",59,"synthetic",46,"0000"
"0001",66,"synthetic",46,"0000"
"0010",75,"synthetic",46,"0000"
"0011",59,"synthetic",46,"0000"
"0100",88,"synthetic",46,"0000"
"0101",68,"synthetic",46,"0000"
"0110",62,"synthetic",46,"0000"
"0111",64,"synthetic",46,"0000"
"1000",58,"synthetic",46,"0000"
"1001",62,"synthetic",46,"0000"
"1010",112,"synthetic",46,"0000"
"1011",47,"synthetic",46,"0000"
"1100",57,"synthetic",46,"0000"
"1101",44,"synthetic",46,"0000"
"1110",58,"synthetic",46,"0000"
"1111",21,"synthetic",46,"0000"
"0000",71,"original",46,"0000"
"0001",61,"original",46,"0000"
"0010",67,"original",46,"0000"
"0011",53,"original",46,"0000"
"0100",77,"original",46,"0000"
"0101",74,"original",46,"0000"
"0110",67,"original",46,"0000"
"0111",80,"original",46,"0000"
"1000",54,"original",46,"0000"
"1001",65,"original",46,"0000"
"1010",93,"original",46,"0000"
"1011",60,"original",46,"0000"
"1100",64,"original",46,"0000"
"1101",56,"original",46,"0000"
"1110",58,"original",46,"0000"
"0000",76,"synthetic",46,"1000"
"0001",58,"synthetic",46,"1000"
"0010",66,"synthetic",46,"1000"
"0011",41,"synthetic",46,"1000"
"0100",98,"synthetic",46,"1000"
"0101",82,"synthetic",46,"1000"
"0110",56,"synthetic",46,"1000"
"0111",63,"synthetic",46,"1000"
"1000",63,"synthetic",46,"1000"
"1001",61,"synthetic",46,"1000"
"1010",111,"synthetic",46,"1000"
"1011",44,"synthetic",46,"1000"
"1100",44,"synthetic",46,"1000"
"1101",44,"synthetic",46,"1000"
"1110",57,"synthetic",46,"1000"
"1111",36,"synthetic",46,"1000"
"0000",70,"original",46,"1000"
"0001",61,"original",46,"1000"
"0010",67,"original",46,"1000"
"0011",53,"original",46,"1000"
"0100",77,"original",46,"1000"
"0101",74,"original",46,"1000"
"0110",67,"original",46,"1000"
"0111",80,"original",46,"1000"
"1000",55,"original",46,"1000"
"1001",65,"original",46,"1000"
"1010",93,"original",46,"1000"
"1011",60,"original",46,"1000"
"1100",64,"original",46,"1000"
"1101",56,"original",46,"1000"
"1110",58,"original",46,"1000"
"0000",62,"synthetic",46,"0100"
"0001",68,"synthetic",46,"0100"
"0010",54,"synthetic",46,"0100"
"0011",54,"synthetic",46,"0100"
"0100",77,"synthetic",46,"0100"
"0101",100,"synthetic",46,"0100"
"0110",61,"synthetic",46,"0100"
"0111",62,"synthetic",46,"0100"
"1000",51,"synthetic",46,"0100"
"1001",79,"synthetic",46,"0100"
"1010",100,"synthetic",46,"0100"
"1011",44,"synthetic",46,"0100"
"1100",61,"synthetic",46,"0100"
"1101",53,"synthetic",46,"0100"
"1110",56,"synthetic",46,"0100"
"1111",18,"synthetic",46,"0100"
"0000",70,"original",46,"0100"
"0001",61,"original",46,"0100"
"0010",67,"original",46,"0100"
"0011",53,"original",46,"0100"
"0100",78,"original",46,"0100"
"0101",74,"original",46,"0100"
"0110",67,"original",46,"0100"
"0111",80,"original",46,"0100"
"1000",54,"original",46,"0100"
"1001",65,"original",46,"0100"
"1010",93,"original",46,"0100"
"1011",60,"original",46,"0100"
"1100",64,"original",46,"0100"
"1101",56,"original",46,"0100"
"1110",58,"original",46,"0100"
"0000",64,"synthetic",46,"1100"
"0001",51,"synthetic",46,"1100"
"0010",78,"synthetic",46,"1100"
"0011",49,"synthetic",46,"1100"
"0100",81,"synthetic",46,"1100"
"0101",88,"synthetic",46,"1100"
"0110",69,"synthetic",46,"1100"
"0111",76,"synthetic",46,"1100"
"1000",59,"synthetic",46,"1100"
"1001",58,"synthetic",46,"1100"
"1010",108,"synthetic",46,"1100"
"1011",48,"synthetic",46,"1100"
"1100",56,"synthetic",46,"1100"
"1101",44,"synthetic",46,"1100"
"1110",49,"synthetic",46,"1100"
"1111",22,"synthetic",46,"1100"
"0000",70,"original",46,"1100"
"0001",61,"original",46,"1100"
"0010",67,"original",46,"1100"
"0011",53,"original",46,"1100"
"0100",77,"original",46,"1100"
"0101",74,"original",46,"1100"
"0110",67,"original",46,"1100"
"0111",80,"original",46,"1100"
"1000",54,"original",46,"1100"
"1001",65,"original",46,"1100"
"1010",93,"original",46,"1100"
"1011",60,"original",46,"1100"
"1100",65,"original",46,"1100"
"1101",56,"original",46,"1100"
"1110",58,"original",46,"1100"
"0000",65,"synthetic",46,"0010"
"0001",51,"synthetic",46,"0010"
"0010",59,"synthetic",46,"0010"
"0011",45,"synthetic",46,"0010"
"0100",92,"synthetic",46,"0010"
"0101",105,"synthetic",46,"0010"
"0110",57,"synthetic",46,"0010"
"0111",77,"synthetic",46,"0010"
"1000",46,"synthetic",46,"0010"
"1001",53,"synthetic",46,"0010"
"1010",124,"synthetic",46,"0010"
"1011",38,"synthetic",46,"0010"
"1100",56,"synthetic",46,"0010"
"1101",47,"synthetic",46,"0010"
"1110",54,"synthetic",46,"0010"
"1111",31,"synthetic",46,"0010"
"0000",70,"original",46,"0010"
"0001",61,"original",46,"0010"
"0010",68,"original",46,"0010"
"0011",53,"original",46,"0010"
"0100",77,"original",46,"0010"
"0101",74,"original",46,"0010"
"0110",67,"original",46,"0010"
"0111",80,"original",46,"0010"
"1000",54,"original",46,"0010"
"1001",65,"original",46,"0010"
"1010",93,"original",46,"0010"
"1011",60,"original",46,"0010"
"1100",64,"original",46,"0010"
"1101",56,"original",46,"0010"
"1110",58,"original",46,"0010"
"0000",63,"synthetic",46,"1010"
"0001",67,"synthetic",46,"1010"
"0010",62,"synthetic",46,"1010"
"0011",60,"synthetic",46,"1010"
"0100",95,"synthetic",46,"1010"
"0101",95,"synthetic",46,"1010"
"0110",49,"synthetic",46,"1010"
"0111",61,"synthetic",46,"1010"
"1000",55,"synthetic",46,"1010"
"1001",65,"synthetic",46,"1010"
"1010",116,"synthetic",46,"1010"
"1011",41,"synthetic",46,"1010"
"1100",43,"synthetic",46,"1010"
"1101",45,"synthetic",46,"1010"
"1110",57,"synthetic",46,"1010"
"1111",26,"synthetic",46,"1010"
"0000",70,"original",46,"1010"
"0001",61,"original",46,"1010"
"0010",67,"original",46,"1010"
"0011",53,"original",46,"1010"
"0100",77,"original",46,"1010"
"0101",74,"original",46,"1010"
"0110",67,"original",46,"1010"
"0111",80,"original",46,"1010"
"1000",54,"original",46,"1010"
"1001",65,"original",46,"1010"
"1010",94,"original",46,"1010"
"1011",60,"original",46,"1010"
"1100",64,"original",46,"1010"
"1101",56,"original",46,"1010"
"1110",58,"original",46,"1010"
"0000",74,"synthetic",46,"0110"
"0001",59,"synthetic",46,"0110"
"0010",71,"synthetic",46,"0110"
"0011",55,"synthetic",46,"0110"
"0100",89,"synthetic",46,"0110"
"0101",73,"synthetic",46,"0110"
"0110",62,"synthetic",46,"0110"
"0111",76,"synthetic",46,"0110"
"1000",54,"synthetic",46,"0110"
"1001",62,"synthetic",46,"0110"
"1010",101,"synthetic",46,"0110"
"1011",47,"synthetic",46,"0110"
"1100",61,"synthetic",46,"0110"
"1101",51,"synthetic",46,"0110"
"1110",39,"synthetic",46,"0110"
"1111",26,"synthetic",46,"0110"
"0000",70,"original",46,"0110"
"0001",61,"original",46,"0110"
"0010",67,"original",46,"0110"
"0011",53,"original",46,"0110"
"0100",77,"original",46,"0110"
"0101",74,"original",46,"0110"
"0110",68,"original",46,"0110"
"0111",80,"original",46,"0110"
"1000",54,"original",46,"0110"
"1001",65,"original",46,"0110"
"1010",93,"original",46,"0110"
"1011",60,"original",46,"0110"
"1100",64,"original",46,"0110"
"1101",56,"original",46,"0110"
"1110",58,"original",46,"0110"
"0000",57,"synthetic",46,"1110"
"0001",66,"synthetic",46,"1110"
"0010",76,"synthetic",46,"1110"
"0011",57,"synthetic",46,"1110"
"0100",91,"synthetic",46,"1110"
"0101",88,"synthetic",46,"1110"
"0110",63,"synthetic",46,"1110"
"0111",72,"synthetic",46,"1110"
"1000",55,"synthetic",46,"1110"
"1001",59,"synthetic",46,"1110"
"1010",97,"synthetic",46,"1110"
"1011",50,"synthetic",46,"1110"
"1100",47,"synthetic",46,"1110"
"1101",40,"synthetic",46,"1110"
"1110",62,"synthetic",46,"1110"
"1111",20,"synthetic",46,"1110"
"0000",70,"original",46,"1110"
"0001",61,"original",46,"1110"
"0010",67,"original",46,"1110"
"0011",53,"original",46,"1110"
"0100",77,"original",46,"1110"
"0101",74,"original",46,"1110"
"0110",67,"original",46,"1110"
"0111",80,"original",46,"1110"
"1000",54,"original",46,"1110"
"1001",65,"original",46,"1110"
"1010",93,"original",46,"1110"
"1011",60,"original",46,"1110"
"1100",64,"original",46,"1110"
"1101",56,"original",46,"1110"
"1110",59,"original",46,"1110"
"0000",76,"synthetic",46,"0001"
"0001",58,"synthetic",46,"0001"
"0010",63,"synthetic",46,"0001"
"0011",54,"synthetic",46,"0001"
"0100",80,"synthetic",46,"0001"
"0101",77,"synthetic",46,"0001"
"0110",61,"synthetic",46,"0001"
"0111",76,"synthetic",46,"0001"
"1000",52,"synthetic",46,"0001"
"1001",46,"synthetic",46,"0001"
"1010",100,"synthetic",46,"0001"
"1011",49,"synthetic",46,"0001"
"1100",58,"synthetic",46,"0001"
"1101",61,"synthetic",46,"0001"
"1110",57,"synthetic",46,"0001"
"1111",32,"synthetic",46,"0001"
"0000",70,"original",46,"0001"
"0001",62,"original",46,"0001"
"0010",67,"original",46,"0001"
"0011",53,"original",46,"0001"
"0100",77,"original",46,"0001"
"0101",74,"original",46,"0001"
"0110",67,"original",46,"0001"
"0111",80,"original",46,"0001"
"1000",54,"original",46,"0001"
"1001",65,"original",46,"0001"
"1010",93,"original",46,"0001"
"1011",60,"original",46,"0001"
"1100",64,"original",46,"0001"
"1101",56,"original",46,"0001"
"1110",58,"original",46,"0001"
"0000",71,"synthetic",46,"1001"
"0001",52,"synthetic",46,"1001"
"0010",57,"synthetic",46,"1001"
"0011",65,"synthetic",46,"1001"
"0100",79,"synthetic",46,"1001"
"0101",90,"synthetic",46,"1001"
"0110",57,"synthetic",46,"1001"
"0111",64,"synthetic",46,"1001"
"1000",64,"synthetic",46,"1001"
"1001",61,"synthetic",46,"1001"
"1010",113,"synthetic",46,"1001"
"1011",41,"synthetic",46,"1001"
"1100",49,"synthetic",46,"1001"
"1101",48,"synthetic",46,"1001"
"1110",65,"synthetic",46,"1001"
"1111",24,"synthetic",46,"1001"
"0000",70,"original",46,"1001"
"0001",61,"original",46,"1001"
"0010",67,"original",46,"1001"
"0011",53,"original",46,"1001"
"0100",77,"original",46,"1001"
"0101",74,"original",46,"1001"
"0110",67,"original",46,"1001"
"0111",80,"original",46,"1001"
"1000",54,"original",46,"1001"
"1001",66,"original",46,"1001"
"1010",93,"original",46,"1001"
"1011",60,"original",46,"1001"
"1100",64,"original",46,"1001"
"1101",56,"original",46,"1001"
"1110",58,"original",46,"1001"
"0000",70,"synthetic",46,"0101"
"0001",59,"synthetic",46,"0101"
"0010",75,"synthetic",46,"0101"
"0011",50,"synthetic",46,"0101"
"0100",76,"synthetic",46,"0101"
"0101",59,"synthetic",46,"0101"
"0110",64,"synthetic",46,"0101"
"0111",67,"synthetic",46,"0101"
"1000",59,"synthetic",46,"0101"
"1001",68,"synthetic",46,"0101"
"1010",121,"synthetic",46,"0101"
"1011",50,"synthetic",46,"0101"
"1100",51,"synthetic",46,"0101"
"1101",56,"synthetic",46,"0101"
"1110",55,"synthetic",46,"0101"
"1111",20,"synthetic",46,"0101"
"0000",70,"original",46,"0101"
"0001",61,"original",46,"0101"
"0010",67,"original",46,"0101"
"0011",53,"original",46,"0101"
"0100",77,"original",46,"0101"
"0101",75,"original",46,"0101"
"0110",67,"original",46,"0101"
"0111",80,"original",46,"0101"
"1000",54,"original",46,"0101"
"1001",65,"original",46,"0101"
"1010",93,"original",46,"0101"
"1011",60,"original",46,"0101"
"1100",64,"original",46,"0101"
"1101",56,"original",46,"0101"
"1110",58,"original",46,"0101"
"0000",65,"synthetic",46,"1101"
"0001",60,"synthetic",46,"1101"
"0010",68,"synthetic",46,"1101"
"0011",46,"synthetic",46,"1101"
"0100",81,"synthetic",46,"1101"
"0101",71,"synthetic",46,"1101"
"0110",62,"synthetic",46,"1101"
"0111",79,"synthetic",46,"1101"
"1000",56,"synthetic",46,"1101"
"1001",67,"synthetic",46,"1101"
"1010",109,"synthetic",46,"1101"
"1011",48,"synthetic",46,"1101"
"1100",52,"synthetic",46,"1101"
"1101",69,"synthetic",46,"1101"
"1110",42,"synthetic",46,"1101"
"1111",25,"synthetic",46,"1101"
"0000",70,"original",46,"1101"
"0001",61,"original",46,"1101"
"0010",67,"original",46,"1101"
"0011",53,"original",46,"1101"
"0100",77,"original",46,"1101"
"0101",74,"original",46,"1101"
"0110",67,"original",46,"1101"
"0111",80,"original",46,"1101"
"1000",54,"original",46,"1101"
"1001",65,"original",46,"1101"
"1010",93,"original",46,"1101"
"1011",60,"original",46,"1101"
"1100",64,"original",46,"1101"
"1101",57,"original",46,"1101"
