"combine","Freq","type","n","last_record"
"1101",65,"released synthetic data",6,"0000"
"1110",60,"released synthetic data",6,"0000"
"1111",1,"released synthetic data",6,"0000"
"0000",64,"synthetic data from attack",6,"1000"
"0001",61,"synthetic data from attack",6,"1000"
"0010",81,"synthetic data from attack",6,"1000"
"0011",44,"synthetic data from attack",6,"1000"
"0100",66,"synthetic data from attack",6,"1000"
"0101",71,"synthetic data from attack",6,"1000"
"0110",56,"synthetic data from attack",6,"1000"
"0111",70,"synthetic data from attack",6,"1000"
"1000",80,"synthetic data from attack",6,"1000"
"1001",67,"synthetic data from attack",6,"1000"
"1010",49,"synthetic data from attack",6,"1000"
"1011",84,"synthetic data from attack",6,"1000"
"1100",77,"synthetic data from attack",6,"1000"
"1101",66,"synthetic data from attack",6,"1000"
"1110",64,"synthetic data from attack",6,"1000"
"0000",68,"released synthetic data",6,"1000"
"0001",60,"released synthetic data",6,"1000"
"0010",77,"released synthetic data",6,"1000"
"0011",70,"released synthetic data",6,"1000"
"0100",73,"released synthetic data",6,"1000"
"0101",60,"released synthetic data",6,"1000"
"0110",58,"released synthetic data",6,"1000"
"0111",72,"released synthetic data",6,"1000"
"1000",77,"released synthetic data",6,"1000"
"1001",69,"released synthetic data",6,"1000"
"1010",50,"released synthetic data",6,"1000"
"1011",61,"released synthetic data",6,"1000"
"1100",79,"released synthetic data",6,"1000"
"1101",65,"released synthetic data",6,"1000"
"1110",60,"released synthetic data",6,"1000"
"1111",1,"released synthetic data",6,"1000"
"0000",66,"synthetic data from attack",6,"0100"
"0001",62,"synthetic data from attack",6,"0100"
"0010",69,"synthetic data from attack",6,"0100"
"0011",65,"synthetic data from attack",6,"0100"
"0100",61,"synthetic data from attack",6,"0100"
"0101",59,"synthetic data from attack",6,"0100"
"0110",60,"synthetic data from attack",6,"0100"
"0111",88,"synthetic data from attack",6,"0100"
"1000",81,"synthetic data from attack",6,"0100"
"1001",64,"synthetic data from attack",6,"0100"
"1010",60,"synthetic data from attack",6,"0100"
"1011",75,"synthetic data from attack",6,"0100"
"1100",68,"synthetic data from attack",6,"0100"
"1101",59,"synthetic data from attack",6,"0100"
"1110",63,"synthetic data from attack",6,"0100"
"0000",68,"released synthetic data",6,"0100"
"0001",60,"released synthetic data",6,"0100"
"0010",77,"released synthetic data",6,"0100"
"0011",70,"released synthetic data",6,"0100"
"0100",73,"released synthetic data",6,"0100"
"0101",60,"released synthetic data",6,"0100"
"0110",58,"released synthetic data",6,"0100"
"0111",72,"released synthetic data",6,"0100"
"1000",77,"released synthetic data",6,"0100"
"1001",69,"released synthetic data",6,"0100"
"1010",50,"released synthetic data",6,"0100"
"1011",61,"released synthetic data",6,"0100"
"1100",79,"released synthetic data",6,"0100"
"1101",65,"released synthetic data",6,"0100"
"1110",60,"released synthetic data",6,"0100"
"1111",1,"released synthetic data",6,"0100"
"0000",63,"synthetic data from attack",6,"1100"
"0001",56,"synthetic data from attack",6,"1100"
"0010",86,"synthetic data from attack",6,"1100"
"0011",66,"synthetic data from attack",6,"1100"
"0100",65,"synthetic data from attack",6,"1100"
"0101",69,"synthetic data from attack",6,"1100"
"0110",63,"synthetic data from attack",6,"1100"
"0111",79,"synthetic data from attack",6,"1100"
"1000",77,"synthetic data from attack",6,"1100"
"1001",60,"synthetic data from attack",6,"1100"
"1010",56,"synthetic data from attack",6,"1100"
"1011",72,"synthetic data from attack",6,"1100"
"1100",69,"synthetic data from attack",6,"1100"
"1101",49,"synthetic data from attack",6,"1100"
"1110",70,"synthetic data from attack",6,"1100"
"0000",68,"released synthetic data",6,"1100"
"0001",60,"released synthetic data",6,"1100"
"0010",77,"released synthetic data",6,"1100"
"0011",70,"released synthetic data",6,"1100"
"0100",73,"released synthetic data",6,"1100"
"0101",60,"released synthetic data",6,"1100"
"0110",58,"released synthetic data",6,"1100"
"0111",72,"released synthetic data",6,"1100"
"1000",77,"released synthetic data",6,"1100"
"1001",69,"released synthetic data",6,"1100"
"1010",50,"released synthetic data",6,"1100"
"1011",61,"released synthetic data",6,"1100"
"1100",79,"released synthetic data",6,"1100"
"1101",65,"released synthetic data",6,"1100"
"1110",60,"released synthetic data",6,"1100"
"1111",1,"released synthetic data",6,"1100"
"0000",67,"synthetic data from attack",6,"0010"
"0001",53,"synthetic data from attack",6,"0010"
"0010",81,"synthetic data from attack",6,"0010"
"0011",73,"synthetic data from attack",6,"0010"
"0100",63,"synthetic data from attack",6,"0010"
"0101",73,"synthetic data from attack",6,"0010"
"0110",61,"synthetic data from attack",6,"0010"
"0111",60,"synthetic data from attack",6,"0010"
"1000",81,"synthetic data from attack",6,"0010"
"1001",57,"synthetic data from attack",6,"0010"
"1010",53,"synthetic data from attack",6,"0010"
"1011",70,"synthetic data from attack",6,"0010"
"1100",74,"synthetic data from attack",6,"0010"
"1101",66,"synthetic data from attack",6,"0010"
"1110",68,"synthetic data from attack",6,"0010"
"0000",68,"released synthetic data",6,"0010"
"0001",60,"released synthetic data",6,"0010"
"0010",77,"released synthetic data",6,"0010"
"0011",70,"released synthetic data",6,"0010"
"0100",73,"released synthetic data",6,"0010"
"0101",60,"released synthetic data",6,"0010"
"0110",58,"released synthetic data",6,"0010"
"0111",72,"released synthetic data",6,"0010"
"1000",77,"released synthetic data",6,"0010"
"1001",69,"released synthetic data",6,"0010"
"1010",50,"released synthetic data",6,"0010"
"1011",61,"released synthetic data",6,"0010"
"1100",79,"released synthetic data",6,"0010"
"1101",65,"released synthetic data",6,"0010"
"1110",60,"released synthetic data",6,"0010"
"1111",1,"released synthetic data",6,"0010"
"0000",77,"synthetic data from attack",6,"1010"
"0001",70,"synthetic data from attack",6,"1010"
"0010",90,"synthetic data from attack",6,"1010"
"0011",49,"synthetic data from attack",6,"1010"
"0100",79,"synthetic data from attack",6,"1010"
"0101",64,"synthetic data from attack",6,"1010"
"0110",64,"synthetic data from attack",6,"1010"
"0111",73,"synthetic data from attack",6,"1010"
"1000",74,"synthetic data from attack",6,"1010"
"1001",66,"synthetic data from attack",6,"1010"
"1010",47,"synthetic data from attack",6,"1010"
"1011",65,"synthetic data from attack",6,"1010"
"1100",77,"synthetic data from attack",6,"1010"
"1101",50,"synthetic data from attack",6,"1010"
"1110",55,"synthetic data from attack",6,"1010"
"0000",68,"released synthetic data",6,"1010"
"0001",60,"released synthetic data",6,"1010"
"0010",77,"released synthetic data",6,"1010"
"0011",70,"released synthetic data",6,"1010"
"0100",73,"released synthetic data",6,"1010"
"0101",60,"released synthetic data",6,"1010"
"0110",58,"released synthetic data",6,"1010"
"0111",72,"released synthetic data",6,"1010"
"1000",77,"released synthetic data",6,"1010"
"1001",69,"released synthetic data",6,"1010"
"1010",50,"released synthetic data",6,"1010"
"1011",61,"released synthetic data",6,"1010"
"1100",79,"released synthetic data",6,"1010"
"1101",65,"released synthetic data",6,"1010"
"1110",60,"released synthetic data",6,"1010"
"1111",1,"released synthetic data",6,"1010"
"0000",73,"synthetic data from attack",6,"0110"
"0001",69,"synthetic data from attack",6,"0110"
"0010",78,"synthetic data from attack",6,"0110"
"0011",61,"synthetic data from attack",6,"0110"
"0100",84,"synthetic data from attack",6,"0110"
"0101",57,"synthetic data from attack",6,"0110"
"0110",57,"synthetic data from attack",6,"0110"
"0111",86,"synthetic data from attack",6,"0110"
"1000",83,"synthetic data from attack",6,"0110"
"1001",65,"synthetic data from attack",6,"0110"
"1010",48,"synthetic data from attack",6,"0110"
"1011",57,"synthetic data from attack",6,"0110"
"1100",69,"synthetic data from attack",6,"0110"
"1101",55,"synthetic data from attack",6,"0110"
"1110",58,"synthetic data from attack",6,"0110"
"0000",68,"released synthetic data",6,"0110"
"0001",60,"released synthetic data",6,"0110"
"0010",77,"released synthetic data",6,"0110"
"0011",70,"released synthetic data",6,"0110"
"0100",73,"released synthetic data",6,"0110"
"0101",60,"released synthetic data",6,"0110"
"0110",58,"released synthetic data",6,"0110"
"0111",72,"released synthetic data",6,"0110"
"1000",77,"released synthetic data",6,"0110"
"1001",69,"released synthetic data",6,"0110"
"1010",50,"released synthetic data",6,"0110"
"1011",61,"released synthetic data",6,"0110"
"1100",79,"released synthetic data",6,"0110"
"1101",65,"released synthetic data",6,"0110"
"1110",60,"released synthetic data",6,"0110"
"1111",1,"released synthetic data",6,"0110"
"0000",63,"synthetic data from attack",6,"1110"
"0001",53,"synthetic data from attack",6,"1110"
"0010",84,"synthetic data from attack",6,"1110"
"0011",80,"synthetic data from attack",6,"1110"
"0100",84,"synthetic data from attack",6,"1110"
"0101",62,"synthetic data from attack",6,"1110"
"0110",61,"synthetic data from attack",6,"1110"
"0111",69,"synthetic data from attack",6,"1110"
"1000",60,"synthetic data from attack",6,"1110"
"1001",51,"synthetic data from attack",6,"1110"
"1010",61,"synthetic data from attack",6,"1110"
"1011",69,"synthetic data from attack",6,"1110"
"1100",84,"synthetic data from attack",6,"1110"
"1101",51,"synthetic data from attack",6,"1110"
"1110",68,"synthetic data from attack",6,"1110"
"0000",68,"released synthetic data",6,"1110"
"0001",60,"released synthetic data",6,"1110"
"0010",77,"released synthetic data",6,"1110"
"0011",70,"released synthetic data",6,"1110"
"0100",73,"released synthetic data",6,"1110"
"0101",60,"released synthetic data",6,"1110"
"0110",58,"released synthetic data",6,"1110"
"0111",72,"released synthetic data",6,"1110"
"1000",77,"released synthetic data",6,"1110"
"1001",69,"released synthetic data",6,"1110"
"1010",50,"released synthetic data",6,"1110"
"1011",61,"released synthetic data",6,"1110"
"1100",79,"released synthetic data",6,"1110"
"1101",65,"released synthetic data",6,"1110"
"1110",60,"released synthetic data",6,"1110"
"1111",1,"released synthetic data",6,"1110"
"0000",71,"synthetic data from attack",6,"0001"
"0001",49,"synthetic data from attack",6,"0001"
"0010",85,"synthetic data from attack",6,"0001"
"0011",62,"synthetic data from attack",6,"0001"
"0100",81,"synthetic data from attack",6,"0001"
"0101",63,"synthetic data from attack",6,"0001"
"0110",65,"synthetic data from attack",6,"0001"
"0111",75,"synthetic data from attack",6,"0001"
"1000",76,"synthetic data from attack",6,"0001"
"1001",68,"synthetic data from attack",6,"0001"
"1010",56,"synthetic data from attack",6,"0001"
"1011",67,"synthetic data from attack",6,"0001"
"1100",66,"synthetic data from attack",6,"0001"
"1101",58,"synthetic data from attack",6,"0001"
"1110",58,"synthetic data from attack",6,"0001"
"0000",68,"released synthetic data",6,"0001"
"0001",60,"released synthetic data",6,"0001"
"0010",77,"released synthetic data",6,"0001"
"0011",70,"released synthetic data",6,"0001"
"0100",73,"released synthetic data",6,"0001"
"0101",60,"released synthetic data",6,"0001"
"0110",58,"released synthetic data",6,"0001"
"0111",72,"released synthetic data",6,"0001"
"1000",77,"released synthetic data",6,"0001"
"1001",69,"released synthetic data",6,"0001"
"1010",50,"released synthetic data",6,"0001"
"1011",61,"released synthetic data",6,"0001"
"1100",79,"released synthetic data",6,"0001"
"1101",65,"released synthetic data",6,"0001"
"1110",60,"released synthetic data",6,"0001"
"1111",1,"released synthetic data",6,"0001"
"0000",71,"synthetic data from attack",6,"1001"
"0001",62,"synthetic data from attack",6,"1001"
"0010",76,"synthetic data from attack",6,"1001"
"0011",56,"synthetic data from attack",6,"1001"
"0100",50,"synthetic data from attack",6,"1001"
"0101",69,"synthetic data from attack",6,"1001"
"0110",62,"synthetic data from attack",6,"1001"
"0111",84,"synthetic data from attack",6,"1001"
"1000",79,"synthetic data from attack",6,"1001"
"1001",67,"synthetic data from attack",6,"1001"
"1010",60,"synthetic data from attack",6,"1001"
"1011",68,"synthetic data from attack",6,"1001"
"1100",62,"synthetic data from attack",6,"1001"
"1101",64,"synthetic data from attack",6,"1001"
"1110",70,"synthetic data from attack",6,"1001"
"0000",68,"released synthetic data",6,"1001"
"0001",60,"released synthetic data",6,"1001"
"0010",77,"released synthetic data",6,"1001"
"0011",70,"released synthetic data",6,"1001"
"0100",73,"released synthetic data",6,"1001"
"0101",60,"released synthetic data",6,"1001"
"0110",58,"released synthetic data",6,"1001"
"0111",72,"released synthetic data",6,"1001"
"1000",77,"released synthetic data",6,"1001"
"1001",69,"released synthetic data",6,"1001"
"1010",50,"released synthetic data",6,"1001"
"1011",61,"released synthetic data",6,"1001"
"1100",79,"released synthetic data",6,"1001"
"1101",65,"released synthetic data",6,"1001"
"1110",60,"released synthetic data",6,"1001"
"1111",1,"released synthetic data",6,"1001"
"0000",57,"synthetic data from attack",6,"0101"
"0001",66,"synthetic data from attack",6,"0101"
"0010",77,"synthetic data from attack",6,"0101"
"0011",67,"synthetic data from attack",6,"0101"
"0100",76,"synthetic data from attack",6,"0101"
"0101",53,"synthetic data from attack",6,"0101"
"0110",62,"synthetic data from attack",6,"0101"
"0111",79,"synthetic data from attack",6,"0101"
"1000",64,"synthetic data from attack",6,"0101"
"1001",70,"synthetic data from attack",6,"0101"
"1010",44,"synthetic data from attack",6,"0101"
"1011",71,"synthetic data from attack",6,"0101"
"1100",86,"synthetic data from attack",6,"0101"
"1101",54,"synthetic data from attack",6,"0101"
"1110",74,"synthetic data from attack",6,"0101"
"0000",68,"released synthetic data",6,"0101"
"0001",60,"released synthetic data",6,"0101"
"0010",77,"released synthetic data",6,"0101"
"0011",70,"released synthetic data",6,"0101"
"0100",73,"released synthetic data",6,"0101"
"0101",60,"released synthetic data",6,"0101"
"0110",58,"released synthetic data",6,"0101"
"0111",72,"released synthetic data",6,"0101"
"1000",77,"released synthetic data",6,"0101"
"1001",69,"released synthetic data",6,"0101"
"1010",50,"released synthetic data",6,"0101"
"1011",61,"released synthetic data",6,"0101"
"1100",79,"released synthetic data",6,"0101"
"1101",65,"released synthetic data",6,"0101"
"1110",60,"released synthetic data",6,"0101"
"1111",1,"released synthetic data",6,"0101"
"0000",69,"synthetic data from attack",6,"1101"
"0001",58,"synthetic data from attack",6,"1101"
"0010",69,"synthetic data from attack",6,"1101"
"0011",56,"synthetic data from attack",6,"1101"
"0100",56,"synthetic data from attack",6,"1101"
"0101",58,"synthetic data from attack",6,"1101"
"0110",51,"synthetic data from attack",6,"1101"
"0111",85,"synthetic data from attack",6,"1101"
"1000",80,"synthetic data from attack",6,"1101"
"1001",58,"synthetic data from attack",6,"1101"
"1010",67,"synthetic data from attack",6,"1101"
"1011",77,"synthetic data from attack",6,"1101"
"1100",81,"synthetic data from attack",6,"1101"
"1101",65,"synthetic data from attack",6,"1101"
"1110",70,"synthetic data from attack",6,"1101"
"0000",68,"released synthetic data",6,"1101"
"0001",60,"released synthetic data",6,"1101"
"0010",77,"released synthetic data",6,"1101"
"0011",70,"released synthetic data",6,"1101"
"0100",73,"released synthetic data",6,"1101"
"0101",60,"released synthetic data",6,"1101"
"0110",58,"released synthetic data",6,"1101"
"0111",72,"released synthetic data",6,"1101"
"1000",77,"released synthetic data",6,"1101"
"1001",69,"released synthetic data",6,"1101"
"1010",50,"released synthetic data",6,"1101"
"1011",61,"released synthetic data",6,"1101"
"1100",79,"released synthetic data",6,"1101"
"1101",65,"released synthetic data",6,"1101"
"1110",60,"released synthetic data",6,"1101"
"1111",1,"released synthetic data",6,"1101"
"0000",73,"synthetic data from attack",6,"0011"
"0001",50,"synthetic data from attack",6,"0011"
"0010",81,"synthetic data from attack",6,"0011"
"0011",61,"synthetic data from attack",6,"0011"
"0100",70,"synthetic data from attack",6,"0011"
"0101",61,"synthetic data from attack",6,"0011"
"0110",58,"synthetic data from attack",6,"0011"
"0111",60,"synthetic data from attack",6,"0011"
"1000",80,"synthetic data from attack",6,"0011"
"1001",68,"synthetic data from attack",6,"0011"
"1010",59,"synthetic data from attack",6,"0011"
"1011",73,"synthetic data from attack",6,"0011"
"1100",80,"synthetic data from attack",6,"0011"
"1101",48,"synthetic data from attack",6,"0011"
"1110",78,"synthetic data from attack",6,"0011"
"0000",68,"released synthetic data",6,"0011"
"0001",60,"released synthetic data",6,"0011"
"0010",77,"released synthetic data",6,"0011"
"0011",70,"released synthetic data",6,"0011"
"0100",73,"released synthetic data",6,"0011"
"0101",60,"released synthetic data",6,"0011"
"0110",58,"released synthetic data",6,"0011"
"0111",72,"released synthetic data",6,"0011"
"1000",77,"released synthetic data",6,"0011"
"1001",69,"released synthetic data",6,"0011"
"1010",50,"released synthetic data",6,"0011"
"1011",61,"released synthetic data",6,"0011"
"1100",79,"released synthetic data",6,"0011"
"1101",65,"released synthetic data",6,"0011"
"1110",60,"released synthetic data",6,"0011"
"1111",1,"released synthetic data",6,"0011"
"0000",69,"synthetic data from attack",6,"1011"
"0001",62,"synthetic data from attack",6,"1011"
"0010",78,"synthetic data from attack",6,"1011"
"0011",60,"synthetic data from attack",6,"1011"
"0100",80,"synthetic data from attack",6,"1011"
"0101",65,"synthetic data from attack",6,"1011"
"0110",60,"synthetic data from attack",6,"1011"
"0111",66,"synthetic data from attack",6,"1011"
"1000",71,"synthetic data from attack",6,"1011"
"1001",65,"synthetic data from attack",6,"1011"
"1010",48,"synthetic data from attack",6,"1011"
"1011",66,"synthetic data from attack",6,"1011"
"1100",84,"synthetic data from attack",6,"1011"
"1101",55,"synthetic data from attack",6,"1011"
"1110",71,"synthetic data from attack",6,"1011"
"0000",68,"released synthetic data",6,"1011"
"0001",60,"released synthetic data",6,"1011"
"0010",77,"released synthetic data",6,"1011"
"0011",70,"released synthetic data",6,"1011"
"0100",73,"released synthetic data",6,"1011"
"0101",60,"released synthetic data",6,"1011"
"0110",58,"released synthetic data",6,"1011"
"0111",72,"released synthetic data",6,"1011"
"1000",77,"released synthetic data",6,"1011"
"1001",69,"released synthetic data",6,"1011"
"1010",50,"released synthetic data",6,"1011"
"1011",61,"released synthetic data",6,"1011"
"1100",79,"released synthetic data",6,"1011"
"1101",65,"released synthetic data",6,"1011"
"1110",60,"released synthetic data",6,"1011"
"1111",1,"released synthetic data",6,"1011"
"0000",60,"synthetic data from attack",6,"0111"
"0001",56,"synthetic data from attack",6,"0111"
"0010",70,"synthetic data from attack",6,"0111"
"0011",67,"synthetic data from attack",6,"0111"
"0100",67,"synthetic data from attack",6,"0111"
"0101",66,"synthetic data from attack",6,"0111"
"0110",67,"synthetic data from attack",6,"0111"
"0111",75,"synthetic data from attack",6,"0111"
"1000",64,"synthetic data from attack",6,"0111"
"1001",64,"synthetic data from attack",6,"0111"
"1010",60,"synthetic data from attack",6,"0111"
"1011",78,"synthetic data from attack",6,"0111"
"1100",74,"synthetic data from attack",6,"0111"
"1101",64,"synthetic data from attack",6,"0111"
"1110",68,"synthetic data from attack",6,"0111"
"0000",68,"released synthetic data",6,"0111"
"0001",60,"released synthetic data",6,"0111"
"0010",77,"released synthetic data",6,"0111"
"0011",70,"released synthetic data",6,"0111"
"0100",73,"released synthetic data",6,"0111"
"0101",60,"released synthetic data",6,"0111"
"0110",58,"released synthetic data",6,"0111"
"0111",72,"released synthetic data",6,"0111"
"1000",77,"released synthetic data",6,"0111"
"1001",69,"released synthetic data",6,"0111"
"1010",50,"released synthetic data",6,"0111"
"1011",61,"released synthetic data",6,"0111"
"1100",79,"released synthetic data",6,"0111"
"1101",65,"released synthetic data",6,"0111"
"1110",60,"released synthetic data",6,"0111"
"1111",1,"released synthetic data",6,"0111"
"0000",76,"synthetic data from attack",6,"1111"
"0001",55,"synthetic data from attack",6,"1111"
"0010",97,"synthetic data from attack",6,"1111"
"0011",66,"synthetic data from attack",6,"1111"
"0100",76,"synthetic data from attack",6,"1111"
"0101",66,"synthetic data from attack",6,"1111"
"0110",58,"synthetic data from attack",6,"1111"
"0111",66,"synthetic data from attack",6,"1111"
"1000",64,"synthetic data from attack",6,"1111"
"1001",65,"synthetic data from attack",6,"1111"
"1010",52,"synthetic data from attack",6,"1111"
"1011",73,"synthetic data from attack",6,"1111"
"1100",79,"synthetic data from attack",6,"1111"
"1101",53,"synthetic data from attack",6,"1111"
"1110",53,"synthetic data from attack",6,"1111"
"1111",1,"synthetic data from attack",6,"1111"
"0000",68,"released synthetic data",6,"1111"
"0001",60,"released synthetic data",6,"1111"
"0010",77,"released synthetic data",6,"1111"
"0011",70,"released synthetic data",6,"1111"
"0100",73,"released synthetic data",6,"1111"
"0101",60,"released synthetic data",6,"1111"
"0110",58,"released synthetic data",6,"1111"
"0111",72,"released synthetic data",6,"1111"
"1000",77,"released synthetic data",6,"1111"
"1001",69,"released synthetic data",6,"1111"
"1010",50,"released synthetic data",6,"1111"
"1011",61,"released synthetic data",6,"1111"
"1100",79,"released synthetic data",6,"1111"
"1101",65,"released synthetic data",6,"1111"
"1110",60,"released synthetic data",6,"1111"
"1111",1,"released synthetic data",6,"1111"
"0000",68,"synthetic data from attack",7,"0000"
"0001",64,"synthetic data from attack",7,"0000"
"0010",93,"synthetic data from attack",7,"0000"
"0011",77,"synthetic data from attack",7,"0000"
"0100",74,"synthetic data from attack",7,"0000"
"0101",77,"synthetic data from attack",7,"0000"
"0110",66,"synthetic data from attack",7,"0000"
"0111",74,"synthetic data from attack",7,"0000"
"1000",60,"synthetic data from attack",7,"0000"
"1001",50,"synthetic data from attack",7,"0000"
"1010",53,"synthetic data from attack",7,"0000"
"1011",64,"synthetic data from attack",7,"0000"
"1100",79,"synthetic data from attack",7,"0000"
"1101",55,"synthetic data from attack",7,"0000"
"1110",46,"synthetic data from attack",7,"0000"
"0000",68,"released synthetic data",7,"0000"
"0001",60,"released synthetic data",7,"0000"
"0010",77,"released synthetic data",7,"0000"
"0011",70,"released synthetic data",7,"0000"
"0100",73,"released synthetic data",7,"0000"
"0101",60,"released synthetic data",7,"0000"
"0110",58,"released synthetic data",7,"0000"
"0111",72,"released synthetic data",7,"0000"
"1000",77,"released synthetic data",7,"0000"
"1001",69,"released synthetic data",7,"0000"
"1010",50,"released synthetic data",7,"0000"
"1011",61,"released synthetic data",7,"0000"
"1100",79,"released synthetic data",7,"0000"
"1101",65,"released synthetic data",7,"0000"
"1110",60,"released synthetic data",7,"0000"
"1111",1,"released synthetic data",7,"0000"
"0000",69,"synthetic data from attack",7,"1000"
"0001",59,"synthetic data from attack",7,"1000"
"0010",77,"synthetic data from attack",7,"1000"
"0011",62,"synthetic data from attack",7,"1000"
"0100",66,"synthetic data from attack",7,"1000"
"0101",71,"synthetic data from attack",7,"1000"
"0110",77,"synthetic data from attack",7,"1000"
"0111",65,"synthetic data from attack",7,"1000"
"1000",60,"synthetic data from attack",7,"1000"
"1001",65,"synthetic data from attack",7,"1000"
"1010",65,"synthetic data from attack",7,"1000"
"1011",74,"synthetic data from attack",7,"1000"
"1100",67,"synthetic data from attack",7,"1000"
"1101",66,"synthetic data from attack",7,"1000"
"1110",57,"synthetic data from attack",7,"1000"
"0000",68,"released synthetic data",7,"1000"
"0001",60,"released synthetic data",7,"1000"
"0010",77,"released synthetic data",7,"1000"
"0011",70,"released synthetic data",7,"1000"
"0100",73,"released synthetic data",7,"1000"
"0101",60,"released synthetic data",7,"1000"
"0110",58,"released synthetic data",7,"1000"
"0111",72,"released synthetic data",7,"1000"
"1000",77,"released synthetic data",7,"1000"
"1001",69,"released synthetic data",7,"1000"
"1010",50,"released synthetic data",7,"1000"
"1011",61,"released synthetic data",7,"1000"
"1100",79,"released synthetic data",7,"1000"
"1101",65,"released synthetic data",7,"1000"
"1110",60,"released synthetic data",7,"1000"
"1111",1,"released synthetic data",7,"1000"
"0000",73,"synthetic data from attack",7,"0100"
"0001",44,"synthetic data from attack",7,"0100"
"0010",72,"synthetic data from attack",7,"0100"
"0011",64,"synthetic data from attack",7,"0100"
"0100",89,"synthetic data from attack",7,"0100"
"0101",54,"synthetic data from attack",7,"0100"
"0110",71,"synthetic data from attack",7,"0100"
"0111",80,"synthetic data from attack",7,"0100"
"1000",78,"synthetic data from attack",7,"0100"
"1001",62,"synthetic data from attack",7,"0100"
"1010",56,"synthetic data from attack",7,"0100"
"1011",56,"synthetic data from attack",7,"0100"
"1100",81,"synthetic data from attack",7,"0100"
"1101",64,"synthetic data from attack",7,"0100"
"1110",56,"synthetic data from attack",7,"0100"
"0000",68,"released synthetic data",7,"0100"
"0001",60,"released synthetic data",7,"0100"
"0010",77,"released synthetic data",7,"0100"
"0011",70,"released synthetic data",7,"0100"
"0100",73,"released synthetic data",7,"0100"
"0101",60,"released synthetic data",7,"0100"
"0110",58,"released synthetic data",7,"0100"
"0111",72,"released synthetic data",7,"0100"
"1000",77,"released synthetic data",7,"0100"
"1001",69,"released synthetic data",7,"0100"
"1010",50,"released synthetic data",7,"0100"
"1011",61,"released synthetic data",7,"0100"
"1100",79,"released synthetic data",7,"0100"
"1101",65,"released synthetic data",7,"0100"
"1110",60,"released synthetic data",7,"0100"
"1111",1,"released synthetic data",7,"0100"
"0000",55,"synthetic data from attack",7,"1100"
"0001",52,"synthetic data from attack",7,"1100"
"0010",78,"synthetic data from attack",7,"1100"
"0011",58,"synthetic data from attack",7,"1100"
"0100",57,"synthetic data from attack",7,"1100"
"0101",73,"synthetic data from attack",7,"1100"
"0110",57,"synthetic data from attack",7,"1100"
"0111",79,"synthetic data from attack",7,"1100"
"1000",74,"synthetic data from attack",7,"1100"
"1001",61,"synthetic data from attack",7,"1100"
"1010",62,"synthetic data from attack",7,"1100"
"1011",63,"synthetic data from attack",7,"1100"
"1100",100,"synthetic data from attack",7,"1100"
"1101",63,"synthetic data from attack",7,"1100"
"1110",68,"synthetic data from attack",7,"1100"
"0000",68,"released synthetic data",7,"1100"
"0001",60,"released synthetic data",7,"1100"
"0010",77,"released synthetic data",7,"1100"
"0011",70,"released synthetic data",7,"1100"
"0100",73,"released synthetic data",7,"1100"
"0101",60,"released synthetic data",7,"1100"
"0110",58,"released synthetic data",7,"1100"
"0111",72,"released synthetic data",7,"1100"
"1000",77,"released synthetic data",7,"1100"
"1001",69,"released synthetic data",7,"1100"
"1010",50,"released synthetic data",7,"1100"
"1011",61,"released synthetic data",7,"1100"
"1100",79,"released synthetic data",7,"1100"
"1101",65,"released synthetic data",7,"1100"
"1110",60,"released synthetic data",7,"1100"
"1111",1,"released synthetic data",7,"1100"
"0000",60,"synthetic data from attack",7,"0010"
"0001",60,"synthetic data from attack",7,"0010"
"0010",84,"synthetic data from attack",7,"0010"
"0011",58,"synthetic data from attack",7,"0010"
"0100",81,"synthetic data from attack",7,"0010"
"0101",62,"synthetic data from attack",7,"0010"
"0110",48,"synthetic data from attack",7,"0010"
"0111",79,"synthetic data from attack",7,"0010"
"1000",68,"synthetic data from attack",7,"0010"
"1001",55,"synthetic data from attack",7,"0010"
"1010",50,"synthetic data from attack",7,"0010"
"1011",86,"synthetic data from attack",7,"0010"
"1100",83,"synthetic data from attack",7,"0010"
"1101",68,"synthetic data from attack",7,"0010"
"1110",58,"synthetic data from attack",7,"0010"
"0000",68,"released synthetic data",7,"0010"
"0001",60,"released synthetic data",7,"0010"
"0010",77,"released synthetic data",7,"0010"
"0011",70,"released synthetic data",7,"0010"
"0100",73,"released synthetic data",7,"0010"
"0101",60,"released synthetic data",7,"0010"
"0110",58,"released synthetic data",7,"0010"
"0111",72,"released synthetic data",7,"0010"
"1000",77,"released synthetic data",7,"0010"
"1001",69,"released synthetic data",7,"0010"
"1010",50,"released synthetic data",7,"0010"
"1011",61,"released synthetic data",7,"0010"
"1100",79,"released synthetic data",7,"0010"
"1101",65,"released synthetic data",7,"0010"
"1110",60,"released synthetic data",7,"0010"
"1111",1,"released synthetic data",7,"0010"
"0000",59,"synthetic data from attack",7,"1010"
"0001",69,"synthetic data from attack",7,"1010"
"0010",93,"synthetic data from attack",7,"1010"
"0011",67,"synthetic data from attack",7,"1010"
"0100",64,"synthetic data from attack",7,"1010"
"0101",70,"synthetic data from attack",7,"1010"
"0110",54,"synthetic data from attack",7,"1010"
"0111",71,"synthetic data from attack",7,"1010"
"1000",79,"synthetic data from attack",7,"1010"
"1001",63,"synthetic data from attack",7,"1010"
"1010",49,"synthetic data from attack",7,"1010"
"1011",72,"synthetic data from attack",7,"1010"
