age,income,sex,region
85,1527.0,MALE,Mazowieckie
81,,MALE,Malopolskie
70,1885.0,FEMALE,Swietokrzyskie
71,,FEMALE,Podkarpackie
78,2117.0,FEMALE,Podkarpackie
62,1955.0,FEMALE,Podkarpackie
19,1609.0,MALE,Slaskie
85,859.0,FEMALE,Slaskie
16,,MALE,Dolnoslaskie
29,1726.0,MALE,Zachodnio-pomorskie
26,3005.0,FEMALE,Lubelskie
75,683.0,FEMALE,Mazowieckie
39,,FEMALE,Zachodnio-pomorskie
26,1943.0,FEMALE,Pomorskie
70,1300.0,FEMALE,Podkarpackie
29,1373.0,FEMALE,Wielkopolskie
72,,MALE,Dolnoslaskie
39,4068.0,MALE,Kujawsko-pomorskie
22,885.0,FEMALE,Podlaskie
69,,FEMALE,Pomorskie
32,,MALE,Dolnoslaskie
54,1627.0,MALE,Swietokrzyskie
51,1863.0,MALE,Lubelskie
23,1468.0,FEMALE,Swietokrzyskie
24,2716.0,MALE,Pomorskie
56,1593.0,MALE,Dolnoslaskie
27,3072.0,MALE,Lubelskie
50,1486.0,FEMALE,Mazowieckie
49,1643.0,FEMALE,Podkarpackie
59,1874.0,MALE,Malopolskie
59,1035.0,FEMALE,Mazowieckie
32,1181.0,FEMALE,Podkarpackie
61,952.0,FEMALE,Wielkopolskie
55,,FEMALE,Swietokrzyskie
58,1399.0,MALE,Wielkopolskie
21,1837.0,MALE,Slaskie
60,181.0,MALE,Slaskie
16,1572.0,FEMALE,Podkarpackie
37,821.0,FEMALE,Pomorskie
37,,MALE,Lodzkie
33,868.0,FEMALE,Podkarpackie
60,2210.0,MALE,Zachodnio-pomorskie
70,1902.0,FEMALE,Swietokrzyskie
39,1635.0,MALE,Podkarpackie
25,1619.0,MALE,Kujawsko-pomorskie
20,1249.0,FEMALE,Pomorskie
50,376.0,FEMALE,Podlaskie
80,1777.0,MALE,Pomorskie
61,938.0,FEMALE,Pomorskie
56,3533.0,MALE,Kujawsko-pomorskie
19,1674.0,FEMALE,Slaskie
84,2951.0,FEMALE,Lodzkie
74,982.0,FEMALE,Pomorskie
57,496.0,FEMALE,Slaskie
65,1620.0,MALE,Lodzkie
62,1588.0,MALE,Lubelskie
48,980.0,FEMALE,Zachodnio-pomorskie
39,1438.0,FEMALE,Pomorskie
33,2344.0,MALE,Dolnoslaskie
41,871.0,FEMALE,Swietokrzyskie
61,1228.0,MALE,Mazowieckie
24,904.0,MALE,Kujawsko-pomorskie
63,,FEMALE,Swietokrzyskie
62,5103.0,MALE,Malopolskie
50,,MALE,Dolnoslaskie
58,3420.0,MALE,Mazowieckie
28,689.0,FEMALE,Swietokrzyskie
57,909.0,FEMALE,Mazowieckie
54,1259.0,FEMALE,Zachodnio-pomorskie
46,1836.0,MALE,Mazowieckie
63,2851.0,MALE,Wielkopolskie
68,1140.0,MALE,Wielkopolskie
23,1238.0,FEMALE,Wielkopolskie
37,,FEMALE,Zachodnio-pomorskie
72,826.0,FEMALE,Podlaskie
77,1628.0,FEMALE,Swietokrzyskie
43,661.0,FEMALE,Lubelskie
60,1358.0,MALE,Warminsko-mazurskie
58,1680.0,FEMALE,Swietokrzyskie
26,,MALE,Mazowieckie
71,,FEMALE,Podkarpackie
63,2957.0,MALE,Kujawsko-pomorskie
38,,MALE,Lubelskie
24,1643.0,MALE,Kujawsko-pomorskie
55,,FEMALE,Kujawsko-pomorskie
29,1269.0,MALE,Wielkopolskie
19,2224.0,MALE,Swietokrzyskie
16,1383.0,MALE,Dolnoslaskie
23,817.0,MALE,Podkarpackie
71,1645.0,FEMALE,Swietokrzyskie
40,1099.0,FEMALE,Warminsko-mazurskie
86,288.0,FEMALE,Slaskie
50,1091.0,MALE,Pomorskie
23,1695.0,MALE,Slaskie
88,1671.0,MALE,Wielkopolskie
44,,FEMALE,Zachodnio-pomorskie
17,1010.0,MALE,Zachodnio-pomorskie
77,3098.0,MALE,Kujawsko-pomorskie
64,909.0,MALE,Swietokrzyskie
45,1143.0,MALE,Mazowieckie
48,,FEMALE,Zachodnio-pomorskie
47,,FEMALE,Warminsko-mazurskie
41,758.0,FEMALE,Podlaskie
37,905.0,FEMALE,Kujawsko-pomorskie
38,1301.0,FEMALE,Podlaskie
28,1639.0,FEMALE,Podlaskie
93,,MALE,Mazowieckie
27,1654.0,FEMALE,Pomorskie
22,1296.0,FEMALE,Podkarpackie
56,1642.0,FEMALE,Swietokrzyskie
58,656.0,FEMALE,Slaskie
34,2807.0,MALE,Dolnoslaskie
48,,MALE,Pomorskie
48,2022.0,FEMALE,Dolnoslaskie
51,1247.0,FEMALE,Podkarpackie
19,709.0,MALE,Slaskie
66,1739.0,MALE,Mazowieckie
77,,MALE,Mazowieckie
55,1005.0,FEMALE,Mazowieckie
55,1217.0,FEMALE,Slaskie
48,,FEMALE,Dolnoslaskie
51,1234.0,MALE,Zachodnio-pomorskie
59,1630.0,FEMALE,Podlaskie
38,884.0,FEMALE,Swietokrzyskie
34,,FEMALE,Swietokrzyskie
39,1336.0,FEMALE,Podlaskie
44,,FEMALE,Wielkopolskie
26,1349.0,FEMALE,Pomorskie
40,1309.0,FEMALE,Mazowieckie
54,,MALE,Dolnoslaskie
33,1354.0,FEMALE,Swietokrzyskie
74,1148.0,MALE,Lodzkie
75,2072.0,MALE,Malopolskie
60,595.0,FEMALE,Wielkopolskie
31,1035.0,FEMALE,Dolnoslaskie
22,1681.0,FEMALE,Mazowieckie
56,967.0,FEMALE,Zachodnio-pomorskie
75,1621.0,FEMALE,Mazowieckie
53,907.0,MALE,Mazowieckie
20,1477.0,MALE,Slaskie
31,1358.0,MALE,Dolnoslaskie
90,1086.0,MALE,Dolnoslaskie
59,1352.0,FEMALE,Malopolskie
30,1599.0,FEMALE,Lodzkie
81,1852.0,FEMALE,Dolnoslaskie
35,728.0,FEMALE,Slaskie
51,,MALE,Malopolskie
59,1639.0,MALE,Mazowieckie
24,543.0,MALE,Kujawsko-pomorskie
22,2002.0,MALE,Lodzkie
55,1980.0,MALE,Malopolskie
69,1147.0,FEMALE,Zachodnio-pomorskie
40,486.0,MALE,Warminsko-mazurskie
48,,FEMALE,Dolnoslaskie
33,1553.0,MALE,Pomorskie
42,1830.0,MALE,Malopolskie
53,,FEMALE,Zachodnio-pomorskie
72,1607.0,MALE,Podlaskie
64,2101.0,FEMALE,Pomorskie
53,1234.0,FEMALE,Podlaskie
52,2092.0,MALE,Zachodnio-pomorskie
63,3018.0,MALE,Zachodnio-pomorskie
55,1090.0,FEMALE,Dolnoslaskie
53,1613.0,MALE,Wielkopolskie
26,3058.0,MALE,Slaskie
48,956.0,FEMALE,Podkarpackie
19,1602.0,FEMALE,Wielkopolskie
37,1440.0,FEMALE,Mazowieckie
85,2761.0,MALE,Malopolskie
60,1503.0,FEMALE,Swietokrzyskie
31,2941.0,MALE,Opolskie
36,1633.0,MALE,Dolnoslaskie
17,,MALE,Mazowieckie
35,914.0,MALE,Kujawsko-pomorskie
18,1331.0,FEMALE,Podlaskie
52,659.0,FEMALE,Swietokrzyskie
48,2656.0,MALE,Dolnoslaskie
17,,FEMALE,Swietokrzyskie
56,2163.0,MALE,Lubelskie
26,1597.0,MALE,Wielkopolskie
90,,MALE,Mazowieckie
61,679.0,MALE,Swietokrzyskie
72,1658.0,FEMALE,Swietokrzyskie
23,532.0,FEMALE,Dolnoslaskie
46,1513.0,MALE,Wielkopolskie
61,809.0,FEMALE,Podlaskie
81,2097.0,MALE,Zachodnio-pomorskie
57,1523.0,MALE,Slaskie
16,1625.0,MALE,Lubelskie
65,1317.0,FEMALE,Lodzkie
52,814.0,FEMALE,Kujawsko-pomorskie
60,2475.0,MALE,Wielkopolskie
26,,MALE,Mazowieckie
51,1321.0,FEMALE,Lodzkie
28,1883.0,MALE,Mazowieckie
22,,FEMALE,Podlaskie
32,1659.0,FEMALE,Mazowieckie
35,1986.0,MALE,Lodzkie
47,1051.0,FEMALE,Slaskie
39,,MALE,Swietokrzyskie
56,679.0,FEMALE,Wielkopolskie
61,1473.0,MALE,Malopolskie
64,,MALE,Kujawsko-pomorskie
37,,FEMALE,Swietokrzyskie
42,1538.0,MALE,Pomorskie
75,981.0,FEMALE,Podkarpackie
84,624.0,FEMALE,Lodzkie
30,1626.0,FEMALE,Wielkopolskie
60,1113.0,MALE,Dolnoslaskie
62,1614.0,FEMALE,Mazowieckie
21,,MALE,Zachodnio-pomorskie
71,1397.0,MALE,Malopolskie
71,,FEMALE,Slaskie
25,1686.0,FEMALE,Slaskie
61,,MALE,Swietokrzyskie
34,2137.0,MALE,Dolnoslaskie
42,,FEMALE,Podkarpackie
44,,FEMALE,Podlaskie
52,1151.0,MALE,Mazowieckie
26,922.0,MALE,Wielkopolskie
36,,FEMALE,Podkarpackie
42,1497.0,MALE,Dolnoslaskie
47,2584.0,MALE,Mazowieckie
59,1658.0,MALE,Opolskie
17,1165.0,FEMALE,Swietokrzyskie
16,,FEMALE,Malopolskie
48,,FEMALE,Slaskie
52,1856.0,MALE,Zachodnio-pomorskie
63,889.0,FEMALE,Warminsko-mazurskie
16,1656.0,FEMALE,Lubelskie
26,,FEMALE,Swietokrzyskie
33,679.0,MALE,Mazowieckie
22,1641.0,MALE,Swietokrzyskie
69,1377.0,MALE,Malopolskie
87,1223.0,MALE,Zachodnio-pomorskie
83,4084.0,MALE,Slaskie
57,1328.0,MALE,Wielkopolskie
51,1558.0,FEMALE,Dolnoslaskie
23,,FEMALE,Kujawsko-pomorskie
35,1989.0,FEMALE,Pomorskie
36,1602.0,FEMALE,Podkarpackie
46,1639.0,MALE,Mazowieckie
40,,FEMALE,Wielkopolskie
19,939.0,FEMALE,Zachodnio-pomorskie
48,,MALE,Mazowieckie
50,1174.0,FEMALE,Podlaskie
67,1135.0,FEMALE,Podlaskie
26,572.0,FEMALE,Podlaskie
64,1661.0,FEMALE,Swietokrzyskie
65,1198.0,FEMALE,Podkarpackie
48,1685.0,MALE,Mazowieckie
76,,MALE,Malopolskie
42,1536.0,FEMALE,Slaskie
30,,MALE,Dolnoslaskie
24,1317.0,FEMALE,Kujawsko-pomorskie
49,1135.0,FEMALE,Zachodnio-pomorskie
18,2045.0,FEMALE,Zachodnio-pomorskie
51,,FEMALE,Podlaskie
50,,MALE,Podlaskie
65,,MALE,Dolnoslaskie
40,,FEMALE,Podkarpackie
16,1669.0,FEMALE,Wielkopolskie
21,1598.0,FEMALE,Dolnoslaskie
52,,FEMALE,Zachodnio-pomorskie
28,,MALE,Mazowieckie
45,2758.0,MALE,Wielkopolskie
21,1156.0,MALE,Wielkopolskie
79,1428.0,MALE,Dolnoslaskie
17,1650.0,MALE,Lubelskie
44,1450.0,FEMALE,Wielkopolskie
24,,FEMALE,Swietokrzyskie
26,,MALE,Lubelskie
74,,MALE,Kujawsko-pomorskie
59,5068.0,MALE,Opolskie
29,1594.0,FEMALE,Swietokrzyskie
44,1646.0,FEMALE,Wielkopolskie
44,1003.0,MALE,Mazowieckie
37,1657.0,FEMALE,Warminsko-mazurskie
56,1671.0,FEMALE,Podkarpackie
46,1550.0,FEMALE,Swietokrzyskie
97,1733.0,MALE,Podlaskie
48,,FEMALE,Swietokrzyskie
70,746.0,FEMALE,Lodzkie
37,959.0,FEMALE,Wielkopolskie
53,,MALE,Lodzkie
80,1678.0,FEMALE,Wielkopolskie
85,1516.0,FEMALE,Zachodnio-pomorskie
56,1001.0,FEMALE,Malopolskie
77,1294.0,MALE,Lubuskie
52,1333.0,FEMALE,Zachodnio-pomorskie
51,478.0,MALE,Zachodnio-pomorskie
58,2466.0,FEMALE,Dolnoslaskie
49,903.0,FEMALE,Podlaskie
44,1183.0,MALE,Dolnoslaskie
85,2736.0,MALE,Pomorskie
30,1038.0,MALE,Dolnoslaskie
65,667.0,MALE,Swietokrzyskie
41,773.0,MALE,Wielkopolskie
18,1614.0,MALE,Mazowieckie
47,1691.0,MALE,Mazowieckie
55,2044.0,MALE,Mazowieckie
49,1411.0,FEMALE,Lubelskie
16,,FEMALE,Zachodnio-pomorskie
68,1728.0,FEMALE,Swietokrzyskie
34,907.0,FEMALE,Pomorskie
43,784.0,MALE,Wielkopolskie
17,,FEMALE,Slaskie
70,1678.0,MALE,Kujawsko-pomorskie
36,740.0,FEMALE,Slaskie
64,1039.0,MALE,Swietokrzyskie
28,1682.0,FEMALE,Mazowieckie
57,,MALE,Slaskie
16,,MALE,Malopolskie
37,1618.0,MALE,Dolnoslaskie
70,1574.0,FEMALE,Podlaskie
85,779.0,FEMALE,Slaskie
37,1335.0,FEMALE,Mazowieckie
34,1505.0,FEMALE,Warminsko-mazurskie
57,,FEMALE,Pomorskie
62,,FEMALE,Zachodnio-pomorskie
69,1588.0,MALE,Mazowieckie
62,,MALE,Podlaskie
33,1795.0,FEMALE,Zachodnio-pomorskie
59,,FEMALE,Podkarpackie
48,,FEMALE,Podlaskie
57,1043.0,FEMALE,Wielkopolskie
30,,MALE,Mazowieckie
67,,FEMALE,Swietokrzyskie
30,2741.0,MALE,Malopolskie
30,835.0,MALE,Opolskie
83,1523.0,MALE,Mazowieckie
31,1735.0,MALE,Mazowieckie
21,2524.0,MALE,Malopolskie
18,1138.0,MALE,Pomorskie
43,1430.0,FEMALE,Podkarpackie
61,1629.0,FEMALE,Podkarpackie
18,,FEMALE,Dolnoslaskie
33,1658.0,MALE,Lubelskie
58,1001.0,MALE,Kujawsko-pomorskie
29,1137.0,FEMALE,Swietokrzyskie
65,,FEMALE,Pomorskie
56,1353.0,FEMALE,Wielkopolskie
63,1195.0,MALE,Dolnoslaskie
51,1230.0,FEMALE,Pomorskie
59,,FEMALE,Pomorskie
40,3330.0,MALE,Malopolskie
79,1648.0,FEMALE,Mazowieckie
75,1829.0,FEMALE,Mazowieckie
77,1843.0,FEMALE,Podkarpackie
60,3442.0,MALE,Pomorskie
40,1560.0,FEMALE,Pomorskie
52,1647.0,FEMALE,Podlaskie
77,1502.0,MALE,Mazowieckie
34,,MALE,Lodzkie
44,3148.0,MALE,Dolnoslaskie
48,2623.0,FEMALE,Pomorskie
50,,FEMALE,Opolskie
49,1131.0,MALE,Mazowieckie
55,,FEMALE,Slaskie
23,1688.0,FEMALE,Podlaskie
51,1354.0,MALE,Kujawsko-pomorskie
47,,FEMALE,Mazowieckie
55,,FEMALE,Zachodnio-pomorskie
34,666.0,FEMALE,Wielkopolskie
41,471.0,FEMALE,Podkarpackie
60,,FEMALE,Wielkopolskie
64,1367.0,FEMALE,Zachodnio-pomorskie
54,741.0,MALE,Swietokrzyskie
19,2778.0,MALE,Swietokrzyskie
92,1305.0,FEMALE,Wielkopolskie
62,1186.0,FEMALE,Podkarpackie
46,,FEMALE,Swietokrzyskie
29,1673.0,MALE,Mazowieckie
25,758.0,FEMALE,Lubelskie
24,1430.0,MALE,Zachodnio-pomorskie
47,2086.0,MALE,Zachodnio-pomorskie
59,2257.0,MALE,Mazowieckie
16,1445.0,FEMALE,Lodzkie
73,1830.0,MALE,Kujawsko-pomorskie
16,1519.0,FEMALE,Mazowieckie
50,903.0,FEMALE,Pomorskie
20,,FEMALE,Podlaskie
39,1246.0,MALE,Dolnoslaskie
25,1978.0,MALE,Slaskie
62,,MALE,Lodzkie
16,2015.0,MALE,Zachodnio-pomorskie
61,,MALE,Zachodnio-pomorskie
83,1220.0,FEMALE,Swietokrzyskie
60,3105.0,FEMALE,Wielkopolskie
52,,MALE,Slaskie
49,1057.0,FEMALE,Zachodnio-pomorskie
68,,FEMALE,Podkarpackie
20,2021.0,FEMALE,Kujawsko-pomorskie
56,1347.0,FEMALE,Lubuskie
20,1592.0,FEMALE,Dolnoslaskie
70,1646.0,FEMALE,Slaskie
64,,MALE,Wielkopolskie
26,1285.0,MALE,Slaskie
66,1260.0,MALE,Kujawsko-pomorskie
92,7722.0,MALE,Mazowieckie
22,1107.0,MALE,Opolskie
46,2148.0,MALE,Lubelskie
41,1692.0,FEMALE,Slaskie
23,1284.0,FEMALE,Zachodnio-pomorskie
74,,FEMALE,Swietokrzyskie
45,,FEMALE,Podkarpackie
28,1556.0,MALE,Kujawsko-pomorskie
92,1201.0,FEMALE,Swietokrzyskie
18,,MALE,Malopolskie
52,1791.0,FEMALE,Zachodnio-pomorskie
41,1636.0,MALE,Slaskie
72,3084.0,FEMALE,Swietokrzyskie
71,1606.0,MALE,Lodzkie
45,1679.0,MALE,Lubuskie
55,,FEMALE,Podkarpackie
22,1802.0,MALE,Podlaskie
78,904.0,MALE,Kujawsko-pomorskie
80,789.0,FEMALE,Wielkopolskie
37,1479.0,FEMALE,Wielkopolskie
52,,MALE,Warminsko-mazurskie
93,854.0,FEMALE,Podlaskie
28,1262.0,FEMALE,Swietokrzyskie
36,862.0,FEMALE,Wielkopolskie
16,1595.0,FEMALE,Pomorskie
50,1411.0,FEMALE,Swietokrzyskie
57,1572.0,MALE,Dolnoslaskie
40,963.0,MALE,Lodzkie
55,,FEMALE,Zachodnio-pomorskie
20,1331.0,MALE,Kujawsko-pomorskie
45,1332.0,MALE,Mazowieckie
52,2778.0,FEMALE,Zachodnio-pomorskie
32,1043.0,FEMALE,Mazowieckie
62,,FEMALE,Kujawsko-pomorskie
34,,MALE,Malopolskie
21,1693.0,FEMALE,Slaskie
38,2882.0,FEMALE,Mazowieckie
38,983.0,MALE,Mazowieckie
23,811.0,FEMALE,Pomorskie
36,,FEMALE,Zachodnio-pomorskie
75,1047.0,FEMALE,Slaskie
17,1006.0,MALE,Kujawsko-pomorskie
49,,MALE,Dolnoslaskie
47,2473.0,FEMALE,Swietokrzyskie
18,1136.0,FEMALE,Dolnoslaskie
66,2096.0,MALE,Mazowieckie
55,1433.0,MALE,Zachodnio-pomorskie
57,1035.0,FEMALE,Wielkopolskie
18,,FEMALE,Lubuskie
16,1627.0,FEMALE,Lodzkie
55,1402.0,MALE,Zachodnio-pomorskie
41,925.0,MALE,Pomorskie
42,1916.0,FEMALE,Podkarpackie
37,1500.0,MALE,Mazowieckie
38,1714.0,MALE,Mazowieckie
48,1485.0,MALE,Malopolskie
70,1519.0,MALE,Dolnoslaskie
53,1648.0,MALE,Lubelskie
34,926.0,FEMALE,Zachodnio-pomorskie
55,1424.0,FEMALE,Podlaskie
78,7059.0,MALE,Malopolskie
55,1325.0,FEMALE,Dolnoslaskie
73,1557.0,MALE,Lubelskie
49,1402.0,MALE,Opolskie
64,1222.0,FEMALE,Zachodnio-pomorskie
50,,FEMALE,Lubuskie
45,1328.0,FEMALE,Lubelskie
62,2868.0,MALE,Lubelskie
58,1090.0,FEMALE,Zachodnio-pomorskie
77,,MALE,Lodzkie
26,1117.0,MALE,Zachodnio-pomorskie
16,1672.0,MALE,Swietokrzyskie
71,1328.0,FEMALE,Podkarpackie
19,1194.0,FEMALE,Zachodnio-pomorskie
55,,MALE,Dolnoslaskie
50,1329.0,MALE,Mazowieckie
54,1115.0,MALE,Warminsko-mazurskie
39,3025.0,MALE,Wielkopolskie
73,2828.0,MALE,Warminsko-mazurskie
24,2809.0,MALE,Zachodnio-pomorskie
75,1096.0,FEMALE,Zachodnio-pomorskie
47,1608.0,FEMALE,Swietokrzyskie
96,1167.0,MALE,Mazowieckie
88,986.0,FEMALE,Swietokrzyskie
21,1616.0,MALE,Kujawsko-pomorskie
32,,MALE,Dolnoslaskie
24,751.0,MALE,Dolnoslaskie
58,1696.0,FEMALE,Mazowieckie
22,1018.0,FEMALE,Mazowieckie
43,1686.0,MALE,Mazowieckie
53,2239.0,MALE,Podkarpackie
92,1205.0,MALE,Mazowieckie
42,1014.0,FEMALE,Swietokrzyskie
36,1541.0,FEMALE,Wielkopolskie
22,1663.0,MALE,Dolnoslaskie
23,1121.0,FEMALE,Podlaskie
16,1574.0,FEMALE,Wielkopolskie
64,,MALE,Lodzkie
44,1647.0,FEMALE,Dolnoslaskie
73,1693.0,FEMALE,Zachodnio-pomorskie
39,1641.0,FEMALE,Mazowieckie
49,1616.0,FEMALE,Lodzkie
59,,FEMALE,Podkarpackie
58,1490.0,FEMALE,Pomorskie
16,1682.0,FEMALE,Podkarpackie
32,4218.0,MALE,Malopolskie
63,1675.0,MALE,Dolnoslaskie
49,1649.0,FEMALE,Lodzkie
48,1312.0,MALE,Zachodnio-pomorskie
16,,MALE,Podlaskie
17,1632.0,MALE,Zachodnio-pomorskie
41,335.0,MALE,Slaskie
29,,MALE,Zachodnio-pomorskie
60,1616.0,FEMALE,Wielkopolskie
63,,FEMALE,Slaskie
23,,FEMALE,Lubelskie
37,916.0,MALE,Lubelskie
77,1733.0,FEMALE,Mazowieckie
59,2139.0,MALE,Zachodnio-pomorskie
31,2701.0,FEMALE,Lodzkie
44,1748.0,MALE,Zachodnio-pomorskie
59,,MALE,Slaskie
21,1677.0,FEMALE,Slaskie
60,2022.0,MALE,Podlaskie
23,1609.0,MALE,Pomorskie
66,1414.0,MALE,Slaskie
45,616.0,MALE,Mazowieckie
83,1632.0,FEMALE,Wielkopolskie
55,881.0,FEMALE,Malopolskie
58,4816.0,MALE,Mazowieckie
49,,MALE,Dolnoslaskie
47,1356.0,FEMALE,Zachodnio-pomorskie
40,651.0,FEMALE,Zachodnio-pomorskie
60,1233.0,MALE,Kujawsko-pomorskie
43,,MALE,Mazowieckie
70,1151.0,FEMALE,Lubelskie
59,1705.0,FEMALE,Mazowieckie
59,1083.0,FEMALE,Mazowieckie
83,3236.0,MALE,Opolskie
94,609.0,FEMALE,Wielkopolskie
43,1381.0,FEMALE,Opolskie
42,,FEMALE,Swietokrzyskie
39,2323.0,MALE,Opolskie
51,535.0,MALE,Dolnoslaskie
64,1472.0,MALE,Zachodnio-pomorskie
37,1605.0,FEMALE,Podlaskie
23,1017.0,MALE,Pomorskie
29,1633.0,FEMALE,Swietokrzyskie
46,1661.0,MALE,Dolnoslaskie
39,883.0,FEMALE,Wielkopolskie
49,,FEMALE,Zachodnio-pomorskie
80,1660.0,MALE,Slaskie
28,3047.0,FEMALE,Kujawsko-pomorskie
21,1621.0,FEMALE,Swietokrzyskie
51,,MALE,Zachodnio-pomorskie
52,853.0,MALE,Dolnoslaskie
57,,FEMALE,Zachodnio-pomorskie
71,,FEMALE,Wielkopolskie
81,,MALE,Mazowieckie
51,795.0,MALE,Malopolskie
73,1586.0,MALE,Malopolskie
29,1309.0,FEMALE,Opolskie
63,,MALE,Kujawsko-pomorskie
61,2146.0,FEMALE,Wielkopolskie
42,,MALE,Mazowieckie
27,1287.0,MALE,Dolnoslaskie
56,2144.0,MALE,Kujawsko-pomorskie
89,1056.0,FEMALE,Podlaskie
21,1622.0,FEMALE,Swietokrzyskie
55,,MALE,Dolnoslaskie
75,1320.0,FEMALE,Podlaskie
47,1150.0,FEMALE,Podlaskie
61,1910.0,FEMALE,Slaskie
42,640.0,MALE,Pomorskie
61,750.0,FEMALE,Podkarpackie
44,829.0,FEMALE,Podkarpackie
43,1616.0,FEMALE,Podkarpackie
26,1185.0,FEMALE,Podkarpackie
62,988.0,FEMALE,Podkarpackie
34,2627.0,MALE,Lubelskie
59,1479.0,MALE,Zachodnio-pomorskie
63,948.0,MALE,Lubelskie
74,1212.0,MALE,Malopolskie
30,1896.0,FEMALE,Lodzkie
74,1696.0,MALE,Dolnoslaskie
50,1002.0,FEMALE,Pomorskie
85,,MALE,Podlaskie
40,1638.0,MALE,Lodzkie
30,2286.0,MALE,Lubelskie
39,,MALE,Mazowieckie
57,1482.0,FEMALE,Podkarpackie
90,,MALE,Dolnoslaskie
31,1391.0,FEMALE,Pomorskie
26,1757.0,FEMALE,Podkarpackie
57,1778.0,MALE,Lubelskie
50,1134.0,FEMALE,Podkarpackie
24,,MALE,Wielkopolskie
68,1489.0,MALE,Mazowieckie
54,2035.0,MALE,Zachodnio-pomorskie
54,659.0,FEMALE,Pomorskie
17,,MALE,Kujawsko-pomorskie
63,,MALE,Mazowieckie
26,1629.0,FEMALE,Slaskie
38,,FEMALE,Podkarpackie
62,846.0,MALE,Slaskie
63,1707.0,MALE,Malopolskie
16,1622.0,FEMALE,Zachodnio-pomorskie
78,,MALE,Wielkopolskie
80,,FEMALE,Pomorskie
66,1208.0,FEMALE,Dolnoslaskie
38,1651.0,FEMALE,Zachodnio-pomorskie
61,,MALE,Podlaskie
72,,MALE,Malopolskie
62,589.0,FEMALE,Malopolskie
33,7993.0,MALE,Mazowieckie
66,,FEMALE,Warminsko-mazurskie
37,1164.0,MALE,Pomorskie
45,,FEMALE,Mazowieckie
55,,FEMALE,Podkarpackie
80,1115.0,FEMALE,Swietokrzyskie
71,1925.0,MALE,Slaskie
16,1641.0,FEMALE,Opolskie
53,1090.0,MALE,Mazowieckie
41,1944.0,MALE,Zachodnio-pomorskie
53,1403.0,MALE,Mazowieckie
56,1947.0,FEMALE,Pomorskie
48,,FEMALE,Mazowieckie
19,1850.0,FEMALE,Zachodnio-pomorskie
41,1023.0,MALE,Opolskie
40,545.0,FEMALE,Podlaskie
66,,FEMALE,Warminsko-mazurskie
31,1699.0,MALE,Lubelskie
21,1914.0,MALE,Slaskie
39,550.0,MALE,Dolnoslaskie
42,,MALE,Zachodnio-pomorskie
35,1502.0,MALE,Podlaskie
65,1085.0,FEMALE,Lodzkie
36,,FEMALE,Malopolskie
62,,MALE,Lubelskie
26,,MALE,Mazowieckie
27,1364.0,FEMALE,Swietokrzyskie
60,,MALE,Opolskie
33,1661.0,FEMALE,Warminsko-mazurskie
56,,MALE,Malopolskie
90,1601.0,FEMALE,Swietokrzyskie
20,1655.0,FEMALE,Lodzkie
28,,FEMALE,Swietokrzyskie
20,1283.0,FEMALE,Podlaskie
24,,MALE,Mazowieckie
21,283.0,MALE,Podkarpackie
16,1578.0,MALE,Zachodnio-pomorskie
71,1624.0,FEMALE,Wielkopolskie
39,1597.0,FEMALE,Mazowieckie
53,1613.0,FEMALE,Wielkopolskie
66,,MALE,Kujawsko-pomorskie
53,,FEMALE,Wielkopolskie
79,,MALE,Dolnoslaskie
24,901.0,FEMALE,Slaskie
18,1921.0,MALE,Slaskie
54,2079.0,FEMALE,Wielkopolskie
54,1069.0,FEMALE,Pomorskie
86,905.0,FEMALE,Opolskie
50,609.0,FEMALE,Pomorskie
17,763.0,FEMALE,Podlaskie
66,3309.0,MALE,Mazowieckie
57,1661.0,MALE,Malopolskie
75,1452.0,FEMALE,Pomorskie
23,4133.0,MALE,Kujawsko-pomorskie
42,1667.0,FEMALE,Podlaskie
37,1628.0,FEMALE,Podkarpackie
60,854.0,MALE,Malopolskie
27,1607.0,FEMALE,Kujawsko-pomorskie
70,2023.0,MALE,Dolnoslaskie
58,,MALE,Lubelskie
64,888.0,FEMALE,Opolskie
34,,MALE,Dolnoslaskie
71,1717.0,FEMALE,Lodzkie
92,1268.0,FEMALE,Pomorskie
74,1654.0,MALE,Mazowieckie
21,1187.0,MALE,Malopolskie
50,1954.0,FEMALE,Dolnoslaskie
58,1554.0,FEMALE,Podkarpackie
82,1420.0,MALE,Mazowieckie
25,,MALE,Swietokrzyskie
35,,FEMALE,Mazowieckie
60,,MALE,Slaskie
44,1451.0,FEMALE,Podlaskie
66,1664.0,FEMALE,Podkarpackie
40,,MALE,Pomorskie
37,1398.0,FEMALE,Lubuskie
50,1460.0,FEMALE,Pomorskie
73,1568.0,FEMALE,Podkarpackie
71,1322.0,FEMALE,Zachodnio-pomorskie
54,1816.0,FEMALE,Podkarpackie
54,1079.0,FEMALE,Mazowieckie
61,1023.0,FEMALE,Wielkopolskie
63,721.0,FEMALE,Podkarpackie
37,,MALE,Dolnoslaskie
42,,MALE,Pomorskie
57,,FEMALE,Zachodnio-pomorskie
81,,MALE,Slaskie
39,1364.0,FEMALE,Swietokrzyskie
44,1803.0,MALE,Kujawsko-pomorskie
25,,FEMALE,Swietokrzyskie
60,,FEMALE,Swietokrzyskie
56,1702.0,FEMALE,Lodzkie
