age,income,sex,region
27,4966,MALE,Mazowieckie
83,2873,MALE,Mazowieckie
75,2648,MALE,Podlaskie
39,1222,MALE,Dolnoslaskie
50,1159,FEMALE,Dolnoslaskie
35,1954,MALE,Slaskie
32,2400,MALE,Mazowieckie
50,1127,FEMALE,Zachodnio-pomorskie
75,9940,MALE,Pomorskie
40,1739,MALE,Lodzkie
94,1131,MALE,Podkarpackie
61,1317,FEMALE,Dolnoslaskie
65,605,FEMALE,Lubelskie
34,1549,MALE,Kujawsko-pomorskie
69,1657,FEMALE,Malopolskie
80,4562,MALE,Slaskie
23,2740,MALE,Dolnoslaskie
72,1265,MALE,Lodzkie
44,978,FEMALE,Lubelskie
53,1074,MALE,Malopolskie
62,319,MALE,Kujawsko-pomorskie
62,1348,MALE,Dolnoslaskie
41,984,FEMALE,Warminsko-mazurskie
92,1661,MALE,Podkarpackie
27,1997,FEMALE,Wielkopolskie
86,2234,FEMALE,Zachodnio-pomorskie
39,1813,MALE,Slaskie
45,1255,FEMALE,Dolnoslaskie
39,1255,FEMALE,Kujawsko-pomorskie
49,1497,FEMALE,Dolnoslaskie
92,1805,FEMALE,Podkarpackie
57,663,FEMALE,Warminsko-mazurskie
71,1775,MALE,Kujawsko-pomorskie
43,1262,FEMALE,Pomorskie
40,613,MALE,Zachodnio-pomorskie
85,1654,MALE,Kujawsko-pomorskie
34,441,MALE,Podkarpackie
40,2092,FEMALE,Podlaskie
84,945,FEMALE,Lodzkie
49,1239,FEMALE,Slaskie
61,1575,MALE,Swietokrzyskie
24,1426,MALE,Slaskie
82,836,MALE,Lodzkie
87,4970,MALE,Mazowieckie
61,902,MALE,Opolskie
80,1169,FEMALE,Lubelskie
37,1227,FEMALE,Dolnoslaskie
74,1584,MALE,Zachodnio-pomorskie
46,1077,MALE,Dolnoslaskie
33,3089,MALE,Slaskie
71,1476,MALE,Slaskie
68,3020,MALE,Kujawsko-pomorskie
51,2816,MALE,Mazowieckie
30,930,MALE,Kujawsko-pomorskie
57,1727,MALE,Slaskie
27,1635,MALE,Dolnoslaskie
79,991,FEMALE,Dolnoslaskie
47,874,MALE,Wielkopolskie
32,1321,FEMALE,Pomorskie
80,1240,FEMALE,Dolnoslaskie
23,1343,FEMALE,Kujawsko-pomorskie
82,746,FEMALE,Mazowieckie
52,1981,MALE,Wielkopolskie
45,177,FEMALE,Kujawsko-pomorskie
51,1471,FEMALE,Dolnoslaskie
42,1624,MALE,Malopolskie
70,637,FEMALE,Dolnoslaskie
50,845,MALE,Slaskie
22,751,FEMALE,Malopolskie
28,1411,FEMALE,Wielkopolskie
59,1487,MALE,Mazowieckie
57,1087,FEMALE,Warminsko-mazurskie
80,2261,MALE,Mazowieckie
39,626,FEMALE,Dolnoslaskie
81,1346,MALE,Slaskie
75,1424,MALE,Dolnoslaskie
76,1607,FEMALE,Slaskie
71,1840,MALE,Zachodnio-pomorskie
61,1535,FEMALE,Lubuskie
80,844,FEMALE,Pomorskie
33,1571,MALE,Slaskie
41,795,FEMALE,Swietokrzyskie
37,1195,FEMALE,Lodzkie
73,1236,MALE,Kujawsko-pomorskie
62,2456,FEMALE,Mazowieckie
64,1402,FEMALE,Lubuskie
78,988,FEMALE,Mazowieckie
37,1048,FEMALE,Wielkopolskie
89,1099,MALE,Malopolskie
33,807,FEMALE,Wielkopolskie
67,1496,FEMALE,Slaskie
37,1571,FEMALE,Podkarpackie
70,1384,MALE,Podkarpackie
57,953,MALE,Podkarpackie
84,1278,FEMALE,Lodzkie
72,1125,FEMALE,Wielkopolskie
74,1599,FEMALE,Dolnoslaskie
63,1662,FEMALE,Lodzkie
46,1715,MALE,Mazowieckie
55,1863,MALE,Mazowieckie
69,100,FEMALE,Dolnoslaskie
80,1131,MALE,Zachodnio-pomorskie
85,1083,FEMALE,Zachodnio-pomorskie
69,1034,FEMALE,Dolnoslaskie
71,2409,MALE,Mazowieckie
78,1666,FEMALE,Pomorskie
61,3397,FEMALE,Dolnoslaskie
63,888,FEMALE,Wielkopolskie
42,3025,MALE,Mazowieckie
45,670,MALE,Slaskie
57,1026,FEMALE,Kujawsko-pomorskie
62,1893,MALE,Swietokrzyskie
50,828,FEMALE,Podlaskie
59,2979,MALE,Slaskie
22,2810,MALE,Slaskie
46,1197,MALE,Zachodnio-pomorskie
74,925,MALE,Lubuskie
89,1634,FEMALE,Lubelskie
33,592,FEMALE,Opolskie
38,1616,FEMALE,Kujawsko-pomorskie
84,1757,FEMALE,Dolnoslaskie
37,3035,MALE,Dolnoslaskie
21,1842,MALE,Swietokrzyskie
70,1936,FEMALE,Mazowieckie
33,4166,MALE,Malopolskie
52,740,FEMALE,Wielkopolskie
57,2606,MALE,Pomorskie
52,445,FEMALE,Lubelskie
54,1441,FEMALE,Kujawsko-pomorskie
37,500,FEMALE,Kujawsko-pomorskie
83,1585,FEMALE,Wielkopolskie
35,469,MALE,Mazowieckie
81,2191,MALE,Slaskie
94,3732,MALE,Malopolskie
55,1462,FEMALE,Kujawsko-pomorskie
67,1404,MALE,Podkarpackie
68,1336,FEMALE,Lubelskie
69,1395,MALE,Lodzkie
30,906,MALE,Dolnoslaskie
90,3115,MALE,Mazowieckie
43,912,FEMALE,Pomorskie
37,726,MALE,Opolskie
81,1474,FEMALE,Swietokrzyskie
91,1127,MALE,Podlaskie
84,792,FEMALE,Slaskie
41,925,FEMALE,Opolskie
37,1727,FEMALE,Warminsko-mazurskie
65,1879,MALE,Slaskie
71,1532,MALE,Zachodnio-pomorskie
52,862,FEMALE,Kujawsko-pomorskie
62,1429,FEMALE,Opolskie
43,2514,FEMALE,Podlaskie
75,886,FEMALE,Zachodnio-pomorskie
52,1297,MALE,Podlaskie
23,918,FEMALE,Lubelskie
81,372,FEMALE,Dolnoslaskie
46,1892,FEMALE,Dolnoslaskie
45,1888,MALE,Slaskie
65,890,MALE,Zachodnio-pomorskie
51,1442,FEMALE,Pomorskie
65,664,MALE,Podlaskie
61,784,MALE,Podlaskie
78,1542,FEMALE,Slaskie
62,1380,FEMALE,Lubelskie
58,1658,MALE,Kujawsko-pomorskie
73,1126,FEMALE,Wielkopolskie
26,3228,MALE,Slaskie
70,1394,MALE,Mazowieckie
24,1829,FEMALE,Kujawsko-pomorskie
63,2565,FEMALE,Mazowieckie
83,2686,MALE,Dolnoslaskie
51,3201,FEMALE,Pomorskie
29,1808,MALE,Wielkopolskie
71,1097,MALE,Podkarpackie
69,1635,FEMALE,Dolnoslaskie
25,1291,FEMALE,Dolnoslaskie
47,1423,MALE,Dolnoslaskie
50,1546,FEMALE,Slaskie
60,1946,MALE,Mazowieckie
35,1997,MALE,Swietokrzyskie
80,1235,FEMALE,Zachodnio-pomorskie
27,2406,MALE,Opolskie
60,1317,FEMALE,Kujawsko-pomorskie
44,7245,MALE,Lubuskie
46,838,MALE,Zachodnio-pomorskie
44,1081,FEMALE,Pomorskie
95,1380,FEMALE,Wielkopolskie
94,1345,FEMALE,Swietokrzyskie
42,1984,MALE,Zachodnio-pomorskie
83,1079,FEMALE,Dolnoslaskie
89,1348,FEMALE,Warminsko-mazurskie
39,3245,MALE,Slaskie
27,3240,MALE,Slaskie
56,1037,FEMALE,Wielkopolskie
39,1356,FEMALE,Slaskie
64,2230,MALE,Mazowieckie
91,1318,FEMALE,Zachodnio-pomorskie
73,953,MALE,Dolnoslaskie
30,1141,FEMALE,Pomorskie
29,1033,FEMALE,Kujawsko-pomorskie
73,3502,FEMALE,Dolnoslaskie
76,1330,FEMALE,Podkarpackie
39,2117,MALE,Mazowieckie
50,1115,MALE,Slaskie
43,1190,FEMALE,Lodzkie
68,1539,MALE,Dolnoslaskie
88,7867,MALE,Kujawsko-pomorskie
37,1084,FEMALE,Mazowieckie
71,808,FEMALE,Podkarpackie
29,633,FEMALE,Podkarpackie
61,1557,MALE,Swietokrzyskie
92,3676,MALE,Wielkopolskie
67,870,FEMALE,Dolnoslaskie
82,1713,FEMALE,Podkarpackie
32,1295,FEMALE,Dolnoslaskie
75,1651,FEMALE,Lubelskie
83,630,FEMALE,Kujawsko-pomorskie
71,1703,FEMALE,Dolnoslaskie
44,438,MALE,Opolskie
46,775,FEMALE,Wielkopolskie
41,1073,MALE,Zachodnio-pomorskie
39,1821,FEMALE,Wielkopolskie
34,386,FEMALE,Wielkopolskie
37,1388,FEMALE,Wielkopolskie
77,1539,FEMALE,Mazowieckie
30,1323,MALE,Mazowieckie
49,758,FEMALE,Lodzkie
65,1180,MALE,Podkarpackie
41,1734,MALE,Kujawsko-pomorskie
87,2616,MALE,Zachodnio-pomorskie
69,701,FEMALE,Dolnoslaskie
46,1857,MALE,Slaskie
85,1182,FEMALE,Mazowieckie
41,2052,FEMALE,Dolnoslaskie
33,3515,MALE,Slaskie
90,1349,FEMALE,Mazowieckie
30,1233,MALE,Mazowieckie
66,3121,MALE,Slaskie
44,1151,MALE,Mazowieckie
39,1573,MALE,Kujawsko-pomorskie
54,1260,MALE,Podlaskie
36,5711,FEMALE,Wielkopolskie
82,806,FEMALE,Zachodnio-pomorskie
56,1322,MALE,Dolnoslaskie
67,671,FEMALE,Podkarpackie
33,3271,MALE,Mazowieckie
68,918,FEMALE,Pomorskie
67,2256,MALE,Slaskie
39,1165,MALE,Kujawsko-pomorskie
90,1693,MALE,Zachodnio-pomorskie
18,1670,FEMALE,Kujawsko-pomorskie
81,1253,MALE,Wielkopolskie
80,1066,MALE,Warminsko-mazurskie
49,1608,MALE,Slaskie
74,6934,MALE,Swietokrzyskie
75,1219,MALE,Zachodnio-pomorskie
34,2149,FEMALE,Lodzkie
81,986,FEMALE,Lubelskie
24,1712,MALE,Mazowieckie
42,1810,FEMALE,Wielkopolskie
45,1859,FEMALE,Kujawsko-pomorskie
41,1884,MALE,Slaskie
58,231,MALE,Kujawsko-pomorskie
63,1426,FEMALE,Mazowieckie
63,497,FEMALE,Podlaskie
22,1825,MALE,Malopolskie
69,564,FEMALE,Pomorskie
37,2994,MALE,Mazowieckie
64,1557,MALE,Wielkopolskie
70,247,MALE,Podkarpackie
46,1558,FEMALE,Mazowieckie
77,2155,FEMALE,Warminsko-mazurskie
28,1105,FEMALE,Swietokrzyskie
78,420,MALE,Zachodnio-pomorskie
69,3247,FEMALE,Mazowieckie
49,2205,MALE,Malopolskie
40,837,MALE,Mazowieckie
88,818,FEMALE,Podkarpackie
27,1771,FEMALE,Slaskie
90,1862,MALE,Podkarpackie
68,1386,FEMALE,Podkarpackie
69,1045,FEMALE,Podkarpackie
85,1234,MALE,Slaskie
44,1364,FEMALE,Zachodnio-pomorskie
82,703,FEMALE,Lodzkie
50,1557,FEMALE,Wielkopolskie
53,1722,MALE,Mazowieckie
85,3234,MALE,Wielkopolskie
57,1448,FEMALE,Kujawsko-pomorskie
50,2389,FEMALE,Zachodnio-pomorskie
47,2268,FEMALE,Warminsko-mazurskie
97,638,MALE,Podlaskie
39,1668,MALE,Slaskie
62,1257,FEMALE,Warminsko-mazurskie
58,671,FEMALE,Slaskie
62,1008,FEMALE,Warminsko-mazurskie
80,2674,MALE,Mazowieckie
74,1457,MALE,Wielkopolskie
46,1924,FEMALE,Malopolskie
47,5291,MALE,Pomorskie
71,2953,MALE,Lubelskie
34,722,MALE,Kujawsko-pomorskie
37,953,FEMALE,Lodzkie
63,1934,MALE,Slaskie
48,1939,MALE,Zachodnio-pomorskie
40,1129,FEMALE,Warminsko-mazurskie
41,4094,MALE,Opolskie
39,530,MALE,Podlaskie
71,654,FEMALE,Lubelskie
80,1382,FEMALE,Slaskie
77,991,FEMALE,Mazowieckie
28,1716,MALE,Swietokrzyskie
52,1877,MALE,Slaskie
89,840,FEMALE,Pomorskie
66,496,FEMALE,Lodzkie
80,1684,MALE,Zachodnio-pomorskie
59,396,FEMALE,Dolnoslaskie
75,2771,MALE,Kujawsko-pomorskie
33,1752,MALE,Lubuskie
80,462,FEMALE,Lubuskie
27,2399,MALE,Malopolskie
39,1623,FEMALE,Podkarpackie
89,1812,FEMALE,Swietokrzyskie
73,828,FEMALE,Zachodnio-pomorskie
40,549,MALE,Mazowieckie
24,1541,MALE,Slaskie
81,536,FEMALE,Lubelskie
51,2004,MALE,Malopolskie
45,546,MALE,Malopolskie
52,1674,MALE,Malopolskie
32,928,FEMALE,Kujawsko-pomorskie
30,2986,MALE,Dolnoslaskie
48,3629,MALE,Wielkopolskie
72,995,MALE,Dolnoslaskie
34,4059,MALE,Kujawsko-pomorskie
48,2058,FEMALE,Lubelskie
82,718,MALE,Dolnoslaskie
58,319,FEMALE,Kujawsko-pomorskie
37,707,MALE,Warminsko-mazurskie
59,840,FEMALE,Lodzkie
38,1283,MALE,Swietokrzyskie
66,908,FEMALE,Lodzkie
64,2402,MALE,Opolskie
88,1216,FEMALE,Dolnoslaskie
55,2571,MALE,Zachodnio-pomorskie
59,2244,MALE,Lubelskie
87,831,FEMALE,Zachodnio-pomorskie
72,1764,FEMALE,Zachodnio-pomorskie
68,481,FEMALE,Pomorskie
73,1200,MALE,Opolskie
73,1366,FEMALE,Lubuskie
52,2828,MALE,Pomorskie
31,1843,MALE,Lodzkie
66,1815,MALE,Mazowieckie
70,4718,FEMALE,Dolnoslaskie
47,1791,MALE,Zachodnio-pomorskie
69,667,FEMALE,Lodzkie
86,1509,FEMALE,Podkarpackie
44,1262,FEMALE,Wielkopolskie
73,1910,FEMALE,Lubelskie
51,10079,MALE,Slaskie
66,1651,FEMALE,Swietokrzyskie
75,1459,FEMALE,Lubuskie
82,1994,FEMALE,Wielkopolskie
64,1114,MALE,Slaskie
78,3085,MALE,Mazowieckie
80,832,MALE,Kujawsko-pomorskie
47,1394,MALE,Slaskie
48,1462,MALE,Dolnoslaskie
56,1359,FEMALE,Mazowieckie
68,1660,MALE,Mazowieckie
70,768,FEMALE,Kujawsko-pomorskie
41,3155,MALE,Slaskie
38,3096,MALE,Dolnoslaskie
78,1402,FEMALE,Slaskie
32,926,FEMALE,Dolnoslaskie
59,1630,MALE,Kujawsko-pomorskie
37,1359,FEMALE,Pomorskie
76,2312,MALE,Dolnoslaskie
23,3009,MALE,Podlaskie
70,4820,MALE,Opolskie
39,1100,FEMALE,Swietokrzyskie
36,2655,MALE,Slaskie
60,1949,FEMALE,Lodzkie
73,587,FEMALE,Lodzkie
50,918,FEMALE,Kujawsko-pomorskie
53,1769,MALE,Opolskie
49,1290,FEMALE,Wielkopolskie
64,1479,MALE,Dolnoslaskie
41,749,MALE,Pomorskie
50,2448,MALE,Swietokrzyskie
47,1905,MALE,Podlaskie
86,1335,FEMALE,Mazowieckie
39,1222,FEMALE,Mazowieckie
56,1535,MALE,Swietokrzyskie
33,1791,FEMALE,Lubuskie
79,1277,FEMALE,Pomorskie
27,1159,FEMALE,Swietokrzyskie
71,784,FEMALE,Dolnoslaskie
52,1386,MALE,Podlaskie
97,1452,FEMALE,Pomorskie
84,1373,FEMALE,Lodzkie
47,1207,MALE,Dolnoslaskie
25,1264,MALE,Kujawsko-pomorskie
60,444,FEMALE,Warminsko-mazurskie
32,1702,FEMALE,Dolnoslaskie
81,1471,FEMALE,Dolnoslaskie
87,733,MALE,Podkarpackie
59,339,FEMALE,Zachodnio-pomorskie
66,2234,FEMALE,Dolnoslaskie
61,170,FEMALE,Zachodnio-pomorskie
81,1688,MALE,Lodzkie
70,855,FEMALE,Dolnoslaskie
69,1344,FEMALE,Kujawsko-pomorskie
74,2810,MALE,Mazowieckie
83,1300,MALE,Zachodnio-pomorskie
45,1967,FEMALE,Slaskie
44,976,MALE,Dolnoslaskie
71,1769,MALE,Slaskie
29,1058,FEMALE,Mazowieckie
60,1823,MALE,Wielkopolskie
80,1247,MALE,Podlaskie
61,1691,MALE,Lodzkie
61,597,MALE,Zachodnio-pomorskie
77,786,FEMALE,Lubelskie
40,1015,FEMALE,Podlaskie
50,1922,MALE,Lubuskie
60,3246,MALE,Slaskie
26,2792,MALE,Swietokrzyskie
58,1147,MALE,Mazowieckie
77,5678,MALE,Slaskie
61,974,MALE,Dolnoslaskie
67,553,MALE,Zachodnio-pomorskie
97,1047,FEMALE,Podkarpackie
36,1449,MALE,Dolnoslaskie
70,1188,FEMALE,Lubelskie
88,1285,MALE,Slaskie
32,1981,MALE,Wielkopolskie
21,1801,MALE,Slaskie
30,1363,FEMALE,Dolnoslaskie
39,620,FEMALE,Pomorskie
92,2363,MALE,Mazowieckie
71,2472,FEMALE,Lodzkie
27,430,MALE,Lodzkie
86,3076,MALE,Podlaskie
80,792,FEMALE,Podlaskie
66,1281,FEMALE,Kujawsko-pomorskie
70,5031,MALE,Mazowieckie
23,1962,MALE,Zachodnio-pomorskie
50,495,MALE,Wielkopolskie
74,1979,MALE,Slaskie
56,1666,MALE,Mazowieckie
79,843,FEMALE,Dolnoslaskie
66,1745,MALE,Warminsko-mazurskie
79,1651,FEMALE,Mazowieckie
76,965,FEMALE,Warminsko-mazurskie
31,1753,MALE,Slaskie
89,438,FEMALE,Podlaskie
63,2043,FEMALE,Pomorskie
85,2866,FEMALE,Lodzkie
75,1493,MALE,Zachodnio-pomorskie
59,890,FEMALE,Slaskie
49,1817,MALE,Slaskie
36,1410,MALE,Slaskie
52,2369,MALE,Mazowieckie
70,3332,MALE,Mazowieckie
40,1424,MALE,Swietokrzyskie
80,1355,FEMALE,Swietokrzyskie
48,2177,MALE,Zachodnio-pomorskie
33,1846,FEMALE,Podkarpackie
66,2717,MALE,Pomorskie
54,2927,FEMALE,Warminsko-mazurskie
83,1384,FEMALE,Swietokrzyskie
61,921,MALE,Kujawsko-pomorskie
77,972,FEMALE,Warminsko-mazurskie
30,655,MALE,Lubelskie
74,1390,MALE,Lodzkie
21,393,FEMALE,Kujawsko-pomorskie
83,1816,MALE,Zachodnio-pomorskie
78,1242,FEMALE,Lodzkie
44,1251,FEMALE,Wielkopolskie
66,3241,MALE,Swietokrzyskie
75,817,FEMALE,Dolnoslaskie
61,939,MALE,Pomorskie
69,762,MALE,Podkarpackie
27,1903,FEMALE,Dolnoslaskie
97,1072,MALE,Podlaskie
85,2088,FEMALE,Podlaskie
39,2090,MALE,Kujawsko-pomorskie
75,703,FEMALE,Zachodnio-pomorskie
39,2144,MALE,Slaskie
84,1879,FEMALE,Slaskie
85,1658,FEMALE,Lubelskie
65,3258,FEMALE,Mazowieckie
64,1114,FEMALE,Zachodnio-pomorskie
70,2119,FEMALE,Zachodnio-pomorskie
42,898,MALE,Slaskie
93,419,FEMALE,Zachodnio-pomorskie
50,2518,FEMALE,Mazowieckie
28,1198,MALE,Kujawsko-pomorskie
64,1498,MALE,Zachodnio-pomorskie
57,1071,FEMALE,Podkarpackie
75,1606,FEMALE,Pomorskie
68,2082,FEMALE,Opolskie
80,999,FEMALE,Lubelskie
70,678,FEMALE,Dolnoslaskie
56,1260,FEMALE,Zachodnio-pomorskie
64,177,FEMALE,Kujawsko-pomorskie
55,656,MALE,Podlaskie
87,685,FEMALE,Zachodnio-pomorskie
83,1149,FEMALE,Mazowieckie
38,3165,MALE,Zachodnio-pomorskie
33,3217,FEMALE,Mazowieckie
82,2061,FEMALE,Slaskie
63,1408,MALE,Podkarpackie
65,1408,FEMALE,Slaskie
46,2536,MALE,Slaskie
19,2979,MALE,Swietokrzyskie
94,732,FEMALE,Zachodnio-pomorskie
28,1374,MALE,Lodzkie
53,1335,MALE,Podkarpackie
76,561,MALE,Mazowieckie
80,2346,MALE,Podlaskie
49,4504,MALE,Swietokrzyskie
68,2045,FEMALE,Kujawsko-pomorskie
78,1720,FEMALE,Kujawsko-pomorskie
62,1834,MALE,Mazowieckie
66,2236,MALE,Wielkopolskie
42,1279,FEMALE,Opolskie
33,1065,MALE,Wielkopolskie
43,2480,FEMALE,Kujawsko-pomorskie
71,2106,MALE,Pomorskie
30,3283,MALE,Kujawsko-pomorskie
73,2380,FEMALE,Dolnoslaskie
64,6039,FEMALE,Warminsko-mazurskie
59,1409,FEMALE,Podlaskie
51,1164,MALE,Wielkopolskie
55,2406,MALE,Lodzkie
26,1155,FEMALE,Lubuskie
22,705,FEMALE,Podkarpackie
34,952,MALE,Slaskie
55,922,FEMALE,Opolskie
75,1128,FEMALE,Podlaskie
67,1324,FEMALE,Dolnoslaskie
71,1173,FEMALE,Lodzkie
65,2183,MALE,Zachodnio-pomorskie
25,1621,MALE,Zachodnio-pomorskie
46,857,FEMALE,Dolnoslaskie
34,841,FEMALE,Slaskie
45,1870,FEMALE,Wielkopolskie
24,1441,MALE,Zachodnio-pomorskie
46,1652,FEMALE,Kujawsko-pomorskie
73,1071,FEMALE,Opolskie
42,397,MALE,Kujawsko-pomorskie
91,1691,FEMALE,Swietokrzyskie
88,518,FEMALE,Dolnoslaskie
68,1244,MALE,Wielkopolskie
61,1894,MALE,Mazowieckie
44,1585,MALE,Mazowieckie
73,1933,FEMALE,Pomorskie
61,588,MALE,Zachodnio-pomorskie
83,3083,FEMALE,Mazowieckie
51,1283,MALE,Mazowieckie
49,1211,FEMALE,Zachodnio-pomorskie
31,784,FEMALE,Warminsko-mazurskie
64,4685,MALE,Malopolskie
53,2387,MALE,Pomorskie
72,1665,FEMALE,Dolnoslaskie
46,1439,FEMALE,Dolnoslaskie
79,1083,FEMALE,Opolskie
54,2323,MALE,Slaskie
66,1186,FEMALE,Swietokrzyskie
33,309,FEMALE,Kujawsko-pomorskie
22,2408,FEMALE,Dolnoslaskie
61,1746,MALE,Wielkopolskie
41,2679,MALE,Mazowieckie
44,4627,MALE,Lubuskie
72,2932,FEMALE,Mazowieckie
38,1621,MALE,Podlaskie
82,8982,MALE,Malopolskie
79,1508,FEMALE,Wielkopolskie
66,1417,MALE,Swietokrzyskie
32,1255,MALE,Mazowieckie
74,1279,MALE,Lubuskie
69,1489,FEMALE,Lodzkie
66,1164,FEMALE,Warminsko-mazurskie
33,922,FEMALE,Kujawsko-pomorskie
72,2587,MALE,Zachodnio-pomorskie
32,1511,FEMALE,Dolnoslaskie
56,2379,FEMALE,Lodzkie
95,2083,MALE,Mazowieckie
38,988,MALE,Dolnoslaskie
65,403,FEMALE,Opolskie
80,1489,FEMALE,Mazowieckie
55,2074,MALE,Mazowieckie
70,817,MALE,Dolnoslaskie
79,2026,MALE,Opolskie
24,2628,FEMALE,Mazowieckie
38,1779,FEMALE,Pomorskie
44,108,FEMALE,Dolnoslaskie
35,2935,MALE,Dolnoslaskie
63,1291,MALE,Pomorskie
55,245,FEMALE,Dolnoslaskie
64,1035,FEMALE,Opolskie
43,463,MALE,Zachodnio-pomorskie
91,1562,FEMALE,Podkarpackie
64,1478,MALE,Pomorskie
49,445,FEMALE,Mazowieckie
61,1917,MALE,Wielkopolskie
48,1281,FEMALE,Pomorskie
55,752,FEMALE,Kujawsko-pomorskie
67,1053,MALE,Mazowieckie
35,1617,FEMALE,Lodzkie
33,6761,MALE,Opolskie
42,1806,FEMALE,Dolnoslaskie
32,2962,MALE,Lubuskie
76,1192,FEMALE,Pomorskie
29,3286,MALE,Malopolskie
40,2899,FEMALE,Wielkopolskie
82,1462,FEMALE,Lodzkie
37,1536,MALE,Dolnoslaskie
61,1064,FEMALE,Mazowieckie
62,1577,MALE,Dolnoslaskie
54,647,MALE,Slaskie
62,1747,MALE,Kujawsko-pomorskie
26,1963,FEMALE,Kujawsko-pomorskie
49,2479,MALE,Dolnoslaskie
87,974,FEMALE,Warminsko-mazurskie
88,1040,FEMALE,Lubelskie
33,1153,MALE,Kujawsko-pomorskie
76,731,FEMALE,Lodzkie
58,327,FEMALE,Zachodnio-pomorskie
58,1493,FEMALE,Dolnoslaskie
77,1640,FEMALE,Swietokrzyskie
25,1140,FEMALE,Warminsko-mazurskie
43,2137,MALE,Podkarpackie
40,899,FEMALE,Podlaskie
65,1776,FEMALE,Wielkopolskie
81,1358,MALE,Mazowieckie
33,1521,MALE,Slaskie
63,1212,FEMALE,Podlaskie
30,3121,FEMALE,Kujawsko-pomorskie
78,1142,FEMALE,Lodzkie
75,896,MALE,Kujawsko-pomorskie
82,790,FEMALE,Malopolskie
45,1645,MALE,Opolskie
44,1599,FEMALE,Dolnoslaskie
56,499,MALE,Podkarpackie
63,963,MALE,Dolnoslaskie
43,2117,FEMALE,Slaskie
47,1689,FEMALE,Dolnoslaskie
90,1236,FEMALE,Malopolskie
89,916,FEMALE,Kujawsko-pomorskie
55,1565,FEMALE,Pomorskie
29,3675,MALE,Slaskie
41,1468,MALE,Warminsko-mazurskie
70,698,MALE,Zachodnio-pomorskie
79,2145,FEMALE,Mazowieckie
53,839,MALE,Lubelskie
50,2295,MALE,Lubuskie
32,1226,FEMALE,Zachodnio-pomorskie
49,1723,FEMALE,Pomorskie
68,492,FEMALE,Zachodnio-pomorskie
48,923,FEMALE,Kujawsko-pomorskie
27,1005,MALE,Kujawsko-pomorskie
29,1683,MALE,Wielkopolskie
28,912,FEMALE,Kujawsko-pomorskie
78,1845,FEMALE,Zachodnio-pomorskie
65,2695,FEMALE,Kujawsko-pomorskie
81,133,FEMALE,Podkarpackie
42,2185,FEMALE,Slaskie
45,581,MALE,Dolnoslaskie
76,2213,MALE,Slaskie
44,725,FEMALE,Wielkopolskie
44,580,MALE,Podlaskie
75,1266,FEMALE,Podlaskie
33,1314,MALE,Malopolskie
77,1514,MALE,Slaskie
34,2838,MALE,Podlaskie
46,1239,MALE,Slaskie
57,1439,FEMALE,Lubelskie
59,807,MALE,Dolnoslaskie
48,680,MALE,Zachodnio-pomorskie
38,3334,MALE,Opolskie
78,1729,MALE,Zachodnio-pomorskie
39,551,FEMALE,Zachodnio-pomorskie
51,3758,FEMALE,Swietokrzyskie
80,249,FEMALE,Zachodnio-pomorskie
36,880,MALE,Swietokrzyskie
88,883,FEMALE,Podkarpackie
78,3724,FEMALE,Opolskie
70,672,FEMALE,Lubelskie
79,687,FEMALE,Slaskie
85,937,FEMALE,Lodzkie
42,1920,MALE,Malopolskie
35,875,MALE,Podlaskie
80,996,FEMALE,Lodzkie
74,1390,FEMALE,Slaskie
45,857,FEMALE,Warminsko-mazurskie
39,2109,MALE,Mazowieckie
91,1629,FEMALE,Wielkopolskie
46,645,MALE,Lodzkie
45,2154,FEMALE,Kujawsko-pomorskie
42,1665,MALE,Mazowieckie
70,1002,MALE,Podkarpackie
60,905,MALE,Zachodnio-pomorskie
41,1462,FEMALE,Kujawsko-pomorskie
66,2868,MALE,Mazowieckie
60,2433,MALE,Mazowieckie
82,1572,FEMALE,Dolnoslaskie
58,3910,FEMALE,Lodzkie
91,2028,FEMALE,Dolnoslaskie
47,1229,FEMALE,Lodzkie
50,435,MALE,Zachodnio-pomorskie
53,1683,MALE,Podkarpackie
47,1314,MALE,Mazowieckie
41,1637,MALE,Pomorskie
60,1347,MALE,Dolnoslaskie
66,1107,MALE,Slaskie
48,1490,MALE,Slaskie
88,1025,MALE,Mazowieckie
63,1466,MALE,Lodzkie
63,1823,MALE,Kujawsko-pomorskie
31,1012,FEMALE,Lodzkie
48,1946,MALE,Mazowieckie
27,554,MALE,Podlaskie
28,4964,FEMALE,Slaskie
83,1310,FEMALE,Dolnoslaskie
47,673,MALE,Lubuskie
49,655,MALE,Mazowieckie
38,1559,FEMALE,Mazowieckie
63,1116,FEMALE,Mazowieckie
55,1959,MALE,Lubelskie
67,1368,MALE,Dolnoslaskie
64,503,FEMALE,Podkarpackie
65,2154,MALE,Wielkopolskie
38,3042,MALE,Slaskie
68,1106,MALE,Swietokrzyskie
70,1777,FEMALE,Kujawsko-pomorskie
66,1617,MALE,Swietokrzyskie
43,1207,FEMALE,Zachodnio-pomorskie
28,528,FEMALE,Podkarpackie
27,188,FEMALE,Kujawsko-pomorskie
51,1846,FEMALE,Kujawsko-pomorskie
87,2218,MALE,Zachodnio-pomorskie
63,943,FEMALE,Malopolskie
90,673,FEMALE,Dolnoslaskie
50,1274,FEMALE,Dolnoslaskie
