"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","eduspec"
"MALE",30,"URBAN BELOW 20,000","Wielkopolskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",NA,3000,"MARRIED",7,2006,NA,NA,"MOSTLY SATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",191,129,"SR","DV","technical science"
"MALE",64,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,2000,"MARRIED",6,1972,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,110,"CF","TX","technical science"
"FEMALE",45,"URBAN BELOW 20,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1700,"MARRIED",2,2009,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"YU","JT","technical science"
"FEMALE",37,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1600,"MARRIED",6,1994,NA,NA,"MOSTLY SATISFIED",5,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,62,"ZV","QH","technical science"
"MALE",51,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",2,2000,"MARRIED",10,1986,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",174,86,"VG","SP","technical science"
"MALE",51,"URBAN 100,000-200,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",2,900,"MARRIED",9,1989,NA,NA,"MOSTLY SATISFIED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,90,"YX","ZV","technical science"
"FEMALE",36,"RURAL AREAS","Lubuskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",22,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,57,"ZV","DV","technical science"
"MALE",49,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,580,"LEGALLY SEPARATED",12,1983,5,2004,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,76,"SR","JP","technical science"
"MALE",47,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","RETIRED",0,2400,"DIVORCED",10,1991,6,2008,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",40,"YES","NO","NO",NA,"NO",NA,NA,"NONE",175,70,"JT","AF","technical science"
"MALE",31,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",10,2009,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,78,"LJ","SP","technical science"
"MALE",29,"URBAN 100,000-200,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3700,"MARRIED",6,2007,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",183,87,"YU","WW","technical science"
"FEMALE",57,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",10,1979,NA,NA,"MOSTLY SATISFIED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,90,"JT","WW","technical science"
"FEMALE",26,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER",NA,0,2500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"YES",6,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,75,"JQ","DA","technical science"
"MALE",37,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1350,"MARRIED",12,1995,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,89,"YX","NQ","technical science"
"MALE",22,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2400,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",20,"YES","NO","YES","13","NO",NA,NA,"ACTIVE",192,92,"OG","DA","technical science"
"MALE",30,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",10,2005,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,85,"OS","CF","technical science"
"MALE",57,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",12,1986,NA,NA,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,110,"QH","JP","technical science"
"MALE",26,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",9,2010,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,80,"YU","SR","technical science"
"FEMALE",78,"URBAN 100,000-200,000","Pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",0,1700,"WIDOWED",6,1957,1,2008,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"UA","NQ","technical science"
"MALE",50,"RURAL AREAS","Podlaskie","SECONDARY","FARMER",NA,2000,"MARRIED",11,1990,NA,NA,"PLEASED",9,"IT`S DIFFICULT TO TELL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,78,"OS","SR","technical science"
"MALE",24,"RURAL AREAS","Dolnoslaskie","SECONDARY","PUPIL OR STUDENT",24,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",173,65,"ZV","OG","technical science"
"MALE",56,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,1300,"MARRIED",4,1977,NA,NA,NA,4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,80,"JQ","DA","technical science"
"MALE",54,"URBAN 20,000-100,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",4,1200,"DIVORCED",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",4,"YES",20,"YES","YES","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS","NORWAY","PASSIVE",182,85,"JT","DV","technical science"
"MALE",24,"URBAN 100,000-200,000","Pomorskie","SECONDARY","PUPIL OR STUDENT",0,1800,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,84,"HP","GA","technical science"
"MALE",78,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",24,1800,"MARRIED",4,1964,NA,NA,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,70,"NQ","SR","technical science"
"MALE",22,"URBAN 100,000-200,000","Opolskie","SECONDARY","PUPIL OR STUDENT",NA,900,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",5,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","NETHERLANDS","ACTIVE",180,62,"JP","TX","technical science"
"MALE",56,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",6,1979,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,80,"NQ","JP","technical science"
"MALE",63,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,NA,"MARRIED",8,1971,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",181,95,"YU","CF","technical science"
"MALE",51,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,1500,"MARRIED",11,1979,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","YES","18","YES, TO EU COUNTRY",NA,"GERMANY","NONE",170,70,"CF","MI","technical science"
"MALE",26,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1400,"MARRIED",4,2008,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",85,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"MI","JT","technical science"
"MALE",56,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",5,2750,"MARRIED",4,2007,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"YES",20,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE",180,70,"OS","SP","technical science"
"FEMALE",47,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,NA,"MARRIED",4,1986,NA,NA,"MOSTLY DISSATISFIED",12,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"ZV","OS","technical science"
"MALE",50,"URBAN BELOW 20,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",2,1800,"DIVORCED",7,1988,6,2009,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,85,"WW","CF","technical science"
"MALE",58,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","RETIRED",NA,1000,"MARRIED",12,1978,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,64,"CF","SR","technical science"
"MALE",50,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",4,1983,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,96,"QH","GA","technical science"
"MALE",30,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",6,2000,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,78,"AF","CF","technical science"
"MALE",50,"URBAN 500,000 AND OVER","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",7,1985,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",185,90,"TX","OG","technical science"
"MALE",37,"URBAN BELOW 20,000","Lubuskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1100,"MARRIED",4,2000,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","SWEDEN","ACTIVE",174,84,"UI","YX","technical science"
"MALE",35,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1200,"MARRIED",8,2005,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,74,"VG","OS","technical science"
"MALE",58,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",8,1000,"MARRIED",10,1975,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"JP","TX","technical science"
"MALE",29,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2300,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",184,79,"DV","MI","technical science"
"MALE",76,"RURAL AREAS","Slaskie","SECONDARY","RETIRED",24,1300,"MARRIED",1,1960,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,75,"DV","AF","technical science"
"FEMALE",80,"URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","RETIRED",24,1670,"MARRIED",1,1964,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,88,"NQ","NQ","technical science"
"MALE",54,"URBAN 20,000-100,000","Podlaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1400,"MARRIED",4,1982,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,80,"UI","TX","technical science"
"MALE",20,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",7,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","BELGIUM","ACTIVE",175,65,"AF","QH","technical science"
"MALE",64,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1000,"MARRIED",7,1981,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"SP","AF","technical science"
"MALE",45,"RURAL AREAS","Malopolskie","SECONDARY","SELF-EMPLOYED",0,3000,"MARRIED",4,1991,NA,NA,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,104,"ZV","GA","technical science"
"MALE",42,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",1,1992,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",6,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",190,83,"JQ","YX","technical science"
"MALE",64,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","RETIRED",NA,2900,"MARRIED",12,1968,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,80,"UA","TX","technical science"
"MALE",24,"RURAL AREAS","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2700,"MARRIED",7,2010,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,78,"DV","DA","technical science"
"FEMALE",47,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,3000,"DIVORCED",4,1994,10,2008,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,72,"JP","UI","technical science"
"MALE",56,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",7,1982,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,88,"QH","YX","technical science"
"MALE",53,"URBAN BELOW 20,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2100,"MARRIED",4,1981,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,95,"SR","DA","technical science"
"FEMALE",52,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",10,1980,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS","GERMANY","NONE",164,100,"GA","JP","technical science"
"MALE",56,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",172,93,"DV","OS","technical science"
"MALE",22,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",0,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",187,85,"MI","JP","technical science"
"MALE",58,"RURAL AREAS","Wielkopolskie","SECONDARY","SELF-EMPLOYED",NA,2000,"MARRIED",7,1980,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"NONE",187,98,"NQ","OS","technical science"
"MALE",52,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",8,NA,"SINGLE",NA,NA,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",1,"YES",25,"NO","YES","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",174,85,"SP","OG","technical science"
"MALE",43,"URBAN 20,000-100,000","Pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",0,800,"MARRIED",8,1989,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",181,100,"MI","CF","technical science"
"FEMALE",53,"URBAN 100,000-200,000","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",4,1977,NA,NA,"MOSTLY SATISFIED",14,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,64,"HP","UA","technical science"
"MALE",47,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2000,"MARRIED",4,1999,NA,NA,"MIXED",6,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,95,"OS","LJ","technical science"
"FEMALE",50,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",9,1979,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,62,"UA","JQ","technical science"
"MALE",68,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",0,3000,"MARRIED",7,1967,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,75,"UA","YU","technical science"
"FEMALE",60,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","RETIRED",NA,1000,"MARRIED",8,1976,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,71,"CF","WW","technical science"
"MALE",62,"URBAN 20,000-100,000","Pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,2200,"MARRIED",12,1975,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,78,"OG","JP","technical science"
"FEMALE",75,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",NA,2000,"MARRIED",8,1960,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"QH","OS","technical science"
"FEMALE",51,"RURAL AREAS","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1200,"MARRIED",8,1981,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,62,"JP","CF","technical science"
"MALE",57,"URBAN 500,000 AND OVER","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",4,1985,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,91,"NQ","WW","technical science"
"MALE",60,"URBAN 500,000 AND OVER","Malopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,440,"SINGLE",NA,NA,NA,NA,"UNHAPPY",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,91,"NQ","LJ","technical science"
"MALE",82,"RURAL AREAS","Wielkopolskie","SECONDARY","RETIRED",0,2300,"MARRIED",6,1956,NA,NA,"PLEASED",12,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"YX","NQ","technical science"
"MALE",63,"URBAN BELOW 20,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1600,"MARRIED",12,1970,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",14,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,79,"HP","CF","technical science"
"FEMALE",58,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",NA,700,"MARRIED",5,1973,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,95,"AF","UA","technical science"
"MALE",48,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",3,1990,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,95,"CF","JQ","technical science"
"MALE",48,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,955,"MARRIED",10,1990,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",10,"YES","YES","NO",NA,"NO",NA,NA,"NONE",180,90,"CF","JP","technical science"
"MALE",51,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",0,500,"MARRIED",7,1987,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,81,"GA","JQ","technical science"
"MALE",36,"RURAL AREAS","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",186,85,"JT","HP","technical science"
"FEMALE",35,"URBAN 100,000-200,000","Lodzkie","SECONDARY","SELF-EMPLOYED",6,4000,"MARRIED",12,2006,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","YES",NA,"NO",NA,NA,"ACTIVE",167,85,"SR","QH","technical science"
