"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","eduspec"
"FEMALE",57,"RURAL AREAS","Slaskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",12,1989,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,68,"NK","JO","technical science"
"MALE",34,"URBAN 100,000-200,000","Lubelskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2100,"MARRIED",8,2001,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,65,"KW","UN","technical science"
"MALE",61,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1150,"MARRIED",7,1975,NA,NA,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,83,"WU","RW","technical science"
"MALE",56,"RURAL AREAS","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",6,NA,"MARRIED",8,1980,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"YG","LN","technical science"
"MALE",65,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","RETIRED",24,1300,"MARRIED",6,1968,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"YES",3,"YES","YES","NO",NA,"NO",NA,NA,"NONE",176,72,"EY","HN","technical science"
"MALE",64,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",12,2536,"MARRIED",1,1980,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,90,"EP","KW","technical science"
"FEMALE",53,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,1979,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,79,"WO","UN","technical science"
"MALE",60,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",7,1974,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,84,"KW","JO","technical science"
"MALE",39,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",9,1998,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,110,"KW","QN","technical science"
"MALE",41,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",6,1992,NA,NA,"MOSTLY SATISFIED",8,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,89,"EP","ZT","technical science"
"MALE",58,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2300,"WIDOWED",6,1976,10,1999,"MOSTLY DISSATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,89,"UN","BB","technical science"
"MALE",40,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,4000,"MARRIED",9,1998,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"EY","EY","technical science"
"MALE",70,"URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED",24,1200,"MARRIED",3,1963,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",170,80,"LN","YG","technical science"
"MALE",49,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,1000,"MARRIED",9,1989,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",6,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,100,"EP","NK","technical science"
"FEMALE",37,"RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1250,"MARRIED",11,1994,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,82,"MH","QN","technical science"
"MALE",57,"URBAN 200,000-500,000","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"DIVORCED",8,1976,6,1998,"MOSTLY DISSATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",184,100,"RW","WU","technical science"
"MALE",55,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",8,1997,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,90,"WO","RW","technical science"
"MALE",73,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,2920,"MARRIED",4,1962,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,85,"KW","KW","technical science"
"MALE",60,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",24,1330,"MARRIED",2,1975,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,125,"EP","LN","technical science"
"MALE",43,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",7,1995,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,90,"GL","MH","technical science"
"MALE",58,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",24,1800,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,97,"LN","WO","technical science"
"MALE",35,"URBAN 200,000-500,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1820,"MARRIED",6,1997,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",183,82,"YE","MH","technical science"
"MALE",51,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",1,1983,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","YES","8","NO",NA,NA,"NONE",168,85,"WO","BB","technical science"
"FEMALE",74,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","RETIRED",NA,700,"WIDOWED",10,1963,9,2000,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",168,69,"WO","QN","technical science"
"MALE",36,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,4000,"MARRIED",4,1998,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,74,"EY","MH","technical science"
"FEMALE",59,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",3,1975,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"GL","RW","technical science"
"MALE",43,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,2300,"DIVORCED",6,1994,2,2000,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",185,100,"KW","HN","technical science"
"MALE",59,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",7,1978,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,74,"JO","WO","technical science"
"MALE",25,"RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1400,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,78,"QN","EP","technical science"
"FEMALE",57,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,800,"MARRIED",4,1973,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,63,"YG","RW","technical science"
"MALE",56,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",4,1982,7,2007,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","BELGIUM","PASSIVE",175,68,"KW","EP","technical science"
"FEMALE",31,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",1,500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,84,"KW","KW","technical science"
"MALE",54,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",11,1979,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",164,70,"NK","LN","technical science"
"MALE",55,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",7,1983,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,84,"GL","YG","technical science"
"MALE",37,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,63,"UN","MH","technical science"
"MALE",53,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",9,1984,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,100,"EP","RW","technical science"
"MALE",38,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1100,"MARRIED",4,1994,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,80,"ZT","WU","technical science"
"MALE",65,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","RETIRED",NA,1860,"MARRIED",10,1966,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,85,"EP","SU","technical science"
"MALE",25,"URBAN 20,000-100,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2400,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,68,"LN","WO","technical science"
"MALE",57,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",9,1977,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"NK","KW","technical science"
"MALE",47,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,830,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",10,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",0,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"WU","UN","technical science"
"MALE",26,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",22,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,96,"RW","YE","technical science"
"FEMALE",63,"URBAN 20,000-100,000","Slaskie","SECONDARY","RETIRED",24,1300,"MARRIED",2,1968,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",17,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,66,"ZT","NK","technical science"
"MALE",50,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",12,1983,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,82,"RW","EY","technical science"
"MALE",56,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,750,"MARRIED",8,1989,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"WO","FV","technical science"
"FEMALE",45,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1600,"DIVORCED",9,1986,6,2010,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,53,"WO","BB","technical science"
"FEMALE",55,"URBAN 200,000-500,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",12,1974,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,71,"NK","EY","technical science"
"FEMALE",67,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1500,"MARRIED",10,1967,NA,NA,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,65,"JO","EY","technical science"
"MALE",40,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,1600,"MARRIED",6,1998,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,65,"LN","FV","technical science"
"MALE",54,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,2200,"MARRIED",1,1985,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"EP","YG","technical science"
"MALE",46,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",2,2600,"MARRIED",9,1988,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,76,"GL","HN","technical science"
"FEMALE",60,"URBAN 200,000-500,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,756,"MARRIED",8,1970,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,76,"NK","ZT","technical science"
"MALE",26,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,6000,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",15,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,68,"BB","EY","technical science"
"MALE",61,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1600,"MARRIED",3,1975,NA,NA,"MOSTLY DISSATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,93,"KW","KW","technical science"
"MALE",62,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,10000,"MARRIED",9,1973,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,90,"NK","WU","technical science"
"MALE",57,"RURAL AREAS","Mazowieckie","SECONDARY","UNEMPLOYED",1,520,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,72,"RW","KW","technical science"
"MALE",50,"URBAN BELOW 20,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,4000,"MARRIED",12,1982,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",8,"NO",NA,"NO","NO","YES","26","YES, TO NON-EU COUNTRY","LESS THAN 1 YEAR","OTHER COUNTRIES","ACTIVE",176,96,"BB","GL","technical science"
"FEMALE",57,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",1,1976,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",159,57,"WO","MH","technical science"
"MALE",54,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",12,1981,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,106,"MH","YG","technical science"
"MALE",49,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",8,1985,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,98,"QN","SU","technical science"
"MALE",47,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","LONG-TERM SICK/DISABLED",0,780,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,76,"YG","UN","technical science"
"FEMALE",32,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,650,"MARRIED",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,50,"UN","WO","technical science"
"MALE",52,"URBAN 200,000-500,000","Lubuskie","SECONDARY","SELF-EMPLOYED",0,NA,"MARRIED",11,1982,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,85,"GL","EP","technical science"
"MALE",56,"URBAN 20,000-100,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",6,1976,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,100,"NK","WO","technical science"
"MALE",72,"RURAL AREAS","Lubuskie","VOCATIONAL/GRAMMAR","RETIRED",0,1800,"MARRIED",12,1959,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"EY","SU","technical science"
"MALE",58,"URBAN 20,000-100,000","Slaskie","SECONDARY","LONG-TERM SICK/DISABLED",0,NA,"MARRIED",4,1981,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,84,"ZT","JO","technical science"
"MALE",41,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",8,2006,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",177,94,"RW","NK","technical science"
"FEMALE",72,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",0,1100,"WIDOWED",3,1973,5,1987,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"EY","QN","technical science"
"MALE",76,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",24,800,"MARRIED",10,1974,NA,NA,"DELIGHTED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",170,100,"JO","YG","technical science"
"MALE",62,"RURAL AREAS","Wielkopolskie","SECONDARY","RETIRED",0,2000,"MARRIED",5,1979,NA,NA,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",4,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER","SWEDEN","PASSIVE",168,64,"LN","HN","technical science"
"MALE",58,"URBAN 500,000 AND OVER","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",8,1978,NA,NA,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,95,"JO","RW","technical science"
"MALE",42,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,511,"SINGLE",NA,NA,NA,NA,"UNHAPPY",12,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",0,"YES",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",162,52,"ZT","FV","technical science"
"MALE",23,"URBAN BELOW 20,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",12,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO",NA,"YES","6","YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","PASSIVE",180,73,"KW","GL","technical science"
"MALE",59,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,1200,"MARRIED",9,1979,NA,NA,"PLEASED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",43,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,78,"UN","EP","technical science"
"MALE",44,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",5,1990,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,92,"EY","BB","technical science"
"MALE",55,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,1000,"MARRIED",9,1982,NA,NA,"MOSTLY SATISFIED",14,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,78,"NK","LN","technical science"
"MALE",59,"URBAN 500,000 AND OVER","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",6,1972,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",178,70,"EP","GL","technical science"
