"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"FEMALE",41,"URBAN BELOW 20,000","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1000,"DIVORCED",6,1996,12,2008,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,55,"SW","social welfare"
"FEMALE",33,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",5,NA,"MARRIED",6,2000,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,72,"YV","social welfare"
"FEMALE",33,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","PUPIL OR STUDENT",NA,1500,"MARRIED",10,2010,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,130,"VK","social welfare"
"FEMALE",51,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,520,"MARRIED",11,1984,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,52,"KJ","social welfare"
"FEMALE",42,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",6,1986,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,NA,167,75,"AR","social welfare"
"FEMALE",35,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,NA,"DIVORCED",NA,1995,6,2009,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","NORWAY","ACTIVE",155,52,"YV","social welfare"
"FEMALE",51,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",4,1982,NA,NA,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,62,"AO","social welfare"
"FEMALE",66,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",0,1500,"MARRIED",12,1964,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,82,"UP","social welfare"
"FEMALE",43,"RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",16,580,"MARRIED",6,1992,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",1,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,54,"YV","social sciences"
"FEMALE",54,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"WIDOWED",10,1987,3,1993,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"FZ","social sciences"
"MALE",30,"URBAN 200,000-500,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,900,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",14,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,74,"QV","social sciences"
"FEMALE",87,"URBAN 500,000 AND OVER","Lodzkie","SECONDARY","RETIRED",24,1400,"DIVORCED",7,1945,6,1952,"MIXED",11,"IT`S DIFFICULT TO TELL","NO","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,75,"FZ","social sciences"
"FEMALE",49,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",NA,NA,"MARRIED",6,1990,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",18,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"QV","social sciences"
"FEMALE",35,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","LONG-TERM SICK/DISABLED",0,1300,"SINGLE",NA,NA,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,52,"RW","social sciences"
"FEMALE",35,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,800,"MARRIED",6,1998,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,53,"YR","social sciences"
"FEMALE",41,"RURAL AREAS","Lodzkie","SECONDARY","OTHER ECONOMICALLY INACTIVE",18,NA,"MARRIED",4,1991,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,66,"NK","social sciences"
"FEMALE",30,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1600,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",169,60,"QV","social sciences"
"FEMALE",27,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1400,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,62,"NH","social sciences"
"FEMALE",55,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,1980,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,75,"MS","social sciences"
"FEMALE",32,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",9,2007,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",7,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,80,"HV","social sciences"
"FEMALE",24,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO",NA,NA,"YES, TO EU COUNTRY","MORE THAN 2 YEARS","GERMANY","ACTIVE",170,65,"RW","social sciences"
"FEMALE",34,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,8255,"MARRIED",8,2009,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,52,"RW","social sciences"
"FEMALE",60,"URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED",24,1300,"MARRIED",3,1986,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,51,"NC","social sciences"
"FEMALE",25,"RURAL AREAS","Wielkopolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",11,2006,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,60,"UP","social sciences"
"MALE",39,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,5000,"MARRIED",9,2000,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"YES",1,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",189,145,"NC","social sciences"
"FEMALE",64,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","RETIRED",NA,1260,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"HV","social sciences"
"FEMALE",75,"URBAN 100,000-200,000","Mazowieckie","SECONDARY","RETIRED",0,1500,"MARRIED",4,1959,NA,NA,"MOSTLY SATISFIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,NA,158,68,"WA","social sciences"
"FEMALE",81,"URBAN 20,000-100,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","RETIRED",24,1400,"MARRIED",10,1956,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,62,"FZ","social sciences"
"MALE",30,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",3,1800,"SINGLE",NA,NA,NA,NA,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",4,"NO",NA,"NO","NO","YES","12","NO",NA,NA,"PASSIVE",178,82,"AO","social sciences"
"FEMALE",33,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",7,2002,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,85,"VK","social sciences"
"FEMALE",55,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1200,"MARRIED",4,1977,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",14,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",161,58,"YR","social sciences"
"FEMALE",49,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1800,"MARRIED",6,1988,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,67,"HV","social sciences"
"FEMALE",51,"URBAN 100,000-200,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",12,1982,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,64,"YV","social sciences"
"FEMALE",67,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,800,"WIDOWED",12,1964,8,1995,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,55,"QV","social sciences"
"FEMALE",69,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,NA,"MARRIED",5,1967,NA,NA,"DELIGHTED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,65,"YR","social sciences"
"FEMALE",29,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",12,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,63,"YR","social sciences"
"FEMALE",64,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","RETIRED",24,890,"DIVORCED",12,1970,7,2009,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,52,"HG","social sciences"
"FEMALE",37,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",6,1995,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,76,"YR","social sciences"
"FEMALE",61,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1500,"MARRIED",10,1969,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"QV","social sciences"
"FEMALE",76,"URBAN 500,000 AND OVER","Lodzkie","SECONDARY","RETIRED",24,2000,"WIDOWED",10,1959,2,1978,"UNHAPPY",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,65,"NK","social sciences"
"FEMALE",31,"RURAL AREAS","Podkarpackie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",8,2004,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,55,"WA","social sciences"
"FEMALE",38,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,1846,"MARRIED",4,1995,NA,NA,"MIXED",2,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",6,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,62,"VD","social sciences"
"MALE",79,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",24,2300,"MARRIED",8,1972,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,73,"NK","social sciences"
"FEMALE",41,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,4500,"MARRIED",10,1996,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,60,"QV","social sciences"
"FEMALE",63,"RURAL AREAS","Slaskie","SECONDARY","RETIRED",24,980,"MARRIED",1,1969,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,70,"YV","social sciences"
"FEMALE",20,"URBAN BELOW 20,000","Lubuskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"YES",12,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","PASSIVE",165,58,"YR","social sciences"
"MALE",64,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",NA,3400,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",12,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",171,85,"AR","social sciences"
"FEMALE",64,"URBAN 100,000-200,000","Lubelskie","SECONDARY","RETIRED",NA,1500,"MARRIED",NA,NA,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,73,"WA","social sciences"
"FEMALE",64,"RURAL AREAS","Lodzkie","SECONDARY","RETIRED",NA,850,"WIDOWED",1,1966,8,1983,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"NH","social sciences"
"FEMALE",35,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","FARMER",0,1500,"MARRIED",7,1996,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,69,"FZ","social sciences"
"FEMALE",46,"URBAN BELOW 20,000","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",12,1000,"DIVORCED",9,1989,4,2006,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO","YES","1","YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",165,62,"FZ","social sciences"
"FEMALE",27,"URBAN BELOW 20,000","Lubuskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,6500,"MARRIED",12,2005,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,56,"HG","social sciences"
"FEMALE",29,"URBAN 200,000-500,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",10,2004,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,70,"VK","social sciences"
"FEMALE",31,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,950,"MARRIED",6,2010,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,69,"NV","social sciences"
"FEMALE",40,"URBAN 100,000-200,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1330,"MARRIED",6,1991,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",152,56,"WA","social sciences"
"FEMALE",24,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,61,"SW","social sciences"
"FEMALE",34,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,2000,"MARRIED",1,1999,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,64,"NV","social sciences"
"FEMALE",55,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2800,"DIVORCED",8,1977,12,2010,"MOSTLY DISSATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,75,"VK","social sciences"
"MALE",25,"RURAL AREAS","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",6,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",178,68,"PN","social sciences"
"FEMALE",52,"URBAN 20,000-100,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",24,NA,"DIVORCED",8,1983,9,2000,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"RW","social sciences"
"FEMALE",73,"URBAN 20,000-100,000","Lubelskie","SECONDARY","RETIRED",24,NA,"WIDOWED",2,1961,9,2000,"MIXED",11,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,60,"NK","social sciences"
"MALE",36,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,10000,"MARRIED",6,2000,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",185,95,"AO","social sciences"
"MALE",28,"URBAN 200,000-500,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1670,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,86,"NC","social sciences"
"FEMALE",65,"URBAN 100,000-200,000","Lubelskie","SECONDARY","RETIRED",0,1400,"WIDOWED",1,1968,6,2002,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,68,"NH","social sciences"
"FEMALE",27,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,4800,"SINGLE",NA,NA,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,65,"AO","social sciences"
"FEMALE",36,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",0,NA,"MARRIED",4,2001,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,78,"YR","social sciences"
"FEMALE",44,"RURAL AREAS","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",9,1987,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,52,"RW","social sciences"
"FEMALE",31,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,1200,"MARRIED",10,2009,NA,NA,"DELIGHTED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","YES","24","NO",NA,NA,"ACTIVE",164,65,"HV","social sciences"
"FEMALE",34,"URBAN 200,000-500,000","Warminsko-mazurskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,1000,"MARRIED",8,2005,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,80,"MV","social sciences"
"FEMALE",58,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",0,2400,"SINGLE",NA,NA,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,53,"NC","social sciences"
"FEMALE",23,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,80,"PN","social sciences"
"FEMALE",65,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",24,1300,"MARRIED",10,1969,NA,NA,"MOSTLY SATISFIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,88,"FZ","social sciences"
"FEMALE",80,"URBAN BELOW 20,000","Swietokrzyskie","SECONDARY","RETIRED",24,1264,"SINGLE",NA,NA,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,65,"TL","social sciences"
"MALE",27,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,1250,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,82,"SW","social sciences"
"FEMALE",32,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2700,"MARRIED",8,2000,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,56,"AO","social sciences"
"FEMALE",43,"URBAN 100,000-200,000","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1400,"DIVORCED",1,1990,9,2010,"MOSTLY DISSATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,75,"NZ","social sciences"
"FEMALE",27,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES",NA,2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"ACTIVE",160,55,"AO","social sciences"
"FEMALE",37,"URBAN 100,000-200,000","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",5,NA,"MARRIED",9,1999,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,55,"NC","social sciences"
