combine,Freq,pct,epsilon,copies,number,parents
1001,69,6.9,0.1,10,7,2
0000,67,6.7,0.1,10,7,2
0010,66,6.6000000000000005,0.1,10,7,2
1011,62,6.2,0.1,10,7,2
0111,56,5.6000000000000005,0.1,10,7,2
1101,44,4.3999999999999995,0.1,10,7,2
1110,43,4.3,0.1,10,7,2
0110,43,4.3,0.1,10,7,2
1111,16,1.6,0.1,10,7,2
1010,131,13.100000000000001,0.1,10,8,2
1011,125,12.5,0.1,10,8,2
0011,121,12.1,0.1,10,8,2
0111,105,10.5,0.1,10,8,2
1001,89,8.9,0.1,10,8,2
1101,82,8.200000000000001,0.1,10,8,2
1100,72,7.199999999999999,0.1,10,8,2
1000,62,6.2,0.1,10,8,2
0100,57,5.7,0.1,10,8,2
0000,43,4.3,0.1,10,8,2
0001,34,3.4000000000000004,0.1,10,8,2
0101,32,3.2,0.1,10,8,2
0010,19,1.9,0.1,10,8,2
1111,11,1.0999999999999999,0.1,10,8,2
0110,11,1.0999999999999999,0.1,10,8,2
1110,6,0.6,0.1,10,8,2
0101,157,15.7,0.1,10,9,2
0000,93,9.3,0.1,10,9,2
0010,92,9.2,0.1,10,9,2
1100,81,8.1,0.1,10,9,2
0100,78,7.8,0.1,10,9,2
1010,77,7.7,0.1,10,9,2
1101,75,7.5,0.1,10,9,2
0001,68,6.800000000000001,0.1,10,9,2
1000,64,6.4,0.1,10,9,2
0110,55,5.5,0.1,10,9,2
1001,54,5.4,0.1,10,9,2
1110,43,4.3,0.1,10,9,2
0011,34,3.4000000000000004,0.1,10,9,2
1011,29,2.9000000000000004,0.1,10,9,2
1001,208,20.8,0.1,10,10,2
1100,148,14.799999999999999,0.1,10,10,2
0010,87,8.7,0.1,10,10,2
1010,86,8.6,0.1,10,10,2
0001,82,8.200000000000001,0.1,10,10,2
0100,79,7.9,0.1,10,10,2
1011,73,7.3,0.1,10,10,2
1000,58,5.800000000000001,0.1,10,10,2
0000,56,5.6000000000000005,0.1,10,10,2
1110,35,3.5000000000000004,0.1,10,10,2
0101,33,3.3000000000000003,0.1,10,10,2
0110,24,2.4,0.1,10,10,2
0011,18,1.7999999999999998,0.1,10,10,2
0111,7,0.7000000000000001,0.1,10,10,2
1101,5,0.5,0.1,10,10,2
1111,1,0.1,0.1,10,10,2
1100,86,8.6,0.25,10,1,2
0101,86,8.6,0.25,10,1,2
1110,79,7.9,0.25,10,1,2
0001,77,7.7,0.25,10,1,2
1000,73,7.3,0.25,10,1,2
0100,73,7.3,0.25,10,1,2
1001,71,7.1,0.25,10,1,2
0010,69,6.9,0.25,10,1,2
0000,65,6.5,0.25,10,1,2
1010,60,6.0,0.25,10,1,2
1101,59,5.8999999999999995,0.25,10,1,2
1011,59,5.8999999999999995,0.25,10,1,2
0110,54,5.4,0.25,10,1,2
0011,39,3.9,0.25,10,1,2
0111,26,2.6,0.25,10,1,2
1111,24,2.4,0.25,10,1,2
1010,108,10.8,0.25,10,2,2
1000,98,9.8,0.25,10,2,2
0110,82,8.200000000000001,0.25,10,2,2
1100,72,7.199999999999999,0.25,10,2,2
0010,67,6.7,0.25,10,2,2
1001,64,6.4,0.25,10,2,2
0001,63,6.3,0.25,10,2,2
0101,61,6.1,0.25,10,2,2
0111,59,5.8999999999999995,0.25,10,2,2
0011,57,5.7,0.25,10,2,2
0000,57,5.7,0.25,10,2,2
1101,52,5.2,0.25,10,2,2
1011,52,5.2,0.25,10,2,2
0100,47,4.7,0.25,10,2,2
1110,39,3.9,0.25,10,2,2
1111,22,2.1999999999999997,0.25,10,2,2
0011,90,9.0,0.25,10,3,2
0110,89,8.9,0.25,10,3,2
0100,86,8.6,0.25,10,3,2
0101,76,7.6,0.25,10,3,2
0010,75,7.5,0.25,10,3,2
1000,68,6.800000000000001,0.25,10,3,2
1100,67,6.7,0.25,10,3,2
0000,64,6.4,0.25,10,3,2
0111,63,6.3,0.25,10,3,2
1101,62,6.2,0.25,10,3,2
1011,59,5.8999999999999995,0.25,10,3,2
0001,56,5.6000000000000005,0.25,10,3,2
1001,50,5.0,0.25,10,3,2
1010,34,3.4000000000000004,0.25,10,3,2
1111,33,3.3000000000000003,0.25,10,3,2
1110,28,2.8000000000000003,0.25,10,3,2
1100,89,8.9,0.25,10,4,2
1011,79,7.9,0.25,10,4,2
0011,79,7.9,0.25,10,4,2
0010,79,7.9,0.25,10,4,2
0000,75,7.5,0.25,10,4,2
1000,72,7.199999999999999,0.25,10,4,2
1010,71,7.1,0.25,10,4,2
0100,69,6.9,0.25,10,4,2
0111,69,6.9,0.25,10,4,2
1001,61,6.1,0.25,10,4,2
0101,59,5.8999999999999995,0.25,10,4,2
0001,57,5.7,0.25,10,4,2
0110,55,5.5,0.25,10,4,2
1110,46,4.6,0.25,10,4,2
1111,20,2.0,0.25,10,4,2
1101,20,2.0,0.25,10,4,2
1000,101,10.100000000000001,0.25,10,5,2
0011,101,10.100000000000001,0.25,10,5,2
0010,87,8.7,0.25,10,5,2
0001,76,7.6,0.25,10,5,2
0000,75,7.5,0.25,10,5,2
0110,71,7.1,0.25,10,5,2
0101,64,6.4,0.25,10,5,2
1110,63,6.3,0.25,10,5,2
1100,62,6.2,0.25,10,5,2
1001,62,6.2,0.25,10,5,2
0100,58,5.800000000000001,0.25,10,5,2
1010,56,5.6000000000000005,0.25,10,5,2
1101,51,5.1,0.25,10,5,2
0111,38,3.8,0.25,10,5,2
1011,20,2.0,0.25,10,5,2
1111,15,1.5,0.25,10,5,2
1100,114,11.4,0.25,10,6,2
1000,87,8.7,0.25,10,6,2
0110,85,8.5,0.25,10,6,2
0010,81,8.1,0.25,10,6,2
0100,76,7.6,0.25,10,6,2
0000,76,7.6,0.25,10,6,2
0111,71,7.1,0.25,10,6,2
1010,58,5.800000000000001,0.25,10,6,2
1001,55,5.5,0.25,10,6,2
1110,54,5.4,0.25,10,6,2
0101,52,5.2,0.25,10,6,2
1011,50,5.0,0.25,10,6,2
0011,46,4.6,0.25,10,6,2
0001,43,4.3,0.25,10,6,2
1101,35,3.5000000000000004,0.25,10,6,2
1111,17,1.7000000000000002,0.25,10,6,2
1100,143,14.299999999999999,0.25,10,7,2
0001,76,7.6,0.25,10,7,2
0100,74,7.3999999999999995,0.25,10,7,2
0000,69,6.9,0.25,10,7,2
0110,66,6.6000000000000005,0.25,10,7,2
0101,65,6.5,0.25,10,7,2
0011,65,6.5,0.25,10,7,2
0010,65,6.5,0.25,10,7,2
0111,63,6.3,0.25,10,7,2
1101,60,6.0,0.25,10,7,2
1000,51,5.1,0.25,10,7,2
1001,50,5.0,0.25,10,7,2
1110,46,4.6,0.25,10,7,2
1010,45,4.5,0.25,10,7,2
1011,41,4.1000000000000005,0.25,10,7,2
1111,21,2.1,0.25,10,7,2
0111,119,11.899999999999999,0.25,10,8,2
1001,115,11.5,0.25,10,8,2
1011,73,7.3,0.25,10,8,2
0010,69,6.9,0.25,10,8,2
0000,67,6.7,0.25,10,8,2
0110,67,6.7,0.25,10,8,2
0101,66,6.6000000000000005,0.25,10,8,2
0011,64,6.4,0.25,10,8,2
0001,60,6.0,0.25,10,8,2
0100,59,5.8999999999999995,0.25,10,8,2
1100,57,5.7,0.25,10,8,2
1110,52,5.2,0.25,10,8,2
1000,51,5.1,0.25,10,8,2
1010,47,4.7,0.25,10,8,2
1101,20,2.0,0.25,10,8,2
1111,14,1.4000000000000001,0.25,10,8,2
1100,118,11.799999999999999,0.25,10,9,2
0101,114,11.4,0.25,10,9,2
0010,85,8.5,0.25,10,9,2
1000,75,7.5,0.25,10,9,2
0100,75,7.5,0.25,10,9,2
1001,70,7.000000000000001,0.25,10,9,2
1010,60,6.0,0.25,10,9,2
1110,58,5.800000000000001,0.25,10,9,2
0000,57,5.7,0.25,10,9,2
0001,54,5.4,0.25,10,9,2
0011,53,5.3,0.25,10,9,2
1011,53,5.3,0.25,10,9,2
0110,42,4.2,0.25,10,9,2
1101,41,4.1000000000000005,0.25,10,9,2
0111,28,2.8000000000000003,0.25,10,9,2
1111,17,1.7000000000000002,0.25,10,9,2
0010,106,10.6,0.25,10,10,2
0110,88,8.799999999999999,0.25,10,10,2
1010,80,8.0,0.25,10,10,2
0011,79,7.9,0.25,10,10,2
1100,78,7.8,0.25,10,10,2
1101,73,7.3,0.25,10,10,2
0100,69,6.9,0.25,10,10,2
0000,66,6.6000000000000005,0.25,10,10,2
1000,62,6.2,0.25,10,10,2
0001,60,6.0,0.25,10,10,2
1011,60,6.0,0.25,10,10,2
1001,57,5.7,0.25,10,10,2
0111,49,4.9,0.25,10,10,2
0101,36,3.5999999999999996,0.25,10,10,2
1110,21,2.1,0.25,10,10,2
1111,16,1.6,0.25,10,10,2
1100,85,8.5,0.5,10,1,2
1010,84,8.4,0.5,10,1,2
1000,82,8.200000000000001,0.5,10,1,2
0010,81,8.1,0.5,10,1,2
0100,77,7.7,0.5,10,1,2
0101,73,7.3,0.5,10,1,2
0011,68,6.800000000000001,0.5,10,1,2
1001,65,6.5,0.5,10,1,2
0000,62,6.2,0.5,10,1,2
0001,59,5.8999999999999995,0.5,10,1,2
1110,58,5.800000000000001,0.5,10,1,2
0110,56,5.6000000000000005,0.5,10,1,2
0111,55,5.5,0.5,10,1,2
1101,48,4.8,0.5,10,1,2
1011,26,2.6,0.5,10,1,2
1111,21,2.1,0.5,10,1,2
0101,125,12.5,0.5,10,2,2
1100,82,8.200000000000001,0.5,10,2,2
0000,81,8.1,0.5,10,2,2
0010,69,6.9,0.5,10,2,2
1001,67,6.7,0.5,10,2,2
1010,62,6.2,0.5,10,2,2
0100,62,6.2,0.5,10,2,2
1110,59,5.8999999999999995,0.5,10,2,2
0011,59,5.8999999999999995,0.5,10,2,2
1011,58,5.800000000000001,0.5,10,2,2
1000,57,5.7,0.5,10,2,2
0110,57,5.7,0.5,10,2,2
0001,47,4.7,0.5,10,2,2
0111,43,4.3,0.5,10,2,2
1101,42,4.2,0.5,10,2,2
1111,30,3.0,0.5,10,2,2
1000,93,9.3,0.5,10,3,2
0010,89,8.9,0.5,10,3,2
1010,80,8.0,0.5,10,3,2
1100,74,7.3999999999999995,0.5,10,3,2
0110,70,7.000000000000001,0.5,10,3,2
0100,70,7.000000000000001,0.5,10,3,2
0011,66,6.6000000000000005,0.5,10,3,2
1101,65,6.5,0.5,10,3,2
0001,62,6.2,0.5,10,3,2
0000,62,6.2,0.5,10,3,2
0111,60,6.0,0.5,10,3,2
1001,59,5.8999999999999995,0.5,10,3,2
0101,55,5.5,0.5,10,3,2
1110,50,5.0,0.5,10,3,2
1011,24,2.4,0.5,10,3,2
1111,21,2.1,0.5,10,3,2
0110,101,10.100000000000001,0.5,10,4,2
0100,83,8.3,0.5,10,4,2
1000,80,8.0,0.5,10,4,2
0010,77,7.7,0.5,10,4,2
1100,76,7.6,0.5,10,4,2
1101,73,7.3,0.5,10,4,2
0011,68,6.800000000000001,0.5,10,4,2
0000,67,6.7,0.5,10,4,2
1001,62,6.2,0.5,10,4,2
1010,57,5.7,0.5,10,4,2
0001,56,5.6000000000000005,0.5,10,4,2
1011,55,5.5,0.5,10,4,2
0101,55,5.5,0.5,10,4,2
0111,51,5.1,0.5,10,4,2
1111,20,2.0,0.5,10,4,2
1110,19,1.9,0.5,10,4,2
1010,86,8.6,0.5,10,5,2
1000,78,7.8,0.5,10,5,2
1100,74,7.3999999999999995,0.5,10,5,2
1110,70,7.000000000000001,0.5,10,5,2
0010,69,6.9,0.5,10,5,2
0100,66,6.6000000000000005,0.5,10,5,2
0110,65,6.5,0.5,10,5,2
0011,64,6.4,0.5,10,5,2
0000,64,6.4,0.5,10,5,2
1101,63,6.3,0.5,10,5,2
0111,63,6.3,0.5,10,5,2
0101,62,6.2,0.5,10,5,2
1001,61,6.1,0.5,10,5,2
0001,56,5.6000000000000005,0.5,10,5,2
1011,33,3.3000000000000003,0.5,10,5,2
1111,26,2.6,0.5,10,5,2
0011,91,9.1,0.5,10,6,2
0001,80,8.0,0.5,10,6,2
0110,74,7.3999999999999995,0.5,10,6,2
0111,74,7.3999999999999995,0.5,10,6,2
0100,73,7.3,0.5,10,6,2
1110,70,7.000000000000001,0.5,10,6,2
0101,70,7.000000000000001,0.5,10,6,2
1000,68,6.800000000000001,0.5,10,6,2
1100,64,6.4,0.5,10,6,2
0010,63,6.3,0.5,10,6,2
1101,63,6.3,0.5,10,6,2
0000,61,6.1,0.5,10,6,2
1010,50,5.0,0.5,10,6,2
1001,49,4.9,0.5,10,6,2
1111,26,2.6,0.5,10,6,2
1011,24,2.4,0.5,10,6,2
0110,103,10.299999999999999,0.5,10,7,2
0100,83,8.3,0.5,10,7,2
0010,81,8.1,0.5,10,7,2
1101,66,6.6000000000000005,0.5,10,7,2
0011,64,6.4,0.5,10,7,2
1000,64,6.4,0.5,10,7,2
1011,62,6.2,0.5,10,7,2
1100,60,6.0,0.5,10,7,2
0000,60,6.0,0.5,10,7,2
1010,58,5.800000000000001,0.5,10,7,2
1001,55,5.5,0.5,10,7,2
0001,54,5.4,0.5,10,7,2
1110,54,5.4,0.5,10,7,2
0111,54,5.4,0.5,10,7,2
0101,53,5.3,0.5,10,7,2
1111,29,2.9000000000000004,0.5,10,7,2
1001,94,9.4,0.5,10,8,2
0101,80,8.0,0.5,10,8,2
0001,78,7.8,0.5,10,8,2
0010,74,7.3999999999999995,0.5,10,8,2
0100,72,7.199999999999999,0.5,10,8,2
0111,71,7.1,0.5,10,8,2
1100,70,7.000000000000001,0.5,10,8,2
0000,69,6.9,0.5,10,8,2
1110,67,6.7,0.5,10,8,2
1000,62,6.2,0.5,10,8,2
0110,59,5.8999999999999995,0.5,10,8,2
1101,57,5.7,0.5,10,8,2
1010,49,4.9,0.5,10,8,2
0011,45,4.5,0.5,10,8,2
1011,30,3.0,0.5,10,8,2
1111,23,2.3,0.5,10,8,2
0110,94,9.4,0.5,10,9,2
0101,85,8.5,0.5,10,9,2
0100,84,8.4,0.5,10,9,2
1100,76,7.6,0.5,10,9,2
0011,74,7.3999999999999995,0.5,10,9,2
0000,73,7.3,0.5,10,9,2
1001,72,7.199999999999999,0.5,10,9,2
1101,70,7.000000000000001,0.5,10,9,2
0010,70,7.000000000000001,0.5,10,9,2
1000,59,5.8999999999999995,0.5,10,9,2
1010,58,5.800000000000001,0.5,10,9,2
1011,55,5.5,0.5,10,9,2
0001,49,4.9,0.5,10,9,2
0111,40,4.0,0.5,10,9,2
1110,29,2.9000000000000004,0.5,10,9,2
1111,12,1.2,0.5,10,9,2
1100,135,13.5,0.5,10,10,2
1001,82,8.200000000000001,0.5,10,10,2
1000,82,8.200000000000001,0.5,10,10,2
0000,74,7.3999999999999995,0.5,10,10,2
0100,66,6.6000000000000005,0.5,10,10,2
0010,64,6.4,0.5,10,10,2
0101,62,6.2,0.5,10,10,2
1010,60,6.0,0.5,10,10,2
0110,60,6.0,0.5,10,10,2
0111,58,5.800000000000001,0.5,10,10,2
0011,54,5.4,0.5,10,10,2
1101,54,5.4,0.5,10,10,2
0001,50,5.0,0.5,10,10,2
1011,45,4.5,0.5,10,10,2
1110,32,3.2,0.5,10,10,2
1111,22,2.1999999999999997,0.5,10,10,2
1001,90,9.0,0.75,10,1,2
0010,84,8.4,0.75,10,1,2
0111,79,7.9,0.75,10,1,2
0101,76,7.6,0.75,10,1,2
0100,76,7.6,0.75,10,1,2
1000,75,7.5,0.75,10,1,2
0001,67,6.7,0.75,10,1,2
1100,66,6.6000000000000005,0.75,10,1,2
0110,64,6.4,0.75,10,1,2
0000,62,6.2,0.75,10,1,2
1110,58,5.800000000000001,0.75,10,1,2
1010,55,5.5,0.75,10,1,2
1101,51,5.1,0.75,10,1,2
0011,51,5.1,0.75,10,1,2
1011,26,2.6,0.75,10,1,2
1111,20,2.0,0.75,10,1,2
0011,86,8.6,0.75,10,2,2
0001,77,7.7,0.75,10,2,2
1000,76,7.6,0.75,10,2,2
1101,76,7.6,0.75,10,2,2
0100,72,7.199999999999999,0.75,10,2,2
1100,70,7.000000000000001,0.75,10,2,2
1001,70,7.000000000000001,0.75,10,2,2
0010,65,6.5,0.75,10,2,2
0110,64,6.4,0.75,10,2,2
1010,62,6.2,0.75,10,2,2
0101,61,6.1,0.75,10,2,2
0000,60,6.0,0.75,10,2,2
1110,55,5.5,0.75,10,2,2
1011,52,5.2,0.75,10,2,2
0111,30,3.0,0.75,10,2,2
1111,24,2.4,0.75,10,2,2
0101,90,9.0,0.75,10,3,2
0100,89,8.9,0.75,10,3,2
0010,81,8.1,0.75,10,3,2
1010,75,7.5,0.75,10,3,2
1110,73,7.3,0.75,10,3,2
0111,68,6.800000000000001,0.75,10,3,2
1011,65,6.5,0.75,10,3,2
0000,62,6.2,0.75,10,3,2
0110,62,6.2,0.75,10,3,2
0011,61,6.1,0.75,10,3,2
1001,60,6.0,0.75,10,3,2
1100,60,6.0,0.75,10,3,2
1000,58,5.800000000000001,0.75,10,3,2
0001,56,5.6000000000000005,0.75,10,3,2
1101,26,2.6,0.75,10,3,2
1111,14,1.4000000000000001,0.75,10,3,2
1100,120,12.0,0.75,10,4,2
0010,82,8.200000000000001,0.75,10,4,2
1000,75,7.5,0.75,10,4,2
0100,73,7.3,0.75,10,4,2
1001,70,7.000000000000001,0.75,10,4,2
0101,69,6.9,0.75,10,4,2
0110,68,6.800000000000001,0.75,10,4,2
0000,67,6.7,0.75,10,4,2
0111,64,6.4,0.75,10,4,2
1011,61,6.1,0.75,10,4,2
0001,57,5.7,0.75,10,4,2
0011,57,5.7,0.75,10,4,2
1010,45,4.5,0.75,10,4,2
1101,44,4.3999999999999995,0.75,10,4,2
1110,34,3.4000000000000004,0.75,10,4,2
1111,14,1.4000000000000001,0.75,10,4,2
1010,81,8.1,0.75,10,5,2
1100,80,8.0,0.75,10,5,2
1000,76,7.6,0.75,10,5,2
0100,76,7.6,0.75,10,5,2
0110,75,7.5,0.75,10,5,2
0101,74,7.3999999999999995,0.75,10,5,2
0010,72,7.199999999999999,0.75,10,5,2
0011,70,7.000000000000001,0.75,10,5,2
0000,67,6.7,0.75,10,5,2
0111,62,6.2,0.75,10,5,2
0001,61,6.1,0.75,10,5,2
1001,59,5.8999999999999995,0.75,10,5,2
1110,52,5.2,0.75,10,5,2
1101,46,4.6,0.75,10,5,2
1011,30,3.0,0.75,10,5,2
1111,19,1.9,0.75,10,5,2
0101,99,9.9,0.75,10,6,2
1100,91,9.1,0.75,10,6,2
1000,74,7.3999999999999995,0.75,10,6,2
0100,72,7.199999999999999,0.75,10,6,2
0010,68,6.800000000000001,0.75,10,6,2
1001,64,6.4,0.75,10,6,2
1110,64,6.4,0.75,10,6,2
1011,63,6.3,0.75,10,6,2
0110,63,6.3,0.75,10,6,2
0011,62,6.2,0.75,10,6,2
0000,62,6.2,0.75,10,6,2
1010,58,5.800000000000001,0.75,10,6,2
0001,51,5.1,0.75,10,6,2
1101,44,4.3999999999999995,0.75,10,6,2
0111,42,4.2,0.75,10,6,2
1111,23,2.3,0.75,10,6,2
0110,95,9.5,0.75,10,7,2
0010,74,7.3999999999999995,0.75,10,7,2
1000,73,7.3,0.75,10,7,2
1100,72,7.199999999999999,0.75,10,7,2
1010,67,6.7,0.75,10,7,2
1001,67,6.7,0.75,10,7,2
0100,66,6.6000000000000005,0.75,10,7,2
0011,62,6.2,0.75,10,7,2
0000,62,6.2,0.75,10,7,2
1110,61,6.1,0.75,10,7,2
0001,61,6.1,0.75,10,7,2
1011,59,5.8999999999999995,0.75,10,7,2
0101,56,5.6000000000000005,0.75,10,7,2
1101,54,5.4,0.75,10,7,2
0111,46,4.6,0.75,10,7,2
1111,25,2.5,0.75,10,7,2
1010,97,9.700000000000001,0.75,10,8,2
1000,87,8.7,0.75,10,8,2
1100,73,7.3,0.75,10,8,2
0100,71,7.1,0.75,10,8,2
0010,69,6.9,0.75,10,8,2
1101,66,6.6000000000000005,0.75,10,8,2
0011,64,6.4,0.75,10,8,2
0110,64,6.4,0.75,10,8,2
0001,64,6.4,0.75,10,8,2
0000,60,6.0,0.75,10,8,2
0101,59,5.8999999999999995,0.75,10,8,2
0111,58,5.800000000000001,0.75,10,8,2
1001,57,5.7,0.75,10,8,2
1110,44,4.3999999999999995,0.75,10,8,2
1011,35,3.5000000000000004,0.75,10,8,2
1111,32,3.2,0.75,10,8,2
0101,90,9.0,0.75,10,9,2
1011,81,8.1,0.75,10,9,2
0000,77,7.7,0.75,10,9,2
1001,73,7.3,0.75,10,9,2
1100,73,7.3,0.75,10,9,2
0001,71,7.1,0.75,10,9,2
1000,70,7.000000000000001,0.75,10,9,2
0010,70,7.000000000000001,0.75,10,9,2
1010,70,7.000000000000001,0.75,10,9,2
1110,67,6.7,0.75,10,9,2
0100,64,6.4,0.75,10,9,2
0110,53,5.3,0.75,10,9,2
1101,49,4.9,0.75,10,9,2
0011,47,4.7,0.75,10,9,2
0111,29,2.9000000000000004,0.75,10,9,2
1111,16,1.6,0.75,10,9,2
1001,89,8.9,0.75,10,10,2
0010,80,8.0,0.75,10,10,2
0110,80,8.0,0.75,10,10,2
0111,75,7.5,0.75,10,10,2
0001,74,7.3999999999999995,0.75,10,10,2
1000,72,7.199999999999999,0.75,10,10,2
0101,69,6.9,0.75,10,10,2
1100,65,6.5,0.75,10,10,2
0000,65,6.5,0.75,10,10,2
0011,64,6.4,0.75,10,10,2
1110,62,6.2,0.75,10,10,2
0100,57,5.7,0.75,10,10,2
1011,51,5.1,0.75,10,10,2
1010,51,5.1,0.75,10,10,2
1111,25,2.5,0.75,10,10,2
1101,21,2.1,0.75,10,10,2
1100,125,12.5,1.0,10,1,2
0010,75,7.5,1.0,10,1,2
0100,71,7.1,1.0,10,1,2
1000,70,7.000000000000001,1.0,10,1,2
0011,70,7.000000000000001,1.0,10,1,2
0101,70,7.000000000000001,1.0,10,1,2
0111,67,6.7,1.0,10,1,2
0000,66,6.6000000000000005,1.0,10,1,2
1001,61,6.1,1.0,10,1,2
0110,60,6.0,1.0,10,1,2
1110,59,5.8999999999999995,1.0,10,1,2
0001,57,5.7,1.0,10,1,2
1010,53,5.3,1.0,10,1,2
1011,48,4.8,1.0,10,1,2
1101,31,3.1,1.0,10,1,2
1111,17,1.7000000000000002,1.0,10,1,2
1001,101,10.100000000000001,1.0,10,2,2
1000,82,8.200000000000001,1.0,10,2,2
0010,78,7.8,1.0,10,2,2
1100,77,7.7,1.0,10,2,2
0100,67,6.7,1.0,10,2,2
0001,67,6.7,1.0,10,2,2
0000,67,6.7,1.0,10,2,2
0101,66,6.6000000000000005,1.0,10,2,2
1010,66,6.6000000000000005,1.0,10,2,2
0111,61,6.1,1.0,10,2,2
0011,60,6.0,1.0,10,2,2
1110,57,5.7,1.0,10,2,2
0110,54,5.4,1.0,10,2,2
1101,46,4.6,1.0,10,2,2
1011,34,3.4000000000000004,1.0,10,2,2
1111,17,1.7000000000000002,1.0,10,2,2
0011,94,9.4,1.0,10,3,2
1100,86,8.6,1.0,10,3,2
0010,77,7.7,1.0,10,3,2
0000,77,7.7,1.0,10,3,2
1010,76,7.6,1.0,10,3,2
1000,76,7.6,1.0,10,3,2
0110,61,6.1,1.0,10,3,2
1001,60,6.0,1.0,10,3,2
1101,60,6.0,1.0,10,3,2
0100,58,5.800000000000001,1.0,10,3,2
0101,57,5.7,1.0,10,3,2
0001,56,5.6000000000000005,1.0,10,3,2
1011,55,5.5,1.0,10,3,2
1110,55,5.5,1.0,10,3,2
0111,29,2.9000000000000004,1.0,10,3,2
1111,23,2.3,1.0,10,3,2
1001,91,9.1,1.0,10,4,2
0010,79,7.9,1.0,10,4,2
0111,77,7.7,1.0,10,4,2
1100,75,7.5,1.0,10,4,2
0001,74,7.3999999999999995,1.0,10,4,2
0011,72,7.199999999999999,1.0,10,4,2
1000,70,7.000000000000001,1.0,10,4,2
0100,69,6.9,1.0,10,4,2
0000,69,6.9,1.0,10,4,2
0110,68,6.800000000000001,1.0,10,4,2
0101,60,6.0,1.0,10,4,2
1110,54,5.4,1.0,10,4,2
1011,54,5.4,1.0,10,4,2
1010,48,4.8,1.0,10,4,2
1101,21,2.1,1.0,10,4,2
1111,19,1.9,1.0,10,4,2
0101,98,9.8,1.0,10,5,2
1100,88,8.799999999999999,1.0,10,5,2
0010,79,7.9,1.0,10,5,2
1110,76,7.6,1.0,10,5,2
0100,69,6.9,1.0,10,5,2
0000,69,6.9,1.0,10,5,2
1000,68,6.800000000000001,1.0,10,5,2
1001,65,6.5,1.0,10,5,2
1010,64,6.4,1.0,10,5,2
1011,60,6.0,1.0,10,5,2
0011,57,5.7,1.0,10,5,2
0001,54,5.4,1.0,10,5,2
1101,50,5.0,1.0,10,5,2
0110,45,4.5,1.0,10,5,2
0111,33,3.3000000000000003,1.0,10,5,2
1111,25,2.5,1.0,10,5,2
1100,102,10.2,1.0,10,6,2
1000,89,8.9,1.0,10,6,2
0010,79,7.9,1.0,10,6,2
1001,73,7.3,1.0,10,6,2
1010,65,6.5,1.0,10,6,2
0000,65,6.5,1.0,10,6,2
0100,63,6.3,1.0,10,6,2
0011,63,6.3,1.0,10,6,2
1011,63,6.3,1.0,10,6,2
0001,62,6.2,1.0,10,6,2
0101,61,6.1,1.0,10,6,2
0110,61,6.1,1.0,10,6,2
1110,57,5.7,1.0,10,6,2
0111,51,5.1,1.0,10,6,2
1111,23,2.3,1.0,10,6,2
1101,23,2.3,1.0,10,6,2
1001,96,9.6,1.0,10,7,2
0010,82,8.200000000000001,1.0,10,7,2
0111,76,7.6,1.0,10,7,2
0101,72,7.199999999999999,1.0,10,7,2
1100,71,7.1,1.0,10,7,2
0000,71,7.1,1.0,10,7,2
1000,70,7.000000000000001,1.0,10,7,2
0100,65,6.5,1.0,10,7,2
0001,65,6.5,1.0,10,7,2
1110,62,6.2,1.0,10,7,2
0110,58,5.800000000000001,1.0,10,7,2
0011,57,5.7,1.0,10,7,2
1101,50,5.0,1.0,10,7,2
1010,48,4.8,1.0,10,7,2
1011,33,3.3000000000000003,1.0,10,7,2
1111,24,2.4,1.0,10,7,2
0011,87,8.7,1.0,10,8,2
1010,79,7.9,1.0,10,8,2
1000,78,7.8,1.0,10,8,2
0101,75,7.5,1.0,10,8,2
0110,71,7.1,1.0,10,8,2
1100,69,6.9,1.0,10,8,2
1001,67,6.7,1.0,10,8,2
0010,67,6.7,1.0,10,8,2
0000,65,6.5,1.0,10,8,2
0100,65,6.5,1.0,10,8,2
0001,65,6.5,1.0,10,8,2
0111,64,6.4,1.0,10,8,2
1101,53,5.3,1.0,10,8,2
1011,49,4.9,1.0,10,8,2
1110,28,2.8000000000000003,1.0,10,8,2
1111,18,1.7999999999999998,1.0,10,8,2
0011,110,11.0,1.0,10,9,2
0010,77,7.7,1.0,10,9,2
0100,76,7.6,1.0,10,9,2
1000,75,7.5,1.0,10,9,2
0001,70,7.000000000000001,1.0,10,9,2
1001,67,6.7,1.0,10,9,2
0110,65,6.5,1.0,10,9,2
0111,62,6.2,1.0,10,9,2
1010,61,6.1,1.0,10,9,2
1100,59,5.8999999999999995,1.0,10,9,2
0101,58,5.800000000000001,1.0,10,9,2
0000,56,5.6000000000000005,1.0,10,9,2
1110,53,5.3,1.0,10,9,2
1101,51,5.1,1.0,10,9,2
1011,37,3.6999999999999997,1.0,10,9,2
1111,23,2.3,1.0,10,9,2
0110,90,9.0,1.0,10,10,2
1000,83,8.3,1.0,10,10,2
1100,81,8.1,1.0,10,10,2
0010,72,7.199999999999999,1.0,10,10,2
1001,71,7.1,1.0,10,10,2
1010,69,6.9,1.0,10,10,2
0011,66,6.6000000000000005,1.0,10,10,2
0000,64,6.4,1.0,10,10,2
0100,63,6.3,1.0,10,10,2
0101,63,6.3,1.0,10,10,2
1011,60,6.0,1.0,10,10,2
0001,59,5.8999999999999995,1.0,10,10,2
