"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","eduspec"
"MALE",39,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",22,NA,"MARRIED",9,2000,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,104,"CC","NH","technical science"
"MALE",49,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",3,3500,"MARRIED",11,1993,NA,NA,"PLEASED",1,NA,"YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,80,"JO","FM","technical science"
"MALE",78,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","RETIRED",0,1800,"MARRIED",10,1967,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,95,"AE","HN","technical science"
"MALE",63,"URBAN 20,000-100,000","Lubelskie","VOCATIONAL/GRAMMAR","RETIRED",24,1700,"MARRIED",4,1971,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,86,"KN","BP","technical science"
"MALE",20,"RURAL AREAS","Lubelskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",184,87,"PP","HM","technical science"
"MALE",27,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1700,"MARRIED",8,2009,NA,NA,"MIXED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,76,"JO","FM","technical science"
"MALE",40,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",12,1500,"MARRIED",12,2005,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",185,80,"PP","AK","technical science"
"MALE",42,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,1500,"MARRIED",10,1996,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"MP","NO","technical science"
"FEMALE",75,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",NA,1000,"MARRIED",9,1960,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"KN","HN","technical science"
"FEMALE",47,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2000,"DE FACTO SEPARATED",2,1989,3,2003,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,75,"QO","UA","technical science"
"MALE",62,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",0,1500,"MARRIED",9,1973,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,94,"MP","UA","technical science"
"FEMALE",58,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","RETIRED",NA,1050,"MARRIED",8,1977,NA,NA,"MOSTLY SATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,90,"QO","KD","technical science"
"MALE",46,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",7,1987,NA,NA,"MIXED",0,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",10,"YES",20,"YES","NO","YES","6","NO",NA,NA,"NONE",175,55,"GJ","UD","technical science"
"FEMALE",45,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",12,1987,NA,NA,"MOSTLY DISSATISFIED",6,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",10,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",165,56,"JO","UA","technical science"
"FEMALE",53,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1800,"WIDOWED",12,1981,1,1991,"MOSTLY DISSATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,69,"RQ","AP","technical science"
"MALE",51,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",4,1983,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,85,"WQ","IH","technical science"
"MALE",46,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","SELF-EMPLOYED",0,3200,"MARRIED",12,1993,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,96,"GJ","IH","technical science"
"MALE",38,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",NA,1995,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",NA,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,86,"EQ","PB","technical science"
"FEMALE",31,"URBAN 200,000-500,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,2002,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,48,"AZ","UA","technical science"
"FEMALE",37,"URBAN BELOW 20,000","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",19,150,"SINGLE",NA,NA,NA,NA,"MIXED",3,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"GJ","HN","technical science"
"MALE",78,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1900,"MARRIED",4,1953,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,90,"AE","SN","technical science"
"MALE",30,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2200,"MARRIED",10,2009,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,68,"NB","KA","technical science"
"MALE",38,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,900,"MARRIED",5,1998,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,95,"XM","UA","technical science"
"MALE",60,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",13,440,"DIVORCED",6,1975,11,2000,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,76,"XM","ID","technical science"
"MALE",54,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",7,1200,"MARRIED",11,1983,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",181,110,"GJ","SL","technical science"
"MALE",42,"RURAL AREAS","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",4,1990,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",174,86,"KN","SL","technical science"
"MALE",30,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1600,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",6,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"AD","UA","technical science"
"MALE",65,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","RETIRED",0,1230,"MARRIED",8,1971,NA,NA,"PLEASED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"NONE",174,57,"KH","NH","technical science"
"MALE",51,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",0,NA,"MARRIED",6,1982,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,86,"EQ","QG","technical science"
"MALE",30,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1100,"MARRIED",6,2006,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,70,"EQ","ID","technical science"
"MALE",41,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,NA,"MARRIED",10,1994,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,75,"RQ","QQ","technical science"
"MALE",62,"URBAN 500,000 AND OVER","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1220,"MARRIED",12,1971,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"EQ","ID","technical science"
"MALE",46,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1800,"MARRIED",1,1988,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",5,"NO","NO","YES","16","NO",NA,NA,"NONE",180,98,"KH","CT","technical science"
"MALE",60,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","SELF-EMPLOYED",0,3600,"MARRIED",3,1975,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",187,100,"QS","NO","technical science"
"MALE",29,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"SINGLE",NA,NA,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"YES",15,"YES","NO","NO",NA,"NO",NA,NA,"NONE",182,84,"RQ","KD","technical science"
"MALE",52,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,750,"MARRIED",9,1980,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,95,"AD","QQ","technical science"
"FEMALE",42,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","SELF-EMPLOYED",0,4000,"MARRIED",6,1990,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,70,"EQ","FM","technical science"
"FEMALE",55,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",7,1979,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",1,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,110,"MP","LD","technical science"
"MALE",45,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",2,2006,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,85,"MP","AK","technical science"
"MALE",77,"URBAN 200,000-500,000","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1450,"MARRIED",3,1958,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"PP","SN","technical science"
"MALE",67,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1400,"MARRIED",4,1974,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,90,"QO","IH","technical science"
"MALE",47,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",8,1988,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"EQ","KA","technical science"
"MALE",57,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",12,1977,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,100,"KN","UA","technical science"
"MALE",55,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1700,"MARRIED",4,1984,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"QO","FM","technical science"
"MALE",32,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",7,2002,5,2009,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",30,"NO","NO","YES","24","YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS","GREAT BRITAIN","PASSIVE",176,74,"NB","CT","technical science"
"MALE",55,"URBAN 100,000-200,000","Mazowieckie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",9,1975,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,77,"EQ","PB","technical science"
"MALE",64,"URBAN 20,000-100,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2130,"MARRIED",3,1973,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,92,"RQ","HM","technical science"
"MALE",30,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,75,"EZ","AK","technical science"
"MALE",58,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",5,450,"MARRIED",4,1979,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",0,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",179,83,"XM","UA","technical science"
"FEMALE",34,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",8,1999,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,59,"XM","SN","technical science"
"MALE",53,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",8,1984,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,90,"WQ","AP","technical science"
"MALE",65,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","LONG-TERM SICK/DISABLED",NA,3000,"MARRIED",4,1967,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,70,"WQ","SN","technical science"
"MALE",52,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,3000,"MARRIED",4,1983,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,96,"RQ","PB","technical science"
"MALE",60,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,5000,"MARRIED",8,1974,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",15,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,100,"WD","LD","technical science"
"FEMALE",84,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","RETIRED",NA,1900,"WIDOWED",3,1949,6,2003,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",158,68,"AE","FM","technical science"
"MALE",54,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",4,1980,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,89,"AE","KA","technical science"
"MALE",37,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",7,1998,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",181,90,"KH","CT","technical science"
"MALE",59,"RURAL AREAS","Slaskie","SECONDARY","SELF-EMPLOYED",0,3000,"MARRIED",8,1980,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,95,"DJ","KA","technical science"
"FEMALE",58,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,800,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,70,"AE","SN","technical science"
"FEMALE",55,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",12,1976,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,69,"KN","EB","technical science"
"MALE",60,"URBAN 100,000-200,000","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",2,1974,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,68,"JO","AP","technical science"
"FEMALE",29,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1300,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",159,58,"AZ","LD","technical science"
"MALE",40,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",2,3260,"MARRIED",7,1996,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",187,82,"KH","QQ","technical science"
"MALE",40,"URBAN 200,000-500,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",9,1993,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,92,"RO","SL","technical science"
"FEMALE",40,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",9,1998,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,60,"GJ","NO","technical science"
"MALE",37,"RURAL AREAS","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1900,"MARRIED",10,2008,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",188,99,"QS","PB","technical science"
"MALE",22,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,82,"NB","SN","technical science"
"MALE",50,"RURAL AREAS","Lubuskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",12,1984,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,100,"XB","EB","technical science"
"MALE",56,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,NA,"MARRIED",1,1978,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,86,"MP","SL","technical science"
"MALE",53,"URBAN BELOW 20,000","Lubuskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",6,2400,"MARRIED",9,1984,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",10,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",182,90,"KN","LD","technical science"
"MALE",55,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR",NA,NA,800,"SINGLE",NA,NA,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES",10,"YES","YES","NO",NA,"NO",NA,NA,"NONE",169,72,"CH","HM","technical science"
"MALE",53,"URBAN BELOW 20,000","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",10,1991,NA,NA,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,82,"EZ","BP","technical science"
"MALE",40,"URBAN 500,000 AND OVER","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1900,"MARRIED",9,1999,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,70,"MP","TN","technical science"
"MALE",29,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1800,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,76,"AE","FM","technical science"
"MALE",52,"RURAL AREAS","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4700,"MARRIED",3,1983,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","YES","NO",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,83,"ZS","KD","technical science"
"MALE",65,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","RETIRED",NA,2000,"MARRIED",7,1970,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","NO","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,115,"MP","UA","technical science"
"MALE",64,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,2000,"MARRIED",3,1974,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",10,"NO","NO","YES","6","YES, TO NON-EU COUNTRY","LESS THAN 1 YEAR","OTHER COUNTRIES","NONE",164,75,"RQ","LH","technical science"
