"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"FEMALE",29,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,2007,NA,NA,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,55,"KM","YT","CS","technical science"
"MALE",53,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",10,1981,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,105,"WS","WR","QX","technical science"
"MALE",57,"URBAN 100,000-200,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,NA,"MARRIED",6,1976,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,74,"IO","QX","GN","technical science"
"MALE",52,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,1250,"MARRIED",10,1980,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,99,"IJ","ZI","SU","technical science"
"MALE",62,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,NA,"WIDOWED",5,1978,6,2005,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,75,"QX","NM","HA","technical science"
"MALE",48,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",10,1993,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,75,"ZO","DP","PV","technical science"
"FEMALE",53,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1000,"MARRIED",10,1981,NA,NA,"PLEASED",7,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",161,66,"QX","CS","DT","technical science"
"MALE",44,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,680,"MARRIED",8,1990,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,76,"YT","HZ","OL","technical science"
"MALE",47,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1200,"MARRIED",5,1987,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,78,"GN","YT","AW","technical science"
"FEMALE",61,"URBAN 100,000-200,000","Opolskie","SECONDARY","RETIRED",24,1600,"MARRIED",6,1971,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,73,"NM","AW","NM","technical science"
"MALE",63,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3600,"MARRIED",7,1978,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",177,82,"FO","ZO","PV","technical science"
"MALE",22,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","NO","NO","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,64,"ZW","ZI","IJ","technical science"
"MALE",51,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,1700,"MARRIED",4,1988,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,100,"SZ","ZI","IO","technical science"
"MALE",25,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"IT`S DIFFICULT TO TELL","YES","YES","YES",29,"NO",NA,"NO","NO","NO",NA,"YES, TO NON-EU COUNTRY","IT DEPENDS","NORWAY","NONE",197,100,"PV","ZO","SZ","technical science"
"MALE",47,"URBAN BELOW 20,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3500,"MARRIED",4,1987,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",20,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,105,"OZ","QJ","DP","technical science"
"MALE",42,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1850,"MARRIED",4,2001,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,87,"CS","SZ","SZ","technical science"
"MALE",56,"URBAN 100,000-200,000","Lodzkie","SECONDARY","SELF-EMPLOYED",6,1600,"DIVORCED",10,1978,1,1995,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,85,"JO","WS","HA","technical science"
"MALE",44,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",7,1988,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",192,98,"KM","SU","DT","technical science"
"MALE",63,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","RETIRED",NA,NA,"WIDOWED",6,1967,6,2007,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,86,"HA","NM","SU","technical science"
"FEMALE",74,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1700,"WIDOWED",NA,1958,NA,1982,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,75,"IJ","FO","JO","technical science"
"MALE",50,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,1982,NA,NA,"UNHAPPY",12,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",2,"YES",30,"YES","YES","NO",NA,"NO",NA,NA,"NONE",176,65,"WS","SP","AW","technical science"
"MALE",56,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",4,1978,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,80,"IJ","OZ","SU","technical science"
"MALE",57,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",7,1977,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,100,"YT","IJ","ND","technical science"
"MALE",38,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",10,1995,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",176,97,"OZ","HA","IO","technical science"
"FEMALE",61,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1800,"WIDOWED",9,1969,5,2010,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,85,"IJ","AW","SU","technical science"
"MALE",29,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",10,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY",NA,"GERMANY","NONE",196,85,"ND","DT","CP","technical science"
"MALE",47,"URBAN 100,000-200,000","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",4,1987,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,97,"IZ","KM","HZ","technical science"
"MALE",31,"URBAN 200,000-500,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",4,NA,"MARRIED",6,2003,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"YES",20,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","NETHERLANDS","NONE",189,85,"PV","OZ","IJ","technical science"
"FEMALE",42,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,2500,"MARRIED",6,1991,NA,NA,"MOSTLY SATISFIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,73,"KM","IZ","WR","technical science"
"MALE",26,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1400,"SINGLE",NA,NA,NA,NA,"MIXED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",184,76,"NM","KM","AW","technical science"
"MALE",23,"RURAL AREAS","Lodzkie","SECONDARY","PUPIL OR STUDENT",0,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,68,"IO","SU","YT","technical science"
"FEMALE",48,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",29,NA,"MARRIED",9,1982,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,90,"SZ","HA","DP","technical science"
"MALE",20,"RURAL AREAS","Lubuskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",185,83,"GN","KM","WS","technical science"
"FEMALE",56,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,600,"MARRIED",6,1981,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","NO","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,97,"CS","SZ","HA","technical science"
"MALE",33,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",176,89,"HZ","ND","SP","technical science"
"MALE",58,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",0,1000,"MARRIED",4,1974,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",30,"YES","YES","NO",NA,"NO",NA,NA,"NONE",175,80,"SU","SP","ZW","technical science"
"MALE",68,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2500,"MARRIED",6,1977,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,90,"YT","ZO","IZ","technical science"
"MALE",29,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,2500,"MARRIED",7,2005,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,84,"ND","HA","KM","technical science"
"MALE",36,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",7,2005,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,76,"DP","OL","CS","technical science"
"MALE",66,"URBAN BELOW 20,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,NA,"MARRIED",4,1968,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",170,85,"WS","GN","JO","technical science"
"MALE",75,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","RETIRED",NA,1560,"WIDOWED",10,1958,1,2001,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,63,"ZO","GN","SP","technical science"
"MALE",35,"URBAN 20,000-100,000","Podlaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",10,NA,"SINGLE",NA,NA,NA,NA,"MIXED",5,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,115,"CP","ZI","CS","technical science"
"FEMALE",48,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,1000,"MARRIED",6,1985,NA,NA,"MOSTLY DISSATISFIED",9,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,62,"OZ","CS","ND","technical science"
"MALE",55,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"DIVORCED",9,1980,12,2007,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",12,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,89,"NM","HZ","YT","technical science"
"FEMALE",43,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"DIVORCED",NA,NA,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,55,"JO","HZ","DT","technical science"
"MALE",27,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",187,97,"ZI","FO","SP","technical science"
"MALE",45,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2200,"MARRIED",8,1989,NA,NA,"MOSTLY SATISFIED",5,NA,"YES","NO OPINION","NO",5,"YES",6,"YES","NO","NO",NA,"NO",NA,NA,"NONE",175,74,"NM","KM","CS","technical science"
"MALE",45,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,630,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,77,"NM","ZO","QX","technical science"
"MALE",39,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",22,NA,"MARRIED",9,2000,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,104,"WS","PV","YT","technical science"
"MALE",49,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",3,3500,"MARRIED",11,1993,NA,NA,"PLEASED",1,NA,"YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,80,"KM","QX","IJ","technical science"
"MALE",78,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","RETIRED",0,1800,"MARRIED",10,1967,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,95,"QX","NM","IZ","technical science"
"MALE",63,"URBAN 20,000-100,000","Lubelskie","VOCATIONAL/GRAMMAR","RETIRED",24,1700,"MARRIED",4,1971,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,86,"SU","NM","IO","technical science"
"MALE",20,"RURAL AREAS","Lubelskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",184,87,"OZ","HZ","KM","technical science"
"MALE",27,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1700,"MARRIED",8,2009,NA,NA,"MIXED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,76,"JO","ZI","DP","technical science"
"MALE",40,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",12,1500,"MARRIED",12,2005,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",185,80,"NM","JO","QX","technical science"
"MALE",42,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,1500,"MARRIED",10,1996,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"GN","HA","IJ","technical science"
"FEMALE",75,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",NA,1000,"MARRIED",9,1960,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"DP","QX","KM","technical science"
"FEMALE",47,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2000,"DE FACTO SEPARATED",2,1989,3,2003,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,75,"IJ","PV","DP","technical science"
"MALE",62,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",0,1500,"MARRIED",9,1973,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,94,"HA","ND","CS","technical science"
"FEMALE",58,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","RETIRED",NA,1050,"MARRIED",8,1977,NA,NA,"MOSTLY SATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,90,"FO","JO","NM","technical science"
"MALE",46,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",7,1987,NA,NA,"MIXED",0,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",10,"YES",20,"YES","NO","YES","6","NO",NA,NA,"NONE",175,55,"ND","CP","OL","technical science"
"FEMALE",45,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",12,1987,NA,NA,"MOSTLY DISSATISFIED",6,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",10,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",165,56,"GN","IZ","JO","technical science"
"FEMALE",53,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1800,"WIDOWED",12,1981,1,1991,"MOSTLY DISSATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,69,"HA","DP","QX","technical science"
"MALE",51,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",4,1983,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,85,"WR","OL","SZ","technical science"
"MALE",46,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","SELF-EMPLOYED",0,3200,"MARRIED",12,1993,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,96,"JO","YT","QX","technical science"
"MALE",38,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",NA,1995,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",NA,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,86,"CP","WR","CP","technical science"
"FEMALE",31,"URBAN 200,000-500,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",4,2002,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,48,"ZI","QJ","PV","technical science"
"FEMALE",37,"URBAN BELOW 20,000","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",19,150,"SINGLE",NA,NA,NA,NA,"MIXED",3,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"SZ","PV","JO","technical science"
"MALE",78,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1900,"MARRIED",4,1953,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,90,"WR","NM","NM","technical science"
"MALE",30,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2200,"MARRIED",10,2009,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,68,"QJ","IZ","FO","technical science"
"MALE",38,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,900,"MARRIED",5,1998,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,95,"QX","AW","HZ","technical science"
"MALE",60,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",13,440,"DIVORCED",6,1975,11,2000,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,76,"PV","ZO","ZI","technical science"
"MALE",54,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",7,1200,"MARRIED",11,1983,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",181,110,"GN","FO","HZ","technical science"
"MALE",42,"RURAL AREAS","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",4,1990,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",174,86,"DT","DT","OZ","technical science"
"MALE",30,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1600,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",6,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"ZO","ZW","ZW","technical science"
"MALE",65,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","RETIRED",0,1230,"MARRIED",8,1971,NA,NA,"PLEASED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"NONE",174,57,"WS","WS","JO","technical science"
