"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"FEMALE",32,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,1500,"MARRIED",4,2002,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",156,70,"JO","CF","GQ","social sciences"
"MALE",25,"URBAN 20,000-100,000","Lubelskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,68,"OJ","MS","EE","social sciences"
"MALE",64,"URBAN 100,000-200,000","Malopolskie","SECONDARY","RETIRED",NA,1600,"MARRIED",6,1970,NA,NA,"DELIGHTED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",176,100,"FT","QB","TZ","social sciences"
"FEMALE",49,"RURAL AREAS","Mazowieckie","SECONDARY","LONG-TERM SICK/DISABLED",0,580,"MARRIED",8,1981,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",15,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",165,110,"KH","KI","QW","social sciences"
"MALE",22,"URBAN 200,000-500,000","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",4,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",185,70,"OJ","NT","QB","social sciences"
"FEMALE",58,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",3,1973,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,68,"QB","EQ","CF","social sciences"
"FEMALE",46,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2400,"SINGLE",NA,NA,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",171,67,"FT","TZ","HS","social sciences"
"FEMALE",53,"URBAN 100,000-200,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,95,"FT","MS","EE","social sciences"
"FEMALE",59,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","RETIRED",NA,1500,"MARRIED",10,1972,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",160,68,"EQ","UE","NZ","social sciences"
"FEMALE",24,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1600,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,54,"GS","QB","KH","social sciences"
"FEMALE",59,"URBAN 200,000-500,000","Opolskie","SECONDARY","RETIRED",24,1290,"MARRIED",4,1975,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,80,"HS","ZN","OJ","social sciences"
"FEMALE",30,"URBAN 100,000-200,000","Pomorskie","SECONDARY","UNEMPLOYED",10,1182,"DIVORCED",9,2001,4,2008,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,66,"JO","EE","GQ","social sciences"
"FEMALE",28,"URBAN BELOW 20,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",7,900,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,70,"MS","QW","CF","social sciences"
"FEMALE",38,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1900,"MARRIED",7,2003,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,61,"ZN","KI","GQ","social sciences"
"FEMALE",53,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",12,1980,NA,NA,"MOSTLY SATISFIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,80,"OT","NZ","KI","social sciences"
"FEMALE",37,"RURAL AREAS","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",8,2003,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","YES","YES","NO",6,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,57,"MS","GQ","GQ","social sciences"
"FEMALE",28,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,2500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"YES","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS",NA,"ACTIVE",167,58,"CF","EE","KH","social sciences"
"FEMALE",39,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3500,"MARRIED",4,1996,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,75,"QB","EQ","EQ","social sciences"
"FEMALE",31,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3200,"SINGLE",NA,NA,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",10,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",172,85,"GQ","CF","QB","social sciences"
"FEMALE",53,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2800,"MARRIED",7,1985,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,70,"GQ","KH","UE","social sciences"
"FEMALE",68,"RURAL AREAS","Malopolskie","SECONDARY","LONG-TERM SICK/DISABLED",NA,2500,"WIDOWED",5,1968,8,2009,"PLEASED",12,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",164,62,"EQ","CF","OJ","social sciences"
"FEMALE",56,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",7,1979,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",156,55,"FT","HS","JO","social sciences"
"FEMALE",41,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",4,1996,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,110,"OT","NZ","UE","social sciences"
"FEMALE",60,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","RETIRED",0,1475,"MARRIED",10,1971,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",8,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"NONE",164,90,"KH","KH","QB","social sciences"
"MALE",32,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1500,"MARRIED",9,2000,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",171,75,"GS","NT","NT","social sciences"
"FEMALE",25,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1800,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",15,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,75,"HS","OJ","MS","social sciences"
"MALE",32,"URBAN 100,000-200,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",5,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,78,"NT","EQ","GS","social sciences"
"FEMALE",72,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","RETIRED",NA,2560,"DIVORCED",1,1969,1,2008,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,75,"QW","HS","EQ","social sciences"
"FEMALE",83,"URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","RETIRED",24,1100,"WIDOWED",12,1954,11,1955,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,60,"KI","NZ","KI","social sciences"
"FEMALE",65,"URBAN 100,000-200,000","Opolskie","SECONDARY","RETIRED",24,2000,"MARRIED",12,1964,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,90,"ZN","OT","ZN","social sciences"
"FEMALE",30,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",6,2005,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,55,"ZN","OJ","QB","social sciences"
"FEMALE",38,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",15,2500,"MARRIED",10,2003,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",14,"YES",15,"YES","NO","NO",NA,"NO",NA,NA,"NONE",173,75,"NT","TZ","EE","social sciences"
"FEMALE",60,"RURAL AREAS","Pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",9,1972,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,84,"KI","TZ","OT","social sciences"
"FEMALE",30,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",9,2008,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,75,"QB","JO","GS","social sciences"
"FEMALE",52,"URBAN 200,000-500,000","Lubuskie","SECONDARY","LONG-TERM SICK/DISABLED",24,740,"MARRIED",3,1993,NA,NA,"MIXED",12,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,74,"KI","QW","UE","social sciences"
"FEMALE",46,"URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",24,NA,"MARRIED",2,1992,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,65,"EQ","HS","QW","social sciences"
"FEMALE",36,"RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1350,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",13,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,82,"QW","NT","EE","social sciences"
"FEMALE",39,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1500,"MARRIED",2,1992,NA,NA,"MIXED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,58,"MS","QB","EQ","social sciences"
"FEMALE",61,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,2000,"WIDOWED",2,1969,6,1989,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,76,"UE","KH","JO","social sciences"
"FEMALE",59,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",24,700,"MARRIED",4,1971,NA,NA,"TERRIBLE",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"YES",2,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,90,"HS","EQ","GS","social sciences"
"MALE",77,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",24,1800,"MARRIED",6,1964,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",171,80,"KI","CF","NZ","social sciences"
"FEMALE",29,"URBAN 100,000-200,000","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",12,2003,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,75,"TZ","QW","TZ","social sciences"
"FEMALE",41,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1400,"DIVORCED",4,1990,9,1997,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,52,"ZN","ZN","OT","social sciences"
"FEMALE",52,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"DIVORCED",10,1983,9,2007,"UNHAPPY",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",8,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",170,85,"ZN","EQ","QW","social sciences"
"FEMALE",21,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,58,"JO","HS","CF","social sciences"
"MALE",57,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,1900,"MARRIED",4,1979,NA,NA,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",4,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,105,"OJ","NT","FT","social sciences"
"FEMALE",39,"RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1350,"MARRIED",4,1993,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,115,"NZ","UE","GS","social sciences"
"FEMALE",51,"RURAL AREAS","Malopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3500,"WIDOWED",8,1986,6,2007,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,63,"CF","JO","QB","social sciences"
"MALE",54,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,8000,"MARRIED",4,1978,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,99,"EQ","OT","GS","social sciences"
"FEMALE",31,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",9,2000,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,62,"CF","KI","OJ","social sciences"
"FEMALE",61,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","RETIRED",24,1185,"MARRIED",2,1998,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,50,"KI","ZN","FT","social sciences"
"FEMALE",61,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",5,1968,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,65,"QW","CF","NZ","social sciences"
"MALE",62,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",5,1971,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",177,85,"NZ","TZ","OJ","social sciences"
"FEMALE",49,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",6,1981,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,75,"NZ","QW","GS","social sciences"
"FEMALE",49,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,2500,"MARRIED",1,1986,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,58,"KH","KH","EE","social sciences"
"FEMALE",24,"RURAL AREAS","Lodzkie","SECONDARY","UNEMPLOYED",6,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,48,"UE","QW","NT","social sciences"
"FEMALE",32,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",7,2009,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,73,"NT","CF","OJ","social sciences"
"FEMALE",26,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",8,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",156,52,"NZ","NT","FT","social sciences"
"FEMALE",68,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,1200,"MARRIED",8,1964,NA,NA,"MOSTLY SATISFIED",11,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,64,"QW","OJ","MS","social sciences"
"FEMALE",37,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1000,"MARRIED",9,2000,NA,NA,"MOSTLY SATISFIED",5,"IT`S DIFFICULT TO TELL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"KH","NZ","GQ","social sciences"
"FEMALE",47,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,5000,"MARRIED",6,1989,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,55,"EE","QW","EQ","social sciences"
"MALE",40,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",2,15000,"MARRIED",7,1995,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",186,86,"TZ","ZN","QB","social sciences"
"FEMALE",59,"RURAL AREAS","Zachodnio-pomorskie","SECONDARY","RETIRED",NA,1600,"MARRIED",2,1973,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,69,"GQ","CF","NZ","social sciences"
"FEMALE",23,"URBAN 100,000-200,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1100,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,65,"QW","ZN","EE","social sciences"
"FEMALE",27,"URBAN 100,000-200,000","Opolskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,800,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",163,68,"EQ","HS","JO","social sciences"
"FEMALE",27,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,65,"FT","JO","EE","social sciences"
"FEMALE",24,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","UNEMPLOYED",24,NA,"MARRIED",6,2008,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",165,56,"NT","TZ","MS","social sciences"
"FEMALE",25,"URBAN 100,000-200,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS","NETHERLANDS","PASSIVE",172,68,"TZ","NZ","KI","social sciences"
"MALE",31,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",188,86,"OJ","OJ","UE","social sciences"
"FEMALE",23,"RURAL AREAS","Swietokrzyskie","SECONDARY","PUPIL OR STUDENT",0,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",173,75,"NZ","QB","QB","social sciences"
"MALE",25,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",187,84,"CF","MS","EQ","social sciences"
"FEMALE",33,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",8,2005,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,52,"NZ","JO","EE","social sciences"
"FEMALE",27,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",18,NA,"MARRIED",12,2009,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"YES",10,"NO","NO","YES","12","NO",NA,NA,"NONE",156,56,"OT","MS","GS","social sciences"
"FEMALE",27,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",6,2007,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",17,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,65,"GQ","CF","KH","social sciences"
"FEMALE",36,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"DIVORCED",12,1996,2,2002,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,50,"HS","MS","KH","social sciences"
