"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"MALE",26,"RURAL AREAS","Swietokrzyskie","SECONDARY","UNEMPLOYED",24,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","YES","20","YES, TO EU COUNTRY",NA,"GERMANY","ACTIVE",175,78,"JC","NF","QC","technical science"
"MALE",61,"URBAN BELOW 20,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,3000,"MARRIED",10,1974,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,78,"WY","UZ","WQ","technical science"
"MALE",46,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,2500,"MARRIED",4,1997,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",176,68,"NP","AC","KT","technical science"
"MALE",62,"URBAN 500,000 AND OVER","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,760,"MARRIED",9,1971,NA,NA,"MIXED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,95,"MT","EY","JW","technical science"
"MALE",52,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,600,"MARRIED",4,1981,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",189,100,"NS","EY","PH","technical science"
"FEMALE",68,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2500,"DIVORCED",11,1969,4,2000,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,90,"FH","TK","JW","technical science"
"MALE",57,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1130,"MARRIED",9,1977,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",175,100,"AE","ZM","DS","technical science"
"FEMALE",37,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,4000,"MARRIED",8,1999,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,62,"NS","JX","LM","technical science"
"MALE",22,"URBAN 20,000-100,000","Podlaskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",15,"YES",10,"YES","YES","NO",NA,"NO",NA,NA,"ACTIVE",188,76,"WX","FY","CO","technical science"
"MALE",47,"URBAN 100,000-200,000","Lodzkie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,1700,"MARRIED",9,1990,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,70,"NS","SG","TL","technical science"
"FEMALE",21,"URBAN BELOW 20,000","Lubelskie","SECONDARY","UNEMPLOYED",NA,NA,"MARRIED",6,2009,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","NETHERLANDS","NONE",164,50,"CF","FY","BB","technical science"
"MALE",35,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1920,"MARRIED",4,1997,NA,NA,"PLEASED",9,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",7,"YES",10,"NO","NO","YES","16","NO",NA,NA,"NONE",182,92,"LX","NF","KT","technical science"
"FEMALE",64,"URBAN BELOW 20,000","Lubelskie","SECONDARY","RETIRED",24,1700,"WIDOWED",6,1977,5,2004,"PLEASED",8,"IT`S DIFFICULT TO TELL","NO","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,55,"AX","JC","HN","technical science"
"FEMALE",41,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,3000,"MARRIED",7,1992,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,60,"WX","CI","WQ","technical science"
"MALE",49,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,690,"MARRIED",8,1995,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,143,"QF","ZM","TZ","technical science"
"MALE",60,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",6,1978,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,90,"IJ","ZM","BB","technical science"
"FEMALE",58,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,850,"MARRIED",5,2010,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,72,"JC","MG","GV","technical science"
"MALE",49,"URBAN 500,000 AND OVER","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",9,1985,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",170,87,"RG","OS","BB","technical science"
"FEMALE",82,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1470,"MARRIED",3,1958,NA,NA,"PLEASED",6,NA,"YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,58,"KJ","PE","ZB","technical science"
"FEMALE",48,"URBAN 100,000-200,000","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,480,"MARRIED",1,1983,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","NO","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,52,"SF","JC","BB","technical science"
"MALE",50,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","UNEMPLOYED",24,NA,"MARRIED",9,1991,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",15,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER","NETHERLANDS","NONE",180,94,"AE","JX","GV","technical science"
"MALE",23,"RURAL AREAS","Podkarpackie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,90,"XF","OM","SJ","technical science"
"MALE",54,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",24,NA,"MARRIED",9,1979,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,98,"SH","GG","QC","technical science"
"MALE",44,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,2000,"MARRIED",8,1989,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,98,"AX","UN","LM","technical science"
"FEMALE",45,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",5,1992,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,63,"QE","ZM","WQ","technical science"
"MALE",36,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,2200,"MARRIED",7,1999,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",185,82,"AX","PE","DS","technical science"
"MALE",73,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,1500,"MARRIED",11,1961,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,111,"AE","JC","LM","technical science"
"MALE",74,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",0,1800,"MARRIED",1,1971,NA,NA,"MOSTLY SATISFIED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,95,"KU","IP","TG","technical science"
"MALE",53,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",2,1994,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,72,"CO","GG","AL","technical science"
"FEMALE",55,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,780,"WIDOWED",10,1976,6,2007,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,56,"QE","GG","PH","technical science"
"MALE",55,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,750,"MARRIED",12,1984,NA,NA,"MOSTLY DISSATISFIED",15,"IT`S DIFFICULT TO TELL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"KU","IP","QC","technical science"
"MALE",73,"URBAN 200,000-500,000","Slaskie","SECONDARY","RETIRED",24,NA,"MARRIED",11,2000,NA,NA,"MOSTLY SATISFIED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"NONE",170,80,"CO","SG","PH","technical science"
"MALE",38,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","FARMER",NA,NA,"MARRIED",4,1992,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,90,"WX","SG","UV","technical science"
"MALE",36,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1800,"MARRIED",6,1994,NA,NA,"MOSTLY DISSATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,80,"KJ","CI","BB","technical science"
"FEMALE",72,"URBAN 100,000-200,000","Mazowieckie","SECONDARY","RETIRED",0,1300,"MARRIED",11,1963,NA,NA,"PLEASED",NA,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"SF","ZM","JW","technical science"
"MALE",27,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,NA,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",192,95,"RG","JC","LM","technical science"
"MALE",50,"RURAL AREAS","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1300,"SINGLE",NA,NA,NA,NA,"MIXED",2,"IT`S DIFFICULT TO TELL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",173,87,"KU","OS","PH","technical science"
"MALE",57,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",2,2000,"MARRIED",4,1979,NA,NA,"DELIGHTED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",15,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS","SWEDEN","NONE",186,75,"KU","KX","WQ","technical science"
"MALE",63,"URBAN 200,000-500,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,2800,"MARRIED",9,1995,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,82,"WX","OS","PH","technical science"
"MALE",32,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1200,"MARRIED",7,2003,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,80,"FB","UZ","QV","technical science"
"MALE",46,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",8,1991,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","NO","NO","YES",10,"YES",1,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,85,"NS","AC","TG","technical science"
"MALE",52,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",11,1984,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"KJ","UN","JW","technical science"
"MALE",40,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",7,1993,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,70,"IJ","FY","QC","technical science"
"MALE",74,"URBAN 20,000-100,000","Lubelskie","SECONDARY","RETIRED",0,850,"WIDOWED",8,1964,12,1979,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",25,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,94,"VF","UZ","CO","technical science"
"FEMALE",50,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,550,"MARRIED",9,1981,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",162,74,"NS","CI","LM","technical science"
"MALE",81,"URBAN BELOW 20,000","Malopolskie","SECONDARY","RETIRED",0,1300,"MARRIED",10,1957,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,82,"NS","UN","AL","technical science"
"MALE",56,"URBAN BELOW 20,000","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1700,"MARRIED",10,1978,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,86,"RG","OS","UV","technical science"
"FEMALE",46,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,NA,"MARRIED",4,1988,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",6,"NO","NO","YES","5","YES, TO EU COUNTRY","FOREVER","GERMANY","NONE",164,52,"WX","CC","TL","technical science"
"MALE",65,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",0,1702,"MARRIED",10,1968,NA,NA,"PLEASED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,86,"MT","UZ","LM","technical science"
"MALE",35,"URBAN BELOW 20,000","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1650,"MARRIED",7,2002,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,67,"QE","IR","DM","technical science"
"MALE",36,"RURAL AREAS","Malopolskie","SECONDARY","SELF-EMPLOYED",NA,1860,"MARRIED",6,2006,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"MT","IR","SJ","technical science"
"FEMALE",53,"URBAN BELOW 20,000","Lubelskie","SECONDARY","SELF-EMPLOYED",0,1500,"MARRIED",7,1983,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"KU","NZ","SJ","technical science"
"FEMALE",51,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,620,"SINGLE",NA,NA,NA,NA,"MIXED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"VF","PE","CO","technical science"
"MALE",55,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1900,"MARRIED",2,1981,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,85,"BQ","MG","QC","technical science"
"FEMALE",52,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","UNEMPLOYED",4,2000,"MARRIED",10,1982,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"ACTIVE",165,55,"BQ","KX","BB","technical science"
"MALE",26,"RURAL AREAS","Mazowieckie","SECONDARY","FARMER",0,1000,"MARRIED",9,2009,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"YES","NO","YES","3","NO",NA,NA,"PASSIVE",172,78,"QE","UZ","MZ","technical science"
"MALE",72,"URBAN 100,000-200,000","Slaskie","SECONDARY","RETIRED",24,1500,"MARRIED",1,1969,NA,NA,"MIXED",12,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,70,"FB","SG","ZB","technical science"
"MALE",82,"URBAN 20,000-100,000","Mazowieckie",NA,"RETIRED",0,1780,"MARRIED",10,1956,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,65,"WX","TK","UV","technical science"
"FEMALE",49,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",2,1981,NA,NA,"PLEASED",NA,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,85,"KU","OS","DM","technical science"
"MALE",34,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",2,2002,NA,NA,"MOSTLY DISSATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,68,"XF","CC","PH","technical science"
"MALE",26,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",8,"NO",NA,"YES","NO","YES","1","NO",NA,NA,"NONE",179,65,"QE","GG","PH","technical science"
"MALE",53,"URBAN 100,000-200,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",8,1979,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,76,"QE","JC","TL","technical science"
"MALE",42,"RURAL AREAS","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2200,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",6,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,89,"FB","UZ","HN","technical science"
"MALE",53,"URBAN 500,000 AND OVER","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",8,1980,NA,NA,"MOSTLY SATISFIED",8,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",4,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,84,"AX","OS","PH","technical science"
"FEMALE",44,"RURAL AREAS","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",7,1987,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,72,"MT","IP","QC","technical science"
"MALE",63,"URBAN BELOW 20,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,852,"MARRIED",12,1970,NA,NA,"DELIGHTED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,86,"FB","JC","KT","technical science"
"MALE",48,"URBAN 20,000-100,000","Slaskie","SECONDARY","RETIRED",0,NA,"MARRIED",1,1986,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,72,"AE","FY","BB","technical science"
"MALE",39,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,1700,"MARRIED",2,1995,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,85,"AX","BV","WQ","technical science"
"MALE",36,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",10,2005,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",11,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,76,"QF","IR","LM","technical science"
"MALE",35,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,590,"SINGLE",NA,NA,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,100,"NS","ZM","CO","technical science"
"FEMALE",59,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",10,1971,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,74,"WX","IP","MZ","technical science"
"MALE",41,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,NA,"MARRIED",6,1994,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",20,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,80,"FB","AW","AL","technical science"
"MALE",58,"URBAN BELOW 20,000","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,2500,"MARRIED",7,1979,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",188,120,"RG","AW","TG","technical science"
"MALE",53,"RURAL AREAS","Malopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",1,1985,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,92,"AE","CI","BB","technical science"
"MALE",57,"URBAN BELOW 20,000","Swietokrzyskie","SECONDARY",NA,15,NA,"MARRIED",12,1978,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"FB","NZ","UV","technical science"
"FEMALE",61,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",NA,NA,"MARRIED",8,1973,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"BQ","FY","CO","technical science"
"MALE",26,"URBAN 100,000-200,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",20,"YES",10,"NO","YES","NO",NA,"NO",NA,NA,"PASSIVE",150,75,"RG","OS","KT","technical science"
