"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"FEMALE",75,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",NA,2000,"MARRIED",8,1960,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"IY","technical science"
"FEMALE",51,"RURAL AREAS","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1200,"MARRIED",8,1981,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,62,"ZZ","technical science"
"MALE",57,"URBAN 500,000 AND OVER","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",4,1985,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,91,"ER","technical science"
"MALE",60,"URBAN 500,000 AND OVER","Malopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,440,"SINGLE",NA,NA,NA,NA,"UNHAPPY",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,91,"US","technical science"
"MALE",82,"RURAL AREAS","Wielkopolskie","SECONDARY","RETIRED",0,2300,"MARRIED",6,1956,NA,NA,"PLEASED",12,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"JX","technical science"
"MALE",63,"URBAN BELOW 20,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1600,"MARRIED",12,1970,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",14,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,79,"YF","technical science"
"FEMALE",58,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",NA,700,"MARRIED",5,1973,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,95,"YP","technical science"
"MALE",48,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",3,1990,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,95,"ER","technical science"
"MALE",48,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,955,"MARRIED",10,1990,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",10,"YES","YES","NO",NA,"NO",NA,NA,"NONE",180,90,"YP","technical science"
"MALE",51,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",0,500,"MARRIED",7,1987,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,81,"IY","technical science"
"MALE",36,"RURAL AREAS","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",186,85,"UC","technical science"
"FEMALE",35,"URBAN 100,000-200,000","Lodzkie","SECONDARY","SELF-EMPLOYED",6,4000,"MARRIED",12,2006,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","YES",NA,"NO",NA,NA,"ACTIVE",167,85,"JX","technical science"
"MALE",53,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",1,1981,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,84,"YF","technical science"
"MALE",43,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,5000,"MARRIED",4,1988,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",50,"YES",7,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,86,"GD","technical science"
"MALE",46,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",4,1992,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,110,"US","technical science"
"MALE",60,"URBAN 500,000 AND OVER","Lodzkie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,1200,"MARRIED",6,1974,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",50,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",168,80,"HQ","technical science"
"MALE",44,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",9,1989,NA,NA,"UNHAPPY",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"YES",15,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",180,100,"HQ","technical science"
"MALE",40,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,1500,"MARRIED",6,1993,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,90,"US","technical science"
"FEMALE",46,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,800,"MARRIED",4,1985,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,1,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",164,92,"QE","technical science"
"MALE",23,"RURAL AREAS","Wielkopolskie","SECONDARY","SELF-EMPLOYED",0,1800,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,76,"YP","technical science"
"MALE",38,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",2,2008,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",180,90,"YP","technical science"
"MALE",35,"URBAN 100,000-200,000","Malopolskie","SECONDARY","SELF-EMPLOYED",0,NA,"MARRIED",1,2003,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,120,"VG","technical science"
"FEMALE",75,"URBAN 200,000-500,000","Slaskie","SECONDARY","RETIRED",24,1100,"MARRIED",5,1969,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,68,"UR","technical science"
"MALE",61,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",4,1980,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",165,75,"VG","technical science"
"MALE",47,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","FARMER",0,1000,"MARRIED",9,1991,NA,NA,"PLEASED",2,"IT`S DIFFICULT TO TELL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,85,"YO","technical science"
"MALE",33,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1400,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY",NA,"GERMANY","PASSIVE",181,85,"BN","technical science"
"MALE",45,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",1,1989,NA,NA,"MIXED",14,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"YES",40,"YES","YES","NO",NA,"NO",NA,NA,"NONE",162,70,"GD","technical science"
"MALE",34,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",3,2003,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,85,"LS","technical science"
"FEMALE",42,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,1987,NA,NA,"DELIGHTED",3,"IT`S DIFFICULT TO TELL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,70,"YP","technical science"
"MALE",22,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,1000,"MARRIED",4,2010,NA,NA,"MOSTLY SATISFIED",1,"IT`S DIFFICULT TO TELL","YES","NO","YES",10,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"YO","technical science"
"MALE",21,"RURAL AREAS","Mazowieckie","SECONDARY","UNEMPLOYED",10,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY",NA,"GREAT BRITAIN","NONE",179,66,"JX","technical science"
"MALE",63,"URBAN 100,000-200,000","Mazowieckie","SECONDARY","RETIRED",0,NA,"DIVORCED",NA,1988,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL",NA,NA,"NO",10,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"NONE",168,65,"JX","technical science"
"MALE",85,"URBAN 200,000-500,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1600,"MARRIED",8,1980,NA,NA,"PLEASED",8,NA,"YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,71,"VG","technical science"
"FEMALE",71,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",0,1150,"MARRIED",4,1960,NA,NA,"MIXED",7,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"JX","technical science"
"MALE",58,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1900,"MARRIED",3,1983,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",186,86,"BN","technical science"
"MALE",29,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",11,2005,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",179,79,"RG","technical science"
"MALE",28,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",8,2008,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",0,"YES",30,"YES","NO","NO",NA,"NO",NA,NA,"NONE",162,85,"RG","technical science"
"MALE",21,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",187,78,"BN","technical science"
"MALE",58,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,816,"MARRIED",6,1984,NA,NA,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",166,78,"QE","technical science"
"MALE",62,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","RETIRED",NA,1800,"DE FACTO SEPARATED",10,1986,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,122,"BN","technical science"
"MALE",39,"URBAN 100,000-200,000","Pomorskie","SECONDARY","SELF-EMPLOYED",0,2000,"MARRIED",7,1998,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,82,"YF","technical science"
"MALE",56,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2300,"MARRIED",11,1981,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,96,"HQ","technical science"
"FEMALE",74,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,697,"WIDOWED",12,1965,5,1996,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"LS","technical science"
"MALE",54,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",10,2000,"DIVORCED",2,1983,12,2000,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","YES","27","YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",179,80,"JX","technical science"
"MALE",39,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",3,6000,"MARRIED",9,1994,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",2,"YES",24,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,90,"QE","technical science"
"FEMALE",53,"URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",2,3500,"MARRIED",10,1988,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,8,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"PASSIVE",168,68,"ZZ","technical science"
"MALE",34,"URBAN 100,000-200,000","Lubuskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",10,2006,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",176,83,"ER","technical science"
"MALE",56,"URBAN 100,000-200,000","Opolskie","SECONDARY","SELF-EMPLOYED",0,1500,"MARRIED",9,1980,NA,NA,"PLEASED",8,"IT`S DIFFICULT TO TELL","YES","YES","NO",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,96,"LS","technical science"
"MALE",23,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",0,2000,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,78,"RG","technical science"
"MALE",59,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","FARMER",0,1000,"MARRIED",6,1986,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,56,"OB","technical science"
"MALE",59,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1300,"MARRIED",8,1975,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,70,"AT","technical science"
"FEMALE",51,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,700,"MARRIED",10,1995,NA,NA,"MOSTLY DISSATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"YES",4,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,62,"ZZ","technical science"
"FEMALE",70,"URBAN 100,000-200,000","Pomorskie","SECONDARY","RETIRED",NA,890,"MARRIED",2,1962,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,85,"YF","technical science"
"MALE",46,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",10,1500,"MARRIED",12,1988,NA,NA,"MIXED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS",NA,"NONE",180,86,"LS","technical science"
"MALE",67,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,700,"MARRIED",8,1967,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,96,"VG","technical science"
"MALE",58,"URBAN 100,000-200,000","Kujawsko-pomorskie","SECONDARY","LONG-TERM SICK/DISABLED",NA,745,"MARRIED",9,1977,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,98,"HQ","technical science"
"MALE",54,"RURAL AREAS","Malopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,5500,"MARRIED",9,1989,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,100,"HQ","technical science"
"MALE",62,"URBAN 20,000-100,000","Mazowieckie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,863,"MARRIED",8,1972,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",13,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,98,"YF","technical science"
"MALE",31,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"YES",4,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,81,"ZZ","technical science"
"MALE",33,"URBAN 500,000 AND OVER","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1300,"MARRIED",4,2009,NA,NA,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO","NO",4,"YES",3,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","SPAIN","NONE",178,73,"VG","technical science"
"MALE",63,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,1700,"MARRIED",1,1972,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,85,"OB","technical science"
"FEMALE",38,"URBAN BELOW 20,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1400,"MARRIED",6,1996,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,60,"YO","technical science"
"MALE",52,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",1,NA,"SINGLE",NA,NA,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"YES",3,"NO","YES","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",186,75,"JX","technical science"
"FEMALE",38,"URBAN 100,000-200,000","Lubuskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",12,960,"MARRIED",10,2007,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"GD","technical science"
"MALE",20,"URBAN BELOW 20,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",4,1380,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",194,79,"HQ","technical science"
"MALE",41,"RURAL AREAS","Swietokrzyskie","SECONDARY","FARMER",0,NA,"MARRIED",10,1998,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,64,"JX","technical science"
"MALE",25,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",186,86,"NT","technical science"
"MALE",27,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,70,"HQ","technical science"
"MALE",31,"URBAN 100,000-200,000","Lodzkie","SECONDARY","SELF-EMPLOYED",0,1500,"MARRIED",8,2008,NA,NA,"PLEASED",0,NA,"YES","NO","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"BN","technical science"
"FEMALE",45,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",6,1988,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,85,"NT","technical science"
"FEMALE",51,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1950,"WIDOWED",11,1984,7,1998,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,55,"RG","technical science"
"MALE",60,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","RETIRED",3,2572,"MARRIED",8,1974,NA,NA,"PLEASED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,82,"JX","technical science"
"MALE",51,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",2,1985,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"RG","technical science"
"MALE",76,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",24,1700,"MARRIED",6,1958,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"QE","technical science"
"MALE",49,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",6,1000,"MARRIED",4,1982,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,54,"RG","technical science"
"MALE",36,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",2,NA,"MARRIED",3,2008,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",15,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,82,"JX","technical science"
"MALE",52,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",4,1983,NA,NA,"DELIGHTED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",8,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",185,98,"IY","technical science"
"MALE",75,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","RETIRED",24,860,"MARRIED",10,1961,NA,NA,"MIXED",15,"IT`S DIFFICULT TO TELL","YES","YES","YES",0,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",176,78,"NT","technical science"
"FEMALE",60,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,7000,"WIDOWED",6,1977,9,1988,"DELIGHTED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,90,"GD","technical science"
