"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"MALE",33,"URBAN 200,000-500,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",12,1978,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",180,80,"YP","technical science"
"MALE",22,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1600,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,78,"ML","technical science"
"MALE",75,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2900,"MARRIED",6,1979,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,72,"WG","technical science"
"FEMALE",51,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1800,"MARRIED",5,1985,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,65,"ML","technical science"
"MALE",25,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1800,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",187,103,"DX","technical science"
"MALE",67,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,400,"MARRIED",8,1969,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,NA,NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,83,"ML","technical science"
"MALE",45,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",12,1400,"MARRIED",6,1994,NA,NA,"MIXED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",NA,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,90,"FU","technical science"
"MALE",25,"URBAN 200,000-500,000","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2490,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"IT`S DIFFICULT TO TELL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 TO 2 YEARS",NA,"PASSIVE",185,70,"JJ","technical science"
"MALE",22,"URBAN 100,000-200,000","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1800,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"YES, TO NON-EU COUNTRY","IT DEPENDS","NORWAY","ACTIVE",182,67,"EX","technical science"
"MALE",57,"RURAL AREAS","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",11,1981,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",99,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"NA","technical science"
"MALE",47,"RURAL AREAS","Lubelskie","SECONDARY","UNEMPLOYED",5,2000,"SINGLE",NA,NA,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",172,64,"ML","technical science"
"MALE",69,"URBAN BELOW 20,000","Podlaskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1700,"MARRIED",8,1985,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"YES",2,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,62,"FU","technical science"
"MALE",46,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,2000,"MARRIED",6,1997,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,82,"CI","technical science"
"MALE",31,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",8,2001,NA,NA,"PLEASED",2,"IT`S DIFFICULT TO TELL","YES","NO","YES",2,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,75,"JZ","technical science"
"MALE",46,"RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",4,1990,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,66,"MH","technical science"
"FEMALE",57,"RURAL AREAS","Slaskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",12,1989,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,68,"YP","technical science"
"MALE",34,"URBAN 100,000-200,000","Lubelskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2100,"MARRIED",8,2001,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,65,"ML","technical science"
"MALE",61,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1150,"MARRIED",7,1975,NA,NA,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,83,"MD","technical science"
"MALE",56,"RURAL AREAS","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",6,NA,"MARRIED",8,1980,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"MH","technical science"
"MALE",65,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","RETIRED",24,1300,"MARRIED",6,1968,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"YES",3,"YES","YES","NO",NA,"NO",NA,NA,"NONE",176,72,"JO","technical science"
"MALE",64,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",12,2536,"MARRIED",1,1980,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",182,90,"WG","technical science"
"FEMALE",53,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,1979,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,79,"DX","technical science"
"MALE",60,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",7,1974,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,84,"JO","technical science"
"MALE",39,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",9,1998,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,110,"NA","technical science"
"MALE",41,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",6,1992,NA,NA,"MOSTLY SATISFIED",8,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,89,"EX","technical science"
"MALE",58,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2300,"WIDOWED",6,1976,10,1999,"MOSTLY DISSATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,89,"NE","technical science"
"MALE",40,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,4000,"MARRIED",9,1998,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,80,"JN","technical science"
"MALE",70,"URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED",24,1200,"MARRIED",3,1963,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",170,80,"JQ","technical science"
"MALE",49,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,1000,"MARRIED",9,1989,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",6,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,100,"UI","technical science"
"FEMALE",37,"RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1250,"MARRIED",11,1994,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,82,"JO","technical science"
"MALE",57,"URBAN 200,000-500,000","Opolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"DIVORCED",8,1976,6,1998,"MOSTLY DISSATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",184,100,"FU","technical science"
"MALE",55,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",8,1997,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,90,"YY","technical science"
"MALE",73,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,2920,"MARRIED",4,1962,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,85,"JZ","technical science"
"MALE",60,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",24,1330,"MARRIED",2,1975,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,125,"CI","technical science"
"MALE",43,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",7,1995,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,90,"NA","technical science"
"MALE",58,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",24,1800,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,97,"MD","technical science"
"MALE",35,"URBAN 200,000-500,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1820,"MARRIED",6,1997,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",183,82,"EX","technical science"
"MALE",51,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",1,1983,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","YES","8","NO",NA,NA,"NONE",168,85,"OZ","technical science"
"FEMALE",74,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","RETIRED",NA,700,"WIDOWED",10,1963,9,2000,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",168,69,"JO","technical science"
"MALE",36,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,4000,"MARRIED",4,1998,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,74,"UI","technical science"
"FEMALE",59,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",3,1975,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"UR","technical science"
"MALE",43,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,2300,"DIVORCED",6,1994,2,2000,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",185,100,"ML","technical science"
"MALE",59,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",7,1978,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,74,"JZ","technical science"
"MALE",25,"RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1400,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,78,"ML","technical science"
"FEMALE",57,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,800,"MARRIED",4,1973,NA,NA,"MOSTLY SATISFIED",9,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,63,"MD","technical science"
"MALE",56,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",4,1982,7,2007,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","BELGIUM","PASSIVE",175,68,"NE","technical science"
"FEMALE",31,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",1,500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,84,"UI","technical science"
"MALE",54,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",11,1979,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",164,70,"YT","technical science"
"MALE",55,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",7,1983,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,84,"JZ","technical science"
"MALE",37,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,63,"UW","technical science"
"MALE",53,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",9,1984,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,100,"UR","technical science"
"MALE",38,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1100,"MARRIED",4,1994,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,80,"ZA","technical science"
"MALE",65,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","RETIRED",NA,1860,"MARRIED",10,1966,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,85,"JN","technical science"
"MALE",25,"URBAN 20,000-100,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2400,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,68,"UR","technical science"
"MALE",57,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",9,1977,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,80,"NE","technical science"
"MALE",47,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,830,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",10,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",0,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"NE","technical science"
"MALE",26,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",22,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",16,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,96,"UW","technical science"
"FEMALE",63,"URBAN 20,000-100,000","Slaskie","SECONDARY","RETIRED",24,1300,"MARRIED",2,1968,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",17,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,66,"NE","technical science"
"MALE",50,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",12,1983,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,82,"YY","technical science"
"MALE",56,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,750,"MARRIED",8,1989,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"UW","technical science"
"FEMALE",45,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1600,"DIVORCED",9,1986,6,2010,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,53,"UI","technical science"
"FEMALE",55,"URBAN 200,000-500,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",12,1974,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,71,"JJ","technical science"
"FEMALE",67,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1500,"MARRIED",10,1967,NA,NA,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,65,"JQ","technical science"
"MALE",40,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",0,1600,"MARRIED",6,1998,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,65,"MH","technical science"
"MALE",54,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,2200,"MARRIED",1,1985,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"EX","technical science"
"MALE",46,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",2,2600,"MARRIED",9,1988,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,76,"MD","technical science"
"FEMALE",60,"URBAN 200,000-500,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,756,"MARRIED",8,1970,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,76,"UW","technical science"
"MALE",26,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,6000,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",15,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,68,"DX","technical science"
"MALE",61,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1600,"MARRIED",3,1975,NA,NA,"MOSTLY DISSATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,93,"QN","technical science"
"MALE",62,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,10000,"MARRIED",9,1973,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,90,"UI","technical science"
"MALE",57,"RURAL AREAS","Mazowieckie","SECONDARY","UNEMPLOYED",1,520,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,72,"YY","technical science"
"MALE",50,"URBAN BELOW 20,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,4000,"MARRIED",12,1982,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",8,"NO",NA,"NO","NO","YES","26","YES, TO NON-EU COUNTRY","LESS THAN 1 YEAR","OTHER COUNTRIES","ACTIVE",176,96,"JN","technical science"
"FEMALE",57,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",1,1976,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",159,57,"JQ","technical science"
"MALE",54,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",12,1981,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,106,"NE","technical science"
"MALE",49,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",8,1985,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,98,"JJ","technical science"
"MALE",47,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","LONG-TERM SICK/DISABLED",0,780,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,76,"NE","technical science"
"FEMALE",32,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,650,"MARRIED",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,50,"JN","technical science"
"MALE",52,"URBAN 200,000-500,000","Lubuskie","SECONDARY","SELF-EMPLOYED",0,NA,"MARRIED",11,1982,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,85,"NA","technical science"
