"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"MALE",53,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,800,"MARRIED",10,1982,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",1,"YES",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,70,"IW","services for the population and transport services"
"FEMALE",65,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,700,"MARRIED",4,1965,NA,NA,"MOSTLY SATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,70,"HU","services for the population and transport services"
"MALE",72,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,900,"MARRIED",9,1976,NA,NA,"PLEASED",15,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,73,"DB","services for the population and transport services"
"FEMALE",51,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",8,1980,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,60,"GT","services for the population and transport services"
"FEMALE",43,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1900,"MARRIED",10,1986,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",9,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,74,"ZN","services for the population and transport services"
"MALE",61,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,700,"MARRIED",6,1977,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,92,"ZN","services for the population and transport services"
"FEMALE",46,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",NA,1000,"MARRIED",2,1987,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,69,"HU","services for the population and transport services"
"FEMALE",31,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","FARMER",0,182,"MARRIED",8,1999,NA,NA,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,68,"HU","services for the population and transport services"
"FEMALE",25,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,950,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",178,56,"MF","services for the population and transport services"
"FEMALE",35,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",7,600,"MARRIED",7,2003,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,60,"SM","services for the population and transport services"
"MALE",50,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",NA,500,"MARRIED",11,1987,NA,NA,"MOSTLY SATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,70,"UG","services for the population and transport services"
"MALE",61,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,750,"MARRIED",8,1978,NA,NA,"MIXED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,98,"IL","services for the population and transport services"
"MALE",37,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1050,"MARRIED",3,2005,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,90,"HU","services for the population and transport services"
"MALE",37,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,4000,"MARRIED",8,1998,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,85,"UG","services for the population and transport services"
"FEMALE",34,"URBAN BELOW 20,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,NA,"MARRIED",8,1997,NA,NA,"PLEASED",NA,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"GN","services for the population and transport services"
"FEMALE",52,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",2,270,"MARRIED",10,1982,NA,NA,"PLEASED",8,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",3,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,48,"GT","services for the population and transport services"
"FEMALE",62,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",12,802,"MARRIED",3,1970,NA,NA,"MIXED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,69,"HB","services for the population and transport services"
"MALE",41,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,500,"MARRIED",4,1992,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,95,"GN","services for the population and transport services"
"FEMALE",56,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"WIDOWED",7,1976,8,2001,"MIXED",NA,"IT`S DIFFICULT TO TELL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,55,"SM","services for the population and transport services"
"FEMALE",24,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,616,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,50,"WF","services for the population and transport services"
"FEMALE",37,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2200,"MARRIED",6,1992,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,54,"GT","services for the population and transport services"
"MALE",55,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",8,1985,NA,NA,"PLEASED",5,"IT`S DIFFICULT TO TELL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,99,"PI","services for the population and transport services"
"FEMALE",34,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",9,1996,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,69,"DB","services for the population and transport services"
"FEMALE",35,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",11,NA,"MARRIED",4,1997,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",8,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,80,"SC","services for the population and transport services"
"FEMALE",23,"URBAN 200,000-500,000","Lubuskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",6,1100,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",12,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,60,"PI","services for the population and transport services"
"FEMALE",34,"URBAN 100,000-200,000","Podkarpackie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",NA,2500,"MARRIED",9,2000,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"ZN","services for the population and transport services"
"FEMALE",60,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,1300,"MARRIED",4,1977,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,59,"QC","services for the population and transport services"
"MALE",23,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",187,86,"PX","services for the population and transport services"
"FEMALE",58,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","RETIRED",24,1100,"MARRIED",12,2010,NA,NA,"MOSTLY SATISFIED",8,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"SC","services for the population and transport services"
"FEMALE",24,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,NA,"MARRIED",6,2008,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",0,"YES",20,"NO","NO",NA,NA,"NO",NA,NA,"NONE",170,50,"WF","services for the population and transport services"
"FEMALE",51,"RURAL AREAS","Malopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",6,1979,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,68,"WF","services for the population and transport services"
"MALE",54,"URBAN 200,000-500,000","Malopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",6,2000,"MARRIED",4,1978,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,76,"LI","services for the population and transport services"
"FEMALE",32,"URBAN 100,000-200,000","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1600,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"YES",17,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,54,"FE","services for the population and transport services"
"FEMALE",34,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,2400,"MARRIED",8,2000,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,59,"DB","services for the population and transport services"
"FEMALE",24,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1600,"DIVORCED",3,2007,12,2010,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","MORE THAN 2 YEARS","FRANCE","ACTIVE",176,69,"OV","services for the population and transport services"
"MALE",58,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1500,"MARRIED",10,1973,NA,NA,"PLEASED",7,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,90,"WF","services for the population and transport services"
"FEMALE",24,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,400,"MARRIED",4,2007,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"FE","services for the population and transport services"
"MALE",29,"URBAN 200,000-500,000","Warminsko-mazurskie","SECONDARY",NA,NA,2000,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",20,"YES","YES","YES","11","NO",NA,NA,"PASSIVE",165,70,"OV","services for the population and transport services"
"FEMALE",65,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",11,1700,"WIDOWED",10,1969,11,2008,"MOSTLY SATISFIED",14,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,65,"SC","services for the population and transport services"
"FEMALE",57,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",10,1975,NA,NA,"UNHAPPY",14,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,100,"HU","services for the population and transport services"
"FEMALE",47,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"WIDOWED",6,1990,6,1993,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"IS","services for the population and transport services"
"FEMALE",60,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","RETIRED",NA,960,"WIDOWED",4,1970,2,2009,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,70,"SC","services for the population and transport services"
"MALE",42,"URBAN 100,000-200,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,3700,"MARRIED",6,1993,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",187,80,"GN","services for the population and transport services"
"FEMALE",42,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",3,1991,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,68,"UG","services for the population and transport services"
"MALE",36,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1750,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"YES",25,"YES","YES","NO",NA,"NO",NA,NA,"NONE",171,76,"SM","services for the population and transport services"
"MALE",69,"URBAN BELOW 20,000","Lubelskie","SECONDARY","RETIRED",NA,1200,"MARRIED",12,1969,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"PF","services for the population and transport services"
"MALE",53,"URBAN BELOW 20,000","Lodzkie","SECONDARY","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",14,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,94,"MF","services for the population and transport services"
"MALE",62,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1000,"MARRIED",9,1972,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,78,"ZN","services for the population and transport services"
"FEMALE",33,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY",NA,3,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,72,"HB","services for the population and transport services"
"FEMALE",44,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1200,"MARRIED",1,1993,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",24,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",172,100,"PI","services for the population and transport services"
"FEMALE",55,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",8,1977,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"HO","services for the population and transport services"
"FEMALE",28,"RURAL AREAS","Lubelskie","SECONDARY","SELF-EMPLOYED",0,1800,"MARRIED",2,2008,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"MF","services for the population and transport services"
"FEMALE",21,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",164,57,"ZV","services for the population and transport services"
"FEMALE",64,"URBAN 100,000-200,000","Pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,910,"MARRIED",4,1970,NA,NA,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"IW","services for the population and transport services"
"FEMALE",22,"RURAL AREAS","Mazowieckie","SECONDARY","PUPIL OR STUDENT",0,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,54,"GC","services for the population and transport services"
"MALE",53,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1580,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,78,"ZN","services for the population and transport services"
"FEMALE",55,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",0,600,"WIDOWED",8,1979,9,2008,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,65,"MF","services for the population and transport services"
"FEMALE",55,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,500,"MARRIED",9,1976,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,80,"MF","services for the population and transport services"
"MALE",32,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1400,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",179,80,"UG","services for the population and transport services"
"FEMALE",58,"URBAN 100,000-200,000","Opolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",9,1977,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"IL","services for the population and transport services"
"MALE",35,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"MIXED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",12,"YES",20,"YES","YES",NA,NA,"NO",NA,NA,"NONE",170,70,"QC","services for the population and transport services"
"FEMALE",37,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",2,1996,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,110,"AG","services for the population and transport services"
"MALE",76,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",7,1200,"WIDOWED",12,1970,2,1992,"MIXED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,70,"WF","services for the population and transport services"
"FEMALE",45,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1300,"DIVORCED",6,1998,9,2010,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,66,"ZN","services for the population and transport services"
"MALE",28,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","SELF-EMPLOYED",0,1300,"MARRIED",7,2010,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,90,"DH","services for the population and transport services"
"MALE",25,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","UNEMPLOYED",7,NA,"SINGLE",NA,NA,NA,NA,"MIXED",2,"IT`S DIFFICULT TO TELL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,88,"WF","services for the population and transport services"
"FEMALE",54,"URBAN BELOW 20,000","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1000,"WIDOWED",8,1979,1,2011,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",157,70,"ZN","services for the population and transport services"
"FEMALE",77,"URBAN 20,000-100,000","Pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1118,"WIDOWED",9,NA,10,2005,"PLEASED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,58,"OV","services for the population and transport services"
"FEMALE",36,"URBAN 20,000-100,000","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",4,2000,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,57,"AG","services for the population and transport services"
"FEMALE",51,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1040,"MARRIED",6,1984,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,67,"DH","services for the population and transport services"
"FEMALE",63,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","RETIRED",24,1200,"WIDOWED",10,1968,11,1987,"MOSTLY SATISFIED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,56,"UG","services for the population and transport services"
"FEMALE",45,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,3000,"MARRIED",1,1987,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,58,"BW","services for the population and transport services"
"FEMALE",62,"URBAN BELOW 20,000","Lubelskie","VOCATIONAL/GRAMMAR","RETIRED",NA,630,"MARRIED",3,1968,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,85,"PF","services for the population and transport services"
"MALE",45,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,640,"DIVORCED",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"GA","services for the population and transport services"
"FEMALE",64,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","RETIRED",NA,870,"WIDOWED",12,1972,7,1999,"MIXED",7,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",7,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",164,82,"BW","services for the population and transport services"
"MALE",55,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","SELF-EMPLOYED",NA,3000,"MARRIED",6,1976,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",170,80,"HO","services for the population and transport services"
"MALE",51,"URBAN 200,000-500,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",8,1987,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",166,75,"AG","services for the population and transport services"
