"age","income","sex","region"
49,5000,"FEMALE","Malopolskie"
25,1116,"FEMALE","Kujawsko-pomorskie"
45,1200,"FEMALE","Kujawsko-pomorskie"
62,500,"FEMALE","Slaskie"
52,1900,"FEMALE","Mazowieckie"
58,3800,"FEMALE","Podkarpackie"
45,3300,"MALE","Wielkopolskie"
34,1000,"FEMALE","Warminsko-mazurskie"
37,4000,"FEMALE","Mazowieckie"
25,1000,"MALE","Mazowieckie"
53,600,"MALE","Malopolskie"
61,1900,"MALE","Lodzkie"
51,620,"MALE","Slaskie"
39,604,"MALE","Podkarpackie"
43,3000,"FEMALE","Pomorskie"
52,1800,"MALE","Warminsko-mazurskie"
89,1000,"FEMALE","Warminsko-mazurskie"
50,1300,"MALE","Kujawsko-pomorskie"
81,1550,"FEMALE","Wielkopolskie"
62,790,"FEMALE","Zachodnio-pomorskie"
29,3500,"MALE","Zachodnio-pomorskie"
72,700,"FEMALE","Malopolskie"
36,1500,"MALE","Podkarpackie"
70,1500,"FEMALE","Warminsko-mazurskie"
83,2700,"FEMALE","Podlaskie"
49,800,"FEMALE","Mazowieckie"
30,400,"FEMALE","Mazowieckie"
58,1200,"MALE","Mazowieckie"
38,2500,"MALE","Warminsko-mazurskie"
41,1000,"FEMALE","Wielkopolskie"
31,1800,"FEMALE","Warminsko-mazurskie"
66,840,"FEMALE","Slaskie"
58,2300,"MALE","Lubelskie"
38,2500,"MALE","Lodzkie"
56,240,"FEMALE","Slaskie"
55,3000,"MALE","Dolnoslaskie"
21,500,"FEMALE","Malopolskie"
86,1260,"FEMALE","Mazowieckie"
70,1300,"FEMALE","Kujawsko-pomorskie"
83,890,"FEMALE","Swietokrzyskie"
58,500,"FEMALE","Lubelskie"
34,1400,"FEMALE","Podlaskie"
35,1800,"FEMALE","Wielkopolskie"
75,1200,"FEMALE","Kujawsko-pomorskie"
53,2000,"MALE","Wielkopolskie"
73,2000,"MALE","Pomorskie"
34,8255,"FEMALE","Pomorskie"
61,800,"MALE","Malopolskie"
22,2000,"MALE","Opolskie"
27,500,"FEMALE","Dolnoslaskie"
58,3600,"MALE","Malopolskie"
83,800,"MALE","Zachodnio-pomorskie"
44,2000,"MALE","Mazowieckie"
62,1400,"MALE","Podlaskie"
55,3000,"FEMALE","Dolnoslaskie"
49,690,"FEMALE","Podkarpackie"
68,700,"FEMALE","Dolnoslaskie"
75,1480,"FEMALE","Warminsko-mazurskie"
65,1450,"FEMALE","Zachodnio-pomorskie"
40,2800,"FEMALE","Mazowieckie"
76,1222,"MALE","Lodzkie"
48,6500,"MALE","Mazowieckie"
40,1250,"FEMALE","Opolskie"
61,1030,"FEMALE","Lodzkie"
78,1600,"MALE","Zachodnio-pomorskie"
22,900,"FEMALE","Lodzkie"
31,2000,"MALE","Pomorskie"
50,1500,"FEMALE","Warminsko-mazurskie"
66,1800,"MALE","Kujawsko-pomorskie"
48,520,"FEMALE","Mazowieckie"
77,500,"FEMALE","Lubuskie"
40,1000,"FEMALE","Mazowieckie"
23,1500,"FEMALE","Pomorskie"
67,820,"FEMALE","Slaskie"
84,1300,"MALE","Malopolskie"
46,1000,"FEMALE","Swietokrzyskie"
55,600,"MALE","Zachodnio-pomorskie"
27,1200,"MALE","Wielkopolskie"
54,1600,"FEMALE","Zachodnio-pomorskie"
27,1900,"MALE","Mazowieckie"
65,2450,"FEMALE","Wielkopolskie"
40,600,"FEMALE","Malopolskie"
29,1129,"FEMALE","Warminsko-mazurskie"
60,2800,"FEMALE","Zachodnio-pomorskie"
57,2900,"FEMALE","Mazowieckie"
53,1700,"MALE","Mazowieckie"
58,680,"MALE","Podkarpackie"
32,3700,"MALE","Zachodnio-pomorskie"
68,1200,"FEMALE","Slaskie"
18,120,"MALE","Opolskie"
41,1500,"MALE","Slaskie"
29,2300,"MALE","Lubuskie"
56,900,"FEMALE","Mazowieckie"
39,3000,"MALE","Dolnoslaskie"
31,1800,"FEMALE","Pomorskie"
41,600,"FEMALE","Dolnoslaskie"
72,780,"MALE","Lubelskie"
36,2400,"MALE","Dolnoslaskie"
61,952,"FEMALE","Kujawsko-pomorskie"
43,3500,"MALE","Slaskie"
77,800,"FEMALE","Lubelskie"
70,1100,"FEMALE","Lodzkie"
46,2000,"MALE","Podkarpackie"
19,2000,"MALE","Opolskie"
78,1500,"FEMALE","Zachodnio-pomorskie"
62,1500,"MALE","Mazowieckie"
66,1600,"MALE","Kujawsko-pomorskie"
59,1600,"FEMALE","Zachodnio-pomorskie"
69,1500,"FEMALE","Wielkopolskie"
65,1200,"MALE","Wielkopolskie"
29,2800,"FEMALE","Wielkopolskie"
45,1600,"FEMALE","Slaskie"
57,2800,"FEMALE","Opolskie"
58,1150,"FEMALE","Lodzkie"
75,1500,"MALE","Mazowieckie"
48,300,"FEMALE","Zachodnio-pomorskie"
40,1000,"FEMALE","Lubelskie"
36,1600,"FEMALE","Lodzkie"
56,1300,"FEMALE","Lodzkie"
48,1000,"FEMALE","Podkarpackie"
67,700,"FEMALE","Mazowieckie"
65,1702,"FEMALE","Malopolskie"
54,1000,"MALE","Dolnoslaskie"
38,2500,"MALE","Lodzkie"
58,2000,"FEMALE","Slaskie"
58,1500,"MALE","Opolskie"
25,400,"FEMALE","Wielkopolskie"
49,2000,"FEMALE","Mazowieckie"
18,360,"MALE","Podlaskie"
38,1200,"MALE","Mazowieckie"
71,800,"MALE","Malopolskie"
76,800,"FEMALE","Zachodnio-pomorskie"
37,950,"FEMALE","Warminsko-mazurskie"
74,890,"FEMALE","Warminsko-mazurskie"
62,1280,"FEMALE","Podlaskie"
75,630,"FEMALE","Mazowieckie"
56,2800,"MALE","Malopolskie"
59,110,"FEMALE","Mazowieckie"
91,820,"FEMALE","Opolskie"
23,2500,"FEMALE","Lubuskie"
56,900,"FEMALE","Dolnoslaskie"
81,1450,"FEMALE","Slaskie"
55,780,"FEMALE","Kujawsko-pomorskie"
28,1800,"MALE","Swietokrzyskie"
37,1900,"MALE","Mazowieckie"
26,3500,"FEMALE","Wielkopolskie"
22,700,"MALE","Pomorskie"
62,1300,"FEMALE","Podlaskie"
65,1200,"FEMALE","Swietokrzyskie"
55,680,"MALE","Swietokrzyskie"
27,1000,"MALE","Mazowieckie"
31,1800,"FEMALE","Kujawsko-pomorskie"
77,1100,"FEMALE","Slaskie"
45,400,"MALE","Podkarpackie"
83,250,"FEMALE","Podkarpackie"
68,700,"FEMALE","Wielkopolskie"
55,3100,"MALE","Podkarpackie"
21,1300,"MALE","Slaskie"
86,1260,"FEMALE","Pomorskie"
43,1200,"MALE","Lubelskie"
60,1466,"FEMALE","Pomorskie"
38,2000,"MALE","Slaskie"
63,1400,"MALE","Lubuskie"
66,1200,"FEMALE","Slaskie"
34,2000,"MALE","Slaskie"
34,700,"FEMALE","Warminsko-mazurskie"
57,2000,"FEMALE","Swietokrzyskie"
56,1300,"FEMALE","Swietokrzyskie"
54,300,"MALE","Lubuskie"
61,750,"FEMALE","Podlaskie"
37,1200,"FEMALE","Pomorskie"
37,1500,"FEMALE","Dolnoslaskie"
43,3000,"FEMALE","Kujawsko-pomorskie"
59,1392,"MALE","Malopolskie"
52,2000,"FEMALE","Mazowieckie"
47,2000,"MALE","Lubelskie"
37,950,"FEMALE","Lubuskie"
67,610,"FEMALE","Lodzkie"
58,800,"FEMALE","Mazowieckie"
51,650,"MALE","Swietokrzyskie"
64,1270,"MALE","Pomorskie"
62,1500,"FEMALE","Opolskie"
25,2500,"FEMALE","Mazowieckie"
67,1750,"FEMALE","Slaskie"
52,1800,"MALE","Podkarpackie"
77,720,"MALE","Warminsko-mazurskie"
51,600,"FEMALE","Pomorskie"
61,1400,"FEMALE","Zachodnio-pomorskie"
55,1500,"FEMALE","Wielkopolskie"
51,1500,"MALE","Dolnoslaskie"
31,1500,"MALE","Kujawsko-pomorskie"
48,2500,"FEMALE","Pomorskie"
61,3500,"MALE","Pomorskie"
61,1000,"FEMALE","Podkarpackie"
34,2000,"MALE","Dolnoslaskie"
58,900,"MALE","Slaskie"
60,1680,"FEMALE","Malopolskie"
65,2500,"FEMALE","Slaskie"
73,720,"FEMALE","Malopolskie"
28,4500,"FEMALE","Malopolskie"
24,600,"FEMALE","Slaskie"
41,600,"FEMALE","Dolnoslaskie"
36,15000,"FEMALE","Mazowieckie"
35,1500,"FEMALE","Lodzkie"
59,1000,"FEMALE","Podkarpackie"
64,2000,"FEMALE","Podlaskie"
55,1200,"FEMALE","Wielkopolskie"
46,2000,"MALE","Podkarpackie"
63,1200,"FEMALE","Kujawsko-pomorskie"
76,1200,"FEMALE","Kujawsko-pomorskie"
54,1600,"FEMALE","Slaskie"
79,700,"FEMALE","Podkarpackie"
81,1200,"FEMALE","Swietokrzyskie"
73,1600,"MALE","Slaskie"
23,1500,"MALE","Lubuskie"
73,700,"FEMALE","Mazowieckie"
39,2000,"MALE","Pomorskie"
63,1100,"FEMALE","Opolskie"
61,1080,"FEMALE","Zachodnio-pomorskie"
86,1200,"FEMALE","Warminsko-mazurskie"
42,1850,"MALE","Wielkopolskie"
54,7000,"FEMALE","Slaskie"
35,1500,"MALE","Slaskie"
66,1300,"FEMALE","Slaskie"
43,860,"MALE","Pomorskie"
30,1500,"MALE","Podkarpackie"
49,1620,"FEMALE","Podkarpackie"
89,1100,"MALE","Warminsko-mazurskie"
85,1500,"FEMALE","Slaskie"
30,2000,"FEMALE","Dolnoslaskie"
84,840,"FEMALE","Dolnoslaskie"
76,1600,"FEMALE","Malopolskie"
61,952,"MALE","Pomorskie"
27,1500,"FEMALE","Wielkopolskie"
55,310,"MALE","Mazowieckie"
71,725,"FEMALE","Mazowieckie"
53,700,"FEMALE","Dolnoslaskie"
76,810,"FEMALE","Warminsko-mazurskie"
43,4000,"MALE","Pomorskie"
63,2000,"MALE","Lodzkie"
57,1450,"FEMALE","Lubelskie"
45,2000,"FEMALE","Zachodnio-pomorskie"
69,890,"FEMALE","Opolskie"
53,1800,"FEMALE","Malopolskie"
55,2500,"MALE","Malopolskie"
56,1500,"MALE","Opolskie"
80,1600,"FEMALE","Malopolskie"
54,1500,"MALE","Opolskie"
25,1800,"MALE","Lodzkie"
67,1300,"FEMALE","Malopolskie"
50,1200,"MALE","Kujawsko-pomorskie"
46,2900,"FEMALE","Podlaskie"
74,600,"FEMALE","Lubuskie"
21,1500,"MALE","Lodzkie"
55,680,"MALE","Lubuskie"
46,1000,"MALE","Warminsko-mazurskie"
33,5000,"FEMALE","Pomorskie"
31,1500,"MALE","Podlaskie"
60,1000,"FEMALE","Lubelskie"
80,1876,"FEMALE","Podkarpackie"
38,2800,"FEMALE","Mazowieckie"
78,1100,"FEMALE","Lodzkie"
27,1200,"FEMALE","Mazowieckie"
61,1150,"FEMALE","Podlaskie"
57,2800,"MALE","Mazowieckie"
88,950,"FEMALE","Podkarpackie"
85,1500,"FEMALE","Mazowieckie"
49,580,"FEMALE","Lodzkie"
27,1100,"MALE","Wielkopolskie"
37,2500,"MALE","Opolskie"
63,1170,"FEMALE","Kujawsko-pomorskie"
52,750,"MALE","Lubuskie"
80,600,"FEMALE","Slaskie"
76,1200,"FEMALE","Kujawsko-pomorskie"
32,1400,"FEMALE","Slaskie"
66,2619,"MALE","Warminsko-mazurskie"
51,1300,"FEMALE","Slaskie"
73,1000,"MALE","Mazowieckie"
63,3000,"MALE","Slaskie"
70,900,"MALE","Lubuskie"
57,3000,"MALE","Kujawsko-pomorskie"
45,1500,"MALE","Lubuskie"
62,2500,"MALE","Slaskie"
79,1000,"FEMALE","Slaskie"
55,1500,"FEMALE","Mazowieckie"
41,1100,"MALE","Lubuskie"
90,1200,"FEMALE","Warminsko-mazurskie"
87,1700,"MALE","Podkarpackie"
29,3500,"MALE","Mazowieckie"
57,860,"FEMALE","Wielkopolskie"
51,500,"FEMALE","Kujawsko-pomorskie"
56,444,"MALE","Swietokrzyskie"
42,5000,"MALE","Slaskie"
85,1900,"FEMALE","Slaskie"
28,2000,"MALE","Warminsko-mazurskie"
51,2540,"FEMALE","Malopolskie"
22,1100,"FEMALE","Dolnoslaskie"
21,1300,"MALE","Wielkopolskie"
37,3000,"MALE","Lodzkie"
38,2000,"FEMALE","Kujawsko-pomorskie"
43,3000,"MALE","Lubuskie"
36,1500,"MALE","Mazowieckie"
68,1600,"MALE","Swietokrzyskie"
67,600,"FEMALE","Podkarpackie"
47,2800,"MALE","Slaskie"
59,2500,"MALE","Opolskie"
58,1200,"FEMALE","Lubelskie"
61,790,"FEMALE","Lubelskie"
31,2000,"MALE","Lodzkie"
24,2000,"MALE","Mazowieckie"
55,900,"FEMALE","Lubelskie"
71,1400,"MALE","Wielkopolskie"
70,915,"FEMALE","Lodzkie"
27,1100,"MALE","Podkarpackie"
34,600,"MALE","Swietokrzyskie"
29,1500,"FEMALE","Malopolskie"
26,1670,"FEMALE","Wielkopolskie"
31,2000,"MALE","Lodzkie"
35,3500,"FEMALE","Slaskie"
69,700,"MALE","Lubelskie"
36,1800,"MALE","Malopolskie"
68,2600,"MALE","Opolskie"
86,800,"FEMALE","Dolnoslaskie"
38,1200,"MALE","Podkarpackie"
70,890,"FEMALE","Pomorskie"
63,2800,"MALE","Dolnoslaskie"
82,910,"MALE","Swietokrzyskie"
36,2850,"MALE","Kujawsko-pomorskie"
57,2200,"MALE","Opolskie"
85,2000,"MALE","Slaskie"
58,600,"FEMALE","Lodzkie"
62,900,"FEMALE","Opolskie"
50,1300,"FEMALE","Podlaskie"
24,1200,"MALE","Mazowieckie"
63,660,"FEMALE","Mazowieckie"
70,1100,"FEMALE","Opolskie"
57,720,"MALE","Malopolskie"
56,2000,"FEMALE","Lubuskie"
69,1500,"MALE","Podkarpackie"
41,3300,"MALE","Malopolskie"
76,2400,"MALE","Mazowieckie"
70,1100,"MALE","Malopolskie"
70,1800,"MALE","Wielkopolskie"
60,726,"MALE","Kujawsko-pomorskie"
78,1450,"FEMALE","Slaskie"
78,1200,"FEMALE","Opolskie"
27,1200,"FEMALE","Zachodnio-pomorskie"
48,1000,"MALE","Slaskie"
65,1500,"FEMALE","Wielkopolskie"
51,1800,"MALE","Warminsko-mazurskie"
66,1200,"FEMALE","Lodzkie"
43,1500,"MALE","Mazowieckie"
18,300,"FEMALE","Wielkopolskie"
55,580,"MALE","Warminsko-mazurskie"
32,1200,"FEMALE","Wielkopolskie"
47,3000,"MALE","Warminsko-mazurskie"
73,1000,"FEMALE","Podkarpackie"
22,616,"FEMALE","Lubuskie"
45,900,"FEMALE","Pomorskie"
31,1300,"FEMALE","Kujawsko-pomorskie"
22,600,"FEMALE","Zachodnio-pomorskie"
31,3200,"MALE","Dolnoslaskie"
79,1050,"FEMALE","Lubelskie"
31,182,"FEMALE","Malopolskie"
66,800,"FEMALE","Lubelskie"
21,1300,"MALE","Wielkopolskie"
62,1000,"MALE","Malopolskie"
62,900,"FEMALE","Swietokrzyskie"
85,2000,"MALE","Lubelskie"
43,440,"MALE","Mazowieckie"
84,840,"FEMALE","Podlaskie"
35,400,"FEMALE","Lodzkie"
75,1000,"MALE","Lodzkie"
81,1040,"FEMALE","Warminsko-mazurskie"
63,2500,"FEMALE","Mazowieckie"
57,700,"MALE","Podkarpackie"
37,1800,"FEMALE","Malopolskie"
49,600,"FEMALE","Pomorskie"
41,3500,"FEMALE","Zachodnio-pomorskie"
63,600,"FEMALE","Malopolskie"
51,450,"MALE","Dolnoslaskie"
47,1700,"FEMALE","Slaskie"
33,1000,"FEMALE","Wielkopolskie"
88,2000,"MALE","Warminsko-mazurskie"
33,2500,"MALE","Pomorskie"
49,2000,"FEMALE","Zachodnio-pomorskie"
44,468,"FEMALE","Slaskie"
80,1700,"FEMALE","Pomorskie"
45,5000,"MALE","Mazowieckie"
36,200,"FEMALE","Pomorskie"
72,1760,"FEMALE","Lubuskie"
59,2300,"FEMALE","Opolskie"
74,700,"MALE","Podlaskie"
76,1200,"FEMALE","Kujawsko-pomorskie"
83,1230,"FEMALE","Lubelskie"
50,1000,"FEMALE","Dolnoslaskie"
20,800,"MALE","Dolnoslaskie"
36,300,"FEMALE","Lubelskie"
37,4000,"FEMALE","Lodzkie"
63,1100,"FEMALE","Slaskie"
78,900,"MALE","Wielkopolskie"
65,1200,"FEMALE","Swietokrzyskie"
64,1700,"MALE","Lodzkie"
70,680,"FEMALE","Lodzkie"
46,2000,"MALE","Dolnoslaskie"
72,1300,"FEMALE","Dolnoslaskie"
75,1100,"FEMALE","Pomorskie"
48,850,"FEMALE","Swietokrzyskie"
26,1500,"MALE","Lodzkie"
27,1250,"FEMALE","Lubuskie"
65,1500,"FEMALE","Pomorskie"
27,1100,"MALE","Wielkopolskie"
50,1800,"FEMALE","Wielkopolskie"
55,500,"FEMALE","Dolnoslaskie"
27,4500,"MALE","Wielkopolskie"
64,700,"FEMALE","Podkarpackie"
88,1950,"FEMALE","Swietokrzyskie"
21,377,"FEMALE","Swietokrzyskie"
21,490,"FEMALE","Wielkopolskie"
32,3000,"MALE","Pomorskie"
38,2000,"MALE","Lubelskie"
63,1000,"FEMALE","Dolnoslaskie"
56,750,"MALE","Kujawsko-pomorskie"
22,1200,"MALE","Mazowieckie"
64,1270,"FEMALE","Podkarpackie"
64,1450,"FEMALE","Pomorskie"
46,1200,"MALE","Kujawsko-pomorskie"
53,3500,"MALE","Mazowieckie"
35,3500,"FEMALE","Dolnoslaskie"
66,2400,"MALE","Slaskie"
82,850,"MALE","Malopolskie"
86,600,"FEMALE","Warminsko-mazurskie"
87,1050,"MALE","Swietokrzyskie"
21,640,"FEMALE","Mazowieckie"
21,300,"MALE","Malopolskie"
61,1700,"MALE","Lodzkie"
41,5000,"MALE","Podlaskie"
80,1350,"FEMALE","Warminsko-mazurskie"
56,1700,"FEMALE","Lodzkie"
51,500,"MALE","Lubelskie"
80,900,"FEMALE","Kujawsko-pomorskie"
44,300,"MALE","Opolskie"
36,1800,"MALE","Lodzkie"
60,1200,"MALE","Swietokrzyskie"
25,2400,"FEMALE","Mazowieckie"
40,2000,"FEMALE","Lodzkie"
29,500,"FEMALE","Zachodnio-pomorskie"
66,2000,"FEMALE","Pomorskie"
39,3500,"FEMALE","Mazowieckie"
73,750,"MALE","Kujawsko-pomorskie"
26,1400,"FEMALE","Lodzkie"
54,2500,"MALE","Dolnoslaskie"
47,3000,"FEMALE","Lubuskie"
27,1000,"MALE","Pomorskie"
34,3100,"FEMALE","Pomorskie"
56,750,"MALE","Podkarpackie"
40,3260,"MALE","Warminsko-mazurskie"
28,1700,"MALE","Warminsko-mazurskie"
96,800,"FEMALE","Podlaskie"
53,1200,"FEMALE","Slaskie"
32,1800,"MALE","Pomorskie"
54,1800,"MALE","Podlaskie"
77,990,"FEMALE","Opolskie"
56,750,"MALE","Podkarpackie"
32,800,"FEMALE","Lubelskie"
68,1200,"MALE","Mazowieckie"
33,3000,"MALE","Pomorskie"
39,1637,"FEMALE","Podlaskie"
46,1300,"FEMALE","Podlaskie"
60,1050,"FEMALE","Swietokrzyskie"
55,1500,"FEMALE","Mazowieckie"
25,300,"FEMALE","Podkarpackie"
85,2180,"FEMALE","Lubelskie"
49,2500,"MALE","Zachodnio-pomorskie"
51,3200,"MALE","Dolnoslaskie"
65,1700,"MALE","Swietokrzyskie"
68,900,"FEMALE","Lodzkie"
62,3000,"FEMALE","Lodzkie"
80,1600,"MALE","Podlaskie"
75,850,"MALE","Lubelskie"
58,680,"FEMALE","Podkarpackie"
63,3000,"MALE","Lodzkie"
83,1000,"MALE","Podkarpackie"
30,1050,"MALE","Dolnoslaskie"
47,1700,"FEMALE","Slaskie"
67,800,"FEMALE","Mazowieckie"
62,3000,"MALE","Pomorskie"
42,1000,"FEMALE","Mazowieckie"
30,5000,"MALE","Mazowieckie"
29,3000,"MALE","Wielkopolskie"
46,2600,"FEMALE","Slaskie"
83,800,"FEMALE","Podlaskie"
68,1700,"FEMALE","Lubelskie"
52,1900,"FEMALE","Dolnoslaskie"
60,1200,"FEMALE","Podlaskie"
32,2600,"MALE","Zachodnio-pomorskie"
63,1200,"FEMALE","Podkarpackie"
58,1600,"FEMALE","Lodzkie"
30,200,"FEMALE","Lubelskie"
69,1370,"MALE","Wielkopolskie"
39,600,"FEMALE","Malopolskie"
40,1700,"FEMALE","Opolskie"
80,600,"FEMALE","Mazowieckie"
22,1000,"FEMALE","Kujawsko-pomorskie"
33,6000,"MALE","Wielkopolskie"
51,450,"MALE","Lodzkie"
27,380,"FEMALE","Dolnoslaskie"
32,2800,"FEMALE","Kujawsko-pomorskie"
44,2500,"MALE","Dolnoslaskie"
47,1000,"MALE","Lubelskie"
30,2200,"FEMALE","Kujawsko-pomorskie"
63,660,"FEMALE","Kujawsko-pomorskie"
51,1500,"FEMALE","Lodzkie"
52,4700,"MALE","Lodzkie"
64,1290,"MALE","Wielkopolskie"
60,1400,"MALE","Lubelskie"
55,2000,"FEMALE","Lubuskie"
54,1200,"MALE","Mazowieckie"
77,860,"MALE","Zachodnio-pomorskie"
59,1500,"FEMALE","Slaskie"
44,1000,"FEMALE","Warminsko-mazurskie"
44,1500,"MALE","Podlaskie"
46,1500,"MALE","Slaskie"
78,1780,"MALE","Pomorskie"
63,1150,"FEMALE","Kujawsko-pomorskie"
83,2000,"MALE","Podlaskie"
34,1800,"FEMALE","Pomorskie"
47,1700,"FEMALE","Slaskie"
78,1600,"FEMALE","Wielkopolskie"
31,2000,"MALE","Lodzkie"
39,2000,"MALE","Malopolskie"
21,2400,"MALE","Kujawsko-pomorskie"
75,1100,"FEMALE","Wielkopolskie"
83,1250,"FEMALE","Podkarpackie"
18,200,"MALE","Wielkopolskie"
63,1200,"FEMALE","Kujawsko-pomorskie"
72,1300,"FEMALE","Lodzkie"
42,950,"MALE","Warminsko-mazurskie"
48,600,"FEMALE","Lodzkie"
63,2800,"FEMALE","Pomorskie"
34,3000,"FEMALE","Slaskie"
46,1000,"FEMALE","Lubuskie"
74,830,"MALE","Malopolskie"
84,1900,"FEMALE","Malopolskie"
39,3500,"FEMALE","Lodzkie"
44,2000,"FEMALE","Swietokrzyskie"
56,900,"FEMALE","Pomorskie"
43,5000,"MALE","Podlaskie"
86,1400,"FEMALE","Swietokrzyskie"
39,560,"FEMALE","Dolnoslaskie"
58,2000,"MALE","Pomorskie"
63,700,"FEMALE","Podlaskie"
37,3000,"MALE","Mazowieckie"
39,1400,"MALE","Lubuskie"
24,1500,"MALE","Podkarpackie"
30,1700,"MALE","Kujawsko-pomorskie"
46,1000,"FEMALE","Slaskie"
43,4000,"MALE","Lubuskie"
67,500,"MALE","Pomorskie"
39,5000,"FEMALE","Pomorskie"
84,1358,"FEMALE","Warminsko-mazurskie"
56,2300,"MALE","Slaskie"
52,740,"FEMALE","Lodzkie"
37,100,"FEMALE","Lubelskie"
60,700,"FEMALE","Podlaskie"
45,815,"FEMALE","Lodzkie"
39,1700,"FEMALE","Mazowieckie"
36,1100,"MALE","Lubuskie"
61,800,"FEMALE","Mazowieckie"
39,2000,"MALE","Lodzkie"
54,3000,"MALE","Dolnoslaskie"
82,825,"FEMALE","Podlaskie"
62,900,"MALE","Podlaskie"
71,800,"FEMALE","Podkarpackie"
81,900,"FEMALE","Mazowieckie"
88,1300,"MALE","Malopolskie"
63,2800,"MALE","Slaskie"
54,500,"MALE","Mazowieckie"
75,1500,"MALE","Mazowieckie"
53,1600,"MALE","Pomorskie"
34,4000,"MALE","Slaskie"
65,700,"FEMALE","Opolskie"
74,870,"FEMALE","Lubelskie"
73,800,"FEMALE","Slaskie"
48,600,"FEMALE","Lodzkie"
21,1200,"MALE","Wielkopolskie"
55,3000,"MALE","Pomorskie"
55,1500,"MALE","Podlaskie"
66,1000,"FEMALE","Slaskie"
61,3000,"MALE","Slaskie"
71,1400,"MALE","Pomorskie"
59,3000,"MALE","Slaskie"
59,1300,"MALE","Kujawsko-pomorskie"
79,1320,"FEMALE","Warminsko-mazurskie"
52,1100,"FEMALE","Pomorskie"
64,700,"FEMALE","Lubelskie"
55,740,"FEMALE","Kujawsko-pomorskie"
78,1100,"FEMALE","Lodzkie"
64,1700,"FEMALE","Malopolskie"
87,1300,"FEMALE","Slaskie"
33,400,"FEMALE","Lodzkie"
65,1890,"MALE","Wielkopolskie"
55,1200,"FEMALE","Slaskie"
73,1440,"FEMALE","Wielkopolskie"
32,525,"MALE","Malopolskie"
61,1150,"FEMALE","Podlaskie"
42,1700,"FEMALE","Swietokrzyskie"
64,1860,"FEMALE","Podkarpackie"
49,5000,"MALE","Mazowieckie"
36,3000,"MALE","Mazowieckie"
71,3000,"FEMALE","Mazowieckie"
50,400,"MALE","Mazowieckie"
63,1700,"FEMALE","Zachodnio-pomorskie"
54,1500,"FEMALE","Slaskie"
90,1200,"MALE","Warminsko-mazurskie"
80,1200,"FEMALE","Warminsko-mazurskie"
62,900,"FEMALE","Warminsko-mazurskie"
28,6000,"MALE","Malopolskie"
25,2300,"MALE","Wielkopolskie"
25,200,"FEMALE","Kujawsko-pomorskie"
45,3000,"FEMALE","Wielkopolskie"
42,2700,"FEMALE","Mazowieckie"
61,1600,"MALE","Dolnoslaskie"
27,1500,"MALE","Lodzkie"
68,600,"FEMALE","Lubelskie"
47,2000,"MALE","Opolskie"
35,1300,"MALE","Pomorskie"
47,2400,"FEMALE","Lodzkie"
62,760,"MALE","Podlaskie"
61,790,"FEMALE","Pomorskie"
53,1700,"MALE","Lubuskie"
52,2000,"FEMALE","Lodzkie"
27,1400,"FEMALE","Swietokrzyskie"
69,2000,"MALE","Malopolskie"
28,3200,"MALE","Mazowieckie"
29,1300,"FEMALE","Zachodnio-pomorskie"
45,1400,"FEMALE","Podlaskie"
64,950,"FEMALE","Kujawsko-pomorskie"
35,2000,"FEMALE","Mazowieckie"
25,1100,"FEMALE","Opolskie"
60,440,"MALE","Slaskie"
53,700,"FEMALE","Zachodnio-pomorskie"
64,1800,"MALE","Mazowieckie"
59,1035,"FEMALE","Zachodnio-pomorskie"
78,2000,"FEMALE","Slaskie"
70,1500,"FEMALE","Mazowieckie"
21,1500,"FEMALE","Slaskie"
64,1500,"FEMALE","Lubelskie"
40,1200,"FEMALE","Pomorskie"
64,1180,"FEMALE","Podkarpackie"
60,1000,"MALE","Malopolskie"
61,5800,"MALE","Dolnoslaskie"
66,970,"MALE","Malopolskie"
73,720,"MALE","Malopolskie"
54,5000,"MALE","Mazowieckie"
59,3500,"FEMALE","Slaskie"
42,380,"FEMALE","Zachodnio-pomorskie"
78,920,"FEMALE","Wielkopolskie"
63,660,"FEMALE","Pomorskie"
61,1200,"FEMALE","Lodzkie"
62,750,"MALE","Slaskie"
72,7000,"MALE","Pomorskie"
57,2000,"MALE","Wielkopolskie"
51,1000,"FEMALE","Mazowieckie"
32,3000,"MALE","Wielkopolskie"
53,700,"FEMALE","Podkarpackie"
60,900,"MALE","Slaskie"
23,2500,"MALE","Kujawsko-pomorskie"
27,2000,"MALE","Lodzkie"
68,1000,"MALE","Podlaskie"
62,800,"FEMALE","Pomorskie"
51,550,"FEMALE","Pomorskie"
42,3000,"MALE","Mazowieckie"
43,1700,"FEMALE","Warminsko-mazurskie"
48,480,"FEMALE","Opolskie"
34,700,"FEMALE","Malopolskie"
27,1000,"MALE","Mazowieckie"
29,2500,"MALE","Slaskie"
39,1800,"FEMALE","Opolskie"
22,631,"FEMALE","Pomorskie"
69,1000,"MALE","Podlaskie"
66,1100,"FEMALE","Mazowieckie"
26,1000,"MALE","Warminsko-mazurskie"
67,840,"FEMALE","Slaskie"
53,2500,"MALE","Slaskie"
66,1500,"MALE","Wielkopolskie"
33,6000,"MALE","Kujawsko-pomorskie"
37,4000,"FEMALE","Mazowieckie"
38,1846,"FEMALE","Podlaskie"
72,900,"FEMALE","Lubelskie"
55,1500,"MALE","Podlaskie"
42,800,"FEMALE","Wielkopolskie"
