"age","income","sex","region"
45,1100,"MALE","Zachodnio-pomorskie"
58,5000,"MALE","Zachodnio-pomorskie"
88,1300,"FEMALE","Kujawsko-pomorskie"
18,NA,"FEMALE","Lodzkie"
31,500,"FEMALE","Pomorskie"
26,1300,"FEMALE","Dolnoslaskie"
28,3000,"MALE","Malopolskie"
21,NA,"MALE","Lubelskie"
62,NA,"MALE","Slaskie"
44,2380,"MALE","Opolskie"
61,700,"FEMALE","Podkarpackie"
57,NA,"FEMALE","Mazowieckie"
55,1500,"MALE","Opolskie"
25,2000,"MALE","Malopolskie"
64,NA,"MALE","Mazowieckie"
37,2700,"MALE","Pomorskie"
39,1400,"MALE","Kujawsko-pomorskie"
50,600,"FEMALE","Mazowieckie"
39,NA,"MALE","Dolnoslaskie"
47,780,"MALE","Warminsko-mazurskie"
46,3000,"MALE","Mazowieckie"
72,NA,"FEMALE","Wielkopolskie"
29,300,"FEMALE","Malopolskie"
27,1500,"MALE","Lubelskie"
58,1100,"MALE","Lubuskie"
38,3000,"MALE","Pomorskie"
40,1500,"FEMALE","Slaskie"
75,1100,"FEMALE","Lodzkie"
79,NA,"MALE","Wielkopolskie"
22,NA,"FEMALE","Kujawsko-pomorskie"
78,1300,"FEMALE","Slaskie"
37,1250,"FEMALE","Lubelskie"
23,1500,"MALE","Mazowieckie"
64,1650,"MALE","Malopolskie"
18,NA,"FEMALE","Pomorskie"
19,NA,"FEMALE","Podkarpackie"
51,650,"FEMALE","Dolnoslaskie"
62,1040,"FEMALE","Lodzkie"
20,NA,"FEMALE","Wielkopolskie"
37,1350,"FEMALE","Slaskie"
43,4000,"MALE","Malopolskie"
19,750,"FEMALE","Pomorskie"
38,NA,"FEMALE","Swietokrzyskie"
52,740,"FEMALE","Lubuskie"
36,4300,"MALE","Mazowieckie"
41,5000,"MALE","Dolnoslaskie"
21,1600,"MALE","Slaskie"
21,NA,"MALE","Pomorskie"
18,NA,"MALE","Zachodnio-pomorskie"
22,NA,"MALE","Mazowieckie"
49,5000,"MALE","Wielkopolskie"
25,1000,"MALE","Mazowieckie"
24,NA,"FEMALE","Kujawsko-pomorskie"
64,856,"FEMALE","Kujawsko-pomorskie"
43,860,"FEMALE","Zachodnio-pomorskie"
28,2500,"FEMALE","Lubelskie"
52,250,"FEMALE","Kujawsko-pomorskie"
46,2500,"FEMALE","Wielkopolskie"
62,NA,"FEMALE","Dolnoslaskie"
57,800,"MALE","Swietokrzyskie"
18,128,"MALE","Pomorskie"
80,1100,"FEMALE","Zachodnio-pomorskie"
34,NA,"MALE","Wielkopolskie"
49,600,"MALE","Mazowieckie"
63,3000,"MALE","Slaskie"
63,2650,"MALE","Dolnoslaskie"
19,NA,"FEMALE","Wielkopolskie"
63,950,"FEMALE","Lodzkie"
66,970,"FEMALE","Kujawsko-pomorskie"
39,2200,"MALE","Malopolskie"
39,1100,"FEMALE","Lodzkie"
49,NA,"MALE","Zachodnio-pomorskie"
62,900,"FEMALE","Slaskie"
23,1000,"MALE","Opolskie"
31,2000,"FEMALE","Malopolskie"
51,2000,"FEMALE","Dolnoslaskie"
58,600,"FEMALE","Lodzkie"
50,NA,"FEMALE","Wielkopolskie"
17,NA,"MALE","Wielkopolskie"
45,1600,"FEMALE","Podkarpackie"
65,1500,"FEMALE","Lubelskie"
45,1500,"MALE","Wielkopolskie"
52,1950,"MALE","Zachodnio-pomorskie"
51,1450,"FEMALE","Dolnoslaskie"
31,1500,"FEMALE","Lubuskie"
39,1300,"MALE","Slaskie"
29,1600,"FEMALE","Mazowieckie"
77,1300,"FEMALE","Swietokrzyskie"
49,NA,"MALE","Lubelskie"
22,NA,"FEMALE","Kujawsko-pomorskie"
43,NA,"FEMALE","Lubelskie"
51,520,"FEMALE","Dolnoslaskie"
49,730,"FEMALE","Mazowieckie"
74,548,"FEMALE","Slaskie"
60,1500,"MALE","Podlaskie"
63,500,"FEMALE","Pomorskie"
56,1300,"MALE","Wielkopolskie"
32,1000,"FEMALE","Lodzkie"
57,1000,"FEMALE","Dolnoslaskie"
40,1400,"FEMALE","Podlaskie"
75,1480,"FEMALE","Warminsko-mazurskie"
44,2000,"MALE","Opolskie"
53,1900,"FEMALE","Swietokrzyskie"
55,NA,"FEMALE","Slaskie"
29,NA,"FEMALE","Kujawsko-pomorskie"
53,2000,"FEMALE","Swietokrzyskie"
55,NA,"FEMALE","Slaskie"
52,1900,"FEMALE","Pomorskie"
53,1600,"MALE","Pomorskie"
54,1031,"FEMALE","Pomorskie"
18,128,"MALE","Malopolskie"
31,1200,"FEMALE","Wielkopolskie"
61,800,"MALE","Lubuskie"
45,600,"FEMALE","Wielkopolskie"
39,3000,"MALE","Dolnoslaskie"
81,1020,"MALE","Slaskie"
19,NA,"MALE","Slaskie"
20,NA,"FEMALE","Pomorskie"
50,1000,"MALE","Swietokrzyskie"
44,680,"FEMALE","Dolnoslaskie"
60,1400,"MALE","Slaskie"
32,3000,"MALE","Mazowieckie"
33,2000,"FEMALE","Zachodnio-pomorskie"
26,NA,"MALE","Wielkopolskie"
76,1685,"MALE","Lubuskie"
50,300,"FEMALE","Zachodnio-pomorskie"
54,800,"MALE","Lubelskie"
17,NA,"MALE","Lubelskie"
77,1000,"MALE","Warminsko-mazurskie"
58,1000,"MALE","Wielkopolskie"
25,1100,"FEMALE","Wielkopolskie"
27,NA,"FEMALE","Zachodnio-pomorskie"
70,2300,"MALE","Dolnoslaskie"
62,1000,"FEMALE","Mazowieckie"
19,NA,"MALE","Mazowieckie"
22,NA,"FEMALE","Malopolskie"
59,1000,"FEMALE","Zachodnio-pomorskie"
67,1500,"FEMALE","Opolskie"
44,1000,"FEMALE","Swietokrzyskie"
60,700,"FEMALE","Lubelskie"
37,1500,"FEMALE","Podlaskie"
59,1500,"MALE","Opolskie"
47,1000,"FEMALE","Lubuskie"
30,1600,"FEMALE","Dolnoslaskie"
33,1000,"MALE","Lodzkie"
63,300,"MALE","Zachodnio-pomorskie"
47,1000,"FEMALE","Lubelskie"
42,NA,"FEMALE","Malopolskie"
47,NA,"FEMALE","Slaskie"
21,NA,"MALE","Mazowieckie"
54,700,"FEMALE","Slaskie"
62,NA,"MALE","Warminsko-mazurskie"
52,1000,"FEMALE","Dolnoslaskie"
59,3700,"MALE","Dolnoslaskie"
28,1500,"MALE","Lodzkie"
65,NA,"FEMALE","Slaskie"
84,840,"MALE","Lubuskie"
19,NA,"MALE","Slaskie"
68,980,"FEMALE","Slaskie"
51,1040,"FEMALE","Lubelskie"
62,NA,"MALE","Warminsko-mazurskie"
50,1000,"MALE","Lubelskie"
80,1000,"FEMALE","Lodzkie"
20,NA,"FEMALE","Swietokrzyskie"
69,800,"FEMALE","Mazowieckie"
42,497,"FEMALE","Warminsko-mazurskie"
56,1300,"FEMALE","Podkarpackie"
86,NA,"FEMALE","Opolskie"
25,300,"FEMALE","Lubelskie"
58,800,"FEMALE","Wielkopolskie"
58,1800,"MALE","Kujawsko-pomorskie"
20,NA,"MALE","Wielkopolskie"
32,1000,"FEMALE","Wielkopolskie"
41,2000,"FEMALE","Zachodnio-pomorskie"
59,1000,"MALE","Wielkopolskie"
54,1000,"FEMALE","Lodzkie"
36,1800,"MALE","Mazowieckie"
37,4000,"FEMALE","Dolnoslaskie"
44,NA,"MALE","Lodzkie"
25,100,"FEMALE","Slaskie"
57,3300,"FEMALE","Mazowieckie"
39,1197,"FEMALE","Mazowieckie"
53,NA,"MALE","Wielkopolskie"
28,NA,"FEMALE","Wielkopolskie"
78,920,"MALE","Wielkopolskie"
21,NA,"MALE","Pomorskie"
19,NA,"FEMALE","Opolskie"
46,1000,"FEMALE","Swietokrzyskie"
48,5000,"FEMALE","Zachodnio-pomorskie"
64,2000,"MALE","Lodzkie"
52,NA,"MALE","Kujawsko-pomorskie"
20,NA,"FEMALE","Mazowieckie"
35,1650,"MALE","Wielkopolskie"
74,NA,"MALE","Lodzkie"
59,8000,"FEMALE","Slaskie"
92,NA,"MALE","Podkarpackie"
64,580,"MALE","Malopolskie"
81,1020,"FEMALE","Warminsko-mazurskie"
29,3000,"FEMALE","Slaskie"
24,2000,"MALE","Mazowieckie"
55,NA,"FEMALE","Zachodnio-pomorskie"
62,NA,"MALE","Mazowieckie"
28,5000,"FEMALE","Dolnoslaskie"
42,1500,"MALE","Mazowieckie"
21,NA,"MALE","Malopolskie"
52,1100,"FEMALE","Dolnoslaskie"
86,870,"MALE","Lubuskie"
54,NA,"MALE","Slaskie"
69,960,"FEMALE","Opolskie"
65,NA,"FEMALE","Slaskie"
63,2400,"MALE","Mazowieckie"
40,2000,"MALE","Lodzkie"
59,1400,"MALE","Malopolskie"
47,1200,"FEMALE","Lubelskie"
75,700,"FEMALE","Podlaskie"
77,990,"FEMALE","Mazowieckie"
51,1500,"FEMALE","Lodzkie"
53,1900,"FEMALE","Pomorskie"
49,NA,"FEMALE","Podkarpackie"
76,1057,"FEMALE","Lodzkie"
70,900,"FEMALE","Mazowieckie"
28,NA,"FEMALE","Wielkopolskie"
66,NA,"FEMALE","Slaskie"
49,600,"FEMALE","Lodzkie"
25,200,"FEMALE","Lubelskie"
60,900,"FEMALE","Podlaskie"
33,NA,"MALE","Wielkopolskie"
91,NA,"FEMALE","Podlaskie"
20,395,"MALE","Warminsko-mazurskie"
62,900,"FEMALE","Slaskie"
35,NA,"MALE","Zachodnio-pomorskie"
19,NA,"FEMALE","Podkarpackie"
81,1550,"MALE","Malopolskie"
28,1900,"MALE","Malopolskie"
62,1297,"FEMALE","Podlaskie"
32,2600,"FEMALE","Mazowieckie"
55,740,"FEMALE","Malopolskie"
58,1500,"MALE","Podkarpackie"
18,200,"MALE","Podkarpackie"
55,3500,"MALE","Wielkopolskie"
39,NA,"MALE","Mazowieckie"
30,525,"FEMALE","Malopolskie"
32,2200,"MALE","Mazowieckie"
77,800,"MALE","Slaskie"
31,1800,"MALE","Mazowieckie"
31,3000,"MALE","Mazowieckie"
19,NA,"FEMALE","Lubelskie"
43,400,"FEMALE","Pomorskie"
28,2000,"FEMALE","Slaskie"
77,1118,"FEMALE","Mazowieckie"
66,1200,"MALE","Lodzkie"
22,1100,"FEMALE","Zachodnio-pomorskie"
22,NA,"MALE","Slaskie"
57,450,"MALE","Mazowieckie"
28,2000,"MALE","Warminsko-mazurskie"
44,8000,"FEMALE","Mazowieckie"
45,2645,"FEMALE","Zachodnio-pomorskie"
40,1500,"FEMALE","Slaskie"
36,2000,"MALE","Zachodnio-pomorskie"
22,NA,"MALE","Kujawsko-pomorskie"
23,NA,"MALE","Podlaskie"
35,2500,"MALE","Mazowieckie"
70,1600,"FEMALE","Mazowieckie"
53,NA,"FEMALE","Slaskie"
43,4000,"MALE","Kujawsko-pomorskie"
25,NA,"FEMALE","Malopolskie"
49,600,"MALE","Mazowieckie"
80,1600,"FEMALE","Dolnoslaskie"
39,3000,"MALE","Dolnoslaskie"
26,1500,"MALE","Lubelskie"
57,NA,"FEMALE","Malopolskie"
57,1200,"FEMALE","Mazowieckie"
52,2400,"FEMALE","Malopolskie"
75,1500,"MALE","Mazowieckie"
37,200,"FEMALE","Lubelskie"
72,1200,"FEMALE","Lubuskie"
19,NA,"FEMALE","Swietokrzyskie"
72,NA,"MALE","Slaskie"
32,500,"FEMALE","Podkarpackie"
20,NA,"FEMALE","Opolskie"
76,1500,"MALE","Malopolskie"
61,836,"FEMALE","Malopolskie"
37,11000,"MALE","Wielkopolskie"
89,1700,"MALE","Warminsko-mazurskie"
44,NA,"FEMALE","Lubelskie"
41,200,"MALE","Lubelskie"
58,NA,"MALE","Pomorskie"
50,2200,"FEMALE","Lubelskie"
24,1100,"FEMALE","Warminsko-mazurskie"
51,400,"FEMALE","Mazowieckie"
20,NA,"FEMALE","Malopolskie"
45,NA,"FEMALE","Lodzkie"
64,NA,"MALE","Mazowieckie"
38,1200,"MALE","Wielkopolskie"
17,NA,"MALE","Swietokrzyskie"
54,700,"FEMALE","Zachodnio-pomorskie"
57,1100,"MALE","Lubelskie"
60,5000,"MALE","Lodzkie"
24,1800,"MALE","Lodzkie"
38,2000,"MALE","Slaskie"
57,2000,"MALE","Opolskie"
57,2000,"FEMALE","Slaskie"
36,NA,"FEMALE","Wielkopolskie"
47,316,"FEMALE","Dolnoslaskie"
58,1500,"FEMALE","Pomorskie"
53,NA,"FEMALE","Warminsko-mazurskie"
77,1400,"FEMALE","Dolnoslaskie"
23,1200,"FEMALE","Podkarpackie"
56,890,"MALE","Warminsko-mazurskie"
67,1700,"FEMALE","Slaskie"
65,2000,"MALE","Lodzkie"
23,1800,"MALE","Slaskie"
71,NA,"FEMALE","Mazowieckie"
20,2000,"MALE","Opolskie"
36,300,"MALE","Malopolskie"
39,NA,"FEMALE","Opolskie"
78,NA,"MALE","Podkarpackie"
60,1300,"FEMALE","Podkarpackie"
74,2500,"FEMALE","Mazowieckie"
26,2500,"MALE","Slaskie"
52,1760,"MALE","Podlaskie"
57,1000,"MALE","Kujawsko-pomorskie"
21,NA,"MALE","Lubelskie"
36,1900,"MALE","Lubuskie"
26,1000,"MALE","Mazowieckie"
60,720,"FEMALE","Zachodnio-pomorskie"
59,1300,"MALE","Wielkopolskie"
47,560,"FEMALE","Wielkopolskie"
33,2000,"FEMALE","Kujawsko-pomorskie"
51,2500,"FEMALE","Malopolskie"
67,1800,"MALE","Mazowieckie"
41,200,"MALE","Lubelskie"
20,NA,"FEMALE","Lodzkie"
77,1100,"FEMALE","Slaskie"
66,860,"MALE","Mazowieckie"
57,2800,"FEMALE","Podkarpackie"
16,NA,"FEMALE","Podkarpackie"
33,400,"MALE","Podlaskie"
27,2000,"MALE","Lodzkie"
57,1500,"FEMALE","Swietokrzyskie"
32,1400,"MALE","Warminsko-mazurskie"
47,1400,"MALE","Podlaskie"
29,1500,"FEMALE","Podlaskie"
70,913,"FEMALE","Zachodnio-pomorskie"
72,820,"FEMALE","Mazowieckie"
16,NA,"FEMALE","Podkarpackie"
32,500,"FEMALE","Wielkopolskie"
51,4500,"MALE","Warminsko-mazurskie"
39,2000,"MALE","Mazowieckie"
52,2600,"MALE","Slaskie"
24,NA,"MALE","Mazowieckie"
31,2000,"MALE","Mazowieckie"
45,NA,"FEMALE","Podkarpackie"
74,1400,"FEMALE","Slaskie"
66,1200,"MALE","Zachodnio-pomorskie"
32,1600,"MALE","Kujawsko-pomorskie"
35,NA,"MALE","Pomorskie"
17,500,"FEMALE","Warminsko-mazurskie"
24,1100,"MALE","Warminsko-mazurskie"
19,NA,"MALE","Kujawsko-pomorskie"
17,1000,"MALE","Opolskie"
72,7000,"MALE","Malopolskie"
57,2700,"MALE","Lodzkie"
24,616,"FEMALE","Lubelskie"
20,NA,"FEMALE","Malopolskie"
58,3500,"FEMALE","Slaskie"
20,NA,"MALE","Warminsko-mazurskie"
57,NA,"FEMALE","Malopolskie"
41,1000,"FEMALE","Wielkopolskie"
58,NA,"MALE","Podkarpackie"
37,NA,"FEMALE","Lubelskie"
27,4500,"FEMALE","Pomorskie"
50,1500,"FEMALE","Dolnoslaskie"
59,1000,"FEMALE","Podkarpackie"
50,1000,"MALE","Wielkopolskie"
75,NA,"FEMALE","Slaskie"
35,NA,"MALE","Opolskie"
65,2400,"MALE","Wielkopolskie"
72,1500,"MALE","Slaskie"
47,NA,"FEMALE","Wielkopolskie"
24,NA,"FEMALE","Kujawsko-pomorskie"
16,NA,"MALE","Lubelskie"
66,2400,"MALE","Dolnoslaskie"
63,NA,"MALE","Zachodnio-pomorskie"
73,NA,"MALE","Slaskie"
61,2800,"FEMALE","Wielkopolskie"
63,1250,"FEMALE","Slaskie"
36,1600,"FEMALE","Dolnoslaskie"
58,NA,"MALE","Pomorskie"
64,3400,"MALE","Pomorskie"
20,NA,"FEMALE","Podlaskie"
64,1290,"FEMALE","Lodzkie"
53,NA,"FEMALE","Lodzkie"
32,1400,"MALE","Warminsko-mazurskie"
36,1900,"FEMALE","Lodzkie"
38,900,"FEMALE","Kujawsko-pomorskie"
24,800,"FEMALE","Lubuskie"
27,1400,"FEMALE","Swietokrzyskie"
44,NA,"FEMALE","Podkarpackie"
50,2200,"FEMALE","Lubelskie"
19,NA,"FEMALE","Lubelskie"
22,NA,"FEMALE","Slaskie"
45,3000,"MALE","Podlaskie"
29,2800,"MALE","Pomorskie"
82,1200,"FEMALE","Swietokrzyskie"
59,2800,"FEMALE","Opolskie"
58,2000,"FEMALE","Lodzkie"
76,NA,"FEMALE","Zachodnio-pomorskie"
57,980,"MALE","Podkarpackie"
53,2500,"MALE","Pomorskie"
61,1400,"MALE","Zachodnio-pomorskie"
36,3500,"MALE","Pomorskie"
40,3160,"MALE","Podkarpackie"
26,1750,"FEMALE","Wielkopolskie"
43,1200,"MALE","Slaskie"
41,1500,"FEMALE","Podlaskie"
58,1500,"MALE","Podkarpackie"
72,730,"FEMALE","Podkarpackie"
28,1500,"FEMALE","Mazowieckie"
68,750,"FEMALE","Malopolskie"
61,1030,"MALE","Lubelskie"
18,NA,"MALE","Swietokrzyskie"
25,1500,"FEMALE","Lodzkie"
57,5000,"MALE","Mazowieckie"
28,2850,"FEMALE","Malopolskie"
63,NA,"FEMALE","Kujawsko-pomorskie"
58,900,"MALE","Mazowieckie"
21,NA,"FEMALE","Slaskie"
37,1900,"FEMALE","Lodzkie"
32,2600,"FEMALE","Wielkopolskie"
52,700,"FEMALE","Lodzkie"
21,NA,"MALE","Mazowieckie"
17,NA,"FEMALE","Lubelskie"
68,700,"FEMALE","Lodzkie"
44,4500,"MALE","Mazowieckie"
25,NA,"MALE","Lubelskie"
55,1500,"FEMALE","Wielkopolskie"
27,3000,"FEMALE","Pomorskie"
89,750,"MALE","Mazowieckie"
31,1800,"FEMALE","Pomorskie"
47,NA,"MALE","Mazowieckie"
36,1800,"MALE","Slaskie"
18,111,"MALE","Pomorskie"
23,1500,"MALE","Mazowieckie"
68,NA,"MALE","Pomorskie"
28,4500,"FEMALE","Pomorskie"
69,NA,"MALE","Slaskie"
57,1036,"FEMALE","Lubuskie"
40,2200,"FEMALE","Wielkopolskie"
71,1000,"MALE","Podkarpackie"
23,1000,"MALE","Lodzkie"
61,400,"MALE","Swietokrzyskie"
60,665,"FEMALE","Slaskie"
22,NA,"MALE","Mazowieckie"
61,1500,"MALE","Pomorskie"
76,900,"FEMALE","Podkarpackie"
63,1300,"MALE","Podkarpackie"
17,NA,"MALE","Podkarpackie"
37,NA,"FEMALE","Lubelskie"
62,900,"FEMALE","Opolskie"
37,1500,"FEMALE","Podlaskie"
19,NA,"MALE","Podkarpackie"
18,NA,"FEMALE","Slaskie"
68,NA,"FEMALE","Pomorskie"
31,2700,"FEMALE","Mazowieckie"
78,1100,"FEMALE","Lodzkie"
17,NA,"MALE","Swietokrzyskie"
64,1200,"FEMALE","Wielkopolskie"
53,NA,"FEMALE","Mazowieckie"
38,2500,"MALE","Swietokrzyskie"
70,NA,"FEMALE","Pomorskie"
45,600,"FEMALE","Wielkopolskie"
45,NA,"MALE","Lodzkie"
28,1800,"FEMALE","Wielkopolskie"
75,2400,"FEMALE","Mazowieckie"
52,740,"FEMALE","Lubuskie"
66,NA,"MALE","Pomorskie"
54,400,"MALE","Kujawsko-pomorskie"
18,NA,"MALE","Podkarpackie"
50,485,"FEMALE","Kujawsko-pomorskie"
17,NA,"MALE","Dolnoslaskie"
58,2000,"MALE","Opolskie"
43,1800,"MALE","Zachodnio-pomorskie"
48,1500,"FEMALE","Slaskie"
62,NA,"MALE","Wielkopolskie"
68,NA,"FEMALE","Pomorskie"
67,NA,"MALE","Pomorskie"
19,NA,"FEMALE","Opolskie"
53,5000,"MALE","Mazowieckie"
53,485,"FEMALE","Kujawsko-pomorskie"
51,1300,"FEMALE","Lodzkie"
44,NA,"FEMALE","Swietokrzyskie"
37,4000,"FEMALE","Dolnoslaskie"
18,700,"MALE","Pomorskie"
45,1000,"MALE","Dolnoslaskie"
74,1800,"MALE","Kujawsko-pomorskie"
68,750,"FEMALE","Pomorskie"
17,NA,"FEMALE","Malopolskie"
26,1000,"MALE","Wielkopolskie"
45,1000,"MALE","Kujawsko-pomorskie"
80,1876,"MALE","Wielkopolskie"
70,926,"FEMALE","Lodzkie"
60,1000,"MALE","Warminsko-mazurskie"
53,1400,"MALE","Dolnoslaskie"
20,NA,"FEMALE","Slaskie"
65,1300,"FEMALE","Slaskie"
23,1500,"FEMALE","Wielkopolskie"
25,1200,"MALE","Mazowieckie"
74,1700,"FEMALE","Lubelskie"
56,930,"MALE","Malopolskie"
28,3650,"MALE","Lodzkie"
54,1900,"FEMALE","Lodzkie"
18,700,"MALE","Dolnoslaskie"
57,5000,"MALE","Mazowieckie"
36,NA,"FEMALE","Wielkopolskie"
46,1200,"MALE","Podkarpackie"
31,4000,"MALE","Slaskie"
80,1400,"MALE","Pomorskie"
34,3100,"MALE","Podlaskie"
36,1500,"FEMALE","Pomorskie"
31,2500,"FEMALE","Dolnoslaskie"
82,1200,"FEMALE","Lodzkie"
43,800,"MALE","Dolnoslaskie"
43,1000,"FEMALE","Kujawsko-pomorskie"
75,2000,"FEMALE","Lubelskie"
43,1600,"MALE","Pomorskie"
54,NA,"FEMALE","Kujawsko-pomorskie"
20,NA,"MALE","Warminsko-mazurskie"
53,3500,"FEMALE","Opolskie"
37,1000,"FEMALE","Warminsko-mazurskie"
27,NA,"FEMALE","Pomorskie"
54,NA,"MALE","Mazowieckie"
51,2000,"FEMALE","Wielkopolskie"
49,1000,"FEMALE","Lodzkie"
21,NA,"FEMALE","Wielkopolskie"
27,1200,"MALE","Lubuskie"
33,5500,"MALE","Wielkopolskie"
32,800,"FEMALE","Lubuskie"
22,NA,"MALE","Dolnoslaskie"
52,750,"MALE","Lodzkie"
38,960,"MALE","Warminsko-mazurskie"
57,2000,"FEMALE","Lubuskie"
21,NA,"FEMALE","Slaskie"
48,4000,"MALE","Wielkopolskie"
55,NA,"FEMALE","Warminsko-mazurskie"
32,2000,"FEMALE","Dolnoslaskie"
31,182,"FEMALE","Lubelskie"
76,NA,"MALE","Slaskie"
21,NA,"MALE","Mazowieckie"
69,1500,"FEMALE","Lodzkie"
61,2500,"FEMALE","Podkarpackie"
22,NA,"FEMALE","Kujawsko-pomorskie"
27,1100,"MALE","Wielkopolskie"
43,2000,"MALE","Malopolskie"
66,2619,"FEMALE","Warminsko-mazurskie"
45,925,"FEMALE","Mazowieckie"
55,500,"MALE","Mazowieckie"
18,NA,"FEMALE","Lodzkie"
37,100,"FEMALE","Wielkopolskie"
66,750,"MALE","Lubelskie"
54,720,"FEMALE","Zachodnio-pomorskie"
19,1000,"MALE","Opolskie"
60,2000,"MALE","Mazowieckie"
60,NA,"FEMALE","Malopolskie"
79,1000,"FEMALE","Podlaskie"
27,NA,"MALE","Kujawsko-pomorskie"
22,NA,"MALE","Slaskie"
34,1200,"FEMALE","Dolnoslaskie"
42,NA,"FEMALE","Pomorskie"
51,NA,"FEMALE","Mazowieckie"
34,1200,"FEMALE","Malopolskie"
36,1800,"MALE","Malopolskie"
37,1350,"FEMALE","Pomorskie"
82,800,"FEMALE","Podlaskie"
58,1100,"FEMALE","Malopolskie"
44,680,"MALE","Podkarpackie"
45,NA,"MALE","Lodzkie"
57,700,"MALE","Wielkopolskie"
39,5100,"MALE","Wielkopolskie"
67,700,"FEMALE","Malopolskie"
59,3000,"FEMALE","Slaskie"
54,1200,"MALE","Opolskie"
56,1300,"MALE","Kujawsko-pomorskie"
25,NA,"FEMALE","Swietokrzyskie"
33,1200,"FEMALE","Dolnoslaskie"
31,NA,"FEMALE","Pomorskie"
35,3500,"MALE","Malopolskie"
52,2200,"MALE","Lubelskie"
50,1280,"FEMALE","Malopolskie"
57,NA,"MALE","Podlaskie"
19,NA,"MALE","Wielkopolskie"
58,2300,"MALE","Opolskie"
54,3000,"MALE","Malopolskie"
23,750,"FEMALE","Pomorskie"
35,NA,"FEMALE","Podkarpackie"
42,2000,"MALE","Malopolskie"
21,NA,"MALE","Mazowieckie"
89,NA,"FEMALE","Mazowieckie"
59,700,"FEMALE","Lodzkie"
58,630,"FEMALE","Lubuskie"
21,NA,"MALE","Mazowieckie"
56,750,"FEMALE","Malopolskie"
50,550,"FEMALE","Mazowieckie"
52,250,"MALE","Malopolskie"
42,NA,"FEMALE","Malopolskie"
76,2400,"MALE","Slaskie"
53,1200,"MALE","Lodzkie"
64,1900,"FEMALE","Pomorskie"
28,NA,"FEMALE","Lubelskie"
43,700,"FEMALE","Warminsko-mazurskie"
35,NA,"FEMALE","Kujawsko-pomorskie"
27,380,"MALE","Mazowieckie"
17,NA,"MALE","Swietokrzyskie"
31,1650,"MALE","Dolnoslaskie"
54,1500,"FEMALE","Lubelskie"
42,780,"FEMALE","Lodzkie"
53,2000,"FEMALE","Swietokrzyskie"
81,830,"FEMALE","Zachodnio-pomorskie"
41,1400,"FEMALE","Dolnoslaskie"
33,NA,"FEMALE","Wielkopolskie"
51,NA,"MALE","Podkarpackie"
56,9000,"FEMALE","Mazowieckie"
35,3500,"FEMALE","Wielkopolskie"
17,200,"MALE","Wielkopolskie"
79,950,"FEMALE","Podkarpackie"
55,740,"FEMALE","Kujawsko-pomorskie"
35,1500,"MALE","Slaskie"
60,1000,"FEMALE","Lubelskie"
53,NA,"FEMALE","Podkarpackie"
43,1700,"FEMALE","Warminsko-mazurskie"
39,2000,"MALE","Pomorskie"
89,1000,"FEMALE","Opolskie"
88,2000,"MALE","Malopolskie"
32,1000,"FEMALE","Swietokrzyskie"
58,1111,"FEMALE","Wielkopolskie"
47,1800,"FEMALE","Slaskie"
63,1000,"FEMALE","Dolnoslaskie"
44,4500,"FEMALE","Zachodnio-pomorskie"
53,1700,"FEMALE","Wielkopolskie"
37,1800,"FEMALE","Lubuskie"
51,1900,"FEMALE","Podlaskie"
64,1500,"MALE","Lodzkie"
51,600,"MALE","Lubelskie"
27,1200,"FEMALE","Pomorskie"
28,4500,"MALE","Mazowieckie"
67,2010,"MALE","Slaskie"
34,1000,"FEMALE","Warminsko-mazurskie"
46,NA,"MALE","Opolskie"
34,1800,"MALE","Slaskie"
42,1300,"FEMALE","Mazowieckie"
40,450,"FEMALE","Lubelskie"
60,NA,"MALE","Mazowieckie"
66,1000,"FEMALE","Lodzkie"
59,NA,"FEMALE","Mazowieckie"
25,1300,"MALE","Slaskie"
22,NA,"FEMALE","Lodzkie"
85,1500,"FEMALE","Mazowieckie"
35,1800,"MALE","Slaskie"
23,460,"FEMALE","Lodzkie"
45,1200,"FEMALE","Lubelskie"
33,1500,"MALE","Podkarpackie"
64,600,"FEMALE","Podkarpackie"
63,1500,"FEMALE","Slaskie"
87,1300,"FEMALE","Mazowieckie"
27,3100,"FEMALE","Mazowieckie"
65,1540,"MALE","Wielkopolskie"
46,2000,"MALE","Kujawsko-pomorskie"
44,1000,"MALE","Slaskie"
24,NA,"FEMALE","Slaskie"
17,NA,"MALE","Wielkopolskie"
55,1000,"MALE","Dolnoslaskie"
29,2600,"FEMALE","Wielkopolskie"
20,395,"MALE","Kujawsko-pomorskie"
51,900,"FEMALE","Dolnoslaskie"
48,1000,"FEMALE","Slaskie"
56,1000,"FEMALE","Lubelskie"
28,1500,"FEMALE","Zachodnio-pomorskie"
68,1890,"FEMALE","Warminsko-mazurskie"
63,NA,"MALE","Mazowieckie"
59,NA,"FEMALE","Mazowieckie"
23,2000,"FEMALE","Pomorskie"
68,700,"FEMALE","Wielkopolskie"
69,975,"MALE","Mazowieckie"
55,640,"FEMALE","Lubuskie"
36,2300,"FEMALE","Slaskie"
79,1600,"MALE","Lubuskie"
29,1500,"FEMALE","Mazowieckie"
75,1028,"FEMALE","Zachodnio-pomorskie"
53,4000,"MALE","Lubelskie"
55,640,"FEMALE","Podkarpackie"
72,940,"MALE","Mazowieckie"
60,NA,"FEMALE","Pomorskie"
