"combine","Freq","type","n","unique"
"0010",76,"synthetic",4,"1010"
"0011",63,"synthetic",4,"1010"
"0100",54,"synthetic",4,"1010"
"0101",60,"synthetic",4,"1010"
"0110",79,"synthetic",4,"1010"
"0111",75,"synthetic",4,"1010"
"1000",66,"synthetic",4,"1010"
"1001",72,"synthetic",4,"1010"
"1010",70,"synthetic",4,"1010"
"1011",68,"synthetic",4,"1010"
"1100",79,"synthetic",4,"1010"
"1101",46,"synthetic",4,"1010"
"1110",64,"synthetic",4,"1010"
"0000",69,"original",4,"1010"
"0001",60,"original",4,"1010"
"0010",79,"original",4,"1010"
"0011",62,"original",4,"1010"
"0100",68,"original",4,"1010"
"0101",64,"original",4,"1010"
"0110",60,"original",4,"1010"
"0111",75,"original",4,"1010"
"1000",74,"original",4,"1010"
"1001",63,"original",4,"1010"
"1010",55,"original",4,"1010"
"1011",69,"original",4,"1010"
"1100",77,"original",4,"1010"
"1101",59,"original",4,"1010"
"1110",66,"original",4,"1010"
"0000",79,"synthetic",4,"0110"
"0001",69,"synthetic",4,"0110"
"0010",81,"synthetic",4,"0110"
"0011",53,"synthetic",4,"0110"
"0100",66,"synthetic",4,"0110"
"0101",75,"synthetic",4,"0110"
"0110",78,"synthetic",4,"0110"
"0111",72,"synthetic",4,"0110"
"1000",71,"synthetic",4,"0110"
"1001",60,"synthetic",4,"0110"
"1010",56,"synthetic",4,"0110"
"1011",59,"synthetic",4,"0110"
"1100",65,"synthetic",4,"0110"
"1101",48,"synthetic",4,"0110"
"1110",68,"synthetic",4,"0110"
"0000",69,"original",4,"0110"
"0001",60,"original",4,"0110"
"0010",79,"original",4,"0110"
"0011",62,"original",4,"0110"
"0100",68,"original",4,"0110"
"0101",64,"original",4,"0110"
"0110",61,"original",4,"0110"
"0111",75,"original",4,"0110"
"1000",74,"original",4,"0110"
"1001",63,"original",4,"0110"
"1010",54,"original",4,"0110"
"1011",69,"original",4,"0110"
"1100",77,"original",4,"0110"
"1101",59,"original",4,"0110"
"1110",66,"original",4,"0110"
"0000",72,"synthetic",4,"1110"
"0001",51,"synthetic",4,"1110"
"0010",86,"synthetic",4,"1110"
"0011",63,"synthetic",4,"1110"
"0100",63,"synthetic",4,"1110"
"0101",74,"synthetic",4,"1110"
"0110",77,"synthetic",4,"1110"
"0111",76,"synthetic",4,"1110"
"1000",58,"synthetic",4,"1110"
"1001",64,"synthetic",4,"1110"
"1010",56,"synthetic",4,"1110"
"1011",70,"synthetic",4,"1110"
"1100",73,"synthetic",4,"1110"
"1101",49,"synthetic",4,"1110"
"1110",68,"synthetic",4,"1110"
"0000",69,"original",4,"1110"
"0001",60,"original",4,"1110"
"0010",79,"original",4,"1110"
"0011",62,"original",4,"1110"
"0100",68,"original",4,"1110"
"0101",64,"original",4,"1110"
"0110",60,"original",4,"1110"
"0111",75,"original",4,"1110"
"1000",74,"original",4,"1110"
"1001",63,"original",4,"1110"
"1010",54,"original",4,"1110"
"1011",69,"original",4,"1110"
"1100",77,"original",4,"1110"
"1101",59,"original",4,"1110"
"1110",67,"original",4,"1110"
"0000",62,"synthetic",4,"0001"
"0001",61,"synthetic",4,"0001"
"0010",73,"synthetic",4,"0001"
"0011",65,"synthetic",4,"0001"
"0100",79,"synthetic",4,"0001"
"0101",72,"synthetic",4,"0001"
"0110",65,"synthetic",4,"0001"
"0111",65,"synthetic",4,"0001"
"1000",69,"synthetic",4,"0001"
"1001",63,"synthetic",4,"0001"
"1010",55,"synthetic",4,"0001"
"1011",59,"synthetic",4,"0001"
"1100",93,"synthetic",4,"0001"
"1101",46,"synthetic",4,"0001"
"1110",73,"synthetic",4,"0001"
"0000",69,"original",4,"0001"
"0001",61,"original",4,"0001"
"0010",79,"original",4,"0001"
"0011",62,"original",4,"0001"
"0100",68,"original",4,"0001"
"0101",64,"original",4,"0001"
"0110",60,"original",4,"0001"
"0111",75,"original",4,"0001"
"1000",74,"original",4,"0001"
"1001",63,"original",4,"0001"
"1010",54,"original",4,"0001"
"1011",69,"original",4,"0001"
"1100",77,"original",4,"0001"
"1101",59,"original",4,"0001"
"1110",66,"original",4,"0001"
"0000",53,"synthetic",4,"1001"
"0001",78,"synthetic",4,"1001"
"0010",71,"synthetic",4,"1001"
"0011",76,"synthetic",4,"1001"
"0100",79,"synthetic",4,"1001"
"0101",61,"synthetic",4,"1001"
"0110",74,"synthetic",4,"1001"
"0111",73,"synthetic",4,"1001"
"1000",51,"synthetic",4,"1001"
"1001",64,"synthetic",4,"1001"
"1010",63,"synthetic",4,"1001"
"1011",59,"synthetic",4,"1001"
"1100",72,"synthetic",4,"1001"
"1101",64,"synthetic",4,"1001"
"1110",62,"synthetic",4,"1001"
"0000",69,"original",4,"1001"
"0001",60,"original",4,"1001"
"0010",79,"original",4,"1001"
"0011",62,"original",4,"1001"
"0100",68,"original",4,"1001"
"0101",64,"original",4,"1001"
"0110",60,"original",4,"1001"
"0111",75,"original",4,"1001"
"1000",74,"original",4,"1001"
"1001",64,"original",4,"1001"
"1010",54,"original",4,"1001"
"1011",69,"original",4,"1001"
"1100",77,"original",4,"1001"
"1101",59,"original",4,"1001"
"1110",66,"original",4,"1001"
"0000",65,"synthetic",4,"0101"
"0001",57,"synthetic",4,"0101"
"0010",77,"synthetic",4,"0101"
"0011",85,"synthetic",4,"0101"
"0100",71,"synthetic",4,"0101"
"0101",58,"synthetic",4,"0101"
"0110",70,"synthetic",4,"0101"
"0111",66,"synthetic",4,"0101"
"1000",58,"synthetic",4,"0101"
"1001",67,"synthetic",4,"0101"
"1010",60,"synthetic",4,"0101"
"1011",67,"synthetic",4,"0101"
"1100",74,"synthetic",4,"0101"
"1101",55,"synthetic",4,"0101"
"1110",70,"synthetic",4,"0101"
"0000",69,"original",4,"0101"
"0001",60,"original",4,"0101"
"0010",79,"original",4,"0101"
"0011",62,"original",4,"0101"
"0100",68,"original",4,"0101"
"0101",65,"original",4,"0101"
"0110",60,"original",4,"0101"
"0111",75,"original",4,"0101"
"1000",74,"original",4,"0101"
"1001",63,"original",4,"0101"
"1010",54,"original",4,"0101"
"1011",69,"original",4,"0101"
"1100",77,"original",4,"0101"
"1101",59,"original",4,"0101"
"1110",66,"original",4,"0101"
"0000",66,"synthetic",4,"1101"
"0001",75,"synthetic",4,"1101"
"0010",75,"synthetic",4,"1101"
"0011",63,"synthetic",4,"1101"
"0100",63,"synthetic",4,"1101"
"0101",61,"synthetic",4,"1101"
"0110",69,"synthetic",4,"1101"
"0111",68,"synthetic",4,"1101"
"1000",75,"synthetic",4,"1101"
"1001",69,"synthetic",4,"1101"
"1010",46,"synthetic",4,"1101"
"1011",61,"synthetic",4,"1101"
"1100",76,"synthetic",4,"1101"
"1101",62,"synthetic",4,"1101"
"1110",71,"synthetic",4,"1101"
"0000",69,"original",4,"1101"
"0001",60,"original",4,"1101"
"0010",79,"original",4,"1101"
"0011",62,"original",4,"1101"
"0100",68,"original",4,"1101"
"0101",64,"original",4,"1101"
"0110",60,"original",4,"1101"
"0111",75,"original",4,"1101"
"1000",74,"original",4,"1101"
"1001",63,"original",4,"1101"
"1010",54,"original",4,"1101"
"1011",69,"original",4,"1101"
"1100",77,"original",4,"1101"
"1101",60,"original",4,"1101"
"1110",66,"original",4,"1101"
"0000",63,"synthetic",4,"0011"
"0001",68,"synthetic",4,"0011"
"0010",86,"synthetic",4,"0011"
"0011",69,"synthetic",4,"0011"
"0100",78,"synthetic",4,"0011"
"0101",58,"synthetic",4,"0011"
"0110",68,"synthetic",4,"0011"
"0111",52,"synthetic",4,"0011"
"1000",65,"synthetic",4,"0011"
"1001",65,"synthetic",4,"0011"
"1010",54,"synthetic",4,"0011"
"1011",68,"synthetic",4,"0011"
"1100",77,"synthetic",4,"0011"
"1101",58,"synthetic",4,"0011"
"1110",71,"synthetic",4,"0011"
"0000",69,"original",4,"0011"
"0001",60,"original",4,"0011"
"0010",79,"original",4,"0011"
"0011",63,"original",4,"0011"
"0100",68,"original",4,"0011"
"0101",64,"original",4,"0011"
"0110",60,"original",4,"0011"
"0111",75,"original",4,"0011"
"1000",74,"original",4,"0011"
"1001",63,"original",4,"0011"
"1010",54,"original",4,"0011"
"1011",69,"original",4,"0011"
"1100",77,"original",4,"0011"
"1101",59,"original",4,"0011"
"1110",66,"original",4,"0011"
"0000",87,"synthetic",4,"1011"
"0001",57,"synthetic",4,"1011"
"0010",71,"synthetic",4,"1011"
"0011",57,"synthetic",4,"1011"
"0100",70,"synthetic",4,"1011"
"0101",69,"synthetic",4,"1011"
"0110",51,"synthetic",4,"1011"
"0111",67,"synthetic",4,"1011"
"1000",65,"synthetic",4,"1011"
"1001",81,"synthetic",4,"1011"
"1010",61,"synthetic",4,"1011"
"1011",63,"synthetic",4,"1011"
"1100",74,"synthetic",4,"1011"
"1101",66,"synthetic",4,"1011"
"1110",61,"synthetic",4,"1011"
"0000",69,"original",4,"1011"
"0001",60,"original",4,"1011"
"0010",79,"original",4,"1011"
"0011",62,"original",4,"1011"
"0100",68,"original",4,"1011"
"0101",64,"original",4,"1011"
"0110",60,"original",4,"1011"
"0111",75,"original",4,"1011"
"1000",74,"original",4,"1011"
"1001",63,"original",4,"1011"
"1010",54,"original",4,"1011"
"1011",70,"original",4,"1011"
"1100",77,"original",4,"1011"
"1101",59,"original",4,"1011"
"1110",66,"original",4,"1011"
"0000",61,"synthetic",4,"0111"
"0001",64,"synthetic",4,"0111"
"0010",76,"synthetic",4,"0111"
"0011",69,"synthetic",4,"0111"
"0100",60,"synthetic",4,"0111"
"0101",56,"synthetic",4,"0111"
"0110",70,"synthetic",4,"0111"
"0111",79,"synthetic",4,"0111"
"1000",80,"synthetic",4,"0111"
"1001",65,"synthetic",4,"0111"
"1010",73,"synthetic",4,"0111"
"1011",54,"synthetic",4,"0111"
"1100",71,"synthetic",4,"0111"
"1101",63,"synthetic",4,"0111"
"1110",59,"synthetic",4,"0111"
"0000",69,"original",4,"0111"
"0001",60,"original",4,"0111"
"0010",79,"original",4,"0111"
"0011",62,"original",4,"0111"
"0100",68,"original",4,"0111"
"0101",64,"original",4,"0111"
"0110",60,"original",4,"0111"
"0111",76,"original",4,"0111"
"1000",74,"original",4,"0111"
"1001",63,"original",4,"0111"
"1010",54,"original",4,"0111"
"1011",69,"original",4,"0111"
"1100",77,"original",4,"0111"
"1101",59,"original",4,"0111"
"1110",66,"original",4,"0111"
"0000",62,"synthetic",4,"1111"
"0001",60,"synthetic",4,"1111"
"0010",66,"synthetic",4,"1111"
"0011",67,"synthetic",4,"1111"
"0100",66,"synthetic",4,"1111"
"0101",68,"synthetic",4,"1111"
"0110",85,"synthetic",4,"1111"
"0111",62,"synthetic",4,"1111"
"1000",79,"synthetic",4,"1111"
"1001",60,"synthetic",4,"1111"
"1010",52,"synthetic",4,"1111"
"1011",69,"synthetic",4,"1111"
"1100",82,"synthetic",4,"1111"
"1101",45,"synthetic",4,"1111"
"1110",73,"synthetic",4,"1111"
"1111",4,"synthetic",4,"1111"
"0000",69,"original",4,"1111"
"0001",60,"original",4,"1111"
"0010",79,"original",4,"1111"
"0011",62,"original",4,"1111"
"0100",68,"original",4,"1111"
"0101",64,"original",4,"1111"
"0110",60,"original",4,"1111"
"0111",75,"original",4,"1111"
"1000",74,"original",4,"1111"
"1001",63,"original",4,"1111"
"1010",54,"original",4,"1111"
"1011",69,"original",4,"1111"
"1100",77,"original",4,"1111"
"1101",59,"original",4,"1111"
"1110",66,"original",4,"1111"
"1111",1,"original",4,"1111"
"0000",64,"synthetic",5,"0000"
"0001",69,"synthetic",5,"0000"
"0010",84,"synthetic",5,"0000"
"0011",61,"synthetic",5,"0000"
"0100",56,"synthetic",5,"0000"
"0101",52,"synthetic",5,"0000"
"0110",78,"synthetic",5,"0000"
"0111",78,"synthetic",5,"0000"
"1000",57,"synthetic",5,"0000"
"1001",75,"synthetic",5,"0000"
"1010",55,"synthetic",5,"0000"
"1011",65,"synthetic",5,"0000"
"1100",68,"synthetic",5,"0000"
"1101",54,"synthetic",5,"0000"
"1110",84,"synthetic",5,"0000"
"0000",70,"original",5,"0000"
"0001",60,"original",5,"0000"
"0010",79,"original",5,"0000"
"0011",62,"original",5,"0000"
"0100",68,"original",5,"0000"
"0101",64,"original",5,"0000"
"0110",60,"original",5,"0000"
"0111",75,"original",5,"0000"
"1000",74,"original",5,"0000"
"1001",63,"original",5,"0000"
"1010",54,"original",5,"0000"
"1011",69,"original",5,"0000"
"1100",77,"original",5,"0000"
"1101",59,"original",5,"0000"
"1110",66,"original",5,"0000"
"0000",71,"synthetic",5,"1000"
"0001",69,"synthetic",5,"1000"
"0010",69,"synthetic",5,"1000"
"0011",65,"synthetic",5,"1000"
"0100",73,"synthetic",5,"1000"
"0101",52,"synthetic",5,"1000"
"0110",67,"synthetic",5,"1000"
"0111",67,"synthetic",5,"1000"
"1000",52,"synthetic",5,"1000"
"1001",77,"synthetic",5,"1000"
"1010",58,"synthetic",5,"1000"
"1011",63,"synthetic",5,"1000"
"1100",75,"synthetic",5,"1000"
"1101",75,"synthetic",5,"1000"
"1110",67,"synthetic",5,"1000"
"0000",69,"original",5,"1000"
"0001",60,"original",5,"1000"
"0010",79,"original",5,"1000"
"0011",62,"original",5,"1000"
"0100",68,"original",5,"1000"
"0101",64,"original",5,"1000"
"0110",60,"original",5,"1000"
"0111",75,"original",5,"1000"
"1000",75,"original",5,"1000"
"1001",63,"original",5,"1000"
"1010",54,"original",5,"1000"
"1011",69,"original",5,"1000"
"1100",77,"original",5,"1000"
"1101",59,"original",5,"1000"
"1110",66,"original",5,"1000"
"0000",59,"synthetic",5,"0100"
"0001",75,"synthetic",5,"0100"
"0010",82,"synthetic",5,"0100"
"0011",85,"synthetic",5,"0100"
"0100",71,"synthetic",5,"0100"
"0101",61,"synthetic",5,"0100"
"0110",64,"synthetic",5,"0100"
"0111",65,"synthetic",5,"0100"
"1000",61,"synthetic",5,"0100"
"1001",75,"synthetic",5,"0100"
"1010",50,"synthetic",5,"0100"
"1011",62,"synthetic",5,"0100"
"1100",67,"synthetic",5,"0100"
"1101",52,"synthetic",5,"0100"
"1110",71,"synthetic",5,"0100"
"0000",69,"original",5,"0100"
"0001",60,"original",5,"0100"
"0010",79,"original",5,"0100"
"0011",62,"original",5,"0100"
"0100",69,"original",5,"0100"
"0101",64,"original",5,"0100"
"0110",60,"original",5,"0100"
"0111",75,"original",5,"0100"
"1000",74,"original",5,"0100"
"1001",63,"original",5,"0100"
"1010",54,"original",5,"0100"
"1011",69,"original",5,"0100"
"1100",77,"original",5,"0100"
"1101",59,"original",5,"0100"
"1110",66,"original",5,"0100"
"0000",60,"synthetic",5,"1100"
"0001",55,"synthetic",5,"1100"
"0010",78,"synthetic",5,"1100"
"0011",83,"synthetic",5,"1100"
"0100",68,"synthetic",5,"1100"
"0101",66,"synthetic",5,"1100"
"0110",63,"synthetic",5,"1100"
"0111",61,"synthetic",5,"1100"
"1000",71,"synthetic",5,"1100"
"1001",66,"synthetic",5,"1100"
"1010",56,"synthetic",5,"1100"
"1011",55,"synthetic",5,"1100"
"1100",76,"synthetic",5,"1100"
"1101",64,"synthetic",5,"1100"
"1110",78,"synthetic",5,"1100"
"0000",69,"original",5,"1100"
"0001",60,"original",5,"1100"
"0010",79,"original",5,"1100"
"0011",62,"original",5,"1100"
"0100",68,"original",5,"1100"
"0101",64,"original",5,"1100"
"0110",60,"original",5,"1100"
"0111",75,"original",5,"1100"
"1000",74,"original",5,"1100"
"1001",63,"original",5,"1100"
"1010",54,"original",5,"1100"
"1011",69,"original",5,"1100"
"1100",78,"original",5,"1100"
"1101",59,"original",5,"1100"
"1110",66,"original",5,"1100"
"0000",74,"synthetic",5,"0010"
"0001",58,"synthetic",5,"0010"
"0010",67,"synthetic",5,"0010"
"0011",66,"synthetic",5,"0010"
"0100",61,"synthetic",5,"0010"
"0101",69,"synthetic",5,"0010"
"0110",72,"synthetic",5,"0010"
"0111",80,"synthetic",5,"0010"
"1000",75,"synthetic",5,"0010"
"1001",65,"synthetic",5,"0010"
"1010",75,"synthetic",5,"0010"
"1011",57,"synthetic",5,"0010"
"1100",85,"synthetic",5,"0010"
"1101",35,"synthetic",5,"0010"
"1110",61,"synthetic",5,"0010"
"0000",69,"original",5,"0010"
"0001",60,"original",5,"0010"
"0010",80,"original",5,"0010"
"0011",62,"original",5,"0010"
"0100",68,"original",5,"0010"
"0101",64,"original",5,"0010"
"0110",60,"original",5,"0010"
"0111",75,"original",5,"0010"
"1000",74,"original",5,"0010"
"1001",63,"original",5,"0010"
"1010",54,"original",5,"0010"
"1011",69,"original",5,"0010"
"1100",77,"original",5,"0010"
"1101",59,"original",5,"0010"
"1110",66,"original",5,"0010"
"0000",64,"synthetic",5,"1010"
"0001",48,"synthetic",5,"1010"
"0010",71,"synthetic",5,"1010"
"0011",70,"synthetic",5,"1010"
"0100",67,"synthetic",5,"1010"
"0101",65,"synthetic",5,"1010"
"0110",73,"synthetic",5,"1010"
"0111",64,"synthetic",5,"1010"
"1000",74,"synthetic",5,"1010"
"1001",63,"synthetic",5,"1010"
"1010",62,"synthetic",5,"1010"
"1011",69,"synthetic",5,"1010"
"1100",81,"synthetic",5,"1010"
"1101",63,"synthetic",5,"1010"
"1110",66,"synthetic",5,"1010"
"0000",69,"original",5,"1010"
"0001",60,"original",5,"1010"
"0010",79,"original",5,"1010"
"0011",62,"original",5,"1010"
"0100",68,"original",5,"1010"
"0101",64,"original",5,"1010"
"0110",60,"original",5,"1010"
"0111",75,"original",5,"1010"
"1000",74,"original",5,"1010"
"1001",63,"original",5,"1010"
"1010",55,"original",5,"1010"
"1011",69,"original",5,"1010"
"1100",77,"original",5,"1010"
"1101",59,"original",5,"1010"
"1110",66,"original",5,"1010"
"0000",66,"synthetic",5,"0110"
"0001",71,"synthetic",5,"0110"
"0010",72,"synthetic",5,"0110"
"0011",76,"synthetic",5,"0110"
"0100",73,"synthetic",5,"0110"
"0101",69,"synthetic",5,"0110"
"0110",67,"synthetic",5,"0110"
"0111",57,"synthetic",5,"0110"
"1000",77,"synthetic",5,"0110"
"1001",65,"synthetic",5,"0110"
"1010",64,"synthetic",5,"0110"
"1011",66,"synthetic",5,"0110"
"1100",71,"synthetic",5,"0110"
"1101",46,"synthetic",5,"0110"
"1110",60,"synthetic",5,"0110"
"0000",69,"original",5,"0110"
"0001",60,"original",5,"0110"
"0010",79,"original",5,"0110"
"0011",62,"original",5,"0110"
"0100",68,"original",5,"0110"
"0101",64,"original",5,"0110"
"0110",61,"original",5,"0110"
"0111",75,"original",5,"0110"
"1000",74,"original",5,"0110"
"1001",63,"original",5,"0110"
"1010",54,"original",5,"0110"
"1011",69,"original",5,"0110"
"1100",77,"original",5,"0110"
"1101",59,"original",5,"0110"
"1110",66,"original",5,"0110"
"0000",69,"synthetic",5,"1110"
"0001",65,"synthetic",5,"1110"
"0010",70,"synthetic",5,"1110"
"0011",69,"synthetic",5,"1110"
"0100",64,"synthetic",5,"1110"
"0101",48,"synthetic",5,"1110"
"0110",64,"synthetic",5,"1110"
"0111",64,"synthetic",5,"1110"
"1000",81,"synthetic",5,"1110"
"1001",65,"synthetic",5,"1110"
"1010",55,"synthetic",5,"1110"
"1011",65,"synthetic",5,"1110"
"1100",75,"synthetic",5,"1110"
"1101",70,"synthetic",5,"1110"
"1110",76,"synthetic",5,"1110"
"0000",69,"original",5,"1110"
"0001",60,"original",5,"1110"
"0010",79,"original",5,"1110"
"0011",62,"original",5,"1110"
"0100",68,"original",5,"1110"
"0101",64,"original",5,"1110"
"0110",60,"original",5,"1110"
"0111",75,"original",5,"1110"
"1000",74,"original",5,"1110"
"1001",63,"original",5,"1110"
"1010",54,"original",5,"1110"
"1011",69,"original",5,"1110"
"1100",77,"original",5,"1110"
"1101",59,"original",5,"1110"
"1110",67,"original",5,"1110"
"0000",61,"synthetic",5,"0001"
"0001",51,"synthetic",5,"0001"
"0010",91,"synthetic",5,"0001"
"0011",78,"synthetic",5,"0001"
"0100",56,"synthetic",5,"0001"
"0101",60,"synthetic",5,"0001"
"0110",82,"synthetic",5,"0001"
"0111",79,"synthetic",5,"0001"
"1000",56,"synthetic",5,"0001"
"1001",72,"synthetic",5,"0001"
"1010",42,"synthetic",5,"0001"
"1011",58,"synthetic",5,"0001"
"1100",92,"synthetic",5,"0001"
"1101",52,"synthetic",5,"0001"
"1110",70,"synthetic",5,"0001"
"0000",69,"original",5,"0001"
"0001",61,"original",5,"0001"
"0010",79,"original",5,"0001"
"0011",62,"original",5,"0001"
"0100",68,"original",5,"0001"
"0101",64,"original",5,"0001"
"0110",60,"original",5,"0001"
"0111",75,"original",5,"0001"
"1000",74,"original",5,"0001"
"1001",63,"original",5,"0001"
"1010",54,"original",5,"0001"
"1011",69,"original",5,"0001"
"1100",77,"original",5,"0001"
"1101",59,"original",5,"0001"
"1110",66,"original",5,"0001"
"0000",78,"synthetic",5,"1001"
"0001",66,"synthetic",5,"1001"
"0010",72,"synthetic",5,"1001"
"0011",55,"synthetic",5,"1001"
"0100",95,"synthetic",5,"1001"
"0101",54,"synthetic",5,"1001"
"0110",65,"synthetic",5,"1001"
"0111",59,"synthetic",5,"1001"
"1000",71,"synthetic",5,"1001"
"1001",59,"synthetic",5,"1001"
"1010",62,"synthetic",5,"1001"
"1011",68,"synthetic",5,"1001"
"1100",72,"synthetic",5,"1001"
"1101",53,"synthetic",5,"1001"
"1110",71,"synthetic",5,"1001"
"0000",69,"original",5,"1001"
"0001",60,"original",5,"1001"
"0010",79,"original",5,"1001"
"0011",62,"original",5,"1001"
"0100",68,"original",5,"1001"
"0101",64,"original",5,"1001"
"0110",60,"original",5,"1001"
"0111",75,"original",5,"1001"
"1000",74,"original",5,"1001"
"1001",64,"original",5,"1001"
"1010",54,"original",5,"1001"
"1011",69,"original",5,"1001"
"1100",77,"original",5,"1001"
"1101",59,"original",5,"1001"
"1110",66,"original",5,"1001"
"0000",70,"synthetic",5,"0101"
"0001",57,"synthetic",5,"0101"
"0010",71,"synthetic",5,"0101"
"0011",75,"synthetic",5,"0101"
"0100",80,"synthetic",5,"0101"
"0101",55,"synthetic",5,"0101"
"0110",73,"synthetic",5,"0101"
"0111",59,"synthetic",5,"0101"
"1000",73,"synthetic",5,"0101"
"1001",55,"synthetic",5,"0101"
"1010",60,"synthetic",5,"0101"
"1011",61,"synthetic",5,"0101"
"1100",82,"synthetic",5,"0101"
"1101",58,"synthetic",5,"0101"
"1110",71,"synthetic",5,"0101"
"0000",69,"original",5,"0101"
"0001",60,"original",5,"0101"
"0010",79,"original",5,"0101"
"0011",62,"original",5,"0101"
"0100",68,"original",5,"0101"
"0101",65,"original",5,"0101"
"0110",60,"original",5,"0101"
"0111",75,"original",5,"0101"
"1000",74,"original",5,"0101"
"1001",63,"original",5,"0101"
"1010",54,"original",5,"0101"
"1011",69,"original",5,"0101"
"1100",77,"original",5,"0101"
"1101",59,"original",5,"0101"
"1110",66,"original",5,"0101"
"0000",68,"synthetic",5,"1101"
"0001",67,"synthetic",5,"1101"
"0010",75,"synthetic",5,"1101"
"0011",67,"synthetic",5,"1101"
"0100",75,"synthetic",5,"1101"
"0101",70,"synthetic",5,"1101"
"0110",61,"synthetic",5,"1101"
"0111",77,"synthetic",5,"1101"
"1000",64,"synthetic",5,"1101"
"1001",70,"synthetic",5,"1101"
"1010",57,"synthetic",5,"1101"
"1011",54,"synthetic",5,"1101"
"1100",68,"synthetic",5,"1101"
"1101",51,"synthetic",5,"1101"
"1110",76,"synthetic",5,"1101"
"0000",69,"original",5,"1101"
"0001",60,"original",5,"1101"
"0010",79,"original",5,"1101"
"0011",62,"original",5,"1101"
"0100",68,"original",5,"1101"
"0101",64,"original",5,"1101"
"0110",60,"original",5,"1101"
"0111",75,"original",5,"1101"
"1000",74,"original",5,"1101"
"1001",63,"original",5,"1101"
"1010",54,"original",5,"1101"
"1011",69,"original",5,"1101"
"1100",77,"original",5,"1101"
"1101",60,"original",5,"1101"
"1110",66,"original",5,"1101"
"0000",66,"synthetic",5,"0011"
"0001",68,"synthetic",5,"0011"
"0010",77,"synthetic",5,"0011"
"0011",64,"synthetic",5,"0011"
"0100",54,"synthetic",5,"0011"
"0101",63,"synthetic",5,"0011"
"0110",70,"synthetic",5,"0011"
"0111",69,"synthetic",5,"0011"
"1000",70,"synthetic",5,"0011"
"1001",70,"synthetic",5,"0011"
"1010",58,"synthetic",5,"0011"
"1011",77,"synthetic",5,"0011"
"1100",73,"synthetic",5,"0011"
"1101",66,"synthetic",5,"0011"
"1110",55,"synthetic",5,"0011"
"0000",69,"original",5,"0011"
"0001",60,"original",5,"0011"
"0010",79,"original",5,"0011"
"0011",63,"original",5,"0011"
"0100",68,"original",5,"0011"
"0101",64,"original",5,"0011"
"0110",60,"original",5,"0011"
"0111",75,"original",5,"0011"
"1000",74,"original",5,"0011"
"1001",63,"original",5,"0011"
"1010",54,"original",5,"0011"
"1011",69,"original",5,"0011"
"1100",77,"original",5,"0011"
"1101",59,"original",5,"0011"
"1110",66,"original",5,"0011"
"0000",71,"synthetic",5,"1011"
"0001",63,"synthetic",5,"1011"
"0010",75,"synthetic",5,"1011"
"0011",66,"synthetic",5,"1011"
"0100",69,"synthetic",5,"1011"
"0101",65,"synthetic",5,"1011"
"0110",77,"synthetic",5,"1011"
"0111",57,"synthetic",5,"1011"
"1000",67,"synthetic",5,"1011"
"1001",62,"synthetic",5,"1011"
"1010",60,"synthetic",5,"1011"
"1011",69,"synthetic",5,"1011"
"1100",65,"synthetic",5,"1011"
"1101",50,"synthetic",5,"1011"
"1110",84,"synthetic",5,"1011"
"0000",69,"original",5,"1011"
"0001",60,"original",5,"1011"
"0010",79,"original",5,"1011"
"0011",62,"original",5,"1011"
"0100",68,"original",5,"1011"
"0101",64,"original",5,"1011"
"0110",60,"original",5,"1011"
"0111",75,"original",5,"1011"
"1000",74,"original",5,"1011"
"1001",63,"original",5,"1011"
"1010",54,"original",5,"1011"
"1011",70,"original",5,"1011"
"1100",77,"original",5,"1011"
"1101",59,"original",5,"1011"
"1110",66,"original",5,"1011"
"0000",71,"synthetic",5,"0111"
"0001",66,"synthetic",5,"0111"
"0010",75,"synthetic",5,"0111"
"0011",66,"synthetic",5,"0111"
"0100",71,"synthetic",5,"0111"
"0101",73,"synthetic",5,"0111"
"0110",71,"synthetic",5,"0111"
"0111",70,"synthetic",5,"0111"
"1000",61,"synthetic",5,"0111"
"1001",63,"synthetic",5,"0111"
"1010",40,"synthetic",5,"0111"
"1011",58,"synthetic",5,"0111"
"1100",75,"synthetic",5,"0111"
"1101",68,"synthetic",5,"0111"
"1110",72,"synthetic",5,"0111"
"0000",69,"original",5,"0111"
"0001",60,"original",5,"0111"
"0010",79,"original",5,"0111"
"0011",62,"original",5,"0111"
"0100",68,"original",5,"0111"
"0101",64,"original",5,"0111"
"0110",60,"original",5,"0111"
"0111",76,"original",5,"0111"
"1000",74,"original",5,"0111"
"1001",63,"original",5,"0111"
"1010",54,"original",5,"0111"
"1011",69,"original",5,"0111"
"1100",77,"original",5,"0111"
"1101",59,"original",5,"0111"
"1110",66,"original",5,"0111"
"0000",67,"synthetic",5,"1111"
"0001",63,"synthetic",5,"1111"
"0010",80,"synthetic",5,"1111"
"0011",85,"synthetic",5,"1111"
"0100",71,"synthetic",5,"1111"
"0101",72,"synthetic",5,"1111"
"0110",53,"synthetic",5,"1111"
"0111",69,"synthetic",5,"1111"
"1000",60,"synthetic",5,"1111"
"1001",62,"synthetic",5,"1111"
"1010",47,"synthetic",5,"1111"
"1011",67,"synthetic",5,"1111"
"1100",72,"synthetic",5,"1111"
"1101",59,"synthetic",5,"1111"
"1110",73,"synthetic",5,"1111"
"0000",69,"original",5,"1111"
"0001",60,"original",5,"1111"
"0010",79,"original",5,"1111"
