"combine","Freq","type","n","unique"
"1111",38,"synthetic",63,"1011"
"0000",70,"original",63,"1011"
"0001",61,"original",63,"1011"
"0010",67,"original",63,"1011"
"0011",53,"original",63,"1011"
"0100",77,"original",63,"1011"
"0101",74,"original",63,"1011"
"0110",67,"original",63,"1011"
"0111",80,"original",63,"1011"
"1000",54,"original",63,"1011"
"1001",65,"original",63,"1011"
"1010",93,"original",63,"1011"
"1011",60,"original",63,"1011"
"1100",64,"original",63,"1011"
"1101",56,"original",63,"1011"
"1110",58,"original",63,"1011"
"1111",1,"original",63,"1011"
"0000",68,"synthetic",63,"0111"
"0001",67,"synthetic",63,"0111"
"0010",85,"synthetic",63,"0111"
"0011",90,"synthetic",63,"0111"
"0100",82,"synthetic",63,"0111"
"0101",35,"synthetic",63,"0111"
"0110",63,"synthetic",63,"0111"
"0111",20,"synthetic",63,"0111"
"1000",63,"synthetic",63,"0111"
"1001",63,"synthetic",63,"0111"
"1010",70,"synthetic",63,"0111"
"1011",84,"synthetic",63,"0111"
"1100",46,"synthetic",63,"0111"
"1101",74,"synthetic",63,"0111"
"1110",40,"synthetic",63,"0111"
"1111",49,"synthetic",63,"0111"
"0000",70,"original",63,"0111"
"0001",61,"original",63,"0111"
"0010",67,"original",63,"0111"
"0011",53,"original",63,"0111"
"0100",77,"original",63,"0111"
"0101",74,"original",63,"0111"
"0110",67,"original",63,"0111"
"0111",80,"original",63,"0111"
"1000",54,"original",63,"0111"
"1001",65,"original",63,"0111"
"1010",93,"original",63,"0111"
"1011",60,"original",63,"0111"
"1100",64,"original",63,"0111"
"1101",56,"original",63,"0111"
"1110",58,"original",63,"0111"
"1111",1,"original",63,"0111"
"0000",51,"synthetic",63,"1111"
"0001",64,"synthetic",63,"1111"
"0010",67,"synthetic",63,"1111"
"0011",73,"synthetic",63,"1111"
"0100",65,"synthetic",63,"1111"
"0101",76,"synthetic",63,"1111"
"0110",83,"synthetic",63,"1111"
"0111",47,"synthetic",63,"1111"
"1000",68,"synthetic",63,"1111"
"1001",89,"synthetic",63,"1111"
"1010",65,"synthetic",63,"1111"
"1011",68,"synthetic",63,"1111"
"1100",55,"synthetic",63,"1111"
"1101",54,"synthetic",63,"1111"
"1110",50,"synthetic",63,"1111"
"1111",24,"synthetic",63,"1111"
"0000",70,"original",63,"1111"
"0001",61,"original",63,"1111"
"0010",67,"original",63,"1111"
"0011",53,"original",63,"1111"
"0100",77,"original",63,"1111"
"0101",74,"original",63,"1111"
"0110",67,"original",63,"1111"
"0111",80,"original",63,"1111"
"1000",54,"original",63,"1111"
"1001",65,"original",63,"1111"
"1010",93,"original",63,"1111"
"1011",60,"original",63,"1111"
"1100",64,"original",63,"1111"
"1101",56,"original",63,"1111"
"1110",58,"original",63,"1111"
"1111",1,"original",63,"1111"
"0000",32,"synthetic",64,"0000"
"0001",50,"synthetic",64,"0000"
"0010",74,"synthetic",64,"0000"
"0011",57,"synthetic",64,"0000"
"0100",29,"synthetic",64,"0000"
"0101",65,"synthetic",64,"0000"
"0110",92,"synthetic",64,"0000"
"0111",71,"synthetic",64,"0000"
"1000",53,"synthetic",64,"0000"
"1001",68,"synthetic",64,"0000"
"1010",69,"synthetic",64,"0000"
"1011",47,"synthetic",64,"0000"
"1100",71,"synthetic",64,"0000"
"1101",76,"synthetic",64,"0000"
"1110",72,"synthetic",64,"0000"
"1111",73,"synthetic",64,"0000"
"0000",70,"original",64,"0000"
"0001",61,"original",64,"0000"
"0010",67,"original",64,"0000"
"0011",53,"original",64,"0000"
"0100",77,"original",64,"0000"
"0101",74,"original",64,"0000"
"0110",67,"original",64,"0000"
"0111",80,"original",64,"0000"
"1000",54,"original",64,"0000"
"1001",65,"original",64,"0000"
"1010",93,"original",64,"0000"
"1011",60,"original",64,"0000"
"1100",64,"original",64,"0000"
"1101",56,"original",64,"0000"
"1110",58,"original",64,"0000"
"1111",1,"original",64,"0000"
"0000",38,"synthetic",64,"1000"
"0001",63,"synthetic",64,"1000"
"0010",78,"synthetic",64,"1000"
"0011",84,"synthetic",64,"1000"
"0100",67,"synthetic",64,"1000"
"0101",53,"synthetic",64,"1000"
"0110",69,"synthetic",64,"1000"
"0111",57,"synthetic",64,"1000"
"1000",27,"synthetic",64,"1000"
"1001",46,"synthetic",64,"1000"
"1010",67,"synthetic",64,"1000"
"1011",73,"synthetic",64,"1000"
"1100",70,"synthetic",64,"1000"
"1101",83,"synthetic",64,"1000"
"1110",75,"synthetic",64,"1000"
"1111",49,"synthetic",64,"1000"
"0000",70,"original",64,"1000"
"0001",61,"original",64,"1000"
"0010",67,"original",64,"1000"
"0011",53,"original",64,"1000"
"0100",77,"original",64,"1000"
"0101",74,"original",64,"1000"
"0110",67,"original",64,"1000"
"0111",80,"original",64,"1000"
"1000",54,"original",64,"1000"
"1001",65,"original",64,"1000"
"1010",93,"original",64,"1000"
"1011",60,"original",64,"1000"
"1100",64,"original",64,"1000"
"1101",56,"original",64,"1000"
"1110",58,"original",64,"1000"
"1111",1,"original",64,"1000"
"0000",61,"synthetic",64,"0100"
"0001",82,"synthetic",64,"0100"
"0010",65,"synthetic",64,"0100"
"0011",52,"synthetic",64,"0100"
"0100",28,"synthetic",64,"0100"
"0101",38,"synthetic",64,"0100"
"0110",69,"synthetic",64,"0100"
"0111",82,"synthetic",64,"0100"
"1000",59,"synthetic",64,"0100"
"1001",82,"synthetic",64,"0100"
"1010",65,"synthetic",64,"0100"
"1011",75,"synthetic",64,"0100"
"1100",51,"synthetic",64,"0100"
"1101",87,"synthetic",64,"0100"
"1110",43,"synthetic",64,"0100"
"1111",60,"synthetic",64,"0100"
"0000",70,"original",64,"0100"
"0001",61,"original",64,"0100"
"0010",67,"original",64,"0100"
"0011",53,"original",64,"0100"
"0100",77,"original",64,"0100"
"0101",74,"original",64,"0100"
"0110",67,"original",64,"0100"
"0111",80,"original",64,"0100"
"1000",54,"original",64,"0100"
"1001",65,"original",64,"0100"
"1010",93,"original",64,"0100"
"1011",60,"original",64,"0100"
"1100",64,"original",64,"0100"
"1101",56,"original",64,"0100"
"1110",58,"original",64,"0100"
"1111",1,"original",64,"0100"
"0000",54,"synthetic",64,"1100"
"0001",70,"synthetic",64,"1100"
"0010",63,"synthetic",64,"1100"
"0011",79,"synthetic",64,"1100"
"0100",70,"synthetic",64,"1100"
"0101",41,"synthetic",64,"1100"
"0110",74,"synthetic",64,"1100"
"0111",67,"synthetic",64,"1100"
"1000",78,"synthetic",64,"1100"
"1001",71,"synthetic",64,"1100"
"1010",72,"synthetic",64,"1100"
"1011",58,"synthetic",64,"1100"
"1100",29,"synthetic",64,"1100"
"1101",62,"synthetic",64,"1100"
"1110",25,"synthetic",64,"1100"
"1111",86,"synthetic",64,"1100"
"0000",70,"original",64,"1100"
"0001",61,"original",64,"1100"
"0010",67,"original",64,"1100"
"0011",53,"original",64,"1100"
"0100",77,"original",64,"1100"
"0101",74,"original",64,"1100"
"0110",67,"original",64,"1100"
"0111",80,"original",64,"1100"
"1000",54,"original",64,"1100"
"1001",65,"original",64,"1100"
"1010",93,"original",64,"1100"
"1011",60,"original",64,"1100"
"1100",64,"original",64,"1100"
"1101",56,"original",64,"1100"
"1110",58,"original",64,"1100"
"1111",1,"original",64,"1100"
"0000",43,"synthetic",64,"0010"
"0001",56,"synthetic",64,"0010"
"0010",38,"synthetic",64,"0010"
"0011",54,"synthetic",64,"0010"
"0100",42,"synthetic",64,"0010"
"0101",87,"synthetic",64,"0010"
"0110",48,"synthetic",64,"0010"
"0111",59,"synthetic",64,"0010"
"1000",72,"synthetic",64,"0010"
"1001",112,"synthetic",64,"0010"
"1010",70,"synthetic",64,"0010"
"1011",56,"synthetic",64,"0010"
"1100",80,"synthetic",64,"0010"
"1101",62,"synthetic",64,"0010"
"1110",56,"synthetic",64,"0010"
"1111",64,"synthetic",64,"0010"
"0000",70,"original",64,"0010"
"0001",61,"original",64,"0010"
"0010",67,"original",64,"0010"
"0011",53,"original",64,"0010"
"0100",77,"original",64,"0010"
"0101",74,"original",64,"0010"
"0110",67,"original",64,"0010"
"0111",80,"original",64,"0010"
"1000",54,"original",64,"0010"
"1001",65,"original",64,"0010"
"1010",93,"original",64,"0010"
"1011",60,"original",64,"0010"
"1100",64,"original",64,"0010"
"1101",56,"original",64,"0010"
"1110",58,"original",64,"0010"
"1111",1,"original",64,"0010"
"0000",64,"synthetic",64,"1010"
"0001",60,"synthetic",64,"1010"
"0010",58,"synthetic",64,"1010"
"0011",57,"synthetic",64,"1010"
"0100",55,"synthetic",64,"1010"
"0101",79,"synthetic",64,"1010"
"0110",77,"synthetic",64,"1010"
"0111",60,"synthetic",64,"1010"
"1000",48,"synthetic",64,"1010"
"1001",94,"synthetic",64,"1010"
"1010",30,"synthetic",64,"1010"
"1011",63,"synthetic",64,"1010"
"1100",54,"synthetic",64,"1010"
"1101",55,"synthetic",64,"1010"
"1110",80,"synthetic",64,"1010"
"1111",65,"synthetic",64,"1010"
"0000",70,"original",64,"1010"
"0001",61,"original",64,"1010"
"0010",67,"original",64,"1010"
"0011",53,"original",64,"1010"
"0100",77,"original",64,"1010"
"0101",74,"original",64,"1010"
"0110",67,"original",64,"1010"
"0111",80,"original",64,"1010"
"1000",54,"original",64,"1010"
"1001",65,"original",64,"1010"
"1010",93,"original",64,"1010"
"1011",60,"original",64,"1010"
"1100",64,"original",64,"1010"
"1101",56,"original",64,"1010"
"1110",58,"original",64,"1010"
"1111",1,"original",64,"1010"
"0000",78,"synthetic",64,"0110"
"0001",69,"synthetic",64,"0110"
"0010",71,"synthetic",64,"0110"
"0011",58,"synthetic",64,"0110"
"0100",42,"synthetic",64,"0110"
"0101",67,"synthetic",64,"0110"
"0110",33,"synthetic",64,"0110"
"0111",63,"synthetic",64,"0110"
"1000",60,"synthetic",64,"0110"
"1001",51,"synthetic",64,"0110"
"1010",68,"synthetic",64,"0110"
"1011",53,"synthetic",64,"0110"
"1100",88,"synthetic",64,"0110"
"1101",68,"synthetic",64,"0110"
"1110",43,"synthetic",64,"0110"
"1111",87,"synthetic",64,"0110"
"0000",70,"original",64,"0110"
"0001",61,"original",64,"0110"
"0010",67,"original",64,"0110"
"0011",53,"original",64,"0110"
"0100",77,"original",64,"0110"
"0101",74,"original",64,"0110"
"0110",67,"original",64,"0110"
"0111",80,"original",64,"0110"
"1000",54,"original",64,"0110"
"1001",65,"original",64,"0110"
"1010",93,"original",64,"0110"
"1011",60,"original",64,"0110"
"1100",64,"original",64,"0110"
"1101",56,"original",64,"0110"
"1110",58,"original",64,"0110"
"1111",1,"original",64,"0110"
"0000",74,"synthetic",64,"1110"
"0001",82,"synthetic",64,"1110"
"0010",63,"synthetic",64,"1110"
"0011",57,"synthetic",64,"1110"
"0100",65,"synthetic",64,"1110"
"0101",68,"synthetic",64,"1110"
"0110",65,"synthetic",64,"1110"
"0111",52,"synthetic",64,"1110"
"1000",88,"synthetic",64,"1110"
"1001",61,"synthetic",64,"1110"
"1010",77,"synthetic",64,"1110"
"1011",61,"synthetic",64,"1110"
"1100",68,"synthetic",64,"1110"
"1101",45,"synthetic",64,"1110"
"1111",73,"synthetic",64,"1110"
"0000",70,"original",64,"1110"
"0001",61,"original",64,"1110"
"0010",67,"original",64,"1110"
"0011",53,"original",64,"1110"
"0100",77,"original",64,"1110"
"0101",74,"original",64,"1110"
"0110",67,"original",64,"1110"
"0111",80,"original",64,"1110"
"1000",54,"original",64,"1110"
"1001",65,"original",64,"1110"
"1010",93,"original",64,"1110"
"1011",60,"original",64,"1110"
"1100",64,"original",64,"1110"
"1101",56,"original",64,"1110"
"1110",58,"original",64,"1110"
"1111",1,"original",64,"1110"
"0000",53,"synthetic",64,"0001"
"0001",38,"synthetic",64,"0001"
"0010",61,"synthetic",64,"0001"
"0011",52,"synthetic",64,"0001"
"0100",56,"synthetic",64,"0001"
"0101",56,"synthetic",64,"0001"
"0110",73,"synthetic",64,"0001"
"0111",62,"synthetic",64,"0001"
"1000",77,"synthetic",64,"0001"
"1001",72,"synthetic",64,"0001"
"1010",77,"synthetic",64,"0001"
"1011",71,"synthetic",64,"0001"
"1100",63,"synthetic",64,"0001"
"1101",69,"synthetic",64,"0001"
"1110",64,"synthetic",64,"0001"
"1111",55,"synthetic",64,"0001"
"0000",70,"original",64,"0001"
"0001",61,"original",64,"0001"
"0010",67,"original",64,"0001"
"0011",53,"original",64,"0001"
"0100",77,"original",64,"0001"
"0101",74,"original",64,"0001"
"0110",67,"original",64,"0001"
"0111",80,"original",64,"0001"
"1000",54,"original",64,"0001"
"1001",65,"original",64,"0001"
"1010",93,"original",64,"0001"
"1011",60,"original",64,"0001"
"1100",64,"original",64,"0001"
"1101",56,"original",64,"0001"
"1110",58,"original",64,"0001"
"1111",1,"original",64,"0001"
"0000",59,"synthetic",64,"1001"
"0001",85,"synthetic",64,"1001"
"0010",67,"synthetic",64,"1001"
"0011",62,"synthetic",64,"1001"
"0100",75,"synthetic",64,"1001"
"0101",56,"synthetic",64,"1001"
"0110",71,"synthetic",64,"1001"
"0111",63,"synthetic",64,"1001"
"1000",66,"synthetic",64,"1001"
"1010",38,"synthetic",64,"1001"
"1011",67,"synthetic",64,"1001"
"1100",53,"synthetic",64,"1001"
"1101",68,"synthetic",64,"1001"
"1110",75,"synthetic",64,"1001"
"1111",94,"synthetic",64,"1001"
"0000",70,"original",64,"1001"
"0001",61,"original",64,"1001"
"0010",67,"original",64,"1001"
"0011",53,"original",64,"1001"
"0100",77,"original",64,"1001"
"0101",74,"original",64,"1001"
"0110",67,"original",64,"1001"
"0111",80,"original",64,"1001"
"1000",54,"original",64,"1001"
"1001",65,"original",64,"1001"
"1010",93,"original",64,"1001"
"1011",60,"original",64,"1001"
"1100",64,"original",64,"1001"
"1101",56,"original",64,"1001"
"1110",58,"original",64,"1001"
"1111",1,"original",64,"1001"
"0000",55,"synthetic",64,"0101"
"0001",60,"synthetic",64,"0101"
"0010",69,"synthetic",64,"0101"
"0011",88,"synthetic",64,"0101"
"0100",59,"synthetic",64,"0101"
"0101",45,"synthetic",64,"0101"
"0110",73,"synthetic",64,"0101"
"0111",35,"synthetic",64,"0101"
"1000",59,"synthetic",64,"0101"
"1001",84,"synthetic",64,"0101"
"1010",64,"synthetic",64,"0101"
"1011",68,"synthetic",64,"0101"
"1100",74,"synthetic",64,"0101"
"1101",60,"synthetic",64,"0101"
"1110",69,"synthetic",64,"0101"
"1111",37,"synthetic",64,"0101"
"0000",70,"original",64,"0101"
"0001",61,"original",64,"0101"
"0010",67,"original",64,"0101"
"0011",53,"original",64,"0101"
"0100",77,"original",64,"0101"
"0101",74,"original",64,"0101"
"0110",67,"original",64,"0101"
"0111",80,"original",64,"0101"
"1000",54,"original",64,"0101"
"1001",65,"original",64,"0101"
"1010",93,"original",64,"0101"
"1011",60,"original",64,"0101"
"1100",64,"original",64,"0101"
"1101",56,"original",64,"0101"
"1110",58,"original",64,"0101"
"1111",1,"original",64,"0101"
"0000",55,"synthetic",64,"1101"
"0001",62,"synthetic",64,"1101"
"0010",68,"synthetic",64,"1101"
"0011",86,"synthetic",64,"1101"
"0100",84,"synthetic",64,"1101"
"0101",60,"synthetic",64,"1101"
"0110",58,"synthetic",64,"1101"
"0111",54,"synthetic",64,"1101"
"1000",71,"synthetic",64,"1101"
"1001",24,"synthetic",64,"1101"
"1010",78,"synthetic",64,"1101"
"1011",79,"synthetic",64,"1101"
"1100",67,"synthetic",64,"1101"
"1101",21,"synthetic",64,"1101"
"1110",67,"synthetic",64,"1101"
"1111",65,"synthetic",64,"1101"
"0000",70,"original",64,"1101"
"0001",61,"original",64,"1101"
"0010",67,"original",64,"1101"
"0011",53,"original",64,"1101"
"0100",77,"original",64,"1101"
"0101",74,"original",64,"1101"
"0110",67,"original",64,"1101"
"0111",80,"original",64,"1101"
"1000",54,"original",64,"1101"
"1001",65,"original",64,"1101"
"1010",93,"original",64,"1101"
"1011",60,"original",64,"1101"
"1100",64,"original",64,"1101"
"1101",56,"original",64,"1101"
"1110",58,"original",64,"1101"
"1111",1,"original",64,"1101"
"0000",40,"synthetic",64,"0011"
"0001",59,"synthetic",64,"0011"
"0010",50,"synthetic",64,"0011"
"0011",38,"synthetic",64,"0011"
"0100",69,"synthetic",64,"0011"
"0101",57,"synthetic",64,"0011"
"0110",70,"synthetic",64,"0011"
"0111",58,"synthetic",64,"0011"
"1000",60,"synthetic",64,"0011"
"1001",85,"synthetic",64,"0011"
"1010",81,"synthetic",64,"0011"
"1011",58,"synthetic",64,"0011"
"1100",65,"synthetic",64,"0011"
"1101",72,"synthetic",64,"0011"
"1110",74,"synthetic",64,"0011"
"1111",63,"synthetic",64,"0011"
"0000",70,"original",64,"0011"
"0001",61,"original",64,"0011"
"0010",67,"original",64,"0011"
"0011",53,"original",64,"0011"
"0100",77,"original",64,"0011"
"0101",74,"original",64,"0011"
"0110",67,"original",64,"0011"
"0111",80,"original",64,"0011"
"1000",54,"original",64,"0011"
"1001",65,"original",64,"0011"
"1010",93,"original",64,"0011"
"1011",60,"original",64,"0011"
"1100",64,"original",64,"0011"
"1101",56,"original",64,"0011"
"1110",58,"original",64,"0011"
"1111",1,"original",64,"0011"
"0000",65,"synthetic",64,"1011"
"0001",64,"synthetic",64,"1011"
"0010",82,"synthetic",64,"1011"
"0011",79,"synthetic",64,"1011"
"0100",62,"synthetic",64,"1011"
"0101",62,"synthetic",64,"1011"
"0110",66,"synthetic",64,"1011"
"0111",68,"synthetic",64,"1011"
"1000",75,"synthetic",64,"1011"
"1001",45,"synthetic",64,"1011"
"1010",31,"synthetic",64,"1011"
"1011",32,"synthetic",64,"1011"
"1100",102,"synthetic",64,"1011"
"1101",60,"synthetic",64,"1011"
"1110",65,"synthetic",64,"1011"
"1111",41,"synthetic",64,"1011"
"0000",70,"original",64,"1011"
"0001",61,"original",64,"1011"
"0010",67,"original",64,"1011"
"0011",53,"original",64,"1011"
"0100",77,"original",64,"1011"
"0101",74,"original",64,"1011"
"0110",67,"original",64,"1011"
"0111",80,"original",64,"1011"
"1000",54,"original",64,"1011"
"1001",65,"original",64,"1011"
"1010",93,"original",64,"1011"
"1011",60,"original",64,"1011"
"1100",64,"original",64,"1011"
"1101",56,"original",64,"1011"
"1110",58,"original",64,"1011"
"1111",1,"original",64,"1011"
"0000",59,"synthetic",64,"0111"
"0001",67,"synthetic",64,"0111"
"0010",82,"synthetic",64,"0111"
"0011",71,"synthetic",64,"0111"
"0100",87,"synthetic",64,"0111"
"0101",32,"synthetic",64,"0111"
"0110",73,"synthetic",64,"0111"
"0111",23,"synthetic",64,"0111"
"1000",71,"synthetic",64,"0111"
"1001",45,"synthetic",64,"0111"
"1010",73,"synthetic",64,"0111"
"1011",89,"synthetic",64,"0111"
"1100",59,"synthetic",64,"0111"
"1101",83,"synthetic",64,"0111"
"1110",32,"synthetic",64,"0111"
"1111",53,"synthetic",64,"0111"
"0000",70,"original",64,"0111"
"0001",61,"original",64,"0111"
"0010",67,"original",64,"0111"
"0011",53,"original",64,"0111"
"0100",77,"original",64,"0111"
"0101",74,"original",64,"0111"
"0110",67,"original",64,"0111"
"0111",80,"original",64,"0111"
"1000",54,"original",64,"0111"
"1001",65,"original",64,"0111"
"1010",93,"original",64,"0111"
"1011",60,"original",64,"0111"
"1100",64,"original",64,"0111"
"1101",56,"original",64,"0111"
"1110",58,"original",64,"0111"
"1111",1,"original",64,"0111"
"0000",81,"synthetic",64,"1111"
"0001",54,"synthetic",64,"1111"
"0010",64,"synthetic",64,"1111"
"0011",70,"synthetic",64,"1111"
"0100",50,"synthetic",64,"1111"
"0101",77,"synthetic",64,"1111"
"0110",97,"synthetic",64,"1111"
"0111",51,"synthetic",64,"1111"
"1000",76,"synthetic",64,"1111"
"1001",83,"synthetic",64,"1111"
"1010",64,"synthetic",64,"1111"
"1011",48,"synthetic",64,"1111"
"1100",55,"synthetic",64,"1111"
"1101",48,"synthetic",64,"1111"
"1110",54,"synthetic",64,"1111"
"1111",27,"synthetic",64,"1111"
"0000",70,"original",64,"1111"
"0001",61,"original",64,"1111"
"0010",67,"original",64,"1111"
"0011",53,"original",64,"1111"
"0100",77,"original",64,"1111"
"0101",74,"original",64,"1111"
"0110",67,"original",64,"1111"
"0111",80,"original",64,"1111"
"1000",54,"original",64,"1111"
"1001",65,"original",64,"1111"
"1010",93,"original",64,"1111"
"1011",60,"original",64,"1111"
"1100",64,"original",64,"1111"
"1101",56,"original",64,"1111"
"1110",58,"original",64,"1111"
"1111",1,"original",64,"1111"
"0000",24,"synthetic",65,"0000"
"0001",42,"synthetic",65,"0000"
"0010",78,"synthetic",65,"0000"
"0011",50,"synthetic",65,"0000"
"0100",27,"synthetic",65,"0000"
"0101",74,"synthetic",65,"0000"
"0110",82,"synthetic",65,"0000"
"0111",62,"synthetic",65,"0000"
"1000",62,"synthetic",65,"0000"
"1001",64,"synthetic",65,"0000"
"1010",67,"synthetic",65,"0000"
"1011",52,"synthetic",65,"0000"
"1100",79,"synthetic",65,"0000"
"1101",83,"synthetic",65,"0000"
"1110",82,"synthetic",65,"0000"
"1111",71,"synthetic",65,"0000"
"0000",70,"original",65,"0000"
"0001",61,"original",65,"0000"
"0010",67,"original",65,"0000"
"0011",53,"original",65,"0000"
"0100",77,"original",65,"0000"
"0101",74,"original",65,"0000"
"0110",67,"original",65,"0000"
"0111",80,"original",65,"0000"
"1000",54,"original",65,"0000"
"1001",65,"original",65,"0000"
"1010",93,"original",65,"0000"
"1011",60,"original",65,"0000"
"1100",64,"original",65,"0000"
"1101",56,"original",65,"0000"
"1110",58,"original",65,"0000"
"1111",1,"original",65,"0000"
"0000",37,"synthetic",65,"1000"
"0001",72,"synthetic",65,"1000"
"0010",50,"synthetic",65,"1000"
"0011",78,"synthetic",65,"1000"
"0100",62,"synthetic",65,"1000"
"0101",60,"synthetic",65,"1000"
"0110",71,"synthetic",65,"1000"
"0111",80,"synthetic",65,"1000"
"1000",29,"synthetic",65,"1000"
"1001",63,"synthetic",65,"1000"
"1010",62,"synthetic",65,"1000"
"1011",63,"synthetic",65,"1000"
"1100",63,"synthetic",65,"1000"
"1101",76,"synthetic",65,"1000"
"1110",76,"synthetic",65,"1000"
"1111",57,"synthetic",65,"1000"
"0000",70,"original",65,"1000"
"0001",61,"original",65,"1000"
"0010",67,"original",65,"1000"
"0011",53,"original",65,"1000"
"0100",77,"original",65,"1000"
"0101",74,"original",65,"1000"
"0110",67,"original",65,"1000"
"0111",80,"original",65,"1000"
"1000",54,"original",65,"1000"
"1001",65,"original",65,"1000"
"1010",93,"original",65,"1000"
"1011",60,"original",65,"1000"
"1100",64,"original",65,"1000"
"1101",56,"original",65,"1000"
"1110",58,"original",65,"1000"
"1111",1,"original",65,"1000"
"0000",49,"synthetic",65,"0100"
"0001",87,"synthetic",65,"0100"
"0010",67,"synthetic",65,"0100"
"0011",70,"synthetic",65,"0100"
"0100",26,"synthetic",65,"0100"
"0101",38,"synthetic",65,"0100"
"0110",80,"synthetic",65,"0100"
"0111",81,"synthetic",65,"0100"
"1000",54,"synthetic",65,"0100"
"1001",77,"synthetic",65,"0100"
"1010",71,"synthetic",65,"0100"
"1011",60,"synthetic",65,"0100"
"1100",52,"synthetic",65,"0100"
"1101",71,"synthetic",65,"0100"
"1110",61,"synthetic",65,"0100"
"1111",55,"synthetic",65,"0100"
"0000",70,"original",65,"0100"
"0001",61,"original",65,"0100"
"0010",67,"original",65,"0100"
"0011",53,"original",65,"0100"
"0100",77,"original",65,"0100"
"0101",74,"original",65,"0100"
"0110",67,"original",65,"0100"
"0111",80,"original",65,"0100"
"1000",54,"original",65,"0100"
"1001",65,"original",65,"0100"
"1010",93,"original",65,"0100"
"1011",60,"original",65,"0100"
"1100",64,"original",65,"0100"
"1101",56,"original",65,"0100"
"1110",58,"original",65,"0100"
"1111",1,"original",65,"0100"
"0000",49,"synthetic",65,"1100"
"0001",58,"synthetic",65,"1100"
"0010",54,"synthetic",65,"1100"
"0011",72,"synthetic",65,"1100"
"0100",53,"synthetic",65,"1100"
"0101",57,"synthetic",65,"1100"
"0110",71,"synthetic",65,"1100"
"0111",94,"synthetic",65,"1100"
"1000",67,"synthetic",65,"1100"
"1001",75,"synthetic",65,"1100"
"1010",70,"synthetic",65,"1100"
"1011",68,"synthetic",65,"1100"
"1100",23,"synthetic",65,"1100"
"1101",69,"synthetic",65,"1100"
"1110",40,"synthetic",65,"1100"
"1111",79,"synthetic",65,"1100"
"0000",70,"original",65,"1100"
"0001",61,"original",65,"1100"
"0010",67,"original",65,"1100"
"0011",53,"original",65,"1100"
"0100",77,"original",65,"1100"
"0101",74,"original",65,"1100"
"0110",67,"original",65,"1100"
"0111",80,"original",65,"1100"
"1000",54,"original",65,"1100"
"1001",65,"original",65,"1100"
"1010",93,"original",65,"1100"
"1011",60,"original",65,"1100"
"1100",64,"original",65,"1100"
"1101",56,"original",65,"1100"
"1110",58,"original",65,"1100"
"1111",1,"original",65,"1100"
"0000",36,"synthetic",65,"0010"
"0001",69,"synthetic",65,"0010"
"0010",34,"synthetic",65,"0010"
"0011",59,"synthetic",65,"0010"
"0100",63,"synthetic",65,"0010"
"0101",83,"synthetic",65,"0010"
"0110",43,"synthetic",65,"0010"
"0111",70,"synthetic",65,"0010"
"1000",79,"synthetic",65,"0010"
"1001",79,"synthetic",65,"0010"
"1010",71,"synthetic",65,"0010"
"1011",61,"synthetic",65,"0010"
"1100",84,"synthetic",65,"0010"
"1101",70,"synthetic",65,"0010"
"1110",47,"synthetic",65,"0010"
"1111",51,"synthetic",65,"0010"
"0000",70,"original",65,"0010"
"0001",61,"original",65,"0010"
"0010",67,"original",65,"0010"
"0011",53,"original",65,"0010"
"0100",77,"original",65,"0010"
"0101",74,"original",65,"0010"
"0110",67,"original",65,"0010"
"0111",80,"original",65,"0010"
"1000",54,"original",65,"0010"
"1001",65,"original",65,"0010"
"1010",93,"original",65,"0010"
"1011",60,"original",65,"0010"
"1100",64,"original",65,"0010"
"1101",56,"original",65,"0010"
"1110",58,"original",65,"0010"
"1111",1,"original",65,"0010"
"0000",64,"synthetic",65,"1010"
"0001",51,"synthetic",65,"1010"
"0010",70,"synthetic",65,"1010"
"0011",60,"synthetic",65,"1010"
"0100",65,"synthetic",65,"1010"
"0101",85,"synthetic",65,"1010"
"0110",69,"synthetic",65,"1010"
"0111",73,"synthetic",65,"1010"
"1000",40,"synthetic",65,"1010"
"1001",102,"synthetic",65,"1010"
"1010",28,"synthetic",65,"1010"
"1011",56,"synthetic",65,"1010"
"1100",56,"synthetic",65,"1010"
"1101",69,"synthetic",65,"1010"
"1110",54,"synthetic",65,"1010"
"1111",57,"synthetic",65,"1010"
"0000",70,"original",65,"1010"
"0001",61,"original",65,"1010"
"0010",67,"original",65,"1010"
"0011",53,"original",65,"1010"
"0100",77,"original",65,"1010"
"0101",74,"original",65,"1010"
"0110",67,"original",65,"1010"
"0111",80,"original",65,"1010"
"1000",54,"original",65,"1010"
"1001",65,"original",65,"1010"
"1010",93,"original",65,"1010"
"1011",60,"original",65,"1010"
"1100",64,"original",65,"1010"
"1101",56,"original",65,"1010"
"1110",58,"original",65,"1010"
"1111",1,"original",65,"1010"
"0000",73,"synthetic",65,"0110"
"0001",81,"synthetic",65,"0110"
"0010",70,"synthetic",65,"0110"
"0011",69,"synthetic",65,"0110"
"0100",55,"synthetic",65,"0110"
"0101",65,"synthetic",65,"0110"
"0110",19,"synthetic",65,"0110"
"0111",57,"synthetic",65,"0110"
"1000",73,"synthetic",65,"0110"
"1001",58,"synthetic",65,"0110"
"1010",53,"synthetic",65,"0110"
"1011",45,"synthetic",65,"0110"
"1100",89,"synthetic",65,"0110"
"1101",78,"synthetic",65,"0110"
"1110",39,"synthetic",65,"0110"
"1111",75,"synthetic",65,"0110"
