var1,var2,var3,var4,epsilon,copies,number
1,1,1,0,0.5,10,8
0,1,0,0,0.5,10,8
0,0,0,1,0.5,10,8
0,0,0,1,0.5,10,8
0,0,0,1,0.5,10,8
0,0,1,1,0.5,10,8
0,1,0,1,0.5,10,8
1,0,0,1,0.5,10,8
0,1,1,1,0.5,10,8
0,0,1,1,0.5,10,8
1,1,1,0,0.5,10,8
1,1,1,0,0.5,10,8
0,0,0,0,0.5,10,8
1,0,1,0,0.5,10,8
1,1,0,0,0.5,10,8
1,0,1,0,0.5,10,8
0,1,1,0,0.5,10,8
0,0,1,1,0.5,10,8
1,0,1,1,0.5,10,8
0,1,0,0,0.5,10,8
0,1,0,1,0.5,10,8
0,1,1,0,0.5,10,8
0,1,1,1,0.5,10,8
0,0,1,0,0.5,10,8
0,1,0,0,0.5,10,8
0,0,0,1,0.5,10,8
1,1,0,0,0.5,10,8
0,0,0,1,0.5,10,8
0,0,1,0,0.5,10,8
1,0,1,1,0.5,10,8
0,0,1,1,0.5,10,8
1,1,1,0,0.5,10,8
1,0,1,1,0.5,10,8
1,0,0,1,0.5,10,8
0,0,1,1,0.5,10,8
1,1,0,0,0.5,10,8
1,0,0,1,0.5,10,8
1,0,0,1,0.5,10,8
1,0,1,0,0.5,10,8
0,1,1,0,0.5,10,8
0,0,1,1,0.5,10,8
1,0,0,0,0.5,10,8
1,1,1,0,0.5,10,8
1,0,1,1,0.5,10,8
0,1,0,1,0.5,10,8
1,1,0,1,0.5,10,8
0,0,1,0,0.5,10,8
1,1,0,0,0.5,10,8
1,0,1,1,0.5,10,8
1,0,1,1,0.5,10,8
0,0,1,0,0.5,10,8
1,0,1,0,0.5,10,8
0,0,1,1,0.5,10,8
0,0,0,1,0.5,10,8
0,1,1,1,0.5,10,8
0,1,0,1,0.5,10,8
1,0,1,1,0.5,10,8
1,1,1,0,0.5,10,8
0,0,0,1,0.5,10,8
0,0,0,0,0.5,10,8
1,0,0,0,0.5,10,8
1,0,0,1,0.5,10,8
0,0,0,0,0.5,10,8
0,1,1,1,0.5,10,8
0,0,1,0,0.5,10,8
0,1,0,1,0.5,10,8
1,1,1,0,0.5,10,8
0,0,0,0,0.5,10,8
1,1,0,0,0.5,10,8
1,0,0,0,0.5,10,8
0,1,0,0,0.5,10,8
1,0,0,1,0.5,10,8
0,0,0,1,0.5,10,8
1,0,1,0,0.5,10,8
0,0,1,1,0.5,10,8
1,1,0,1,0.5,10,8
0,1,1,1,0.5,10,8
0,1,0,0,0.5,10,8
1,1,0,1,0.5,10,8
0,1,0,0,0.5,10,8
0,1,0,1,0.5,10,8
0,0,1,1,0.5,10,8
0,1,1,0,0.5,10,8
0,1,1,1,0.5,10,8
0,0,0,1,0.5,10,8
1,1,0,1,0.5,10,8
0,0,0,1,0.5,10,8
0,0,0,0,0.5,10,8
0,0,1,0,0.5,10,8
1,0,0,1,0.5,10,8
1,1,1,0,0.5,10,8
1,0,1,0,0.5,10,8
0,0,1,0,0.5,10,8
0,1,1,1,0.5,10,8
1,0,0,1,0.5,10,8
1,1,1,0,0.5,10,8
1,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,0,0.5,10,9
1,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,0,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,1,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,1,0.5,10,9
1,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,1,0.5,10,9
1,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
1,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,1,0,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,1,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,1,0.5,10,9
1,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
1,1,1,1,0.5,10,9
0,1,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,1,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,0,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
1,0,1,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
1,0,0,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,1,1,0,0.5,10,9
1,1,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,0,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
1,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,0,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,0,0.5,10,9
0,1,1,0,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
1,0,0,1,0.5,10,9
1,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
0,1,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,0,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
0,1,0,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,1,0,0.5,10,9
0,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,1,1,1,0.5,10,9
0,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,0,0.5,10,9
0,1,0,1,0.5,10,9
1,1,0,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,1,1,0.5,10,9
0,1,0,0,0.5,10,9
1,0,0,1,0.5,10,9
1,1,0,0,0.5,10,9
1,1,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,0,0,0.5,10,9
1,0,1,1,0.5,10,9
1,0,0,1,0.5,10,9
0,0,0,1,0.5,10,9
0,0,0,0,0.5,10,9
0,0,1,1,0.5,10,9
1,1,1,0,0.5,10,9
0,0,1,1,0.5,10,9
0,1,1,0,0.5,10,9
